순번_정류장ID,1-2805981,2-2806097,3-2803148,4-2803149,5-2807454,6-2807455,7-2807484,8-2803150,9-2807034,10-2805982,11-2806072,12-2803328,13-2803305,14-2803293,15-2803289,16-2802621,17-2802809,18-2802806,19-2802840,20-2802849,21-2802836,22-2802837,23-2802838,24-2802852,25-2802874,26-2802868,27-2802856,28-2802823,29-2802783,30-2802757,31-2802733,32-2802706,33-2802710,34-2802716,35-2802707,36-2802715,37-2802729,38-2805440,39-2802632,40-2803129,41-2803120,42-2805594,43-2803100,44-2803087,45-2802667,46-2802631,47-2802668,48-2802655,49-2803050,50-2800814,51-2800787,52-2800773,53-2800760,54-2800741,55-2800718,56-2800724,57-2800716,58-2805583,59-2800690,60-2800677,61-2800668,62-2800335,63-2800638,64-2800628,65-2804911,66-2807266,67-2806214,68-2806245,69-2800586,70-2806902,71-2800582,72-2800571,73-2800554,74-2800547,75-2800525,76-2800520,77-2800513,78-2804977,79-2800507,80-2800503,81-2805796,82-2800506
11-2806072,,,,,,,,,,,0,1.003334010359888,1.0001804472183333,1.0059373035717412,1.0062989268154126,1.0069077301307574,1.0069532390014877,1.0028885186059393,1.0344021713651108,1.0971753676009957,1.09052880362462,1.0793252005097067,1.072130729170538,1.0705531088186453,1.1659363703950572,1.1565139198886971,1.1486803822783962,1.1419184693911457,1.1660919541859491,1.1808829994569428,1.2113743978201383,1.3145774469877824,1.5002296572797413,1.6036399958730851,1.9457231334702154,2.0652521641456554,2.373200013796871,2.506560955968522,2.5886231784290255,2.6570929912889225,2.6528800997945408,2.750912203332148,2.7421369507359445,2.6487123313083303,2.5346108489727794,2.4304457794281746,2.3684371805377835,2.241111960552955,2.233652317398404,2.181416481778103,2.187302312488929,2.1859081195276535,2.148760165449207,2.109443762103616,2.1477422095751875,2.211100308994828,2.245901688992429,2.2193549262409484,2.194395766356787,2.1358414993308834,2.088360383873317,2.0477411234017966,2.0266687547812645,1.998948430787996,1.9775757840471049,1.959830964893924,1.9088468847081865,1.8859801296175371,1.8042370587502243,1.8172604442065823,1.8068535935378098,1.8013954688639877,1.774792858184731,1.767957168744863,1.7307365446371228,1.7134593553945345,1.6925580680093932,1.6849908349066893,1.6753044411225912,1.6667304898411075,1.6622415357738143,1.742541273661019
12-2803328,,,,,,,,,,,,0,0.9950557157765982,1.0079569963974184,1.0076766128141716,1.0081788451289757,1.0075365388750175,1.0027850993666536,1.040788127980196,1.1162839705412329,1.1061932624342332,1.0910121645630884,1.0820176451511956,1.0799894171417086,1.188888572499589,1.1768706271363958,1.1668675092488439,1.158340538812084,1.184889304636232,1.2007666250802802,1.2345555853708583,1.3495788222025775,1.5620412226335847,1.6814490177504193,2.0802396699494636,2.2238636349527514,2.602654326559235,2.7698856966655843,2.8693232767445878,2.952130384683022,2.938333865732195,3.0611026024301444,3.0395732865425864,2.9124127805912874,2.760626959835806,2.624859513154613,2.5452552743235244,2.3847299365373225,2.372308588272574,2.307591410592581,2.3058158299314946,2.3002513478168396,2.255652302288999,2.2091533502275182,2.250986202918905,2.322167053799991,2.360599818224565,2.3287202787218138,2.2990561252302864,2.2301288763027225,2.1748343778822288,2.127659170651284,2.1028290808992907,2.071356257097852,2.04696907685445,2.026269104259985,1.968189830564953,1.9422584946898525,1.848128372669758,1.8624103853473308,1.8507147526730656,1.8441241708179879,1.8148046680645935,1.8075013382390146,1.7660782658173422,1.7472379559553037,1.7245453790403922,1.71592673231356,1.7055659596801984,1.6958806564949227,1.691181033525932,1.775108027554471
13-2803305,,,,,,,,,,,,,0,1.0135191967694386,1.0100078563331372,1.00931826987503,1.008630628992,1.00294734191699,1.046053336606713,1.1322026503755112,1.1190765603915818,1.1004775018862005,1.0899331352071706,1.0873316497423475,1.2065626792391366,1.19235542789442,1.1805442055370865,1.1705697172278613,1.1984518601374368,1.2149731455592965,1.2507416888030265,1.3758841376002044,1.6071598187653595,1.7390464818413178,2.1836949330947237,2.3470625124003615,2.785332509949578,2.9819965611957255,3.0966529049506417,3.1894747878871486,3.167503930061878,3.311826782614437,3.277623611214128,3.1199989198066946,2.9351194723404905,2.7723492883573213,2.6780190205344105,2.490342300250366,2.4737468203278254,2.399354085443707,2.3904846777947335,2.382068383046089,2.3320612770280538,2.279587774327522,2.3234170755906147,2.4005155426039466,2.441341407902184,2.406257997706919,2.3724143540354357,2.296295313080901,2.234762289933706,2.1822854835256797,2.155475942208619,2.120768286982817,2.094072742154459,2.071504415590559,2.008344167628108,1.980232162280037,1.8780049796056508,1.8924230820405181,1.8802186858821752,1.8730144466319523,1.8412972718241636,1.833372009380175,1.789683930144811,1.769330299428141,1.7452804489085578,1.7364946596136406,1.7252043582920447,1.7151827254779233,1.710313217643881,1.7966619287452645
14-2803293,,,,,,,,,,,,,,0,1.0040449488362602,1.0056280728309015,1.0062228242627929,0.9996772828031334,1.0513952192575602,1.1534872787937225,1.1350424062107336,1.1114441794920316,1.0987516508435031,1.0953103234134034,1.1506544093377438,1.1395572058431958,1.130749716938659,1.1276867556294736,1.2147851096903768,1.2311809343915223,1.27038376656294,1.4073389941697492,1.665391259692367,1.814302645569631,2.321569452530877,2.5132532633756948,3.039662785508731,3.2813293927905063,3.418830141543419,3.5272641361446837,3.4899987422896044,3.66743063878788,3.6116334661354577,3.406026009029642,3.1705465652005933,2.9676694606526257,2.851931258131141,2.625703112414139,2.6030913210944484,2.5153650268549534,2.4967670303433502,2.4839052407210116,2.4262973824691954,2.3659765577735956,2.413635241307589,2.4984252447377497,2.54191159101171,2.5007475498460225,2.463194046279493,2.376349762423263,2.3068246842752074,2.2492150076003212,2.2190343166135205,2.1802292277541406,2.150834629408607,2.1261213625769297,2.0561250125317447,2.025676953929972,1.912501199247079,1.9277519477911016,1.9147345063833503,1.9062796598933787,1.872431504351118,1.8639026200030107,1.8170079462487085,1.7951208790439575,1.7694283608800925,1.760049348215602,1.7483743007461188,1.7370146556032724,1.7317117558579296,1.8213530352493292
15-2803289,,,,,,,,,,,,,,,0,1.0098207539249433,1.0081921058794805,0.9985676667501716,1.0670563721532897,1.2010078791266248,1.1687652097308268,1.133856989341286,1.116709216422573,1.1115278591690565,1.1748200617227873,1.1602052019657196,1.1486233799872179,1.1440363254745898,1.2424829873668337,1.2594374230980174,1.3036657804558827,1.4598949099730145,1.7628339877607069,1.9402975856524076,2.558511622321376,2.8031435239612836,3.5029681980333645,3.8377101105691684,4.021280192977882,4.1596199227581865,3.8471671121727966,3.655514522621414,3.403604668162833,3.5010645880298226,3.2379566025340623,3.0146599899103252,2.888647567332595,2.7725927273431963,2.809846347191153,2.6987822948159614,2.5075371719806805,2.493300695367624,2.4328603533346276,2.370499349799984,2.419034808031733,2.507480352424124,2.553551293962709,2.51039289771992,2.4707430167454696,2.3808583461815065,2.3086389614901806,2.24818795406858,2.216790164049101,2.177336459864011,2.147113896813634,2.1217382033912613,2.05025674778815,2.018951011070934,1.9044078696722027,1.9201592798588067,1.9067832829037412,1.8981746575490448,1.8637465667358755,1.854689713716336,1.807365946071969,1.7856889546508494,1.7596992399451825,1.7502694862807324,1.7382984979452785,1.727230756111637,1.7219098717954087,1.8129716948518835
16-2802621,,,,,,,,,,,,,,,,0,1.0071257177253774,0.9936594194606202,1.0853958140401352,1.2609259926800451,1.2067497722721818,1.1567741660267896,1.1343146792562153,1.1270550913649873,1.169357118698454,1.1536809490370854,1.1415278850167327,1.1585180590368975,1.2685836778355715,1.286079169875506,1.333397676755239,1.5090405709544785,1.8554975777665788,2.065583796506026,2.8027607438119118,3.1085586213552663,4.0226170487724,4.480328244165582,4.723492788613306,4.898226044363901,4.432397190532593,4.159630593181949,3.741725969008749,3.9201937368175157,3.5676946081373058,3.277886477650142,3.1179606148978065,2.966888295103584,3.005337221248495,2.8698007809959623,2.6357170244603885,2.61508545560182,2.5444968565151393,2.471911525315288,2.524218204001606,2.6232483430244535,2.6722228158971015,2.6231579910280574,2.57657604869255,2.4733743808418573,2.391376898101635,2.3238205114893127,2.288250002744475,2.244114687528586,2.2100891587103764,2.1826380880322938,2.103218349615419,2.0682633126378582,1.9417686254223667,1.958121543321641,1.9438090938032015,1.9339135451731106,1.896750966488675,1.8872966531656465,1.8363724356529516,1.8130053544347926,1.785312710632515,1.7752240958159935,1.7624501561008101,1.7508807458408238,1.7449563719712464,1.8392386509408336
17-2802809,,,,,,,,,,,,,,,,,0,0.9589020977309258,0.9815448372668177,0.9920248529008875,1.0035951629371276,0.9991456384487564,0.9931127801732873,0.9961786411045985,1.002623482575499,1.0009471581803853,1.0013468700421913,1.0701365223885995,1.1880280355841688,1.3373842248154593,1.3936595838517876,1.6081694069793808,2.0522639711856456,2.3325032659970626,3.3681007403717054,3.841727274656951,5.4203546511776866,6.3126073278890695,6.7635867648631365,7.053042479732484,5.99623594392837,5.436087869685339,4.655895984176405,4.920518669708248,4.310233533937417,3.8434576333751362,3.598176071308811,3.3607600425136406,3.39989312671529,3.20812816265972,2.8803939912865313,2.845959852656218,2.753588737304861,2.6611534111010893,2.7192396410076474,2.836124175273575,2.893000260108365,2.8298404950277836,2.7716498507155354,2.6423834735849683,2.541049663077967,2.458924198708592,2.4161515371289775,2.3623994050380777,2.3218935258269293,2.288047845865052,2.1948518516502604,2.154146531625038,2.0053727237762495,2.0232355191201647,2.0067631715748364,1.9941557692801233,1.9524936891517333,1.9419911533341843,1.884898268328291,1.8586555443174935,1.8276455804084035,1.8161488978802347,1.8023924565454623,1.7890509075554462,1.7829927962912508,1.8822286407647661
18-2802806,,,,,,,,,,,,,,,,,,0,0.9953762298663531,1.0055532712540813,1.0154612971523802,1.0064642540594528,0.9983807961790246,1.0014124549702768,1.0077556886570074,1.005388035624554,1.0054109934021778,1.0810686628155601,1.211085056574002,1.2353005460574122,1.2920983183275516,1.4975584793888275,1.91830343347899,2.1831029341607193,2.8946585774166866,3.27116955457513,4.468215675546718,5.110361091837788,5.447736608764061,5.680492558196746,4.9770879088910505,4.588366582843272,4.021479785652903,4.24230964062807,3.784001784201161,3.4229435445947316,3.2294646191636174,3.0477960887146494,3.0895373479368127,2.932598715284337,2.6669111745005716,2.643559262602899,2.5651583556321045,2.4861297537245255,2.542602484219902,2.6494664300689137,2.702997504008347,2.6485808815691465,2.598447810502038,2.4862554750522428,2.397911621139483,2.3256591435398404,2.2881096556468914,2.241019284799284,2.205089952549503,2.1753973854008835,2.0927605465380736,2.0565861165185804,1.92640797482601,1.9432472551932403,1.9283716277188963,1.9184726338924858,1.880615657451485,1.8711218566265602,1.8192690939312393,1.7954031481280135,1.7673760079967928,1.7570606982794104,1.7441625455429057,1.7323823869427086,1.7266649836837695,1.823882965065913
19-2802840,,,,,,,,,,,,,,,,,,,0,1.0238116155540837,1.0293216937379113,1.010811177999009,0.9993364415283303,1.0036304789384765,1.010907321859966,1.0077087723678124,1.007479607454523,1.0960396357827682,1.2487817238713073,1.245699434627157,1.3095589469692235,1.3374539225470945,1.7257294234934943,1.9692393177590546,2.225008295449159,2.479300092732392,3.23301870981471,3.608873180568422,3.8230760156475934,3.9879456530888664,3.6405999035028134,3.4337883449977857,3.1203646993554646,3.281827933222159,3.0111422193116955,2.787747249394968,2.664202680758122,2.55855256506316,2.602403191720025,2.495470841673923,2.320078966134387,2.3123925810786585,2.255407280918114,2.1971300797661515,2.249222462848926,2.3395951702498454,2.3880716507970665,2.3473259657359384,2.309489433911988,2.2246834704198597,2.1565153075166883,2.1007568735973514,2.0719067358039163,2.0348701135534197,2.007362035147172,1.983973790819805,1.9184729955678226,1.8895887892046628,1.790194217462387,1.806494689829268,1.7942839305034985,1.787609249288645,1.7564805848035352,1.7489717377151068,1.705969696490708,1.6865048452177054,1.6630487588564948,1.6546280950144032,1.64363959544883,1.6341879125829937,1.6291518063939525,1.7220251111110354
20-2802849,,,,,,,,,,,,,,,,,,,,0,1.0327664878110607,1.007175035336624,0.9940582804427508,0.9998981566350954,1.0090965471526887,1.0057454528379837,1.0057319820226995,1.1036321181281972,1.2727797333740871,1.2660567621381817,1.3361788511679484,1.2987476886988678,1.4912248681872093,1.693135114267875,1.9402049793391487,2.150444052663332,2.75597824502332,3.0496407499485034,3.224962597758701,3.36652279274614,3.1226036415979563,2.973122730880557,2.742181470247142,2.881990280858525,2.677068398131303,2.5045933853644233,2.407909063777038,2.331898543988828,2.376089003009731,2.2896481018216512,2.152415771141269,2.1515389421396853,2.1042746278777145,2.0551803450702595,2.1056243316423946,2.1877576358054136,2.233128273663955,2.1988239889114873,2.166382491510565,2.0944005539694373,2.036312348073257,1.9873927435546217,1.9626839304305144,1.9311534366918368,1.906240316795371,1.8858483227830836,1.8290370765037758,1.8041136613112463,1.7193884220924862,1.7346129941775676,1.7235793056194169,1.7193987597346763,1.6913193406694005,1.6843761669328043,1.646451584741176,1.6286249242926607,1.6077260876725217,1.6001971021642099,1.5904097228481768,1.58163203863076,1.5774407882218684,1.6677093648678674
