순번_정류장ID,53-2803132,54-2803135,55-2803124,56-2805595,57-2803123,58-2803131,59-2803137,60-2805441,61-2802629,62-2802719,63-2802709,64-2802703,65-2802693,66-2802688,67-2802684,68-2802681,69-2802676,70-2802670,71-2802023,72-2801985,73-2801806,74-2801954,75-2801957,76-2801963,77-2801978,78-2801975,79-2801972,80-2801991,81-2802003,82-2802033,83-2802057,84-2802105,85-2802127,86-2802109,87-2802087,88-2804799,89-2802048,90-2801823,91-2802110,92-2801894,93-2801896,94-2801893,95-2806425,96-2801852,97-2806772,98-2806513,99-2807111,100-2806771,101-2806429,102-2805649,103-2805906,104-2806422
74-2801954,,,,,,,,,,,,,,,,,,,,,,0,0.9911956038797187,0.9974219173703558,0.993427326342278,1.0070474888457657,1.0000913331343635,0.9991208326471192,1.0003601471458337,0.9988340254750342,1.0004439490393826,0.9992876231197984,1.0584512652143212,1.1068521185109876,1.158477098968679,1.1477957706862514,1.2348091822280347,1.224573441832388,1.2112136463718859,1.2059057353579297,1.1983079736083466,1.1886403142030615,1.203807533181932,1.2636818628471604,1.3396796617708375,1.3680454081200117,1.3500359360833702,1.3316382448404773,1.3134888780410539,1.2866261031711614,1.367963574495112,1.3521167113534245
75-2801957,,,,,,,,,,,,,,,,,,,,,,,0,1.007801963593166,0.994712305282993,1.013384800229238,1.0028719179616719,1.0010287603866201,1.0021825798702537,1.000075627297775,1.001880364799883,1.0004061470147905,1.0665438729791432,1.1204336520102833,1.1782434831189106,1.1650119741522362,1.2617533001865955,1.2479306790594495,1.2318125843236334,1.2252763064501067,1.2162578846139525,1.2048292810087335,1.220769892123609,1.2860050890585244,1.3684718052078029,1.3995055967227807,1.3785017424962605,1.3570424659691571,1.3362020658182323,1.305563298797504,1.3919865334442987,1.3737795612695456
76-2801963,,,,,,,,,,,,,,,,,,,,,,,,0,0.9878143959474582,1.015144785293654,1.00173426343389,0.9998850092110569,1.0014215111932174,0.9992409138023838,1.0012718012171824,0.9997375022980394,1.0711131344703402,1.1289681441781665,1.1912450668577865,1.1761106943731496,1.279797792470148,1.263267144147586,1.2451410297268717,1.2377183436664945,1.2276887363266895,1.2150206923399036,1.231690074547855,1.300382806222407,1.3872778704788202,1.4201543200155746,1.3970218504117409,1.3734068601769727,1.3506971218202029,1.3174699132678929,1.4076554733991384,1.388042232607338
77-2801978,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0530372967716308,1.0111312788936913,1.0047029797386098,1.005489567021859,1.0017124075985715,1.0040831694020724,1.0018250574904546,1.085197383730753,1.1523251158886911,1.225306458170738,1.2049053608940834,1.3249380249518246,1.3009360419168867,1.277604093568759,1.2678781571432705,1.255289042528717,1.239508397609751,1.257170672806265,1.3341125900909288,1.4308678480451744,1.4679238395425678,1.4396155683037046,1.410796830644292,1.383646757247255,1.344342873399561,1.4419436090592919,1.4185244734524742
78-2801975,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9651909378115727,0.9823254645970279,0.9910957132053441,0.9909565826410934,0.9945734854261526,0.9935472987034379,1.0894322464178543,1.1649546074018526,1.2474130909287773,1.2225235995962709,1.3567439682910483,1.3262562717054447,1.2986081183360756,1.2870282827671147,1.2724113244416777,1.2542234493230398,1.2727396757689162,1.3562696863699166,1.460971267419712,1.5014153950667164,1.4688846596103715,1.4359082479370784,1.4052864336601238,1.361356323564069,1.4645251800964225,1.4388609801138161
79-2801972,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9948517094739523,1.0009771486961423,0.9970460104106487,1.0009008583699315,0.9984512679140315,1.1063947905536553,1.1911766734877225,1.2848297694359385,1.252977954817826,1.403515512197572,1.3633529774760877,1.3297074929459425,1.315512464490449,1.2981215105824464,1.2766428188238705,1.295445585632348,1.3865702876432668,1.4998278286759992,1.5440397166818134,1.5062527459502528,1.4681081760675532,1.433231567786914,1.3836501381297868,1.4919505325959608,1.4636750549033208
80-2801991,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0076606692425807,0.998094291159168,1.0034268049856436,0.9995666534009544,1.1320105956151416,1.2341436273489965,1.349068055941934,1.3028358674149825,1.48333128944315,1.423610909173153,1.3786810401488039,1.3596804477457134,1.3373258551714433,1.310090633811259,1.329685848306603,1.433007579127197,1.5604660886474269,1.6110398062985125,1.5640117859515286,1.5169640339815553,1.474930297839301,1.4160744593785535,1.5333940911341557,1.5004798991005084
81-2802003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.988798757528017,0.9993178667022562,0.9954105275947366,1.1644148139828436,1.2901931457437958,1.4351667251132085,1.3656246571998463,1.5862122245845767,1.4963056952738905,1.435577244185749,1.4100514804076916,1.3811886334516343,1.3466129274125445,1.3672231716034489,1.4844206005827536,1.6283460285655311,1.6864888639944915,1.6277999601822766,1.5697926833541052,1.519208477694635,1.4495865766900884,1.576580281599237,1.5386902341834832
82-2802033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0404408820553144,1.002284590245187,1.2559717750861152,1.4336985541017067,1.6525432105930908,1.5096765651005812,1.4029902434412191,1.3143352675771829,1.2746750653797556,1.2594617872347684,1.2406378245448035,1.218466897600546,1.2718724488577002,1.403149042520023,1.7492845278059592,1.8212507405231917,1.7392275853827555,1.6599943622472952,1.5934761669593116,1.5044718441618705,1.6449414905078739,1.5981400179408445
83-2802057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9884582111282257,1.289137636097422,1.4882376697460749,1.7396428127460322,1.5605322501487326,1.433170328468237,1.3317878161912364,1.2876245458072595,1.2706993402478683,1.2501405643238588,1.2260905946113114,1.2815205201939344,1.419176946974554,1.785314901131302,1.861834258625804,1.7718517153922024,1.685615835181162,1.6140197204969362,1.5190544040917344,1.6641445294605883,1.6149400363196786
84-2802105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1986129131912264,1.4751187266756933,1.8116930460830838,1.5683157196499047,1.4165974991493462,1.3065865248219528,1.2612882958072713,1.2447407573112088,1.2244014497585562,1.2010875124098819,1.3196274618610033,1.4790100640895056,1.9153587528392597,2.0081188359379314,1.8877390134854584,1.7754501376803762,1.685487763941429,1.5694502375485837,1.7272773048878374,1.6692824519623997
85-2802127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9999412299640573,0.9960295400711179,0.9931609911098889,0.9988933702593873,0.9994968179253674,0.9992882846978283,1.0038266779342806,1.0031439072614459,1.0032853003904134,1.0472134549994307,1.1806799200639317,1.5595989689373706,1.6418140046384513,1.5651880917722325,1.4952541767782597,1.4376264162046701,1.3639863585783463,1.5236847911632858,1.480100324654541
86-2802109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9899312839059674,0.9888581136919963,0.9985136328785303,0.9993940274139994,0.9991660310549184,1.004481218224385,1.0036287052592345,1.0037266335301493,1.0526656657653446,1.1967446810070945,1.3274391678862538,1.3220574154603455,1.2865633627086543,1.2554143636319366,1.2443155594403172,1.2055267977016642,1.3903916257179607,1.3595603603872404
87-2802087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9881213292987348,1.00111284252402,1.0010425259875433,1.0004265099637466,1.0062439170297464,1.0051017100944681,1.0050024773791424,1.0585181257351393,1.215829777689962,1.3576505059129287,1.3507617790584419,1.3093564339192958,1.2732999907411766,1.2598108127637349,1.216490964501762,1.4110996683539883,1.3768620789655217
88-2804799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0113672294534062,1.0054360796286042,1.003479963918788,1.0101270348416536,1.0082554529584908,1.007630518983525,1.0681325039780125,1.2511909548100386,1.4130535889874611,1.4029870386837004,1.3498405341896031,1.3043290007424106,1.2862628464893677,1.234760970816443,1.4455532346020195,1.405857220888231
89-2802048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00094730492737,0.9998634035287423,1.0096649214761644,1.0072979318773922,1.0067124392317193,1.0813994981002668,1.3099310739446197,1.5072446184672512,1.4903861630730686,1.4141513242072161,1.3511702122325784,1.3249420437728079,1.2599570987230415,1.4955158022677035,1.4474200549974372
90-2801823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981941501409111,1.0046312418617327,1.0021436385479099,1.0028104344935502,1.108556397982986,1.448183508593152,1.723823507093281,1.6853168935037512,1.5454907788426768,1.4396403357246566,1.3945260864084141,1.3021603787633527,1.5802749421455562,1.515497527265747
91-2802110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0152428323589284,1.0052636006393232,1.0048891683482173,1.1493297749742222,1.6496113355034672,2.020545876093213,1.940083932542854,1.6972156716656916,1.5323727820967314,1.4634236186348861,1.3411349256684615,1.6575852065204855,1.5754449491864118
92-2801894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9960762047205566,1.000997091658923,1.1880380974437657,1.611938964153094,2.0444322789593627,1.9502300620390576,1.68011520694581,1.515291423684274,1.5162289863839804,1.3686066952309337,1.7133434078154421,1.6177816698598246
93-2801896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.985555583340627,1.2597863953539221,1.3473358551788628,1.6001967332210028,1.5564758334468252,1.4039560973334755,1.5987171148722041,1.586118205096199,1.402239909134186,1.7828711785318798,1.6685581198913786
94-2801893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0241638119076153,1.0154645846372536,1.0094542202702015,1.0221681709033699,1.0115968414489889,1.8120919547231549,1.7514380438645327,1.4748712779578825,1.927224561703351,1.7721420874708984
95-2806425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0024088203147383,1.0025276703305122,1.0213420479175295,1.0079793946202944,1.7310582952308473,1.6821001453001005,1.4127191000991794,1.8967202656124635,1.7380631979178636
96-2801852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9977371522411129,1.0244130226941075,1.00676604093034,1.2072164225163933,1.2695180563732646,1.1730838580747531,1.598325768034391,1.4996347057172692
97-2806772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0558151323474312,0.9957011353411792,1.006091427294065,0.9982064228390887,0.9979125147407687,1.353178326623051,1.295006094123845
98-2806513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9774783953607231,0.9994415770218521,0.9932512424064629,0.9948715129702174,1.3676769139480647,1.304068747857674
99-2807111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0167765507896631,0.999499769735275,0.9985155717988036,1.4501826687792647,1.36034104518417
100-2806771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9820840630007467,0.9919151514920521,1.6015495026032196,1.451633782275842
101-2806429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9959313596793739,1.0300435638442647,1.0187409059580332
102-2805649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0202450555822518,1.005093150268399
103-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9747116471697782
