순번_정류장ID,43-2806630,44-2805444,45-2805288,46-2800898,47-2800899,48-2805370,49-2805443,50-2805371,51-2806637,52-2805372,53-2806926,54-2800921,55-2805386,56-2800916,57-2806929,58-2800913,59-2800908,60-2800888,61-2800905,62-2800910,63-2800915,64-2800918,65-2800922,66-2800924,67-2800926,68-2800929,69-2800934,70-2800936,71-2800940,72-2800954,73-2800978,74-2801005,75-2801022,76-2801038,77-2801048,78-2801071,79-2801077,80-2801095,81-2801102,82-2801110,83-2801283,84-2801315,85-2801356,86-2801388,87-2801439,88-2801500,89-2801524,90-2801584
53-2806926,,,,,,,,,,,0,1.0050240436374076,1.0042587992651484,1.0060426399456879,1.0054537016285554,1.0049721473011677,1.0041886214323952,1.0027872885817728,1.0055255471507938,1.0026631841013505,1.003522373326885,1.0041241151910696,1.004358330511962,1.0032228347594803,1.003836647315741,1.004871689276289,1.004912164370622,1.0040107587003313,1.0033973657975035,1.003343433472971,1.0250028870034678,1.0244602686837645,1.0241498349413904,1.0232074681439267,1.023046047597188,1.0495462738474357,1.0585324135316616,1.0756332336863696,1.0729859843794938,1.0714773208986854,1.0658503905368042,1.0701477233816694,1.0867139755932118,1.0853103560884851,1.081111404400652,1.0775489580293804,1.075888767024555,1.0842415050452328
54-2800921,,,,,,,,,,,,0,1.0031498818794296,1.0068730093139424,1.0020737349554945,1.0020417615248631,1.0015613293022432,1.0007917097983152,1.0042061846505685,1.0011745550509101,1.0019369353044651,1.0032625307801992,1.0036167272852745,1.002203854417812,1.002796173325999,1.0039806051366744,1.0043970612327195,1.0034450266071526,1.0026605024695558,1.0027988057231296,1.0255270863156125,1.0250710083567798,1.0248516412593838,1.0237062713694998,1.0234005623966214,1.0514311987502811,1.0606262465374456,1.078839958252051,1.075836511882823,1.0744143455932265,1.0684290604360893,1.0728225182714661,1.0897226869297487,1.0881782652908583,1.0838838115751426,1.0799463539836391,1.078094530214248,1.0867154656437539
55-2805386,,,,,,,,,,,,,0,1.0116891835193422,1.0016710362607595,1.0017225153766007,1.001201530501773,1.0004611173577747,1.0047237127970168,1.001300899891516,1.0021281282722834,1.002997594374436,1.0034096413752245,1.002137545858315,1.0027744528256455,1.0043996013416414,1.0042872896929989,1.0031157301142095,1.0027994617035534,1.002782224156639,1.026378407305057,1.0261577124515455,1.0254741906279414,1.0243937109566164,1.024059853839993,1.0532944958367132,1.0628290738147506,1.08169982697532,1.0787497921452163,1.0769465403091136,1.0704622083312991,1.0748077386063624,1.092287356778544,1.0907305090253974,1.086098559177667,1.0820285341471303,1.080092133694923,1.08899751045463
56-2800916,,,,,,,,,,,,,,0,0.9975967893515082,0.9988688339743672,0.9989778389433577,0.9990972246280382,1.0040113470432719,1.0000826803570388,1.0010489482887241,1.0026848089342197,1.0034181908644424,1.0013532382390633,1.0025400168624024,1.0038687486052744,1.0039609275796442,1.0027495009461322,1.0022689598609427,1.0024482095893978,1.0270573083020071,1.0266553415304924,1.0262128762004321,1.024933964599051,1.0245766491196302,1.0547088160870013,1.064661469708507,1.0836675618661176,1.0805674020410383,1.0786601703305332,1.0719941434602882,1.0763895789347835,1.0944813632936108,1.0927151770464538,1.087784287386664,1.08363018197203,1.0815300157033916,1.0905000422939108
57-2806929,,,,,,,,,,,,,,,0,1.001894753925427,1.000483460086651,0.9997362947744957,1.005589761969923,1.0011667057038898,1.0022822068181645,1.0033840110775145,1.0041418288072121,1.00224489318806,1.003229910629773,1.00489093977318,1.0047349652041582,1.0035553036099882,1.0025967678166865,1.0029412243910336,1.029897778625603,1.0291788735895282,1.028430373844725,1.027252557571858,1.0269489130878786,1.0590836767768768,1.0696595722956634,1.0903909847019604,1.0866711346051376,1.0845682303721074,1.0775949075408244,1.081687444202795,1.1005591553450766,1.0987297134257776,1.093217031300132,1.0882025637487107,1.0862078523555356,1.0955735112896032
58-2800913,,,,,,,,,,,,,,,,0,0.9992894411643555,0.9992655302738688,1.0068680475693677,1.0005827076316396,1.001871416346421,1.003526034149871,1.0039958371967868,1.0022706804033021,1.003059412593794,1.004829467713332,1.0051078528644397,1.00364154334684,1.002829498606829,1.0029879251754876,1.0310807359733993,1.0302814880410631,1.0296143640694275,1.0281901083954534,1.0277000291800409,1.0611190313947914,1.072512773937313,1.0936180196098737,1.0896543992947056,1.0872439121817292,1.0797107868637699,1.0838291768981458,1.1034091050523187,1.1012022634597767,1.095427554001978,1.090265576326027,1.0881861053300161,1.0977304478896095
59-2800908,,,,,,,,,,,,,,,,,0,0.9992572253611638,1.0078623753407319,1.0008004498701653,1.0022639748781246,1.0040646807976212,1.004846461853632,1.0022269091508758,1.0030856733591615,1.0052286863871602,1.0055040774794688,1.0039263939203527,1.0030461512928812,1.0030021541970915,1.0325654399455715,1.0318365440602457,1.0310624903195036,1.0295109678273509,1.0288045774328698,1.0639945773644468,1.0755420111941336,1.0978171432182426,1.093528757685185,1.0908914258419178,1.0827683608418643,1.0868955443600998,1.1066685610147342,1.104531874855614,1.0984081502468972,1.0929106154489951,1.0906149912876417,1.1004844325215608
60-2800888,,,,,,,,,,,,,,,,,,0,1.0003315361966483,0.9911350703803534,0.9953658061051065,0.999961076820017,1.0016060940962423,0.9988457948729229,1.0006797274035613,1.003347173876056,1.0038178628598868,1.001960998951395,1.0010484803265622,1.0014378396618036,1.036300126628102,1.0350450090913965,1.0339702421892052,1.032043715248058,1.0313318394478193,1.0711473444720203,1.0844409937888198,1.1094421957794987,1.1040817191946817,1.1008765143631936,1.0900974832795345,1.0950399482573443,1.1167991721484145,1.113945261613037,1.1068326548143723,1.1002679082592648,1.0975003513031887,1.1080791256097255
61-2800905,,,,,,,,,,,,,,,,,,,0,0.9844309103669926,0.9926962098333956,0.9998312390374541,1.0019111998964871,0.9990804020018857,1.001141443190075,1.0041056465608198,1.0045760153766619,1.0024605058918425,1.0014068048128721,1.0017910495251918,1.0396930647245923,1.0381394804597124,1.0367946954351557,1.0345764125244403,1.0337250489551137,1.0765038968375091,1.0904727585438494,1.1172491461928986,1.1111783782162301,1.1074872680031762,1.0951048292094534,1.1002080025885017,1.122915611715961,1.1196913961831882,1.1119118338286125,1.1047038094780834,1.1016005119008854,1.1126482711566839
62-2800910,,,,,,,,,,,,,,,,,,,,0,1.0158915521305334,1.0140986192733241,1.0114393288023031,1.0048461218572093,1.005650919128206,1.0085421296554564,1.0086954441754445,1.0059118446864246,1.0043286285558126,1.0043766613476885,1.0472509692873029,1.0450103425808175,1.043042086449772,1.0402063280657583,1.0390445579651695,1.0860759106463338,1.1016263032310247,1.130898454143181,1.1235428640910645,1.1187629149109304,1.1053321878579614,1.109280405285091,1.1333850688781997,1.1293487672974036,1.1205847243693863,1.112136469507373,1.1088017146596876,1.120348780562524
63-2800915,,,,,,,,,,,,,,,,,,,,,0,1.0132150529079482,1.0093427787298428,1.0021646179686095,1.0039865942400092,1.0074262114242392,1.0077036768970864,1.0047854389080757,1.0032203798515715,1.0034286382809228,1.0485687825073111,1.0461322410465805,1.04399814050643,1.0409864167133238,1.039746706888316,1.0888402696319799,1.1047332857327226,1.1350379055922917,1.126982887734308,1.1220907409068175,1.1069680227482888,1.1117911162651166,1.1364685265881722,1.1323597585933771,1.1230356476347025,1.1143433729186139,1.1108820240972332,1.122501034346907
64-2800918,,,,,,,,,,,,,,,,,,,,,,0,0.9944878263774012,0.9889284019321661,0.9970825339238972,1.0027423401492375,1.0036298559791084,1.0005391320389245,0.9992639259867676,1.0001317305214525,1.05073012870898,1.0478749936087897,1.0453987611061133,1.042019943019246,1.040627287203818,1.0936459811103076,1.1108147964434063,1.1434439088330737,1.1345258175959965,1.12868075278029,1.1119743149956371,1.1166087620957383,1.142721494088072,1.137938766192212,1.1277540139893658,1.1182653924650598,1.1145459037562726,1.1267428534303856
65-2800922,,,,,,,,,,,,,,,,,,,,,,,0,0.9782375700266804,0.9985905721105581,1.0060820849572751,1.0067377847416186,1.0023809967822253,1.0004918786665413,1.0013023502153777,1.0610740133551921,1.0568358351946219,1.053183001989093,1.0487322829568893,1.0468187704728689,1.1069934182931302,1.126206908765821,1.1625121651848298,1.151062170288918,1.1441672991178355,1.1235580519831048,1.1278560660024088,1.1555730103196726,1.1499748323284498,1.1381362039844702,1.1270861720097087,1.1228805486759381,1.1355234005701296
66-2800924,,,,,,,,,,,,,,,,,,,,,,,,0,1.0074063465096832,1.0135015251497808,1.0128582143944422,1.0069210235739328,1.0039264428386998,1.0040908468507876,1.0698351002361455,1.0643521875425923,1.0596572936156465,1.054319955272582,1.0519634774799176,1.1164625261656775,1.1369236583626328,1.1751303407858604,1.1623689794708603,1.1541287477623554,1.1321719066335016,1.1352420892423003,1.1637367140276762,1.1574859960425101,1.1445913871140245,1.1325475803046192,1.128196618173671,1.1411477989622398
67-2800926,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0232452262152887,1.0182191379458265,1.0065486768136422,1.0020001840716093,1.0028071159496963,1.090002089955292,1.0804870324167426,1.0726735805393444,1.0648271595288274,1.0612967775906879,1.138765974767619,1.1629286979745095,1.2075475300112095,1.1899394478312344,1.1787998503590866,1.1495819943668653,1.1514418934327977,1.1830957862616083,1.1748332890927444,1.1593274816618497,1.144505160803096,1.1393962011869003,1.1531826711141338
68-2800929,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0101822800568627,0.9911382998358315,0.9907472327423624,0.9962738007820813,1.0196540209610967,1.018670144573398,1.0182840226404535,1.015685915919394,1.0153040957930446,1.100726421275804,1.1278277265316536,1.1785533880079384,1.1620268410566763,1.1513938355993596,1.1236564453860114,1.129527863301009,1.1635099551949946,1.1561992006807682,1.1413962909266555,1.1281690186988607,1.1231807118912405,1.1378223274407406
69-2800934,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9651161454202729,0.9811109118884502,0.992796860099694,0.9895428323858058,0.993116034572255,0.9964679127782108,0.9962821753904709,0.997354204273677,0.9985174837550599,0.9979166889722322,1.0118638819051113,1.0097985098877638,1.060757066733455,1.048880547459447,1.0455107067009537,1.0591555091515819,1.0581298851278775,1.0519588663418353,1.0480061616907757,1.0454335723873702,1.062179014641935
70-2800936,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9902171210197752,0.9989949903938583,0.9929117194806842,0.9963105510241548,0.9994658507151667,0.9988726737551286,0.999813256999575,1.0007671858137976,1.0000139634781555,1.0013753504338134,1.0000964635246914,1.0658006390953747,1.0525267873582083,1.0486711049018793,1.0478716324071464,1.0470495021897186,1.042080307745043,1.0388792787731036,1.0365429628384843,1.0536624894861775
71-2800940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004685335895527,0.9937731688744217,0.9978376809312486,1.001332822572123,1.0003523858479606,1.001297850649988,1.0021827773075451,1.0012534414792265,1.0022710456551567,1.000778493451367,1.0735159879880922,1.057685306676577,1.0530066386005645,1.051521303445243,1.050645595943317,1.0448701114966272,1.0412114403470891,1.0388538107865017,1.0567277521257141
72-2800954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9831556093967018,0.9935218493876771,0.999816805724869,0.9988004637092793,1.0002360210703656,1.0015295945826996,1.0004212360578066,1.0022097040241513,1.000038563881069,1.0863805708332575,1.0654448140096222,1.0592495444988146,1.057207119300438,1.055859515293799,1.0490039912313263,1.0445565492179787,1.0417021916136964,1.0609187005381546
73-2800978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012584440227704,1.0142835127657441,1.0079142667190841,1.008353685449463,1.008265194339874,1.0061525287297266,1.0075388776590404,1.0046201685478209,1.1109237273332144,1.0800197971450587,1.0709003375965804,1.0672186680483444,1.0649556976471573,1.05633675284938,1.0505370642257899,1.0473907936350133,1.0681343155985956
74-2801005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.015803446543272,1.0057488355396635,1.0068791746577606,1.0071897784009947,1.0047357311542557,1.0066338276879423,1.0028380719717134,1.12552634426296,1.0872072704680111,1.0761968052104902,1.0712315248096596,1.0684829405456187,1.0588979939825833,1.0524363350228039,1.0490462032640413,1.0707915229470333
75-2801022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9949293654765775,1.001183113973313,1.0038677476458326,1.0011201449755953,1.0043340173530992,1.0008901849329803,1.1473646371358994,1.0968653969431856,1.0830213130325763,1.0769810108615583,1.0734863083867991,1.0625235616393576,1.0548788437962338,1.051396767721709,1.0743807459109584
76-2801038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0103003286092427,0.9986707580921137,0.9958889998356864,1.000527188244805,0.9971775008191613,1.1770783882300004,1.1086094567772276,1.0910192113980928,1.0827811736384532,1.078429886103109,1.0659635246995542,1.0575627826711513,1.053502652206059,1.0777488242569218
77-2801048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.99156409271687,0.9898107485820183,0.9979747849599965,0.9946893432417122,1.2076751861832578,1.1193337431254275,1.098067877297372,1.0880755059620717,1.0829032287396365,1.069094790858986,1.0598029825758075,1.0554542027312575,1.0806564335594975
78-2801071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858974173059354,1.0027594382017013,0.9960952541305829,1.104693560439821,1.052644251674764,1.0439549616735597,1.1011779125599084,1.0938998261839938,1.076955541843068,1.0655410375871368,1.0605540399798508,1.087418403578015
79-2801077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.011250689470012,0.9986736329981032,1.0051587366782133,1.0006282730974536,1.0202433838709575,1.108658256341151,1.100069753782403,1.0812968246609507,1.0686647332740065,1.0633280630451487,1.0909987594495751
80-2801095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9859805851005018,1.0000019285696378,0.9941229816248625,0.9989782633272509,0.996097365158625,1.0010553574539458,0.9986254791469704,1.0006761850055976,0.9988983594348014,1.00105064500369
81-2801102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0153894701070465,0.9964610947958833,1.0015445072097626,0.9976087777622389,1.0029979445244877,0.9999535509343036,1.001919238565875,0.9999285771810267,1.0021514154913762
82-2801110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9897541218555803,0.9985062837262139,0.9948070323030886,1.0013493533384248,0.9983199888370214,1.000793967200708,0.9987169950299405,1.0012072162976795
83-2801283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0103866262303012,0.9977083598436779,1.007453599085072,1.0013564697630448,1.0037555079900102,1.0008546386212862,1.0037308084850443
84-2801315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9853818224567401,1.0057288760516845,0.9981464548675816,1.0022000981943158,0.9988340408790692,1.0025077641111944
85-2801356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0368799825534905,1.0055040801617208,1.0075483093958406,1.0025850415624245,1.00649923482616
86-2801388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9804058026412281,0.9971436122263534,0.9926509384186327,0.9991803812685166
87-2801439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010063734310999,0.9998497799826332,1.0071747117508685
88-2801500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9672306605077993,1.0056046165434047
89-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0297301648634725
90-2801584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
