순번_정류장ID,70-2800995,71-2801013,72-2801023,73-2801040,74-2801052,75-2801103,76-2801113,77-2801116,78-2801121,79-2801130,80-2801134,81-2801144,82-2801152,83-2801156,84-2806243,85-2800368,86-2800320,87-2800642,88-2800664,89-2800333,90-2800681,91-2800689,92-2800701,93-2800704,94-2800726,95-2800751,96-2800765,97-2800782,98-2800797,99-2800813,100-2803049,101-2807107,102-2802658,103-2802680,104-2802707,105-2802715,106-2802729,107-2805440,108-2802736,109-2802753,110-2805791,111-2802789,112-2802810,113-2802859,114-2802877,115-2802883,116-2802900,117-2802928,118-2802622,119-2802979,120-2803014,121-2803023,122-2803016,123-2803009,124-2803000,125-2803300,126-2803308,127-2803318,128-2803315,129-2803321,130-2803327,131-2803325,132-2803332,133-2803339,134-2807286
80-2801134,,,,,,,,,,,0,1.015338979335798,1.0087385885569369,1.0058069639132206,1.0044808709343438,1.1219612853870549,1.1117476531733015,1.2572190459208974,1.2323440498814064,1.2167579464629341,1.2015898375092546,1.1870939674532655,1.176821147596937,1.3067967311440638,1.3811762472587035,1.349800372883169,1.344323275919725,1.313174289020709,1.2990576568706687,1.2723716450111888,1.2594678346240271,1.2478434106930565,1.2425706138197115,1.2340310828537724,1.2190491954201301,1.214213538623849,1.2016894354455516,1.1986674202864014,1.1920217014363812,1.1863749955757943,1.1834324022534786,1.1785690214859572,1.174595510201033,1.165760170455821,1.1705077300134843,1.169097225329718,1.1652553056564323,1.1621607199420223,1.15876329943595,1.156193746064737,1.1513643530393336,1.1743395321862833,1.210928043021831,1.2384541706160013,1.26581786733243,1.286699071265324,1.2880255070768647,1.2741464204491095,1.2613684596243144,1.251556032120401,1.246832682036366,1.242723214367973,1.243657131186097,1.244333931331329,1.288672768429801
81-2801144,,,,,,,,,,,,0,0.9946103605739914,0.9982488361746226,1.0004117652072824,1.1408779497025574,1.12637941959194,1.293942695883513,1.261621375303921,1.2419055825267389,1.2231394399293385,1.2051294882744386,1.1926579013345073,1.1802683375549512,1.1940154594406163,1.1781733537941617,1.1783289154899026,1.1608930594618476,1.1539083822850946,1.1409751521507818,1.1347237791987985,1.1283716433384139,1.1255172063819552,1.121986867797614,1.1144027653479365,1.112287511261166,1.1056553458223488,1.1044609919950268,1.1257550210443803,1.1422761476976215,1.1401109716617046,1.1367386263656547,1.1334962402340583,1.1266908675559175,1.1322398685311768,1.1316088690768182,1.128571248615866,1.1260807134653805,1.1236275304401684,1.1216247625544482,1.117886553622086,1.1407045404918328,1.1767295158721944,1.2039846204230784,1.230996190694266,1.2562224847121253,1.2883651251289419,1.2741750551585795,1.2610527132182674,1.2509985032088302,1.2462491906600146,1.2418857380280426,1.2429432882419762,1.2435680715476187,1.289045456905248
82-2801152,,,,,,,,,,,,,0,0.9984199644266277,1.0009894828855208,1.1578695890265256,1.1395760050646284,1.3239128991568745,1.2850435658719113,1.2621614259522977,1.2403611550805698,1.2193418739727486,1.205072082449012,1.191098979075129,1.1794164492149715,1.1641468351843465,1.1647530162939075,1.1479936830036708,1.1411909995733174,1.1427466060231726,1.136185461034957,1.1297017977196833,1.126724870625592,1.1230295977814702,1.1150206642070628,1.1129505667211905,1.105862272411456,1.104744999602795,1.129135540262685,1.1463432021640987,1.1442455232850486,1.1403238947805365,1.1369181640555168,1.130053825342134,1.1356842995089245,1.1348596377205433,1.131769814383816,1.1293409702821897,1.126488578272733,1.124303723961692,1.1204803347634944,1.1437389160810971,1.180541720205521,1.2087560092652518,1.2364602714585589,1.2622485323875763,1.2949071791838422,1.2802416250373012,1.266513459055961,1.256134189831288,1.2509338948409097,1.246649079396772,1.2474371346104751,1.2482498566949731,1.2944390997733455
83-2801156,,,,,,,,,,,,,,0,0.9998974575809864,1.0381181496590688,1.0385360741577048,1.2333315275614227,1.204129452511264,1.1866942588374176,1.170217281687532,1.1548907822513912,1.14477083414403,1.1345330792975539,1.1265049625900103,1.1148662881400435,1.1170955319822613,1.1033401193552725,1.0985144321486744,1.111216578231083,1.106014530041301,1.1004250973803178,1.0979374870091199,1.0953566494151923,1.089058254746987,1.0874744836871189,1.081745486554463,1.0810856322155011,1.11939973913171,1.1371363199128273,1.134963806821363,1.1316646955130802,1.1282336115338938,1.1215504947809527,1.12729309324352,1.126945774090325,1.1237619527821685,1.121430590848887,1.1186856215808143,1.1168501705446368,1.1129228679260543,1.1367819661020242,1.1747442007988484,1.2032050504059333,1.231437661605183,1.2577946868836645,1.2915989535875665,1.2764162703270558,1.2627767826405956,1.2523168041532926,1.2470843511320195,1.2427805338825346,1.24385551348592,1.2445727775034707,1.2916787011182433
84-2806243,,,,,,,,,,,,,,,0,0.9966317835520259,1.006584471538627,1.0552247934812036,1.0480054184158016,1.0433279682954928,1.0382130171195112,1.0341834087447483,1.0326413322828627,1.030008198340801,1.0293282367282852,1.0248830340018242,1.0303267345952005,1.0227635729952225,1.1140272859485938,1.1252675632737859,1.1186614579919265,1.1118523099037483,1.108835233242563,1.1054677541464792,1.0978225277272335,1.0958387140464854,1.0890813263708046,1.088202223642407,1.1302664530882436,1.1492265836020705,1.1466706075198574,1.1423277754756445,1.13860358460198,1.1308975464521864,1.1369976888028932,1.1362672226744774,1.1325205112765753,1.1297356394745512,1.1267976105908437,1.1245945186036728,1.1201342408079102,1.1455164740021806,1.1859799312758224,1.2167322187539718,1.2470879577072347,1.2753830109125155,1.3112974053138722,1.2943812163618218,1.2786473006938004,1.2668245799601927,1.261251731306617,1.2561596540698672,1.2569050726893294,1.257467707230485,1.3071732929636521
85-2800368,,,,,,,,,,,,,,,,0,1.04060414302054,1.006088452719877,1.0054316427863126,1.004036850791486,1.001256762035894,1.000394070880558,1.002025800957041,1.0014749094056217,1.0035594106587926,1.0002956109897985,1.0088645161978773,1.0011008154584418,1.0449401805188745,1.0656761635157137,1.0616304023900875,1.0565400803474383,1.0543594914976304,1.0533665858218129,1.048709098978074,1.0479952938821193,1.043499368923243,1.043627236885011,1.0434171938223886,1.0655830863981866,1.0650760252693332,1.063515926169111,1.061210032831495,1.0578396555222709,1.065904154294204,1.0673186292605772,1.0650115782535405,1.0636818094326468,1.062036542828613,1.0609378386831538,1.0587905454058386,1.0857478648060885,1.1277572487351102,1.1596001586874018,1.1914244836405623,1.221947997895035,1.2606929972233178,1.2450677618360113,1.2313243534402456,1.2209506568257362,1.215907059280329,1.2115533467553303,1.213619082544447,1.2151532910760567,1.2671786799944535
86-2800320,,,,,,,,,,,,,,,,,0,0.9769048068978039,0.9882697853149387,0.9903734287639459,0.9894806216801101,0.9906367688398471,0.9940043236298444,0.9943886523877093,0.9976830313152255,0.9947131694914585,1.00470149028534,0.9965267505415771,0.9963020940428889,0.9970816926017917,0.9975885372471415,0.9959040640207746,0.9952647115059268,0.9975644869203031,0.9974775909961304,0.9984428088792734,0.997325965163104,0.9986279135045041,1.0438689258134641,1.0670925861852765,1.0666463681848508,1.064805185085543,1.062720997993268,1.0587198515769944,1.0674001031685565,1.0686129899136478,1.0666014881958659,1.0648499156326905,1.0632033876877818,1.0619305748024657,1.059751148455861,1.0874603907297027,1.1315302268041865,1.1650565806550521,1.198274025477321,1.2299942143745817,1.2705290649403027,1.2536592188080913,1.2389214670716509,1.2277125135780338,1.2224209570082447,1.217771174422161,1.219989116688555,1.2210179333529805,1.275230600852554
87-2800642,,,,,,,,,,,,,,,,,,0,1.003777382228605,1.0010386638206106,0.9963710520599227,0.9961640423715225,0.9995807024020192,0.9991541711230486,1.00248152865588,0.998201352687301,1.0098051921766642,0.99964015885928,0.9991457386210075,0.999609184171959,0.9999832691842397,0.9979691661255942,0.9972025565340326,0.999610454284067,0.9993294361360044,1.0003119050792453,0.9989644043154626,1.00032312812312,1.048939233448088,1.0738815105159933,1.073327084686088,1.0710721704797965,1.0685291122190008,1.0639790807366665,1.0729522410860135,1.0740661090212231,1.0716603668814206,1.0699060985906748,1.0680232134015646,1.066577237961119,1.0639873052750857,1.0934046679931044,1.1398740711570647,1.1752598851274354,1.2104882623629958,1.2440110481444269,1.2867009058628904,1.2681322707934326,1.2516863183428946,1.2393504112798766,1.2335300202118968,1.2284256022313977,1.2301926609473826,1.2312828696333127,1.2877349932081377
88-2800664,,,,,,,,,,,,,,,,,,,0,0.9972495404251154,0.9914012852280184,0.9929781995253224,0.9982621991397529,0.9979997412914602,1.002217063094371,0.997266824075,1.0107418351440771,0.9990958050744696,0.9985882665136148,0.9991876678836742,0.9996313176117914,0.9974664853074529,0.9966512265484131,0.9992843895627317,0.999015164432367,1.0000764036378431,0.9986636171912335,1.0001134751773049,1.0515144691775575,1.0780710786306256,1.0773396546379532,1.0746316721793212,1.0721362914382055,1.067088123596701,1.0762845765069886,1.077342144207117,1.0746049668104038,1.0729338340447827,1.0707646881186457,1.0691968302096622,1.0663900779193627,1.0969004376050322,1.1454769852487545,1.1823164004514684,1.2194210487952488,1.2541723704248733,1.2985989644815954,1.2786657278453053,1.2608636074800421,1.2475308456866314,1.2414086249898342,1.2358460733535874,1.237518020189484,1.2386150747539857,1.2968066176680249
89-2800333,,,,,,,,,,,,,,,,,,,,0,0.9858874621485456,0.9911245924016076,0.9985598415620274,0.9981650330609758,1.0030755775465927,0.9972692088469338,1.01245148627799,0.9992900356820492,0.9987156229978487,0.9993405545186625,0.9998025329545115,0.9974809760114964,0.9966126015553967,0.9994062864844926,0.9991102206837095,1.000222455109931,0.9987305413071108,1.0002449032223297,1.0541707670896712,1.0815526345709268,1.080828242876265,1.0778452273862633,1.0748478495607214,1.0694013083367753,1.0790023985318078,1.08000517026197,1.0773460950010239,1.0751742786708538,1.072986887216706,1.0713191775143527,1.0683346340628224,1.1000041822930515,1.1500271215883981,1.1880982760913616,1.2262104889046848,1.2622825758630498,1.3079115981097467,1.2868853963893196,1.2679959653102848,1.2540698475495815,1.2476199976741433,1.241879129223226,1.2431725548855304,1.2440928188990967,1.303786121415928
90-2800681,,,,,,,,,,,,,,,,,,,,,0,0.995590975127929,1.0042999037334985,1.0019092177030704,1.0069334792753681,0.9992198930106706,1.016575984774651,1.0009729482317877,1.0001594713561628,1.0005689269604285,1.0009507949989704,0.9983647018803038,0.9974009529596947,1.0003252102443914,0.9999110013505444,1.0010535451172338,0.9994093056991029,1.0009794951705493,1.048478756245892,1.077255781893813,1.076663159451228,1.0737681566194253,1.0706359917073587,1.0654898629637768,1.0756533391732364,1.0765335774819682,1.0737747017340842,1.0718938602505443,1.06974690849767,1.0681091077621125,1.0651911755182162,1.0976928490184688,1.1489259770578288,1.1881853786560408,1.2273987291732635,1.264352735075719,1.311410731876756,1.2897621871597134,1.2701858431782593,1.2558165598494124,1.2490574106599026,1.2431530247790226,1.2444287858329783,1.2453457403238901,1.3064284874620067
91-2800689,,,,,,,,,,,,,,,,,,,,,,0,1.0141650273432776,1.005426154094017,1.010984929848616,1.0001329177062646,1.0212462666729214,1.001902445321683,1.0008540734904816,1.0011657917612888,1.001525114556729,0.9986370357126991,0.9975716678681988,1.0007352255799118,1.0002412226012043,1.0014517774383986,0.9996613778616493,1.0013234056092022,1.0520059287642884,1.0825216611891244,1.0815033148280526,1.0785402943947289,1.0750724716584255,1.0691398267504673,1.0795479570156454,1.0806115345071623,1.0775884348915468,1.0755120006086012,1.073025882914888,1.071363630116516,1.067937862834713,1.1017607621068417,1.1553206962116411,1.196481013203161,1.237371834962386,1.2758125310353725,1.324770821154428,1.3012091864022965,1.2802985390868662,1.2647702087527606,1.257535446077391,1.2512260618064543,1.2524648470707782,1.253151003410437,1.316059248865557
92-2800701,,,,,,,,,,,,,,,,,,,,,,,0,0.9969829959065928,1.0095203190054538,0.9961263525273687,1.022978779716959,0.9996965102109998,0.9987904622694305,0.9996269480658951,1.0002045290378023,0.9971633982307944,0.9960645378781002,0.999623430973369,0.9992336391635956,1.0005770378373833,0.998763302433966,1.0005566735061422,1.0272482349488374,1.0591265847969067,1.0592199434181462,1.0571634199449729,1.054351565622381,1.0500769928156868,1.0612964045895426,1.0633506405933917,1.0608582061866139,1.0591060536020447,1.0572500977389818,1.0555730958420806,1.0533267025837298,1.0873201265615657,1.1416033720286483,1.1832101830454043,1.2248643105186037,1.264360230232244,1.3142655604447282,1.2911506865989697,1.2702509902940937,1.2553757451619254,1.2480466756696116,1.2418764692888595,1.2435951425570477,1.2443520785879123,1.3084142254889455
93-2800704,,,,,,,,,,,,,,,,,,,,,,,,0,1.0209405456587937,0.9957669868842391,1.0317886150898992,1.0003173385777462,0.9991359228608361,0.9999961350648814,1.0005955066654237,0.9971830485785936,0.9959692358652803,0.9998708796783059,0.9994158570169366,1.0008526878537387,0.9988852430147057,1.0007920663715155,1.0010761060310256,1.0001500344286687,1.0024774887594936,1.003395248093068,1.0026326488899024,1.0028689874253627,1.0154622212436488,1.0189330740730158,1.0179854598984226,1.0175314701943814,1.0170753433616901,1.0166649179017244,1.016069384774419,1.049933451742811,1.103237354102003,1.1440807978567535,1.1849825230973232,1.2185194353075803,1.2274955066004218,1.2101152354812004,1.1960870120711493,1.1854549402053098,1.1805012957321523,1.1760753189925832,1.1799210714410768,1.1820471666271697,1.2437691372294577
94-2800726,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9742785805507325,1.0382157676348547,0.9934008687963422,0.9933458506227153,0.9962042252592479,0.997471596322588,0.9939566498159563,0.9927589939949998,0.9974545960396046,0.997316063147533,0.999005813671968,0.9970919717738814,0.9992215293748739,0.9996349888769159,0.9987214865711819,1.0012642739343642,1.0023064922855587,1.0015386873918528,1.0018884000130726,1.015174097687066,1.018831618487068,1.0178416930529768,1.017370715016231,1.0168994908982643,1.0164755227399638,1.0158645218328919,1.0510399249363174,1.106826749152408,1.1494176875490367,1.192426663222384,1.2273695546277053,1.2322306769083051,1.2136519284770337,1.1989919469989834,1.1878589744258254,1.1826818180253906,1.1781745968161152,1.1820552425745792,1.1840981042650278,1.2477318882036785
95-2800751,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1832225030645565,1.0057762224557611,1.0019554300164448,1.0021055247011326,1.002557885467361,0.9976796842053823,0.9960352792730455,1.0010513877353189,1.0002881788362574,1.0019902217906627,0.9994934702474191,1.0017278013571533,1.00198988775425,1.0008610074771371,1.0035145953528686,1.004503475979337,1.00359030913521,1.0037623868771945,1.0178589092005295,1.0216352600291407,1.0204769753022833,1.0198902465335178,1.0192988783685595,1.0187848330826035,1.018019334267703,1.0551909137892193,1.113963289004226,1.159048550155132,1.2046736853355131,1.2413842605492418,1.2457023277462942,1.2255165315339718,1.209343157701914,1.1968993743244762,1.1912401891332984,1.186323890631291,1.1900384467372815,1.1922184221920304,1.2581166939496589
96-2800765,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9349211230757236,0.956900619326102,0.977717092010757,0.9832176732346739,0.9807921195806442,0.9801622308302969,0.9876709496452231,0.9892543438511822,0.9918035335809702,0.9905506156673074,0.9933140423717224,0.9942516011262887,0.9935402547927142,0.9966547733094928,0.998105421442272,0.9974247047756246,0.998225928848067,1.0129292733306654,1.0170239052871233,1.016016936568579,1.0155681780017514,1.015126439295167,1.0147187499999997,1.014156695721781,1.0520302426386137,1.1121323025178875,1.158447853906782,1.2052179915513854,1.242839872083802,1.247353774500291,1.22646150236625,1.2098777258809907,1.1971630603452017,1.1915109677649716,1.1863803202429177,1.1902703753119306,1.192372482327187,1.259524103783971
97-2800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9931403146670856,0.9972939242496714,0.9993228023153032,0.9930648993867608,0.9912024520911894,0.9985861550488992,0.9981524452183449,1.0004123614839482,0.9976730971995738,1.0004145270993536,1.0008364075479366,0.9996082620651776,1.0027209679515694,1.0038998112458097,1.002894114696117,1.0031625961640604,1.018866922632045,1.023002258498699,1.0216667020317138,1.0209780646152662,1.0202862902845389,1.0196949259669688,1.0188104175428687,1.0592523244311751,1.1234648557482505,1.1731128186653035,1.2232067165749747,1.2630642364441584,1.2666800444354647,1.2434225555356486,1.2243018156104086,1.2103346221388607,1.2038629529697626,1.1982618624727657,1.2017200267922257,1.2035587906100198,1.2737831885397755
