순번_정류장ID,80-2802587,81-2802580,82-2802572,83-2802561,84-2802550,85-2802363,86-2802488,87-2802472,88-2802448,89-2802421,90-2802409,91-2802413,92-2802417,93-2802391,94-2802425,95-2802432,96-2802437,97-2802449,98-2802370,99-2802459,100-2802461,101-2805716,102-2802464,103-2802462,104-2802428,105-2803019,106-2802965,107-2802939,108-2802634,109-2802843,110-2802804,111-2802799,112-2803264,113-2803257,114-2803253,115-2803249,116-2803226,117-2803127,118-2805712,119-2803122,120-2803104,121-2803094,122-2803080,123-2803075,124-2803041,125-2803066,126-2803064,127-2802652,128-2803058,129-2800805,130-2800798,131-2807057,132-2807074,133-2800730,134-2800716,135-2805583,136-2800690,137-2800345,138-2803643,139-2803791,140-2801474,141-2801464,142-2801178,143-2801179,144-2801439,145-2801492,146-2801524,147-2801602,148-2801658,149-2801672,150-2801684,151-2801718,152-2801741,153-2801750,154-2801755,155-2801765,156-2801775,157-2801789
90-2802409,,,,,,,,,,,0,0.999824890342916,0.9908015125780228,1.0058134273202173,0.9954447169509378,1.0023014114264384,1.0038291183348562,1.0104180031523362,1.010782699725986,1.0141923892391993,1.006842805016997,1.0086548333783345,1.0089894304623797,1.0080305268190202,1.0621277297074578,1.0460846538742692,1.0423566702383655,1.0416515023429382,1.0389729754507206,1.0368427381670822,1.0350855879340464,1.0330251276725615,1.0564410794214087,1.0577023290303775,1.054573163466193,1.054054237636708,1.0744843830386723,1.0721385518248714,1.112986111185831,1.1378105072252087,1.1345844804938343,1.1327803137403847,1.2382390648132808,1.2784379279423947,1.3326848181992306,1.3461523256633392,1.426878327663594,1.5324475127047634,1.5415587523000915,1.569788151035312,1.5563212534675153,1.5325881173390428,1.5082042991711913,1.5777141417907454,1.618849845055231,1.6079959608922592,1.5979349011274777,1.6681608518272728,1.7210587906787143,1.8673807110771983,1.933369751914464,1.9119581479954688,1.9160707812146587,1.9568972932909294,1.9971115203803957,2.1285230932756884,2.218877948472949,2.3689748249223697,2.5778918514658304,2.720018957060654,2.833966710073901,3.0550013299511183,3.238508004163599,3.450833011983874,3.679607671360606,3.932129105636289,4.186809968678214,4.383336712514389
91-2802413,,,,,,,,,,,,0,0.9845532326419797,1.0047317072304958,0.9918650174388867,1.000404790911428,1.0025145099591082,1.0106350186409763,1.011017626305768,1.0146920138664182,1.0067182927632508,1.008670224705473,1.0090260777253228,1.0080069466001258,1.0650137571361815,1.0477195920664284,1.0437164508944528,1.0429313041367976,1.0400475545950039,1.0377923674819867,1.0359036314718038,1.033735317254806,1.0577746836764053,1.059032070350491,1.0557577642478786,1.0551884321093061,1.068860802614048,1.0665976025158115,1.1081344742666066,1.1332548545797119,1.130185893649096,1.1273927489488262,1.1880435171771542,1.226315536359351,1.2790019100272123,1.2920278333790347,1.3690718440327774,1.4698976674508648,1.4800784012541883,1.5088725677382069,1.4970094598079948,1.4761097296676815,1.4548313924440044,1.5220533201210193,1.5621123342761736,1.5523122448850837,1.5435524235369027,1.6117372812953572,1.6637954033107902,1.8080227005903466,1.871935256324263,1.8521361450832015,1.857019306147224,1.8973387530658117,1.9363042490195006,2.0624545650931823,2.148973899281344,2.292497092197754,2.4917736537681967,2.6272993490176986,2.735904664358988,2.9461466868222765,3.1196743084913465,3.32006161789678,3.5348457994841134,3.7721149809493797,4.0089537829205595,4.1919820099797125
92-2802417,,,,,,,,,,,,,0,1.0350103193448879,0.9967633178667629,1.0060963628929047,1.0074165267372772,1.0150100137738423,1.0150195093270618,1.0186195498210044,1.0091767388203263,1.0111175238522574,1.0116534845976677,1.009886089916096,1.0715793455398885,1.0517749801519791,1.0471927994264771,1.0462185745729793,1.0428791451778858,1.040359642294944,1.0381630655671188,1.0357608295561729,1.060730261159241,1.0619512290158761,1.0584023433636118,1.0578423580857845,1.0717552959743106,1.0693486093727183,1.112433910205854,1.1383132598076577,1.1350269900630925,1.1320312252629394,1.1871683880351098,1.2265984869406845,1.2505893432430457,1.2637327721043639,1.3404163856649496,1.4406679350094387,1.442866454307308,1.425425317324334,1.4158707015159835,1.3991382734866915,1.3820390389331088,1.4459252042649684,1.4843148747046842,1.4761000324416693,1.468728841948862,1.5349923441366315,1.5851953325005281,1.726588230473773,1.787222634766089,1.769798716829642,1.7759055014478606,1.8154980179567892,1.8527689220124435,1.972018899610653,2.053225139222088,2.1879613915106177,2.3744061322838657,2.5007843232517857,2.6026920255713586,2.797445796155584,2.958951154359082,3.1437216577154614,3.3413748605534765,3.5573523714826343,3.7738635473904623,3.9397913687549386
93-2802391,,,,,,,,,,,,,,0,0.9658984689766318,0.9970010052496371,1.0012808165649645,1.0127689094990624,1.0124566942571893,1.017351980388551,1.0071822886072885,1.0091194886850787,1.0095083554545343,1.0085407632332652,1.0737729206696496,1.0527848480608881,1.0477175423517788,1.046872587961411,1.0431729721443044,1.04054832632643,1.0382643863567669,1.0359220563623297,1.0616100533722541,1.0628384213355815,1.0590237863491991,1.0584285532574307,1.0726497952359537,1.070278511018928,1.1141540137005923,1.140765584572613,1.137464158280903,1.1344574827547433,1.190513498709357,1.2310435862200781,1.2557822552371471,1.269086882785208,1.3477699852631533,1.4502715954012413,1.4525942345356426,1.4303861858642382,1.4205290759765536,1.403030395253338,1.385578297985213,1.39704640767921,1.4343984565590757,1.427279406738224,1.4208426112931674,1.4856053922360946,1.5350944777909827,1.6743324102483548,1.7329351193718903,1.7169702110631173,1.7238226798363514,1.7629519553136983,1.799168105783564,1.913867767012823,1.9919000392838946,2.1214085090676322,2.299997270856746,2.4207996585717906,2.518884807880301,2.7045016595839777,2.858029506142023,3.0334035009905853,3.2205220516498536,3.424418971693871,3.628241489851977,3.784070424261486
94-2802425,,,,,,,,,,,,,,,0,1.016871235835759,1.0147373095012062,1.0222021182597365,1.0212487953335023,1.024640143614965,1.0121114343805042,1.0141163210360553,1.0141107480726284,1.011968942284128,1.0824360358245975,1.0579379228768917,1.0523333658619964,1.0510330110088149,1.0469223402486136,1.0439638173472108,1.041270738214912,1.0384954891833942,1.0650253186473775,1.066189921278758,1.062194919390303,1.0613451899647093,1.0759709195994758,1.0733328640605635,1.1186460799352724,1.1460663361911314,1.142421646601982,1.139210238484757,1.197037187590559,1.238762126198016,1.2637239108239744,1.2779224043126132,1.3588445113956635,1.4655679876857122,1.4670984489581178,1.443809226724255,1.4333506079217537,1.4148415262368221,1.3961360748058191,1.3987561174642664,1.4368135670448245,1.4293976623164086,1.4228105850263852,1.4888705687656274,1.4765864766362433,1.6135057113253073,1.6696081990537621,1.655300735221345,1.663111985864053,1.7016635338549977,1.7366446432928506,1.8462730077581977,1.9208177073645292,2.0439159615610385,2.213467971615512,2.327874696862066,2.4212448779822093,2.5961093745533415,2.741170654529607,2.90521215924254,3.0807081284240185,3.2713584729446614,3.460489640298521,3.605477470975248
95-2802432,,,,,,,,,,,,,,,,0,1.0115992260452595,1.0261817724032598,1.024067614187832,1.0278117438365952,1.0114817494191024,1.0140203035928355,1.014023653307096,1.011556490268401,1.0922212061090957,1.0626125473525958,1.056001764393606,1.0544010737148313,1.0495894412432158,1.0462381888992336,1.0431333528138156,1.0400477977670204,1.0681498375285172,1.069279449362692,1.0648836246335611,1.063888926121355,1.079122381081681,1.0762743086745425,1.1238408656935441,1.1526325478120474,1.1486480492536482,1.1450046028390426,1.205748193826627,1.2496809108649518,1.275689294221655,1.290539360390981,1.3760887921539537,1.488463101700528,1.4898015842428303,1.4638756321324053,1.4530430041789069,1.4328487413974633,1.4124808546639598,1.414173797302347,1.454288992754541,1.4462719156804433,1.4390020965461543,1.507590998457051,1.4901633828501484,1.5834981082098656,1.6396306399376064,1.6258739897322965,1.6081421378955911,1.6434416957939926,1.6775577271712419,1.783720533124668,1.855260779339068,1.973798727242543,2.1366255607432825,2.246449895052056,2.389109820133812,2.5632835173105923,2.7420403296429305,2.909607327347779,3.088472103321787,3.2835026181200884,3.4778062995633405,3.625687198466414
96-2802437,,,,,,,,,,,,,,,,,0,1.03035539901467,1.026292066098407,1.0303266740897672,1.010013512674289,1.0132422412691051,1.0133399150064764,1.010724442708855,1.1001575280703941,1.0660697083761237,1.058630454736273,1.0567858133343406,1.0514197348925394,1.0477655507658548,1.0443501007675975,1.041034253607374,1.0703131590264094,1.0714147149046123,1.0667191129243196,1.06561682427443,1.081295371679215,1.0782921132478072,1.1275083367081018,1.157304352841639,1.1530651182902087,1.1493156556602604,1.21211007335258,1.2575269197910244,1.2845831433283084,1.29961627184585,1.388466066935884,1.5055543231575181,1.506294144479048,1.4789284011155641,1.4667188136748353,1.4454414041548347,1.4241356860356582,1.4256367497921274,1.466410821835323,1.4578183929893844,1.4506854183685052,1.5209133693685093,1.502424288601785,1.5977998806742584,1.6557517207257229,1.6410336864289807,1.6223836895820827,1.6585660686941888,1.6936126912460547,1.8029143170562492,1.8768040252546527,1.9996182102525866,2.1687333863006164,2.2827356482760095,2.4311732377583546,2.6134980759381614,2.8003518388685844,2.9768843279962005,3.165585641570326,3.372069182125001,3.578030764082979,3.7366817765918747
97-2802449,,,,,,,,,,,,,,,,,,0,0.952743700735308,1.0065733653824012,0.982040997086794,0.9936166858160284,0.997034584664131,0.9982356147415354,1.110958106919309,1.0678217365968445,1.0590918916335457,1.0569682903383653,1.050940627132294,1.046917563398494,1.0432639790077909,1.03973630032302,1.0715834797232726,1.0727276227942022,1.0675870263811418,1.0663678396831646,1.0830853927869963,1.0798310155045472,1.1323481176909163,1.1641486737801543,1.1594460825610784,1.155145496198641,1.222130573684566,1.2708938147463966,1.2852297325528692,1.2795448232513809,1.3388652470314595,1.4556616222787946,1.4583227003632848,1.4328132698196745,1.4218328732389984,1.401916427162415,1.3827079533598385,1.3855718990180241,1.4266524984404072,1.4188239250886057,1.4120398022010214,1.4834331199312851,1.466350438810413,1.5640039952114375,1.621913946030086,1.6076476050945134,1.5900557013242322,1.6269083823200199,1.662045006586571,1.7705129099688954,1.8445315415050099,1.967143076542746,2.1361338736584514,2.2503796948304284,2.3989964644667974,2.5814393582725144,2.768880088118645,2.9469298284169363,3.1367782967026283,3.3447761689392834,3.55252785912852,3.7127497272733763
98-2802370,,,,,,,,,,,,,,,,,,,0,1.0243365489650471,0.9839948037239978,0.9975270374056839,1.0007781921878722,1.000954782150735,1.1248984127427861,1.0740967859686552,1.0640429292813052,1.0614897655458015,1.054567166075751,1.0500917115287367,1.0459202126990577,1.0420452590998521,1.074859752711823,1.075913671976484,1.070406468263107,1.0690327112107112,1.0860405832867632,1.0826159751704547,1.1365261402926596,1.1691782083335223,1.1642128817926956,1.1596693273744942,1.2283835636096114,1.2783948769793019,1.2930504053018916,1.2872239822157114,1.2977684738944535,1.4113503969434298,1.4003740047579074,1.3789225557353324,1.3692655619782468,1.3525388255528177,1.3358615058298495,1.3402931901116737,1.3803143157797981,1.3737032869717665,1.3677034368689147,1.4372790966502802,1.4228334913410117,1.5209617635821722,1.5768987790526061,1.56421271479595,1.5480400437163584,1.584456426579047,1.6187345170656162,1.7243178341327503,1.7955528862063892,1.9139156807213222,2.076563606460013,2.1864445526408995,2.32917163516689,2.5045558496515405,2.6838126806026135,2.852449314540867,3.0338998043145615,3.2314465894449054,3.4277901516373808,3.5792017192127266
99-2802459,,,,,,,,,,,,,,,,,,,,0,0.9362619201084172,0.9810795246142718,0.9904190130809525,0.9947415420405696,1.1467763551768253,1.0807627201424568,1.0686009061174797,1.0654581882193344,1.0573254512441665,1.0522497975417504,1.0474999918194787,1.0432271235386432,1.0780422151450877,1.0790279222263552,1.0729957151957996,1.0714333090834005,1.0891323283232153,1.085450293703922,1.1419647515091365,1.1762034211306915,1.1707989295987415,1.1660019462828983,1.23761044713655,1.29035888834918,1.3051876986772502,1.2988511305534827,1.3098968442253138,1.4291746056290324,1.4094647432232785,1.386561799998048,1.3766686416330365,1.3587470351504523,1.3412242795438627,1.325336804778269,1.339411042029639,1.3331622372341498,1.3280190999786199,1.359155865977163,1.3483219980723218,1.4470141153055798,1.4999931391750359,1.48934843178772,1.476082988421918,1.5118506945563548,1.544693127491541,1.644206816750072,1.7114242810295761,1.8226909957543531,1.9754925625445616,2.0780016303648345,2.2110586342489222,2.373719680039558,2.539788109382291,2.6960011795788716,2.8621298764368706,3.0429040154601665,3.222672566341612,3.358849283905104
100-2802461,,,,,,,,,,,,,,,,,,,,,0,1.022067244475236,1.018468315825144,1.009744627508532,1.1924310512660155,1.0982854641652775,1.0820530967923068,1.0775721365896898,1.0668525076384725,1.0605570884445021,1.0543767673560713,1.049206967482684,1.085611311483299,1.0863199684388984,1.0794594863627316,1.0775230101010451,1.0955727841890308,1.0915361568194824,1.150428100008499,1.1861253847961994,1.1801960562763003,1.1749204144384016,1.249631991624434,1.3048584728141954,1.3198632700323731,1.312964280138995,1.3239163228280844,1.4485461383281029,1.4272023017104716,1.4024362465179443,1.39160178422615,1.372526061945957,1.3538733186460332,1.3368929940162388,1.3509609777549982,1.3441939732178478,1.3388353478090513,1.3195681170515399,1.3037101339703623,1.3895355343571112,1.4403198584363481,1.430988959025533,1.4197007875059922,1.4551162021827275,1.486825868194999,1.5819735547866904,1.6459817816599285,1.7517880317059569,1.896564925952111,1.993930487335485,2.1194133162667117,2.2725971557063356,2.4279529161245526,2.5747899241433583,2.729600621112782,2.897797664700835,3.064499162005694,3.190846247186635
