순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2807413,28-2800297,29-2803996,30-2803994,31-2803951,32-2803953,33-2803955,34-2803957,35-2803959,36-2803961,37-2803963,38-2803965,39-2803967,40-2803969,41-2803972,42-2803867,43-2806359,44-2804721,45-2803870,46-2800254,47-2803874
1-2800269,0,0.9989815947701196,1.0016723380552544,0.9953788190315304,0.9989439209921254,1.0021359445539517,0.9973750582398728,0.9984169514126175,1.0117511958386158,1.0024324659172101,1.0030738300188435,1.0035707432278937,1.0030562542253634,1.0027199278774859,1.0028616285987628,1.0028216672298205,1.002088584272744,1.0014949836687443,1.0027917898371288,1.0034501054568683,1.0017381724582426,1.0036050602410385,1.0025635654489031,1.0026124396493787,1.0023336354070331,1.0020672923567955,1.002401000126459,1.033053412600381,1.0455652413660734,1.0441534455906305,1.054822898519326,1.0525348888464177,1.091100828651415,1.1734963044327935,1.2360537513171002,1.3669905863507126,1.407947418913627,1.3943087301678145,1.377275320027054,1.3674268353934516,1.4323933648642966,1.4810193755624321,1.4670781828763413,1.4267669878107547,1.4172555015383144,1.4124970803624952,1.4052824757380646
2-2805488,,0,1.0048549440877443,0.9937551860976039,0.9989318868348576,1.0029910926734393,0.9969835647870999,0.9982974142610239,1.0140444901412675,1.0029303383962764,1.003625675170638,1.004140078576277,1.0035237639940116,1.003080728208138,1.0031719844352038,1.0031195281685878,1.002307329351493,1.0016532057492704,1.0030170725836167,1.0036867055458312,1.0018762429840984,1.0038146595112833,1.0028005225421768,1.0028419243324127,1.0023689113701095,1.0020077193433803,1.0025172971401062,1.0340133911198999,1.0470195324503193,1.045527866968417,1.0564585346411342,1.054190336407289,1.093747595688851,1.1787803603173301,1.2434708758679287,1.3792457505232014,1.4218509828481887,1.407175253612799,1.389041535250983,1.3786923649775438,1.4458372675559672,1.4962294358520198,1.4812147790360262,1.4384049871620488,1.4286484665038546,1.4236314740733953,1.4159216407270943
3-2807373,,,0,0.9869228044341957,0.9967404611782976,1.0024368597476068,0.9949410360957184,0.9968672241785842,1.0156899311576617,1.0026629671214677,1.0034674904618601,1.0040563116950432,1.0033807628050633,1.0029229836203561,1.0030499176955996,1.0029976533471747,1.0021460890294855,1.0014732213864805,1.002920365923008,1.0036319582181368,1.0017445269132415,1.0037731988203693,1.0027292267011532,1.0028690917260308,1.0022893260151964,1.001920609181708,1.0024480052569769,1.0348487408941511,1.0483139416402327,1.046831479746175,1.0579118829143543,1.0554535646821497,1.0960267465696132,1.1834261300057647,1.250134964308317,1.3901918468313321,1.43407157511345,1.4187726248055843,1.3996181630697697,1.3886127636868002,1.4574919820880063,1.509463761904497,1.4938908456519324,1.4488672687305013,1.438350981523002,1.4331043946657867,1.42512368378683
4-2800272,,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0072508182856668,1.0078404032967971,1.0080848447335822,1.0068602354147034,1.0056242293618487,1.005204041232465,1.0050678406798985,1.003890747817213,1.0029355913355291,1.004415722992875,1.0050089069653199,1.002891697618422,1.0049397590071774,1.0035694994266955,1.0036812536138418,1.0032279178067576,1.0027961204555325,1.0033204832276201,1.0372761169199811,1.0512259052430635,1.049598750611604,1.0611214218085383,1.0584279836557113,1.1008518830075136,1.1924340687795603,1.2624551517814975,1.4104236248369355,1.4567805566637326,1.4397726131827577,1.4187358361757176,1.406820262969957,1.4790188406284082,1.5340595554462209,1.5170356776730165,1.4678202143531056,1.4566245772685449,1.450749699519231,1.442098223136284
5-2803582,,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0037044131215596,1.0048177876607989,1.0055015545247317,1.00438199354062,1.0035533518787725,1.0035667849916887,1.0034821023748846,1.0023980072200611,1.0015719950566144,1.0032505487041037,1.00402352269124,1.0018560291708656,1.0041161436885901,1.0029157160344622,1.0029575535211352,1.002517588179581,1.0021047251248365,1.0026713713199782,1.0377744957433588,1.0521876647337902,1.0504826617818694,1.0623115749468195,1.0594900880625806,1.1031622926621802,1.1976610769270368,1.2700741789250012,1.4235688495116954,1.4716890406977694,1.4535476632918443,1.4311776228983761,1.4185479814379576,1.4931679977095078,1.5499607431123923,1.5319228453242768,1.4800909710981245,1.4680812155469567,1.4621115056827645,1.4529957991102216
6-2803603,,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,0.99991932863826,1.001689622640305,1.0029209810925535,1.0020130328605947,1.001696729517234,1.002162878453043,1.0021313603006807,1.0011591337701555,1.0004660204646487,1.0023012518745318,1.0032257806497389,1.0010368473280387,1.00345890232309,1.002323490138544,1.0022875620800993,1.0018659547476891,1.0014760076627764,1.0022633116312851,1.0380258386796963,1.0527413247714408,1.0509866997999024,1.0630169331054913,1.060113692282749,1.1045955558685778,1.200890982436086,1.2748550040484177,1.432081223510236,1.4812220222582984,1.4623307451083813,1.4390820926186194,1.4261007576198332,1.5025511339574777,1.5606680606947099,1.541684510251696,1.4879656456532087,1.4757659379576302,1.46959807484222,1.4601717782270462
7-2803602,,,,,,,0,1.0069899670698306,1.0550035537868472,1.0081583690323275,1.0089484655413707,1.0091282824025163,1.0072589043626705,1.0055487151667166,1.0050541024691828,1.0048953676884567,1.0035222257635834,1.0024677273848968,1.0042018792357879,1.0048987850987159,1.002538917418837,1.004841865367466,1.0034778773877648,1.0033872488568383,1.0030133761563675,1.002461186240126,1.0031310990080233,1.0396126478314511,1.0543726841913372,1.0527331081030264,1.0646665458538878,1.0618230365044115,1.1068433659108556,1.2047512143448769,1.279970003232545,1.4398451494066271,1.4900319381091998,1.4704928996316988,1.446484141192972,1.4329799264465974,1.510792256394603,1.5696748886818426,1.5506450072466615,1.495297082200645,1.4825359546992176,1.475990398497568,1.4663108123592292
8-2800274,,,,,,,,0,1.089891755286435,1.008485077966335,1.0093979237165809,1.0095244271909425,1.0073005708618477,1.0053898770776521,1.0048996849305671,1.0047361295102555,1.0032956734013545,1.0022167538167106,1.0040601830689564,1.0048073055696825,1.002357976043977,1.0047650825181713,1.003371629156405,1.0032835067289123,1.0027978768597712,1.0023429420451517,1.0029372872507532,1.0403046564475786,1.0557166074542024,1.0536190337351514,1.0660398830425863,1.062902260229483,1.10897036239402,1.209060807970389,1.2861590624089005,1.4506966717202636,1.50230001237874,1.4817884956553842,1.4566451137373881,1.44253789803514,1.5221400983003068,1.5828833085869451,1.5627262971319762,1.5046673630481613,1.4914159409021492,1.484847281467828,1.4750038965101295
9-2803847,,,,,,,,,0,0.9492689691034362,0.9660111027064449,0.9773500555015032,0.9812037820342053,0.9878704813095187,0.9927360558675136,0.9931884613557209,0.9933695444143726,0.9938185279770888,0.9965584417084358,0.9984631896347061,0.9963457667964303,0.99963827232039,0.9990066596884055,0.999364084214391,0.9989323309064096,0.9986672128641795,0.9994247666033755,1.0380984869628678,1.0539289313151943,1.052010974846924,1.0648173291410932,1.0616411540877206,1.1090783552314458,1.2124064979756906,1.29212539929283,1.4626991001725047,1.51629562447476,1.4945017528936102,1.467875825281209,1.452986510645128,1.5350055277788877,1.598252914485905,1.5769465750998783,1.5159829315913051,1.502066906729112,1.4951787116067632,1.4846255855760122
10-2803599,,,,,,,,,,0,1.0135769334942013,1.0115628788294777,1.0058287956673644,0.9957541602799309,0.9987688990403463,0.9989373541554479,0.998112555232921,0.9977411822447629,1.0004475517276141,1.0019265168583165,0.999304215704089,1.0024812528871223,1.001313925683644,1.00157316124983,1.0011201033285062,1.0007140832859065,1.0014331829353678,1.0422554008112026,1.0590068803715176,1.0568270070603194,1.0700173406439015,1.0664376006782799,1.1160688050127654,1.2251984919319479,1.3097562339054278,1.4917749214064278,1.5490258066805913,1.524527505453515,1.4947751152036752,1.47823885633856,1.4771651198711728,1.538534289592426,1.5193762739306211,1.464906329465678,1.4524329353435348,1.4462459417672666,1.4368510219956956
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,0.9928431937147508,0.9973661315114888,0.9976470179718173,0.9970138137364567,0.9968384519699881,0.9997801205430271,1.0014357404996028,0.9987545445752424,1.0021149224951142,1.0008466404394607,1.0011380798533298,1.0005760320253638,1.000192362104869,1.0009490024152488,1.0426436843319153,1.059746118469172,1.0577123230378842,1.0708991179234602,1.067404672185041,1.1179468442777205,1.2292805697990543,1.315689549189122,1.5021264860510917,1.5607987813467403,1.5354093614549424,1.5044409458883974,1.4871282246563253,1.4605123150203525,1.4921252026808445,1.4748465666298023,1.4262575155112176,1.4148873787667096,1.4093932304526784,1.4008539248786287
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.0009235008550406,0.9981436680208335,1.0017497858897428,1.000500871143643,1.0008222307511943,1.000257973541519,0.9998812449357031,1.000785978614818,1.0436968475502229,1.061184316985694,1.0588284659890272,1.0724965840820653,1.068639489534599,1.1206455726163291,1.2350607227135826,1.3240670213534758,1.5167332542872893,1.5774115351157465,1.5505163351871716,1.5176675936779134,1.4996006422978874,1.4716126868248232,1.4603843516452994,1.4443628942751783,1.3988525709627866,1.3883585496128443,1.383132779713106,1.3754113912788004
13-2800277,,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.0012436286544018,0.9982716582625671,1.0020344438987467,1.000826189961893,1.0010044262968913,1.0005388473061683,1.0001322231410747,1.000939244601359,1.0451409652677295,1.0632776478416557,1.0607837582907111,1.074701277983477,1.0706325566440111,1.124003148845199,1.241640764476183,1.3336030798862708,1.5330973600779754,1.595973693768174,1.5672017076447073,1.532411778020124,1.5134903423325896,1.4836857227926075,1.4720993524867585,1.4550396251431725,1.4074099104319777,1.3965738290296925,1.3911299148575473,1.383072536099517
14-2803597,,,,,,,,,,,,,,0,1.003612037013383,1.0032783546563102,1.0002261651377284,0.9989801146066563,1.0029162057250585,1.004421871968664,1.0005784868412235,1.0044637680805024,1.0024440507761463,1.0026861320793947,1.0020740688884444,1.0015265043747335,1.0023363889097603,1.0501518040527429,1.069810513960824,1.0668842211108782,1.0814194388730711,1.0767007048747566,1.133871044306773,1.261079665696032,1.3609767721746961,1.5801323231948312,1.6493548502542335,1.6154141927865826,1.5749532876047945,1.5528711613884367,1.518649155902414,1.505067161825229,1.485841825746209,1.4319614944192325,1.4197073684663009,1.4136342909401474,1.404497927292596
15-2806642,,,,,,,,,,,,,,,0,1.0014038809508954,0.995953987291568,0.9953387129155763,1.0020356847374443,1.0043190640409725,0.9993862923721031,1.0044044784811046,1.002246883134676,1.0025414308250338,1.0018501858755295,1.0012461774510706,1.002174288296373,1.055749658190248,1.0777896316994424,1.0742084570959538,1.089733083649503,1.0840472696812147,1.1468645269615643,1.2885790778549322,1.4010597541394418,1.651635132709577,1.7310969655908537,1.6883276887312857,1.6380979306027532,1.6110652352452102,1.5694267500528454,1.552849002501088,1.5299791134834069,1.4664865272802132,1.4522199069111892,1.4451837802095135,1.4345548504328935
