순번_정류장ID,36-2801790,37-2801977,38-2805598,39-2802051,40-2802098,41-2802121,42-2802100,43-2806709,44-2802089,45-2802073,46-2802060,47-2804815,48-2802071,49-2802062,50-2802081,51-2802066,52-2802069,53-2802087,54-2804799,55-2802048,56-2802019,57-2801998,58-2801981,59-2801879,60-2801856,61-2801959,62-2801976,63-2801880,64-2802017,65-2801823,66-2802110,67-2801894,68-2801891,69-2801853,70-2805585,71-2805678,72-2805882,73-2806908,74-2806077,75-2805649,76-2806515,77-2806517,78-2805906,79-2806422
36-2801790,0,0.9745733810657043,1.0023076763306307,0.9961533358719307,1.0012146353646043,1.0006959363665089,1.001272558722866,1.0052267016798675,1.102136521837167,1.0919173561310385,1.0864153452555085,1.080257681009718,1.0760351255178047,1.1213494465179155,1.173954641316249,1.1594842021295695,1.1824455384760477,1.1841221341309789,1.1721999710418043,1.2567273182209535,1.3973376096922396,1.422098328427726,1.4109570281039185,1.3931666571499535,1.3785963774887784,1.4454509442050283,1.5813247721143266,1.717762009713697,1.7547363027932772,1.6482237866074112,1.6108568405669803,1.5926790409488865,1.5786657799009272,1.5607410678336096,1.5508133908664925,1.53036342551559,1.5012770289631951,1.484177612231858,1.4727391809396706,1.4828715723905344,1.5127433882844648,1.5588921992870106,1.639653429780989,1.6125938663363018
37-2801977,,0,1.0416611576804082,1.0147049398856673,1.0144877210900143,1.0106417359493192,1.0085677725268107,1.0062581629466008,1.0256968741273675,1.0229091716536192,1.0225743898361752,1.0190901042388654,1.0182966076589124,1.0150570209342336,1.0479142612682342,1.0427747591318859,1.0698547465553776,1.0776735004280984,1.0721993970262553,1.1566199661210474,1.2917370190640953,1.3183623898039143,1.3097434876884873,1.2963984931498693,1.2855919289780589,1.3508939883131335,1.4819551349492694,1.6139731283833505,1.6510762339686222,1.5583642435756278,1.5260240975274648,1.5105420850616542,1.5005093431781598,1.484976139038241,1.4768691622531587,1.4600003189686295,1.43451046718981,1.4195873872617852,1.4098863494023046,1.4224000660305427,1.4538182733072182,1.5003757147364583,1.5799484945919573,1.555790234772218
38-2805598,,,0,0.9732653583929942,0.9997839400183148,0.9993944358719945,1.0006754110642548,0.9987761253918215,1.0227618996689336,1.0199104583406289,1.0198122418267708,1.0160134030157506,1.0153354330645328,1.0120367006632178,1.0421094721128672,1.0369716063938768,1.0666607116715423,1.075318145055093,1.06957396993024,1.1605749451521332,1.3072281793198797,1.3357592950412729,1.3259862642822995,1.3108906126255426,1.29868036972728,1.368844010609308,1.5116124704131895,1.6562919558060059,1.6965179881980068,1.59050912260548,1.554032569094184,1.5365803367983468,1.52457768228978,1.5073262817743622,1.4981022067703311,1.4792764412118042,1.4514110273310854,1.4351540319351517,1.4245370606622678,1.437057379831673,1.4695252078039978,1.5180993913601841,1.602001669373672,1.575454905026518
39-2802051,,,,0,1.0119517874806954,1.0055076560924925,1.0042087516993012,1.0015439108698831,1.0289163953759817,1.0248424991967495,1.0242168442675568,1.019768887230126,1.018742919148958,1.0147992858802557,1.0168713528251256,1.0136704718771747,1.0357807615065815,1.0556482515989565,1.051052583667716,1.135708827403591,1.2845503241566487,1.3142424477017869,1.304812826860112,1.2903317810453048,1.278464531780994,1.3501215887944866,1.4953439158244652,1.6429417725652926,1.6842312938378745,1.5776772795120375,1.5412337793318036,1.523878589432175,1.5123184336666955,1.495160453461007,1.486130488997007,1.4675756230283117,1.4399127991126663,1.4238102922794458,1.413362886754913,1.433319671364908,1.46649992823245,1.515811684826796,1.6012697687340758,1.5746629291513572
40-2802098,,,,,0,0.9964708424915163,0.9991246831476756,0.9963030391233472,1.000692253455926,1.0007174544156459,1.00301844434807,0.999328752129468,0.9999613898620074,0.9978493949065874,1.0020678309709368,0.9998827207346133,0.9993915084898723,1.0479430118302437,1.0434594352633144,1.0503424481296009,1.1959173868572495,1.22779653505809,1.2206221506292123,1.2098644495682906,1.2016345069673442,1.2727478623125188,1.4154109073165508,1.561057772503433,1.6030528073202366,1.5072736771407038,1.4747872773223922,1.4595771882835704,1.4513255529433753,1.4387723310043823,1.4289175497377518,1.412796636723065,1.423234202158185,1.4071739910608418,1.4291377213805305,1.4508880441049548,1.4870608490025068,1.5373782913595042,1.6287492475983119,1.5988094442626808
41-2802121,,,,,,0,1.0016678674430954,0.9961920461820853,1.0025867708391374,1.0021642427617712,1.0048858952316129,1.0000664107874837,1.0007621123116213,0.9981167264032371,1.0030135951720316,1.0003961323642563,0.9997925745476657,1.0547413337608909,1.0491441592043564,1.045509931603876,1.080014162614774,1.1137467299920296,1.1098016646826958,1.1040680517451062,1.1005431943898967,1.168801665331326,1.3041432670335777,1.4420188558734022,1.4835511258820797,1.5255960630774785,1.4895483198515846,1.4727311598503061,1.463193786395186,1.474354464196868,1.457334774326822,1.4298848747244879,1.4534927431289006,1.4351456153789786,1.4583589799648828,1.4803933920924497,1.516272480170824,1.5712952404293203,1.6690837625775077,1.6355932873804577
42-2802100,,,,,,,0,0.9839910062936307,1.0033961524503725,1.0024380580126544,1.0062494806881337,0.9994759050171141,1.000477057884179,0.9972158096845777,1.0033016858879813,1.0001592399166863,0.99947890754847,1.0632254774234473,1.0560037946012883,1.051156588679177,1.0897116995992457,1.1273332195552024,1.1225027613385685,1.1157420254247206,1.111017234369406,1.186947376579424,1.3392416992061418,1.4964533482658395,1.543168033616918,1.5846081611979665,1.5403531304727094,1.5197105161792024,1.5063364762387292,1.517672002925261,1.497380468442763,1.4650856664403336,1.48959306860609,1.4683098906126237,1.4929851380312014,1.5151864964795216,1.5525204394665726,1.6119226313286914,1.7175658422828564,1.6787697444586633
43-2806709,,,,,,,,0,1.0160787183239621,1.0085076758069935,1.0114764171444184,1.0025415418168668,1.003188598881689,0.9989150537553018,1.005353698957229,1.0016342145133834,1.0007359058295535,1.069348986968205,1.060997267503788,1.055277165882698,1.0959297608123038,1.1355803855519286,1.130210880320842,1.1223828457824483,1.1173577757738526,1.1973433771644502,1.35875885487114,1.526554138573572,1.5760411967799648,1.6165858715172856,1.5676295789437962,1.54481230759605,1.52921007927885,1.540562974742384,1.5184611275455953,1.4835141772885068,1.5083975562047884,1.4855310231544474,1.5109149606348231,1.5330974416969365,1.5710796843894446,1.632303262965029,1.742434047022855,1.701601193281173
44-2802089,,,,,,,,,0,1.0008325284474322,1.008894645941278,0.9966597519628836,0.9988542255557329,0.9947155661943833,1.003271354153685,0.9992910998154361,0.9985606673699563,1.076491353989437,1.066326709357445,1.0593363567925629,1.1038245991015203,1.1471122756160106,1.1408301354015897,1.1316832645048107,1.1257298127047302,1.2130843707834258,1.390199210038297,1.5769474356874396,1.631372449529705,1.6698281896458511,1.6123459970285725,1.5856347882453339,1.566049421544387,1.5773913831242936,1.5521308685567188,1.5126086980840054,1.5380959479604284,1.5125336110703969,1.5396607745939335,1.5612141229380545,1.6002508328764815,1.6636590414432584,1.7807574001666073,1.736005331863318
45-2802073,,,,,,,,,,0,1.0188771175350222,0.9935287873796713,0.997872089662844,0.9927689072325416,1.0038486322825713,0.9989973906130232,0.9981911882306649,1.088028263308184,1.0750129716426737,1.0659962727648993,1.1149596526080765,1.1625095033345962,1.1549849701540338,1.1444000650474284,1.1371524206019894,1.2325286039656023,1.428963837212578,1.6391317747607277,1.6995030997844927,1.7339766867289732,1.6655277360848675,1.6338683620642718,1.6091488505909595,1.6203194481269079,1.5911761948754022,1.546101453803411,1.5721045089724721,1.5433278071526695,1.5717616460851775,1.592994343155351,1.6330434730008598,1.7002706485508472,1.8250012589811138,1.7752730604960678
