순번_정류장ID,1-2806962,2-2807131,3-2807129,4-2807127,5-2806963,6-2807124,7-2806986,8-2807294,9-2807295,10-2807411,11-2807002,12-2806989,13-2806991,14-2807000,15-2806992,16-2806993,17-2806995,18-2806997,19-2806998,20-2806999,21-2807001,22-2807002,23-2806989,24-2807296,25-2807412,26-2807297,27-2807298,28-2806964,29-2806987,30-2806965,31-2806966,32-2806967,33-2806968,34-2806969,35-2806970,36-2807408,37-2806971,38-2807122,39-2807113,40-2807410,41-2807114,42-2806973,43-2807115,44-2806952,45-2807116,46-2807117,47-2807120,48-2806975,49-2806976,50-2806977,51-2807136,52-2806955,53-2806956,54-2806945,55-2807161,56-2807162,57-2807163,58-2806957,59-2807146,60-2807164,61-2807159,62-2807160,63-2807158,64-2807165,65-2807133,66-2806958,67-2806959,68-2806978,69-2806960,70-2806961
1-2806962,0,1.2244878511466284,1.0810415870251735,1.05248068518261,1.0373777235080688,1.0288582670516913,1.0291087585778584,1.0246695562467427,1.0219278359827582,1.0147038917922984,1.0143063332912892,1.0106577833952806,1.2792900544953367,1.263736110065429,1.2473847032026435,1.2378084303278192,1.2044308212359442,1.5554937177908295,1.6741569402861518,1.8452657841057771,2.0098151173751004,2.191403516932278,2.0481803464638357,2.4912672853105766,2.7323176035438537,4.4562204016350035,4.999203815103062,5.794101551089418,5.352250847304249,4.719162518291656,4.551765979469703,4.189967619135114,4.053926592321737,3.8800585012268627,3.7373533554670977,3.5012922724223396,3.259460051051764,3.0997779617100902,3.0685442979571227,2.9566295190951863,2.8536546500926847,2.7876878802059424,3.2327617268599522,3.3497106490984563,3.5685187398256075,3.7098907237361636,4.286626943040862,4.731676006687626,6.213785548294211,6.658844416212131,7.170556478865375,7.623133928917317,8.444624519822238,8.444618058515516,7.965837285977148,7.2490919115023384,6.662519776198753,6.19285336153919,5.266044280000394,6.643877875825742,7.358364900399618,8.225366790931334,9.27213357881704,9.970890052988237,10.87301157205561,12.127796344029479,13.712198723624818,15.357875460898818,17.723382422394913,41.33501710633107
2-2807131,,0,1.0003093133244196,1.0011519990688778,0.997694643959967,1.000398802753512,1.001507734181705,1.0002075461050783,0.999628434268851,0.999556765037626,1.0001674144911477,0.9979492956072199,1.2827642384247382,1.2660792189144803,1.2485102927425147,1.2385199938251787,1.2035140407761469,1.5729719675192686,1.6991241915034079,1.8823815303402107,2.0593523543879897,2.256446948688278,2.096359383826742,2.577283258713568,2.8423083588432396,4.812731762174847,5.46208823237669,6.438169200749525,5.87380531290637,5.089693923322575,4.887056569306388,4.45574739891247,4.295714777557718,4.0930010466887135,3.928121489526686,3.658171467418026,3.3853001886534386,3.2070932196210498,3.1723963889844344,3.0486419079014047,2.9353944562188543,2.806207639718634,3.0933893035235522,3.204013709430792,3.4095813487694286,3.5428018280344573,4.082309128828668,4.49618321060904,5.8597682786543075,6.264758592471358,6.727892741384017,7.135377140611678,7.869685774573169,7.870432544850754,7.450312919142903,6.816007172608904,6.2921892487209,5.869596573814071,5.02707021301231,6.303119991278981,6.95802440212513,7.746651698865024,8.690058920813595,9.314563788012975,10.114457837515143,11.215708532800424,12.587954695772387,13.991689461803778,15.972179376917495,33.597478092003584
3-2807129,,,0,1.0021031056705023,0.9961135187400347,1.0004295635364904,1.0019093629423916,1.0001789086778683,0.9994625573535014,0.9994458244274865,1.0001481512585406,0.9976738742940184,1.3186194531827273,1.2974271863913538,1.276062016706966,1.2633357279139175,1.2214764974881542,1.6329533020292604,1.7765643593880303,1.9869338826118716,2.1938929705972807,2.426971757798597,2.224271792090561,2.79364935946338,3.1166128286927175,5.742209586073206,6.705112234831939,8.255028520089075,7.28471697649932,6.038946999365672,5.734777184696581,5.110253263389908,4.885663115969518,4.6068647064942985,4.384642102509799,4.028970807861618,3.6797064971959297,3.4568808800420245,3.413919737009256,3.262129113499189,3.1247909961055105,2.9700672673651423,2.891563204270078,2.855707065311204,3.0279738902147497,3.1385391993717455,3.5819898916967503,3.9156076522023513,4.978768475023282,5.284054105254924,5.626556369867651,5.92404679899877,6.448884764491468,6.45107362703898,6.16825878642914,5.73043174593606,5.359005080286918,5.052429587269917,4.421387533105002,5.4327307638625975,5.935418354435957,6.5268298579736435,7.215145498000102,7.659720836829193,8.21622913483978,8.960513109684424,9.854659806549927,10.732404372029206,11.91204948255275,20.082914428420114
4-2807127,,,,0,0.9892006498781477,0.9996816871336807,1.0018275394862082,0.9995500914308059,0.998737396190849,0.9990473585043467,0.9998808641219706,0.9973249850134214,1.3587297498492161,1.332342552720611,1.3057391218421992,1.2902767173439864,1.2401177581782625,1.697730372452808,1.8606004477971698,2.1031886720731947,2.34547141606342,2.6217840049209467,2.365601239453378,3.041573906613191,3.4380087802368924,7.0482393657395885,8.574167924224508,11.304939698129557,9.452211042439462,7.343060311443591,6.868394681082071,5.938722812085617,5.617774508375587,5.229142021755886,4.926849196927477,4.455882770466197,4.008516247250348,3.73050666317695,3.6774957393736636,3.492061366529688,3.326344140277526,3.1421073979553533,3.0448484296163256,2.9898968421073686,2.9031709389001294,2.854891169438567,3.2139164551980137,3.4943716567110314,4.367175401538469,4.611197531090875,4.8834283301068035,5.116845832858244,5.522855763728162,5.525665159326422,5.318643175001053,4.992743495699016,4.711240361194317,4.475181807261821,3.977992571661438,4.818167273836064,5.226328368577073,5.698862773491434,6.238697168420721,6.581722322014689,7.004676000907301,7.56004365321616,8.212435236470458,8.83717051415434,9.653586734101028,14.661780588298312
5-2806963,,,,,0,1.00630408025204,1.0091144942116725,1.003637997144278,1.001715183201452,1.0005177281873643,1.0013160859411978,0.9980470187275535,1.4040267679168874,1.3709841108049399,1.3383011723595326,1.3193915724172955,1.2598973008816652,1.7663679326521227,1.950699351034875,2.229296184469634,2.512448293416981,2.8411727923902808,2.5179743536836816,3.321185944713109,3.80941718179932,8.948300010138851,11.582134336214876,17.217713352343097,13.060604444247401,9.180691437499263,8.408098060732263,6.986662502102634,6.521387679988378,5.974847811874215,5.561942650832629,4.9385008492071005,4.368019422264996,4.023562786071967,3.958672446156298,3.734018567670503,3.5358578668226044,3.318542222610419,3.2002669966209005,3.1368227162140045,3.0371364898997215,2.9819085785923263,2.940526821317221,3.184605928098228,3.931222946771172,4.136971291300491,4.363493488449634,4.556817936286902,4.889785752519654,4.892873036322858,4.731346512148903,4.474079303971227,4.249060787715894,4.0582258347450555,3.649414373899005,4.374334751297158,4.720665039746231,5.117039016209099,5.563992430895982,5.844798976256184,6.187437017745073,6.631821328937471,7.146208593484525,7.6308899635969665,8.253137343603154,11.81042175528911
6-2807124,,,,,,0,1.0387283174445154,0.9991919800597112,0.9972319366314072,0.9987270163225924,0.9999683870577722,0.9965048693276348,1.5008473462102734,1.451012632548403,1.4036676417549816,1.3766943464166734,1.2965716145119806,1.9049925109254193,2.1366787685419024,2.497800596405728,2.8789362953719886,3.3368303533051327,2.8408045672625533,3.9575286742472877,4.694810521755822,16.773914468393727,29.408194057768135,175.60849723679326,38.074140898594926,16.080695293511084,13.647826516656659,10.000545284197052,8.987333852923058,7.891313196747081,7.123422390348894,6.049732931211945,5.148615296455897,4.638024785820904,4.544343569446266,4.226745090578208,3.954083666775574,3.663140041601059,3.4984765856318494,3.4170111868771307,3.290130147058541,3.220484098788364,3.0044606019148934,2.886552928172044,3.3677862580575706,3.528431527826901,3.703541979528298,3.851650911939435,4.103583569207335,4.106852911092733,3.994458061427645,3.812780931601303,3.651389354089538,3.5125144972382656,3.2081876003462275,3.793738558821972,4.067389302711683,4.375987804146278,4.7182581201509874,4.93026778162867,5.1855827203433025,5.511781932969498,5.882816365269444,6.225786443852113,6.657160778568402,8.94197306334493
7-2806986,,,,,,,0,0.9917617559193949,0.9929919584381132,0.9975171095568043,0.9989489726656049,0.9956332658074369,1.5117311507430824,1.459743863858496,1.410584648225767,1.3826397122260523,1.3001396717272649,1.9202075422317346,2.157535833358515,2.5287771346025147,2.9223431121257395,3.397272110208455,2.8780041820040694,4.03568277560193,4.807748605695548,18.396464421046993,33.67073639665522,735.0543290134661,45.18639910530462,17.125531640555792,14.37196632186525,10.358228101003649,9.2665897153467,8.097013968724688,7.284479557834479,6.157673689824915,5.220322491369641,4.692527200986708,4.5959389596684215,4.269120731938754,3.9892591076291852,3.6913827376129924,3.522443081736259,3.4393472126530806,3.310031155061809,3.239107206413933,3.0194044476060387,2.8996651780615927,3.320209655931918,3.4773190055913594,3.6488879444150535,3.7935422701239276,4.039347157680336,4.0426229698628156,3.933872750121657,3.757872860006882,3.601328873340539,3.4664620152485597,3.170345283091638,3.7447721573533648,4.01272496381557,4.314527692353421,4.6488054932311735,4.8556253044654945,5.104420743752582,5.421907152363267,5.782533407103615,6.115377891395828,6.533347191110409,8.734470792430587
8-2807294,,,,,,,,0,0.9944592837268097,0.9986210684359637,1.0001187965610545,0.9961112342094953,1.5857714880958622,1.51878432125886,1.457229986273513,1.4227099204582676,1.3246528611303883,2.0155041603301846,2.288626024739883,2.72452204018957,3.198498891326023,3.788694339757502,3.110754669492548,4.541434972517697,5.558353040756765,39.556026127890185,507.3020215133531,32.83727671165901,19.533175320647878,11.450254242362853,10.155637000475496,7.981913044663027,7.322233999907491,6.57748853105345,6.035249438723734,5.247548261998514,4.557833244269246,4.154905908678774,4.080075587109637,3.823745739189778,3.6009426492919108,3.36013736302858,3.2296934763325194,3.160816262250286,3.053169081811178,2.993838371882462,2.808469811355864,2.706472340565588,3.088098355813562,3.228478514125821,3.380748163549954,3.508980318265299,3.725775254962293,3.729066472791385,3.637376630165006,3.4880881629458305,3.35448383632196,3.2386880407918865,2.98193968092037,3.5024560328811063,3.743008935765057,4.012299620649343,4.3085615882978265,4.490813821124596,4.708885947944404,4.985530297254596,5.297658982633417,5.583617246307636,5.939945145762395,7.765672836612767
9-2807295,,,,,,,,,0,0.9994201715213545,1.000631027229572,0.9960233700127002,1.6666257171816643,1.5813609223759046,1.5053411245188202,1.4633697043940257,1.3480376077695566,2.1122598280932743,2.422968112060704,2.9308571706896185,3.5004581762395963,4.22932954793623,3.3544624510862473,5.116593981460756,6.461402009908187,238.8076964321277,38.17562393088986,17.7886766397663,13.003079876496797,8.858362187012188,8.067254882306223,6.639671537881885,6.180240567711335,5.645272553647768,5.244425719577039,4.6447030004118615,4.101454560292843,3.776007338506614,3.7149591723515,3.503939464468149,3.318576263469079,3.1159836101187333,3.01152779634735,2.952471283676514,2.8598988066763953,2.808690767316011,2.647630865839022,2.5583513128896382,2.91095957218659,3.039223851190155,3.178275780298833,3.2947847071704683,3.4910052235815514,3.4942886137100952,3.4145044417499086,3.2840044740879413,3.166684548671785,3.0645380241216973,2.836316723652641,3.317218174753872,3.5378776408118413,3.783754496273647,4.052883845804926,4.217734389834443,4.414187958276541,4.662318777222847,4.9409001716729835,5.194735755579817,5.509260097624484,7.089474881530053
10-2807411,,,,,,,,,,0,1.0084926755309287,0.9915841887145257,3.321017567902159,2.5391249517534975,2.103875906819148,1.9180493615828542,1.5553804151288202,3.1980906369499507,4.116360481054074,6.134334638590661,9.740919293949597,19.392201049313364,6.919866534504966,24.84029003308076,12.627671401962445,6.215816793525946,5.390393852887705,4.665468658655407,4.271113798082777,3.7292180829019426,3.590239251060125,3.295183270011825,3.1866346228600224,3.0492915069116275,2.937697259373412,2.755845971017136,2.572408830117704,2.4529835519370446,2.429906827527503,2.347102539775556,2.2717594540757586,2.185861255352751,2.1613395422257615,2.13418646993869,2.091298274304589,2.0672528260447414,1.9893125242510896,1.9446809138610144,2.191266261940256,2.276113308604612,2.366934130789161,2.442249673627616,2.567145375994303,2.5702404957256113,2.5300279130508185,2.4630099530864547,2.401762796241749,2.347445463404964,2.221914779045336,2.554737942942589,2.7029603312126587,2.865039399782942,3.038869951111012,3.1435490049075616,3.2662642240755866,3.4186699211444855,3.5866585948690806,3.7365728441137818,3.918488774830309,4.770066683954853
