순번_정류장ID,61-2806621,62-2806503,63-2806507,64-2802175,65-2801848,66-2802172,67-2802162,68-2802153,69-2801846,70-2802103,71-2802052,72-2801847,73-2801990,74-2801952,75-2801805,76-2801799,77-2801777,78-2801772,79-2801770,80-2801762,81-2800774,82-2800762,83-2800757,84-2800769,85-2800766,86-2800748,87-2800721,88-2800703,89-2800699,90-2800693,91-2800683,92-2800676,93-2800667,94-2800657,95-2800340,96-2800624,97-2800619,98-2806215,99-2807461,100-2806729,101-2806731,102-2805743,103-2804896,104-2805564,105-2804968,106-2804905,107-2805413,108-2805842,109-2805498,110-2805576,111-2805225,112-2805227,113-2805742,114-2805229,115-2805231,116-2807633
81-2800774,,,,,,,,,,,,,,,,,,,,,0,1.0107066316061468,1.0081807860397842,0.9973056016092795,1.0017797906386545,1.3075193120978368,1.5605658500555313,1.4969165267036564,1.4023306727695712,1.364035985815997,1.3151768346595933,1.249421442269246,1.228719598526722,1.2184659707845324,1.203990674712013,1.1818316227144792,1.1718934787486073,1.2153241509499921,1.2394957227104728,1.2257649216623048,1.2122305904304966,1.205796463042606,1.2012933034610547,1.1905045611653813,1.1809789578702958,1.1739131002242496,1.1707077499021097,1.164027762338817,1.1590646072275617,1.1531315967609541,1.1816854178932923,1.28966745597749,1.3398660485474012,1.3967203941805422,1.4853676599662506,1.9016390262542127
82-2800762,,,,,,,,,,,,,,,,,,,,,,0,1.00069416689455,0.9874756475188488,0.9980241345990835,1.392063163008286,1.7142158231343911,1.6103492587538741,1.4728173232618431,1.4204397952591563,1.3560266309799807,1.2728139854559832,1.2480767831274844,1.2360544226599501,1.2191840813760586,1.193683189149062,1.182407864600073,1.227351878750015,1.252542104920861,1.2370848050972896,1.2223635808210824,1.2152921178805274,1.2100817949615035,1.1983939201419664,1.1879026109346535,1.1803961534021923,1.1768897290233888,1.1700318719508793,1.1644232521206692,1.1580739029233815,1.1878300837790892,1.3001932284475033,1.3522557533822424,1.412000675801539,1.5046983451080995,1.9383975567623994
83-2800757,,,,,,,,,,,,,,,,,,,,,,,0,0.9689256991072089,0.9969381676703445,1.389668143540389,1.8108967803683034,1.6325383872452819,1.466608505429829,1.4075260058078503,1.3377833033640518,1.2527668543558792,1.2281970210883353,1.2163043051465434,1.1998173118431321,1.1752589083828373,1.1644867899857707,1.2134713774456602,1.2403191034035987,1.2251623656870005,1.2103968958801905,1.2036703433924276,1.198677039894552,1.1873042369675035,1.1770562678749574,1.1697942756708812,1.1663287162255473,1.1593279547214956,1.1544598279073173,1.148325520586046,1.1785606048862594,1.293471809143026,1.3472678100314885,1.4087410833348737,1.5045041347805,1.9525427448995316
84-2800769,,,,,,,,,,,,,,,,,,,,,,,,0,1.0008355729878236,1.0016077554907188,1.1591031767176798,1.1298455677450951,1.1012689400228,1.090430163898919,1.0779720599356764,1.0718979938747206,1.0658382870380487,1.0621906579482527,1.0575869950803884,1.050809782786744,1.0479113642790774,1.104192097951704,1.1353464802864208,1.127081238344148,1.1188815921936486,1.1169578304675818,1.1152643645325548,1.1080982648786761,1.1023146722946298,1.098529121932232,1.0972328236039819,1.0926282055746943,1.0899788340960206,1.0863791506507487,1.1151064267449706,1.2235889238574995,1.2742271539528338,1.3315336151428447,1.4209042013696738,1.8521596670069425
85-2800766,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0036625949026563,1.013415889552839,1.0078040788643567,1.0060509922956895,1.0056274594515813,1.006586049060914,1.022210824865435,1.0208309907733668,1.019000901512458,1.0172103086104156,1.0151481725012248,1.0137167911274887,1.0790780546286642,1.1143324836792756,1.1068871141146859,1.0993321082233198,1.0983018951107129,1.0971595408791412,1.0903974153908502,1.0852010395984941,1.081816599654836,1.0810544198487784,1.0767104318088445,1.0744614014686544,1.0712891509142444,1.101495036401718,1.215914000149221,1.2691667586293287,1.330285754259226,1.4254905166123748,1.8854756967163118
86-2800748,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.019375861514707,1.009384964583891,1.0066155047536873,1.0060108257070497,1.0070270257254277,1.0240159708261691,1.02230837785381,1.020246351537165,1.0179150150593455,1.015882384873162,1.0145575288370672,1.083131920465447,1.1201704471954879,1.1117687448063156,1.1035462280291826,1.1022385392400849,1.1007257379175377,1.0935203294785105,1.088114832312375,1.0844759961474713,1.0836104271698415,1.0789024865974821,1.0765058019129146,1.07328098091585,1.104538694405209,1.2225778883342986,1.2775483468984632,1.3410936582633106,1.4398448234502446,1.9164503208684083
87-2800721,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9887451304927033,0.9970351987705202,0.9986010937940368,1.0021709184814918,1.024894491019511,1.0219730591049596,1.0199987017463747,1.0177130255492257,1.0151851064562383,1.0137689681955038,1.0890254292614512,1.129044157994042,1.1192902363897534,1.1098747364373154,1.1080937690916997,1.1060483884036916,1.0984234328545706,1.0922189478205566,1.0880023729247674,1.08682680704542,1.082324418195548,1.0791139016103202,1.0757454122431014,1.108624265242053,1.2334207784811868,1.2920755861542284,1.3593226482351741,1.4647854044804982,1.9708687270527732
88-2800703,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0021124548258709,1.0024829604650978,1.0054840017572713,1.0295587260198982,1.0256170397762714,1.0231810224312716,1.0199741825546782,1.016878901358,1.015230008377364,1.0952190857567452,1.1368798600274799,1.1262468013152926,1.1156080443208285,1.1135943157166193,1.1114217372630064,1.102795963668657,1.0962464920853903,1.0919875274177913,1.0907979532432586,1.0853887998562288,1.0822392971243877,1.0787606139937875,1.1121593753968193,1.2416843705186484,1.302602829757922,1.372181168545839,1.4828307033574981,2.0083782728278674
89-2800699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00315039925852,1.0077573553939556,1.036879686250498,1.0312968697735143,1.0273797903911188,1.0235298330756064,1.019319868785469,1.017239898459718,1.1056565234740359,1.1511930824046885,1.1380710657506397,1.1257485637178084,1.1224356342718802,1.1199049974621453,1.110119221111766,1.1024467568799468,1.0975705852467126,1.0961167334714566,1.0903344580261582,1.086952646625485,1.0827710553536847,1.118500655809007,1.2554783068613604,1.3204484193594752,1.3953295543698356,1.5138730387345396,2.0752680923048485
90-2800693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0105106025670074,1.0023727115096983,1.003153840434233,1.00152629806721,1.000852103221957,1.000962536545903,1.0005004770855876,1.1118012202095546,1.1440194450271621,1.1309729818675691,1.1187956505769567,1.115851478266088,1.1135449980423722,1.1038578180097114,1.096582010596638,1.0917260940626352,1.0904380797803905,1.0847377387363584,1.081510182170811,1.0774950494478688,1.1140142323011573,1.2541970723543165,1.320634770196208,1.3977633420480007,1.5195634768309971,2.0001189165780033
91-2800683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9992190437624735,1.0010405978652048,0.9992504962929952,0.9988046116230616,0.9994150235265095,0.999053936410351,1.1244308172965067,1.1590226516626134,1.143197767874292,1.1287344797070036,1.1250384637906792,1.121836817393651,1.1108468668695999,1.1025478576685068,1.0970112928686662,1.09544536975372,1.089186233312118,1.0855737522341131,1.0811316978347447,1.1197085224580516,1.2685174959541698,1.3396532093506817,1.4220783448572285,1.553541149394772,2.0460854327023106
92-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0032897066112778,0.9973654307151087,0.9970613578519025,0.9988141697073047,0.9983425170168253,1.0000538155872294,1.2237718001648916,1.1938419987089313,1.168556186410393,1.159620613217385,1.1536613687299027,1.137578194728374,1.1245485298248636,1.1167471428538667,1.113778939098067,1.105644846121807,1.1005371451401682,1.0942925104385801,1.1394489282912983,1.3164110031054026,1.4025342419038291,1.5035386907573085,1.6674287487649246,2.252231419445707
93-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858914285714285,0.9925132929446134,0.9973102475305932,0.9970427273572913,0.9995256945925812,1.2605428874811915,1.2208584004089373,1.1886969112628538,1.1766141941128494,1.1688502415228588,1.1495574614472635,1.1345546823016475,1.1251215595507231,1.1217773475876986,1.1122004128645162,1.1066075274809546,1.0997967316098853,1.147820017435362,1.3373116021988467,1.4299664952233773,1.5398554674773979,1.71867303891281,2.344917841254494
94-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9965209091286367,0.9997073087640632,0.9987928684172764,1.000780345802565,1.286420372590815,1.2394174723978215,1.2023149688297265,1.188358915041446,1.1789165134453292,1.1580003718255956,1.1414608288050148,1.1310732125674308,1.1268031433604195,1.1170587437628854,1.1109900256986702,1.1036717373005245,1.1531287198380498,1.349855275189266,1.447092604574327,1.561081289614651,1.7497319651886951,2.399066831749669
95-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013994824486168,0.9995883199093334,1.0015441238027614,1.3398753828524204,1.275876102427807,1.227997425996315,1.2088132169994215,1.1975710863581448,1.1720526604904362,1.15296763096083,1.140529945062854,1.136001477472924,1.1250728529110865,1.1176759020834028,1.1094849454235851,1.1623282561158592,1.3720004152941836,1.4762644298608683,1.6002786028757885,1.8056486235437108,2.4973021297872458
96-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9960838246321034,1.0016187971466475,1.519910127726085,1.3840201802823995,1.297604097203652,1.2629512494972415,1.243102551642412,1.2069670298598125,1.1796087325936944,1.1628247209325857,1.1562671459009808,1.1421464809030608,1.1328752212790212,1.122536337592109,1.1817859427694102,1.4219399180454806,1.5434384839871569,1.6898321537967087,1.9369240024302026,2.4323578291417984
