순번_정류장ID,1-2800966,2-2800988,3-2800999,4-2801020,5-2801036,6-2801052,7-2801073,8-2800857,9-2801090,10-2800884,11-2800883,12-2800881,13-2801085,14-2801100,15-2801108,16-2800852,17-2800845,18-2800854,19-2800833,20-2801103,21-2801113,22-2801116,23-2801121,24-2801130,25-2801134,26-2801143,27-2801144
1-2800966,0,1.0175197661415316,1.014527120422783,1.011164967562558,1.0090968969664096,1.0213215263767772,1.017033743245643,1.015565867626037,1.012524742875563,1.0135648091450782,1.0135583313352932,1.0125073271289329,1.011219313787818,1.1132705410654338,1.1536855692798598,1.303306621827263,1.4229754852179952,1.6782892020123177,2.027821355890173,2.0652073614599895,2.0028565565442458,1.9456798116297738,1.847532028629587,1.7569537768751937,1.7096326853860206,1.6523566661287217,1.6442416872706949
2-2800988,,0,0.9537274138977161,0.9852797546941247,0.990378127582364,0.9973424357133945,1.0005761893872835,1.000522584658043,0.9992307378572142,1.0017191216993906,1.0024828455474486,1.0017858203126784,1.0009310116898151,1.118736485310696,1.1658912204045404,1.3429527296469757,1.4875698415828569,1.8041050807901313,2.259482568295461,2.299849626902787,2.2002144147236855,2.118360692597498,1.98243428213934,1.860731408848904,1.799206989083946,1.7262743778109484,1.7159694203610423
3-2800999,,,0,1.0036604142079186,1.0023184598993549,1.0051990467025003,1.005638849159118,1.0049861330073666,1.0028375627773063,1.0047689242429954,1.0053713168003875,1.0048107810172227,1.003413146394756,1.129055327709388,1.1790947754227032,1.3695436195718722,1.5266144383265918,1.8752888158121273,2.38834720389729,2.428980693316181,2.308025101083958,2.2109081474005503,2.0541837301435106,1.9157347627891792,1.8460808234747785,1.764291270869048,1.7533007564013066
4-2801020,,,,0,0.9968270315706572,1.0031974687708534,1.0047185750802552,1.004067817662402,1.001762760690625,1.004504356170105,1.0052044932458002,1.0042213507814866,1.0030465595312923,1.1433118451120174,1.200319320912339,1.4185737703453933,1.6022486052747167,2.0195240825976004,2.66751588703152,2.7067615381303427,2.529136292712728,2.3993305611005993,2.192827773695694,2.0183977250272775,1.9334677781188754,1.8348525248613423,1.8211079436316902
5-2801036,,,,,0,1.0066759980399982,1.0064500585689242,1.0053933372426536,1.0024645153927234,1.0054541068572138,1.0061505700950764,1.005004453081047,1.0036553294503254,1.158701593173817,1.2223475534653654,1.4692214722620847,1.681249163158313,2.1758913886320697,2.988496005901125,3.022263813757483,2.770893893395174,2.5993994808247605,2.335046368564918,2.1211727532205416,2.0184194683986747,1.9017266358775873,1.8856116813236308
6-2801052,,,,,,0,1.000737530350617,1.000573189080748,0.9980760479950185,1.002666694054553,1.0038489014358474,1.0026071120387905,1.0011872464311615,1.1925707546590094,1.2730724805671594,1.5959067340639093,1.8881691840865735,2.622178317810942,4.046171981496793,4.033914814207719,3.2836409512095766,3.0003093516447312,2.614567893816181,2.3055262795513887,2.1664144140089046,2.052014140219128,2.0298374565284893
7-2801073,,,,,,,0,1.0000711308975883,0.9951273674937601,1.0041666890393526,1.0058329331635734,1.00365561842041,1.0014044436355753,1.2985848840581926,1.4325968187293852,2.028771955906372,2.6714882556819775,4.624663638047304,12.877412844199839,11.057357697455542,5.7667606790430925,4.666463216304019,3.7032445788588073,2.93613081558151,2.644811357384528,2.4134559726103504,2.373006332757628
8-2800857,,,,,,,,0,0.9922793231451572,1.0055793123374746,1.0073699213897376,1.0044697138355623,1.00165824270875,1.3651899277781512,1.5362744734221219,2.3537499851293355,3.358701748228891,7.40335075108019,7.076331975397397,6.651717102554257,4.279742238630643,5.127509204100743,4.477596268981412,3.303620088109646,2.902534988532757,2.5943931921695165,2.5428214924124877
9-2801090,,,,,,,,,0,1.0108978847582455,1.0119691844008916,1.0060948465588795,1.0015212753614953,1.4792083166733307,1.5375968130290227,2.1974250649271436,3.4408596627188412,10.639636657427877,4.230442218513733,3.2800915386643026,3.9682450743845123,5.650237758273662,4.7432668460842535,3.329768407137197,2.885204178783169,2.556743656368554,2.502711624879012
10-2800884,,,,,,,,,,0,1.0134485128104447,1.0023295084068504,0.9968385382366463,1.00028588809374,0.9958957296043739,1.2046537716097716,1.7325485177135165,3.538269388220988,2.4269578956094193,2.1190726671320705,2.550607606546101,3.3345182287106576,3.107588498402556,2.468800429955465,2.235377187789838,2.062648826397551,2.0313866007860018
11-2800883,,,,,,,,,,,0,0.9877267394639474,0.9874279421702025,0.9955165802942945,0.9902657750315947,0.9968305718138845,1.1302145911657169,2.131703758305994,1.734316344085384,1.6011384173661396,1.935594276891335,2.451531425928584,2.3971688813866217,2.5383065741668704,2.2749010181543095,2.1314320946256564,2.095180260301987
12-2800881,,,,,,,,,,,,0,0.9872012441740475,0.9984846252087632,0.9910859484480055,0.9987778682550245,0.995031247537543,1.5375217785810493,1.3725035921540671,1.3116539760064352,1.596097830472795,1.9909356326324128,2.294432967095062,2.7515504769334416,2.4181323253044886,2.236181070658552,2.192841441557179
