순번_정류장ID,28-2801905,29-2801952,30-2801805,31-2801799,32-2801777,33-2801772,34-2800801,35-2800795,36-2800791,37-2800789,38-2800780,39-2800766,40-2800748,41-2800721,42-2800703,43-2800699,44-2800693,45-2800683,46-2800675,47-2800662,48-2800641,49-2800632,50-2800334,51-2800621,52-2800604,53-2801375,54-2801355,55-2801359,56-2801339,57-2801322,58-2807006,59-2801150,60-2801154,61-2801156,62-2806243,63-2806241,64-2806245,65-2800594,66-2804976,67-2800583,68-2800574,69-2800572,70-2806839,71-2800578,72-2800584,73-2800596,74-2806242,75-2806244,76-2801157,77-2801155,78-2801151,79-2801149,80-2801331,81-2801344,82-2801357
28-2801905,0,1.024991246944929,1.1017173717158304,1.0737541058001405,1.055284886767601,1.0480983818932594,1.0391562380652095,1.0287425568112774,1.0302775031177305,1.0285525710100674,1.026467153614956,1.0222963653266577,1.0213013192814293,1.0359478220778684,1.037859640842713,1.0353096949606406,1.0340849338960607,1.0326737490320217,1.0303852298191254,1.0295113887096539,1.027594865961072,1.0268459827506153,1.0255603506553035,1.025416693937886,1.034950981083184,1.070978096312582,1.237025400273454,1.3308782862226338,1.4533609531875442,1.5717593219761827,1.5349378326513956,1.51784302948255,1.4968915977764956,1.4911577513146874,1.44784546207025,1.463957692069786,1.5571539646809511,1.5369954997270736,1.4987464334584708,1.464277365241079,1.4494633204915994,1.4543922794809527,1.5008644293540219,1.5832051130202276,1.6741908966153891,2.084300638022311,2.1762472291684882,2.260203792198952,2.5814887594355618,2.7246900893268746,2.8666112653115503,3.1123205031377537,3.3378368594081476,3.223506198329907,3.1358847203845595
29-2801952,,0,1.0087614912069858,1.0029847954404796,1.0080153320239493,1.0057152089766248,1.005504915319488,0.9993195774270619,1.0030179285644956,1.0020327267108364,1.002545621130703,1.0004228507854194,1.0008553973041387,1.018438837851981,1.021388190347432,1.0198785268940043,1.0191817409476336,1.0186171288346624,1.016955683881702,1.0166859370328811,1.0153555322968477,1.0150196758528642,1.0140976832231265,1.0142664009871307,1.0130291869480947,1.0382631768838113,1.2091179123010272,1.3058437671383651,1.4328165562114579,1.5567902175096002,1.5190519273078227,1.5019208337728311,1.4805336382428933,1.4752528994358878,1.4316111238361233,1.4796752978752477,1.5793559014042347,1.5571757419529648,1.515067934076302,1.4780640224080817,1.46163613667674,1.4666781288461719,1.515404627378308,1.602268459342538,1.6982327138178062,2.1365508694545663,2.23367639127717,2.274353420341877,2.610011235429958,2.7611244587204866,2.910426597482016,3.1707123037817495,3.411566325061426,3.2875214035527534,3.1928131001073883
30-2801805,,,0,0.9948060497525761,1.0076224130275098,1.0044470544620638,1.0045874691324104,0.9967776650316527,1.0014326322878087,1.001126364670233,1.0014971428001722,0.9991906198076297,0.9994950676164426,1.019659703399362,1.0228961616199646,1.021090880807797,1.020265835617775,1.0195692678764452,1.0176971854552288,1.0173640351121207,1.015885183698202,1.0155018748877942,1.0144918508988823,1.014660792469012,1.01331718371805,1.0135060698073828,1.1345497546560444,1.2276007351203388,1.3494646026404222,1.4695173416041512,1.4377027297517386,1.423506728371816,1.4056950169803712,1.4033992858183009,1.4029563504256728,1.5098320136120909,1.6167512002614668,1.5914817015891545,1.544852161979791,1.503002094084948,1.4852769192636048,1.4899020518568034,1.5406112753797496,1.6328684910517424,1.7357167999280396,2.2079595660867963,2.3115413070680835,2.2622157401991148,2.5334728213175595,2.680707651260484,2.82614563471981,3.0800192042670393,3.3144499563330703,3.1955133941537954,3.1059353576805253
31-2801799,,,,0,1.0135378495779832,1.007292222712187,1.0063199674826697,0.9966267182653836,1.0020828187796254,1.0021097595802877,1.0016463272802123,0.9990520535644963,0.9996998330603087,1.021812114865099,1.0252204509417657,1.0230462827093534,1.0220589406258571,1.021174130288044,1.0190660646519067,1.0186323369188373,1.016982359756432,1.016529452097548,1.0154195328821078,1.0155680470839512,1.01410207177965,1.0142846021628777,1.1363493159977212,1.2339620437092604,1.3630356875745957,1.4893497676595746,1.4552079929811825,1.4391037966571147,1.4197997472679356,1.416784390677434,1.377674819354492,1.4691388782651298,1.5748945811770323,1.5514471767601647,1.5075838087136388,1.4688164267731192,1.4519948133982095,1.4576586836554661,1.5085361937245947,1.5999726994891692,1.7015670570591415,2.169035706452642,2.2728426028682707,2.2504405048203386,2.5961052418219253,2.752446673479066,2.908121705641719,3.1800546888064476,3.43350105722884,3.3026417636791696,3.2026897657276034
32-2801777,,,,,0,0.9924617999263802,1.001095754369589,0.9895782978901573,0.998135593107803,0.9974403654602397,0.9986104028120519,0.9954985296491428,0.996250882372169,1.0234517491733641,1.0273762043904908,1.0246086369094056,1.023378538857925,1.0222535047766506,1.0197877205306323,1.0192541938886537,1.0173723872186944,1.0168517315682575,1.0156126797351546,1.0157691783617295,1.0141542458391328,1.0143521588736455,1.0811551247518467,1.1792737814844751,1.3089796879791917,1.437865897547844,1.4059642319690344,1.3915305583139803,1.3737942047033267,1.3727722360964534,1.3911230920945892,1.5064859887070423,1.6224288948281782,1.595012345388798,1.5443197839030165,1.4997492380219704,1.4807923319930307,1.48598472537332,1.5400415481408356,1.6385508707347174,1.7487299900949518,2.263082968406571,2.3754115276362557,2.319531147278948,2.5856910234362402,2.7462595000261243,2.9064934235300957,3.1873405498228475,3.4489257641213036,3.3129174538939394,3.2103519265837344
33-2801772,,,,,,0,1.0014407594616146,0.9860870171563615,0.9976986500822596,0.9962504684321662,0.9983714991137562,0.9953993090395324,0.996239276489138,1.0255425652400445,1.0296385837738598,1.026400892637631,1.024975822228583,1.0236314728905709,1.0209119942947418,1.020272873058028,1.0182204355757647,1.017632535327987,1.016298858328247,1.0164373508259665,1.0147112173488337,1.0149043643212563,1.0474466171463725,1.14429879384404,1.272358571615822,1.4003742360841216,1.3709246153701566,1.3578891054993885,1.3414233636667396,1.3420506126569116,1.4043260082090319,1.524438779866766,1.6452480249324954,1.6158429227885276,1.5617642290549978,1.5141678827807474,1.4942751750151926,1.499282573063218,1.554545424315727,1.6565905331532405,1.7707984366600729,2.307539781790695,2.42385895151135,2.364071908153931,2.5582628291174343,2.7186041429016177,2.877753112350672,3.1574821578202212,3.418320765253527,3.2835557021733517,3.182453988330898
34-2800801,,,,,,,0,0.967268914171866,0.9929406913490975,0.9927300235177821,0.9960609656592337,0.9926288798590032,0.9940975970758543,0.9986195378305006,0.9980502084117556,0.998607543901565,0.9989293621868385,1.000154533703011,0.9992305176396526,1.000172827452386,0.9995910123333851,0.9999762383409118,0.9994796329659779,1.0002975695080527,0.9996384394897009,1.0002148045295562,1.000344075702128,1.0413349288385145,1.161786260976491,1.2831259352931463,1.2628442943215057,1.2535422880879914,1.2421255343867266,1.2545901797683696,1.4190836076944566,1.548839870646509,1.6797797107086305,1.6465664950277514,1.5861403698625223,1.533581819086351,1.5115557015532952,1.5164003705829106,1.5747769992949947,1.6833974542117218,1.8057479343611598,2.3890139280019254,2.5139103739388595,2.4459264421509297,2.4643658676278637,2.60318824894182,2.755900408923858,3.0228064817988476,3.2730375318177867,3.148021585974238,3.053672107682344
35-2800795,,,,,,,,0,1.0565286955076256,1.0269243587206698,1.016215594729213,1.0039454964519072,1.003895051770575,1.0073925215496018,1.0056430183027545,1.0050648765152808,1.0049057211877994,1.0055909947016728,1.0039740043738876,1.0046280860246855,1.0035613360973743,1.003744559761616,1.002970653274825,1.003716419646994,1.002718398129787,1.0032634073461055,1.0030938402575018,1.0034275219036926,1.0764455539095181,1.1928819563318203,1.1795195093330264,1.1731900507487887,1.1838864867090675,1.2748585678075555,1.4522836225826505,1.5939946281890371,1.7372643543350448,1.6985268780082872,1.6289311813660918,1.5686318387101883,1.5437469300878677,1.5481849014913223,1.6096435761049033,1.7263127603328359,1.8581790570711794,2.4982393091393607,2.6328185245669564,2.5541731894585973,2.569607225641295,2.577877127469524,2.661777011266977,2.9197749523311716,3.1611101535700974,3.042992418051983,3.086306084578572
36-2800791,,,,,,,,,0,0.997181201747655,1.001793383622412,0.9934422895540447,0.9955543297946351,1.0015726530644893,1.0004107921343723,1.0007130110681461,1.0009317473101298,1.0021812886258996,1.0008427744394528,1.0018165000111157,1.0009741041553066,1.0013318342579876,1.0006761126593304,1.001556336403229,1.0007044034841823,1.0013247422368519,1.001352529351783,1.0019439150181317,1.0770718678787583,1.197559067598591,1.183067334435418,1.1766060163754417,1.1875039746519387,1.2811990008426886,1.4643014382212265,1.6112874885071486,1.7600670904452496,1.7188774978399932,1.6452782391509075,1.5817558474532163,1.5556651048793233,1.5596869150490091,1.6224920997896546,1.742612284435538,1.8791937874181601,2.544219143186641,2.6831346475947377,2.5996213162594084,2.613251582822658,2.6212921157348945,2.7079428165071855,2.9772781970612967,3.2303285418909797,3.104652660864339,3.1492594496098687
37-2800789,,,,,,,,,,0,1.0043432087222022,0.9925146986453937,0.9952497033508164,1.0021594355335954,1.000778970996571,1.0010375638403968,1.0012429047246403,1.0025381372538793,1.001073558674275,1.0020806278231247,1.0011678934125903,1.0015296347135785,1.000831752004934,1.001742195006239,1.000840706427658,1.0014804772606658,1.0013171475856084,1.002095421291101,1.0798350097603708,1.2041100545213472,1.1890512309339174,1.1818060630478529,1.1930402177306403,1.2896515480144048,1.4788575207906411,1.6316008851598964,1.786374736332776,1.7423851355969722,1.6642358268832862,1.5972726495186989,1.5695995530112157,1.5735220379695731,1.6377274261011436,1.7613702145781018,1.902268165381564,2.5949284157985204,2.7384475321888044,2.6495208616541563,2.6618639090476512,2.668356023868845,2.7587981813667684,3.040549223008801,3.3053088007193994,3.1718274843511627,3.2172624731583324
