순번_정류장ID,1-2805045,2-2802388,3-2805745,4-2803665,5-2803663,6-2802586,7-2802584,8-2802575,9-2802567,10-2802553,11-2802543,12-2802364,13-2802544,14-2802548,15-2802365,16-2804851,17-2802597,18-2802594,19-2802591,20-2802596,21-2802602,22-2803624,23-2804420,24-2807598,25-2803180,26-2804875,27-2803177,28-2806027,29-2807299,30-2807629,31-2805973,32-2805971,33-2806608,34-2803165,35-2803167,36-2805706,37-2803164,38-2803680,39-2803677,40-2803183,41-2805472,42-2803186,43-2803163,44-2807626,45-2805703,46-2806807,47-2807439,48-2805702,49-2805700,50-2805698,51-2806024,52-2806031,53-2806083,54-2805637,55-2805693
1-2805045,0,1.3490316256063324,1.2513124683639547,1.1054573386824715,1.0996343329253366,1.0727647992843399,1.071118000200352,1.0677449507703651,1.0648670734426813,1.060557208975615,1.058456831047267,1.1017264394002666,1.1870421345764606,1.25762051412901,1.4962473898628557,1.9854651398426812,3.001001045243825,3.1861076268719124,3.41983869253501,3.895533557584495,4.144057000828501,3.7499660449665146,3.5503877722535933,1.4659949287020484,1.3864153295691821,1.3965781694656396,1.4342532882715895,1.4475236711899966,1.4832337374779914,1.5492817719280485,1.5889425512901514,1.6237449288916972,1.6617064481677857,1.6809351179442358,1.7390549119150087,1.7234425065681853,1.697763626307907,1.6842550225982156,1.6754529307568826,1.6630279649990813,1.651977624179064,1.6447448240792177,1.6381436254504116,1.6762260561481883,1.6871042456604415,1.6748341628659564,1.6903333519578343,1.693595574240214,1.6887094866002266,1.7583091979283803,1.7809860793070063,1.7966162252542268,1.8190160456400446,1.8595092030120426,1.9121116109783907
2-2802388,,0,1.017092502824547,0.9929265695625837,1.0153785566443092,1.022650393933752,1.022770672805262,1.021502094653565,1.0206179041134562,1.0185660840622501,1.0186213897697152,1.0685050446713287,1.1642072327792077,1.2443771991530534,1.5199073649589914,2.1132718813268956,3.4591286715608485,3.2808400413870578,3.1517872436065986,3.605589426548976,3.850074812023595,3.4881346182764226,3.30490636555314,1.4160876922087893,1.3449429304022247,1.3552412495725732,1.3923561600592511,1.4057325497490678,1.4411456773360622,1.5062312245197793,1.5453220585724698,1.5796207738235324,1.6172408929408362,1.6364969670440577,1.6939752423290486,1.6795556702101604,1.6553805521934244,1.642662659030412,1.6343785548916177,1.6226876501295417,1.6122259933784837,1.605476279234888,1.5993811819825197,1.6369936079583012,1.6479354745848434,1.6362735540212445,1.6516437539726032,1.6550976452150494,1.6504765053232502,1.7193469985744378,1.7417505736120482,1.7573862024791458,1.7796119270583923,1.8196358426996802,1.8716228835603836
3-2805745,,,0,0.9871556769952008,1.0150973409408568,1.0233485812666636,1.023444054880221,1.0218284238939088,1.0212718595076853,1.0188525015082448,1.0185340877191178,1.071927239744758,1.1735250230084433,1.258763573186622,1.556858854406023,2.2135120182877803,3.7786454364947413,3.5528483487628413,3.3930324509488825,3.7283454672773892,3.9947253006477323,3.588973183501311,3.3877065098870043,1.412377525019071,1.3413207878431885,1.351709482362071,1.3890633069550595,1.4026134747954433,1.438218878681469,1.5037604478435151,1.543138835035648,1.5776978547889207,1.6156201481035561,1.63503995473966,1.6929922443827317,1.678477759671038,1.654144224796464,1.6413488160053924,1.6330164743821223,1.6213252330761583,1.61080664560258,1.6039591915915852,1.5978390114474639,1.635712718840725,1.646738261216864,1.6350095298057252,1.6504885911857983,1.6540368303737247,1.6493266695227735,1.718688238389409,1.7412561636728303,1.7570100622858664,1.7794032417295007,1.8197340082693243,1.8721328528566263
4-2803665,,,,0,1.0764687961735897,1.0414889872208275,1.040661836343811,1.0370779201166307,1.0346006186839385,1.0303604741356667,1.029286711232609,1.0997423814040788,1.2384666859059483,1.3592520649161823,1.8069880730869394,2.9746911342996536,7.162553509158346,6.151928044585042,5.539089805720139,4.950904169269457,5.436875279114071,4.354607120780673,4.720513517516419,1.4333229022144036,1.3545024259459153,1.3654243592660662,1.4050946523152221,1.4192846603089961,1.4571436358799694,1.527020051601999,1.569102376481442,1.6061014458714247,1.646613891416382,1.667222505525028,1.7293549345329544,1.7129112523884327,1.685869365421924,1.671698054982281,1.6624850998636902,1.6495081158016773,1.637924916384347,1.6304664329478709,1.6236551134304467,1.6639233802503197,1.6755012009780588,1.6626694252515029,1.6790119713321765,1.6826010805623477,1.677564672425693,1.7512091519846762,1.775265204598708,1.7918852999732273,1.8156904050222231,1.8587649175348393,1.9148386508792317
5-2803663,,,,,0,1.029615788261192,1.0296564537494195,1.026153521857696,1.0243487731614764,1.0203464701161706,1.0199903921840672,1.1032758602989763,1.2684396977913772,1.4154418585792066,1.9879795251511259,3.7179185084329722,14.630872596329398,10.482729299379645,8.581746517329071,6.58439892390469,5.487122536945813,5.621191552738377,6.251861467918742,1.4459291121980882,1.362458026481893,1.3736699132164003,1.4146400629940252,1.4292728981901597,1.4682972838659307,1.540617147115739,1.5842279987778747,1.6226096096467082,1.6645830324583342,1.6858528503140822,1.7503553093323785,1.7327648628867034,1.7041326466524305,1.6891559330423573,1.679428487260104,1.6658113038253668,1.6535352903257616,1.6456849490281655,1.6384689763640312,1.680078970065423,1.6919580264112226,1.67848860540005,1.6954178872403514,1.6990197326386018,1.6935820886357078,1.7697266221351022,1.79461851297401,1.811716368255941,1.8363108473732952,1.8809297384012167,1.9390768730370087
6-2802586,,,,,,0,1.0300544673427916,1.0075758420513872,1.008677663539092,1.0019758910929544,1.0052293182367198,1.0510208120755782,1.3365241641273449,1.299872939265396,2.236432590909857,7.467542088789288,2.7549637534649576,2.576342301734861,2.455018099441459,2.2717850166523488,2.147804799691995,2.2810219754238528,2.465327317413536,1.2893661340962472,1.2367655575081,1.2480723034868013,1.2859423375600998,1.3005981508723938,1.3372803361793233,1.4040374068242822,1.4442614931957414,1.479613223969747,1.5189644726989857,1.539601814865406,1.5995806368023404,1.5868696488652674,1.5645248023155427,1.552811526486228,1.5452043219848124,1.5344966384340883,1.5249900577502382,1.5187569561092609,1.5134944383576767,1.552244582456962,1.563988305198192,1.5530295295607557,1.5689473324089198,1.5731680579524316,1.5688149818123374,1.6401446679824943,1.6633130884624927,1.6799102910555397,1.7031284511807099,1.7446674415282208,1.7987206790657917
7-2802584,,,,,,,0,0.9867644658976716,1.000433024371041,0.9952844739230854,1.0000625916011827,1.0538386169914862,1.3821346306811906,1.3349419458321903,2.386148076294792,5.043112120634517,2.394485031278914,2.265050210083024,2.175790386156589,2.036917852522639,1.9435311765618104,2.0719237622886317,2.236209955484299,1.2633213743299692,1.215963570594416,1.2272260558577552,1.2643966966427482,1.2790439627265118,1.3150852904134345,1.3805692314274263,1.4200117783349464,1.4546623887985586,1.4933546025470248,1.5137711064811255,1.572644995374376,1.5608429760127807,1.5396970045776923,1.5286041596755315,1.521399147563251,1.5113192461986995,1.502183842587727,1.4963315430551338,1.4914283978028111,1.5295031691110685,1.541167529710522,1.5306939007051346,1.5463744750234758,1.5506083347453568,1.546586729448216,1.616683207184364,1.6394397756438859,1.655870470930707,1.6787356248757284,1.7195298173654,1.7725904764436011
8-2802575,,,,,,,,0,1.0101962564646843,0.9982370511106279,1.0041732741835114,1.0038028878845946,1.098910115202572,1.0886141444202657,1.924941971347891,3.6261003171182042,2.081548132142125,1.989138057123167,1.9258310014756541,1.8228159546407274,1.7547209516449405,1.9061306828898235,2.1505794198405064,1.2575356026714555,1.2110490887075667,1.222370763229621,1.2596117187895777,1.274334425768476,1.310470997577833,1.376100064619556,1.415637847150874,1.4503759982762083,1.489192971326286,1.509697169568505,1.568757446326826,1.55701746420351,1.5359282939880334,1.5248677646750666,1.5176850270499616,1.5076381931082214,1.4985948677798901,1.492700539178999,1.4878296939592994,1.5259966028034788,1.5377095832023326,1.5272556957472876,1.5429805077867975,1.5472473692689128,1.5432360702135586,1.6135199665989692,1.636336856974753,1.6528288196807719,1.675764753356958,1.7166755445150466,1.7698944504238847
9-2802567,,,,,,,,,0,0.9869560185185184,1.001244148474352,1.0019558337816006,1.0015266295850955,1.0025525505511643,1.8377766323246165,2.47525414385254,1.722787575955869,1.6689679358028429,1.6304635912515402,1.5648328040637642,1.5598634997791585,1.9956303710660699,2.275067699405598,1.2618190261743003,1.2138803222460572,1.2253528899323487,1.2631765879945493,1.2780410672091491,1.3147966996394278,1.3815232575299554,1.4217479482182416,1.4571069607787488,1.4965962241268913,1.5174213999097885,1.5775618889596805,1.565381575175898,1.543659827096466,1.5322781387527928,1.524890013810087,1.5145598107804212,1.5052678854062933,1.4992151113441061,1.4941868428677538,1.5329672149557305,1.5448307870164568,1.534114383584859,1.550079639800036,1.5543670371716078,1.550248540874854,1.6216538123733875,1.6448537798071623,1.661577155389395,1.6848811022506822,1.726500859583012,1.7806706560667496
10-2802553,,,,,,,,,,0,1.0133266203924,1.007289939016611,1.005207016788203,1.0059123704156347,1.5427100437057497,1.7539825345357942,1.4270532377326794,1.3989666919345907,1.3786781560085097,1.4290655844932083,1.4641821591040318,1.881518490594569,2.1488790713023405,1.2426011992721864,1.1982697317338846,1.2097794936880426,1.2473122382730188,1.2622204761902471,1.298769184452063,1.3649833282240107,1.4048996501470679,1.4399839650902782,1.4792582093067002,1.5000579903854923,1.5598147902290003,1.5481691044960362,1.5271266892439361,1.5160993259807112,1.5089421619604018,1.498873071890106,1.4899335849593318,1.4840659344979974,1.4792563961745169,1.5177806658837494,1.5296524607335,1.5192071001648877,1.535094486601505,1.5394549861785993,1.5353911225910373,1.6064427792055787,1.6294906940437104,1.646190015161497,1.669383020453015,1.7107355360115923,1.7645518923955992
