순번_정류장ID,1-2805765,2-2805001,3-2805892,4-2805894,5-2805897,6-2802243,7-2802239,8-2801829,9-2801831,10-2802240,11-2801841,12-2801863,13-2801904,14-2804910,15-2801833,16-2802219,17-2802216,18-2802209,19-2805660,20-2806528,21-2806527,22-2806526,23-2806525,24-2805657,25-2806425,26-2801852,27-2806772,28-2806840,29-2807215,30-2806775,31-2806621,32-2806503,33-2806507,34-2802175,35-2801848,36-2802173,37-2802172,38-2802162,39-2802157,40-2802165,41-2802771,42-2802758,43-2802724,44-2802732,45-2802739,46-2802733,47-2802706,48-2802710,49-2802716,50-2802722,51-2802707,52-2802715,53-2802729,54-2805440,55-2802632,56-2803129,57-2803120,58-2805594,59-2803099,60-2803071,61-2803082,62-2803093,63-2803107,64-2803121,65-2805712,66-2803113,67-2803106,68-2803048,69-2803051
1-2805765,0,1.0062862027044974,1.012725863343288,1.1702222100820825,1.8118708940302768,2.3822287959299193,2.17397277785145,1.8830600585257091,1.7791575415522602,4.082807671729124,4.450866216149914,3.387853116914841,2.802833661443866,2.450769397721106,2.1113654252154364,1.9744050541348441,1.9223057186958483,1.8605129240775553,2.082490385638074,1.9487568327855187,1.9131976272371338,1.858487172823595,1.816236407582278,1.7787838395323747,1.7246553521528862,1.7009267971773543,1.802660853305684,2.40891749090633,2.1252310957906597,2.0864424156570966,2.018824396104273,1.9744016165147875,1.9261949166702177,1.964329071875116,1.92728055032773,1.89503255068843,1.8846800795966774,1.847543897338506,1.823506305072336,1.7853163224446738,1.8719093194421377,1.8487847186785489,1.808418991417356,1.7778165669135175,1.7580445387062564,1.7405532083039168,1.7130799966864185,1.6797964891349917,1.6644990924575698,1.7016240801687452,1.6626075531749194,1.6514427142505945,1.6257744245663457,1.6176368334024778,1.6062411596428208,1.593007174595657,1.581899583835438,1.5736928052012102,1.5610743421530737,1.549210317093317,1.538613054501258,1.5269951118464211,1.569503721428593,1.6015638429585013,1.6113268480171088,1.6229787329758394,1.6143485891200047,1.6032631042557903,1.5875522442238532
2-2805001,,0,1.0162361842923924,1.0131954686666456,1.6044466560058066,2.224426845577888,2.0196118442235758,1.755581332658046,1.6605653688873605,4.140241440169432,4.553424273595155,3.3719364348723,2.7566389558697355,2.397547168418189,2.059218044726024,1.924647448158765,1.8737036017742341,1.8136587270674562,2.0469559846196996,1.9150090429470636,1.880034574371555,1.8264467270488625,1.7856324789120577,1.7494365815836757,1.6965731912825097,1.6734351359692132,1.7762085659767117,2.387583912513587,2.1050625484083243,2.066452890319451,1.9992745537908454,1.955214968411429,1.9074647486124776,1.9461103470688854,1.9093314636968342,1.877407245315047,1.8672105200317672,1.8306157538396028,1.8065325882662424,1.7689939794294882,1.856083478695415,1.8331728072829825,1.7934123975529304,1.762944117985575,1.7433957339369615,1.7261062033431633,1.6989766268774469,1.6661095732558242,1.651010508512148,1.6886574386103446,1.6501016604336136,1.6389535541892308,1.613604799177756,1.605709529754473,1.5943500481561332,1.5810680419207463,1.5702425394652253,1.5620397818162028,1.5499137011322182,1.53828332779393,1.527742171620608,1.5162297355001553,1.5587817921414133,1.5909842624978576,1.6006054616340142,1.6125806081719343,1.6040518458936854,1.593094724183037,1.577675272956157
3-2805892,,,0,1.0057263793895432,0.9854886292756116,1.004066633484067,1.0021252284723177,1.002195070844864,1.0003535426730554,1.913213216585544,2.1165249881562125,1.8744081716989769,1.70915189563379,1.598067927023142,1.482507898872147,1.431352647658888,1.4108402518941139,1.3997815114812273,1.777997383239528,1.6854903619805965,1.6605971285889214,1.6230032920985347,1.5971369319305804,1.5734487694182198,1.5346279440637558,1.5175530098582692,1.613859645784062,2.162819140836181,1.9419075362829732,1.9100519672143426,1.85474639086902,1.8184294334210807,1.778993881261679,1.777118789620768,1.748044628242546,1.7232650333904047,1.71572489968327,1.6862560733067922,1.6644827867926484,1.6341967288933732,1.6929758871215368,1.6754335200018604,1.6449059764386937,1.6214599154552416,1.606185748842122,1.5927535917749522,1.5717345286774391,1.5461149464296178,1.5342381371189393,1.5696075823236777,1.5392830837031195,1.5304774045866507,1.5100392355407288,1.5040724510898986,1.4948851908226244,1.4841969566931064,1.4755985417537263,1.4691442356832707,1.4590299585986775,1.4504380536320918,1.4419158696153738,1.4327958459734924,1.4723754139479632,1.5024372874706133,1.5119508171875267,1.5247892449703613,1.5177365962605875,1.508545643948853,1.4959029560392128
4-2805894,,,,0,0.9553580793904533,1.0028788285894952,1.0000645052047639,1.0009774952607027,0.9987430967460735,1.7299098061792364,1.6037005274032807,1.4973306002118936,1.409575152527801,1.3495215344095723,1.2869575949657408,1.25787356816556,1.2886979634027165,1.443622233188755,1.8596577435317354,1.7478699174965586,1.71832109327163,1.6738001100628164,1.6424195228638183,1.614198074632321,1.5698314381868117,1.5504567909196907,1.6536358476978255,2.2557291291886554,1.9987855739263252,1.9630597737919295,1.9012547143058485,1.8608788372292935,1.8172396024186277,1.8144692794006454,1.7826762023601699,1.7555208260586987,1.7471708522,1.715218950799389,1.6912675791667644,1.6585463454569296,1.6873664530633274,1.669636574525406,1.6388333676603921,1.6152014093419846,1.5999751504169861,1.5864585606703792,1.5653351370585948,1.539481706493218,1.5275719756631232,1.563585299737665,1.533037885771948,1.5243353317221273,1.5039659181156333,1.4975649197747258,1.4884872746053068,1.4780088403915155,1.4695228609680122,1.4628709081998488,1.452957932301864,1.443955427386858,1.435552772747009,1.4251411653330879,1.4639119841749277,1.493969150961519,1.503584206712601,1.5167579141898662,1.509750126541525,1.5006163025116481,1.4878934199484768
5-2805897,,,,,0,1.0429455234191856,1.0252897346667922,1.0134449748680256,1.0086125928531962,1.9254727130015594,1.7350501570548416,1.5824838149660627,1.4669910503421613,1.3912177329475737,1.314794538793585,1.2804959399205964,1.3133845912344,1.4825529501947896,1.9281751993342966,1.7994303942551209,1.7658684174265795,1.7154126568013388,1.6792872098997007,1.6472197043966545,1.5982736150021288,1.5770136740930523,1.6853971741937972,2.329302088013703,2.042812082498852,2.004014808992264,1.9370760388350508,1.8935130650941685,1.846589516717264,1.8426396237688492,1.8087695453978818,1.7797985525226063,1.77105271157704,1.7369938987444529,1.7117277529091992,1.6769585795765936,1.7064520091391382,1.687586589470247,1.6553402470708873,1.6305419044495286,1.6144241228038576,1.6002776119739164,1.57818290592748,1.5512123163883182,1.538935869143511,1.5758265010462802,1.543651284168096,1.5346024856463665,1.51382127057238,1.5071675975947474,1.4975341107510374,1.4866837721334962,1.4777859760634147,1.4709132641867915,1.460774232568119,1.451517853056642,1.443026111172948,1.4320908207669425,1.4715598089265818,1.5022693166381418,1.5120210203691316,1.525174840658598,1.517754879551791,1.5084384189924955,1.4954159454465206
6-2802243,,,,,,0,0.9889378232129868,0.9917888094424047,0.9900226449732923,2.247833398387632,1.9232597291209774,1.6889958144889003,1.5313146848187007,1.4340062620960181,1.3403069526685478,1.299983286639006,1.2972014002003718,1.4753119761193,1.946659830225362,1.8089515626787325,1.7734183329784314,1.7202441510802542,1.6823184355560596,1.6488598610774812,1.5981186863689003,1.576167602411737,1.6881549852029192,2.359643262127254,2.0563826503147933,2.0159217492379815,1.94630354282372,1.9011412474284717,1.8526265206467603,1.8484061160486465,1.8135301774970065,1.7837321349289368,1.7747341538796475,1.7398086256232652,1.7139215641038208,1.678378394740139,1.7082150236094287,1.6891429351229619,1.6560847012659992,1.630844120057796,1.6146139333446763,1.6003894718813922,1.5779488774841435,1.5504557911799963,1.5378888627546432,1.5751690750096128,1.542974112321403,1.5338161502825316,1.5124512730394284,1.5060742046186089,1.49645212434794,1.4853852541952646,1.4764068054535635,1.4693697644481976,1.4590471118414248,1.4498312397990563,1.4410916185436433,1.4304538839421255,1.470044158511011,1.5010692381891952,1.5109286707053582,1.52423957716381,1.5168507790971615,1.5074532654977428,1.4942345371683123
7-2802239,,,,,,,0,0.9926547489928726,0.9902634401689457,2.5309209142820173,2.0720808576677414,1.767153750395988,1.57709716833277,1.4642365043361374,1.358516146108833,1.314120221953811,1.3106239235002612,1.4981933874483575,1.9890641074323514,1.8396982825276225,1.8014955901831153,1.7444363769434932,1.7034542862635247,1.667566143248329,1.6139927776900684,1.590891691457696,1.7060257365678908,2.4037377804370252,2.081530699000002,2.0391831420304714,1.9664416249074232,1.9193618685739826,1.8688897196666774,1.8641106850752327,1.8282613207312854,1.7973792744535204,1.7877791297401795,1.751750124700198,1.7247765363128487,1.6883737757029655,1.7184866218750738,1.6988709690673016,1.6648917054547054,1.6389934436686306,1.6223498022820912,1.607617426740164,1.5846388782692966,1.5566656931477938,1.543822374809505,1.5817921550757466,1.548508251815722,1.5392833157724963,1.5177324801255851,1.510989214258057,1.5010711422470193,1.490019161117991,1.4807620566176563,1.4737058286369682,1.4632015136317347,1.4538922488955222,1.4449043919730933,1.433992285457296,1.4739615375128696,1.5053909542423967,1.5153261096260522,1.5285814345147952,1.521265942082662,1.5117134253609794,1.498184817907688
8-2801829,,,,,,,,0,0.9838785786775779,1.2269257434505547,1.2122347140746408,1.4063538066506112,1.3040351251061297,1.2443759365277658,1.1906770501183142,1.166893616742622,1.291562318027327,1.4990594885546993,2.042807324307,1.8710526934639093,1.8280407656570887,1.7643386422623595,1.7187372284866014,1.679321764587343,1.621486163381113,1.5967377867974133,1.7188459940087613,2.473226922243647,2.113805338064581,2.0679272330425786,1.9895098108864353,1.9390511282876102,1.8852222843254849,1.8800254936580867,1.841813613412139,1.808937565781423,1.7990329298526406,1.76120865479809,1.7329031253249967,1.6950851071216086,1.7258702218401072,1.7056253569846878,1.670098588191367,1.643423272882845,1.6260287329033818,1.6108058605335138,1.58725016273477,1.5583098746713127,1.545115779465392,1.5838743169655756,1.5500957343372552,1.5405058550913477,1.5180792031533494,1.5111880111989096,1.5012884168137726,1.4900055327159278,1.4806710876676445,1.4732646657571618,1.4627732735720407,1.4532008881748313,1.4439648603350714,1.4327886602716895,1.4736567099940305,1.5055613909450707,1.5156787898102186,1.5293703993026098,1.521615169422767,1.512082750394461,1.4982198648911313
9-2801831,,,,,,,,,0,1.007489155731086,1.2538111092672948,1.4743028596736734,1.3414591021607263,1.2683178816602854,1.2048615421722648,1.177807983445307,1.3110416768976416,1.534804721838503,2.1111789561199075,1.9182650746971026,1.8706366547906896,1.8003559431195018,1.7496746604140505,1.7063267569813756,1.6440502832337902,1.617529662051193,1.744308601800653,2.5398292071795185,2.1496196184321406,2.100849341718452,2.017703244709885,1.964380255005148,1.9076595041465934,1.9013356769816796,1.8616328271340643,1.827463589872615,1.816777697054841,1.7776170904388053,1.7480442405563834,1.708504530308923,1.7398566529310493,1.71844644117978,1.6818316807991665,1.6540746135381332,1.6364505743272952,1.6205702612799815,1.5962699638385374,1.5664753985839026,1.5529058931292115,1.5922207569134224,1.5573778205789304,1.5475303874144595,1.5246657657847928,1.5175930081478008,1.507333018825088,1.4960077524249076,1.4862240834295801,1.4787618247323844,1.4679315314104628,1.4580125047219927,1.4487785829075588,1.4373624067813862,1.4788286723540989,1.5110348326655156,1.5212503997376658,1.5349983903948954,1.5271817336268692,1.5172547504531688,1.5032074776037572
10-2802240,,,,,,,,,,0,0.9578192039596871,0.9929248843807755,0.9910570241333461,0.9933307182309372,1.0009412761351202,1.0004333346162815,0.9989284969808104,1.000778507596276,1.3887855323225817,1.3347136119396918,1.3203128333393641,1.3007608112044184,1.2949246340356417,1.2879910653810345,1.2660071583716348,1.2564478065403086,1.3607021462067062,1.938283225532581,1.7480854344411934,1.719673887439693,1.6713974921826675,1.640226436274309,1.6067947746468672,1.6508311415534136,1.6232370841493697,1.6004871363256838,1.5940329758267895,1.5664570107452083,1.5513824460845411,1.5244473909668004,1.6113511798038154,1.594265591436846,1.5644115613319438,1.5416872573686824,1.5271662200838432,1.514308373347462,1.4944007769661494,1.4700567733677163,1.4588945735431087,1.4976547944056853,1.4688332791734584,1.460361042915794,1.4412360181426473,1.435800413949554,1.4270346299512584,1.4173002214551245,1.4094305993636786,1.4033421027620605,1.3939490031513477,1.3865606368137857,1.3784810116405763,1.370531112632274,1.411848724397534,1.4432519778205062,1.4532954111515681,1.4679724511062482,1.4611876707552214,1.4525519113462988,1.4404876165988185
