순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2804336,8-2804260,9-2807394,10-2804761,11-2804759,12-2804258,13-2804256,14-2806229,15-2806399,16-2804255,17-2804253,18-2806397,19-2804251,20-2804249,21-2804754,22-2806335,23-2804757,24-2804247,25-2804581,26-2804582,27-2800267,28-2804032
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0077218009886506,1.006047238499847,1.006423710170188,1.0057222919608373,1.0041544159839988,1.0060389494688227,1.0041680692006627,1.0046924881448562,1.048661147213863,1.216170926834597,1.5040232723466151,1.9651817316253546,2.6847734622830948,3.8229148524183714,4.682779498137786,6.402191422585923,9.753577335154958,16.7647463583013,30.202601747125843,15.957007944934402,11.593889540091975,46.147984536549
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0120999527945258,1.0092144390852897,1.0093240497654428,1.0079343594054135,1.0055054158798171,1.0077215490158613,1.0051058088959437,1.0056767926017844,1.0037936902005637,1.0030646416624422,1.0831683066931066,1.3947435992945523,1.8469559785990102,2.4861007061312907,2.917036965717599,3.6702374248242844,4.822467304920708,6.4178875039797,11.605678488321987,20.060267139261917,55.32603381665556,17.778345387572937
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.01226273393144,1.0086718074405308,1.0088951641369572,1.0073402812647523,1.0046498797702965,1.0072903082540898,1.004501168024614,1.0051751585933095,1.0032437724053556,1.0025139807364856,1.0175801779877576,1.317554264224857,1.7522344131638012,2.3648286362484585,2.776807260387798,3.494929823350134,4.588352848647354,6.092351718580332,10.903543949943176,18.49598780086147,47.247428736265185,11.663663445821124
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0128520675484607,1.00782691561777,1.008305054990846,1.0064917120638879,1.0034175829101646,1.0067429977037439,1.0037186789014738,1.0045438707929049,1.0025579457316425,1.00183167984719,1.0019420192601516,1.1472692045994577,1.5155959959584135,2.0177133089858024,2.3449667594534747,2.8966950400158717,3.6929447442128676,4.7101416051591185,7.463797021048113,10.707249936097599,17.33599004828337,8.202356098229632
5-2800262,,,,,0,1.0117446684855433,1.0107004947303415,1.0049155471136628,1.0062088556427182,1.0046387761408577,1.0016262101866142,1.0056296688741722,1.0026632791771894,1.00363939638103,1.0017491068954185,1.001072902579569,1.0012763215643965,1.0797368550337672,1.4236145661780943,1.8864328311461709,2.184523172428556,2.6809853381534077,3.3839022857689964,4.259472339855792,6.510530082888327,8.960457430957375,13.415126079403999,7.216200606137654
6-2807367,,,,,,0,1.0099432150802012,1.0009149866298466,1.0041074525521054,1.0026917156203554,0.9994972945616102,1.0047056584994585,1.0016082507483288,1.0028046007590334,1.0009381406739484,1.0002956962382499,1.000609527237204,0.9996941420494582,1.2729999086448434,1.6753697563957861,1.9296102332677767,2.3449382395924045,2.9157142359712513,3.600030597499487,5.234375085587831,6.835070488321621,9.37891518174212,5.876804614768047
7-2804336,,,,,,,0,0.9629843698119704,0.9976951044275213,0.9982883529796521,0.9952284004076614,1.0033272012375123,1.0000184243084742,1.001622537427612,0.999803854552989,0.9992184286167525,0.9997105624417143,0.998847203416109,1.0946260827047627,1.4318569044996092,1.6402828383710228,1.9734826676007682,2.416630847999592,2.9268551294671625,4.059615922568317,5.066724348941322,6.508122946578128,4.624310039904093
8-2804260,,,,,,,,0,1.009984374931994,0.9939276042105784,0.9921294876334624,1.0019062492070936,0.9988587557113241,1.0006841965193514,0.9990432313741199,0.998531591885755,0.9991310343715221,0.9983351310271105,1.056816499856846,1.3808934739559355,1.5802406736616152,1.8974766484543972,2.3165214312410254,2.795032404519087,3.842305490347145,4.75668879138584,6.04243434668629,4.390234654128974
9-2807394,,,,,,,,,0,0.9795470491931083,0.9843879738522623,1.0000352818312679,0.9971374431326917,0.9994687065906548,0.9979985013695885,0.9975766258208612,0.9983622150994514,0.9976359757986614,1.002873232546816,1.2452895069707002,1.4217701439456192,1.6993351456287638,2.0596119540551343,2.4625306644049485,3.3137358927823004,4.025177101547054,4.9863726334271625,3.8186679847760208
10-2804761,,,,,,,,,,0,0.9889308341746779,1.0071817825831575,1.0008107474505414,1.0028719191973012,1.0002004971025609,0.9994279160169504,0.9999785640958654,0.9989352343632321,1.0043061711647954,1.1140788974585916,1.2698042868130808,1.5119902157189962,1.821158984496189,2.1602830453934834,2.8542081878459458,3.4125198517734248,4.143333898881168,3.3183881938269253
11-2804759,,,,,,,,,,,0,1.0179787924691626,1.0042099201675174,1.0059752634840395,1.0002426453450937,0.9993701495793739,0.9999860050904642,0.9988559073287966,1.0046109749192773,1.003069547959663,1.1255465080257303,1.3365218926753049,1.601665090893402,1.8873416308887694,2.455362047594733,2.8974723477843987,3.4620097307224817,2.881580948607745
12-2804258,,,,,,,,,,,,0,0.9913067112351529,0.998733620292364,0.9944601445823937,0.9944993041288355,0.996295890284501,0.9957435282962912,1.00281678604654,1.00136717442136,1.0011032705951328,1.086887100985539,1.2961257394997283,1.5160909785495098,1.9369772447972766,2.2508812619270544,2.6409409082670363,2.3109351234420705
13-2804256,,,,,,,,,,,,,0,1.0121529431592524,0.9961424470411541,0.9957371493601009,0.9976939439183523,0.9966758759550624,1.0047408290298063,1.0027630776295382,1.0023582173144794,1.0035027341120335,1.042980763381671,1.215259462303367,1.534742731051699,1.7652116924580197,2.046859133319511,1.864984378860432
14-2806229,,,,,,,,,,,,,,0,0.9894321914305851,0.9912541898043924,0.9950403776198383,0.994638354192753,1.0039851055373092,1.001981975392174,1.0016107566446157,1.0029066215019293,1.0030176249217078,1.0765301977708224,1.3547550112915563,1.5525285595205462,1.7928764312981456,1.6648497869390586
15-2806399,,,,,,,,,,,,,,,0,0.994661528255994,0.9994090817201703,0.9970225474869923,1.0017404136301353,0.999767384421262,0.9995383344044294,1.001322144353249,1.0016210348492922,1.0019047932952456,1.0171964754353329,1.1606601391828262,1.333847536904757,1.2878722427445597
16-2804255,,,,,,,,,,,,,,,,0,1.0027985074626864,0.9977882163617973,1.0031977194449009,1.000541901534226,1.0001937378672625,1.0021017342921157,1.0023398254666376,1.0025833224383465,1.0007606694268458,1.001658314459285,1.1445630862398317,1.2370584335426436
17-2804253,,,,,,,,,,,,,,,,,0,0.9936181177201322,1.0033594792308755,0.9999330700386093,0.9995897060431594,1.0019651025447436,1.0022622465245352,1.0025508229330067,1.0004956524428545,1.0015209132990477,1.0002855425716781,1.2656811196308644
18-2806397,,,,,,,,,,,,,,,,,,0,1.0126010969300205,1.0029619602136473,1.001896086298618,1.0045377854260722,1.0044663956278674,1.004530713486183,1.0017689556809926,1.0028588481291822,1.0013063751578088,1.3124917608559254
19-2804251,,,,,,,,,,,,,,,,,,,0,0.9931054689439861,0.9945454262504277,1.0006575031706608,1.00147610173436,1.0020703054811264,0.9991420788156682,1.0007426656492522,0.9991324113541924,1.3789311085862497
20-2804249,,,,,,,,,,,,,,,,,,,,0,0.9974890866637338,1.0073711411509516,1.0061756562970783,1.005879638682522,1.001018657544217,1.0028025974814574,1.0005301766897319,1.4856428365727774
21-2804754,,,,,,,,,,,,,,,,,,,,,0,1.01497531455712,1.009464579257363,1.0080813300940528,1.001651851001947,1.0036102289993099,1.0009193333685535,1.5620219827698036
22-2806335,,,,,,,,,,,,,,,,,,,,,,0,1.0041240181809927,1.0045125952475595,0.9976013508432082,1.000812734029584,0.9981150509725746,1.7016467182275499
23-2804757,,,,,,,,,,,,,,,,,,,,,,,0,1.0049582425720378,0.9946166963175247,0.9996837697396856,0.9965567607910292,1.9511898874903897
24-2804247,,,,,,,,,,,,,,,,,,,,,,,,0,0.9877577888405691,0.997454836178,0.9941019655043589,2.3801850268333498
25-2804581,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0110687855548655,0.9975883807915058,2.392148132338817
26-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9865866852924662,1.1885185533315326
27-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035792454045662
28-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
