순번_정류장ID,1-2801245,2-2801244,3-2805070,4-2801261,5-2801267,6-2801193,7-2801278,8-2801295,9-2801309,10-2801329,11-2801335,12-2800209,13-2800204,14-2800201,15-2800197,16-2800199,17-2800175,18-2800213,19-2800220,20-2800231,21-2806091,22-2806779,23-2807641,24-2801697,25-2801724,26-2801915,27-2801923,28-2801926,29-2801922,30-2805271,31-2805273,32-2805275,33-2805278,34-2801967,35-2801973,36-2801984,37-2802009,38-2802037,39-2802075,40-2802124,41-2802114,42-2802097,43-2802088,44-2802081,45-2802066
1-2801245,0,1.0269432447896663,0.9996909461550426,1.0034946255022494,1.0022740336995133,1.002336821892363,1.1013706501345712,1.0847317530017322,1.1492242263871622,1.2052996611084874,1.2887418710796466,1.2351600425874845,1.3956103076794018,1.357158110363264,1.2972289217340758,1.2656248647199277,1.3594575198080936,1.491628278456227,1.43878719294641,1.4159343808152904,1.385802462324311,1.4408721311830017,1.585229299436347,1.536963522957803,1.4926627904534022,1.526201771328999,1.477060925861943,1.4696229675471235,1.4511373993404986,1.431149077815242,1.4406890197165996,1.4803864307319246,1.5591976976792623,1.6079003699450436,1.7058538673636765,1.7787041452355217,1.7598698353172915,1.740734062071882,1.7102514929753971,1.664882285413761,1.6406704858054235,1.6354662145099033,1.6946254663650084,1.7308455239910852,1.8190871373564292
2-2801244,,0,0.96990000942499,0.9908398528792811,0.9945300074663492,0.996546031394684,0.9934837918474183,0.993318691373146,1.1693578673095266,1.2324223941565122,1.3291509995499486,1.2606252878808,1.4361708506337114,1.38995896255828,1.319067845718422,1.2831108202210122,1.3841831454847502,1.5247470921877042,1.4643220925440674,1.4390936277892799,1.4051647759111043,1.4631661711641826,1.6164701437408715,1.558810810375242,1.510932755340923,1.5440437712665118,1.4912376477861138,1.4835300402565776,1.4640581440835778,1.4427262350504615,1.4523851702361987,1.4932119842767089,1.5751314303742339,1.625617489874177,1.726475436982521,1.8022717849907317,1.7829151444761548,1.7623987200216205,1.730326190650203,1.6816280292245975,1.6570402512155844,1.6507799231911766,1.7119891844358652,1.7493905762019308,1.840641366028983
3-2805070,,,0,1.0112536969271644,1.0044499352093574,1.0038561982422038,0.9988642772180069,0.9976205768546593,1.2047275738422267,1.2748449268941073,1.388215870278921,1.2972489739306887,1.489951235118518,1.4333256578861295,1.3469361238270177,1.3051190731705997,1.4139093011996342,1.5629312591617694,1.4940504633227607,1.4657176793535944,1.4277640907101141,1.4887285050333088,1.6509493662210581,1.582828939712834,1.5310715426465387,1.5634342896866609,1.5071055364843966,1.498918002887777,1.4780292992740287,1.455615879480752,1.4655269791900223,1.5074710999340704,1.5917839691989444,1.6440277141200261,1.749217956422812,1.827797442048302,1.8065347752253635,1.7850309441561525,1.750912518292823,1.6998927395388406,1.6738644869537789,1.6669921912465158,1.7298912019541965,1.768637892523511,1.862867093096041
4-2801261,,,,0,0.9996619347328255,1.0009583760595697,0.9950787878787879,0.9944553714134973,1.2477331458874417,1.3272054521933163,1.4646689287363333,1.3396785241063538,1.5532250654863662,1.4825249228321042,1.3773748616445292,1.3283708067531985,1.4463736192973249,1.6053331429432716,1.5261976687127008,1.4941845109110288,1.4515304413911831,1.5155296630139798,1.6883654685003007,1.607779157755115,1.5517025159726932,1.5832464911692077,1.523084835597697,1.5141813742115615,1.4919675398498293,1.4684008139360347,1.4782438472664794,1.5213785576332106,1.609033663873739,1.6627874569520409,1.7722272230023328,1.8540597814186561,1.8309587690888953,1.808148948332546,1.7722485834695587,1.7183147887563193,1.6907492452206823,1.6832326141301823,1.7481214130407374,1.7881236236779525,1.88575809383187
5-2801267,,,,,0,1.0025840460041284,0.9915663085184567,0.9918919349212713,1.0039079300873606,1.0059654184659577,1.1317054089844147,1.0971158438567359,1.200538484766396,1.1746360798252975,1.144208297276175,1.1266903427468313,1.2314002520171021,1.3874548911065283,1.3408473766590454,1.3211814461429727,1.2955677194664745,1.4202128399785137,1.5147037435047068,1.5326931460082374,1.4838124202803633,1.4781784039007266,1.4303846684815424,1.4234183274913386,1.4059181088842412,1.3870031634524116,1.4361554425825591,1.4786291546561845,1.5642636020187388,1.6176131280445103,1.7248290324929278,1.8049914961603883,1.7837196529781585,1.7624454944032102,1.7281839803493717,1.677720902851885,1.6518850756167143,1.614492082346837,1.6681072537714754,1.7059626439789486,1.7979485841506504
6-2801193,,,,,,0,0.9742134313025612,0.9849798754637938,1.0044009323497356,1.0025689478178668,1.007104433732984,1.0048667180682016,1.0056382741032792,1.0055167271001675,1.0079610998321331,1.006740385140905,1.1050968418841296,1.2605109901603584,1.2308619045853284,1.21777449914583,1.2416840358702965,1.395398910895929,1.4119020746674678,1.5159258063133436,1.4676155221067861,1.4133317679626982,1.3726519526861327,1.3666943645260075,1.3519520634966398,1.375806035232813,1.4505114136717592,1.4947907930363817,1.583969155612722,1.639625308610339,1.7514699618828888,1.835492462940471,1.81284135536023,1.7895304658550295,1.7533135464858038,1.6991851953895685,1.671746885601546,1.6321321141327985,1.6723560124205077,1.6789412650764926,1.7441909356537206
7-2801278,,,,,,,0,0.9924759136246207,0.9993760900699062,0.99874838520974,1.0045744908351382,1.0028654210165713,1.0043382576328288,1.004341233648308,1.0068366776417965,1.0059963938450665,1.1093478386251143,1.2721781979531315,1.2394593416741675,1.2253615737113115,1.2500576750425958,1.410639511925495,1.4266445931342115,1.5313991095678205,1.480257752432195,1.422775521492452,1.3804626152601445,1.3740802219476602,1.358545890733785,1.3822450094127192,1.4588207353517426,1.5041211003081933,1.5955128823849527,1.652396020606263,1.7675103369986978,1.853826690950496,1.8299057341141676,1.8058453503239993,1.7679047185413552,1.7118418000327915,1.6832188876558594,1.64242133003753,1.683269029087283,1.6900928301592406,1.7574742138047568
8-2801295,,,,,,,,0,1.0047625810727643,1.0014532398700633,1.008864851530589,1.0051376860951637,1.0065558318355654,1.0058025923127232,1.008557555506147,1.007094102887469,1.1190559910854347,1.2939621221574698,1.2567410610185628,1.2406886943888686,1.2657111112312325,1.4379890303824874,1.4524711529626024,1.5580536619515812,1.5020018181634676,1.438406797600059,1.393092873979977,1.3862954926378872,1.369888435320973,1.3945899040614762,1.4738259507627878,1.5206165965379825,1.6156648381116563,1.6753875017874393,1.7953702571335737,1.8857753666195738,1.8598058895297207,1.833784851454622,1.793744387240732,1.7337506523756145,1.7034197420620776,1.6601066098173907,1.702440906358893,1.7091671406883107,1.778213069080652
9-2801309,,,,,,,,,0,0.9973630523059639,1.012281711763577,1.0052837609463818,1.0069452297292019,1.00659286290041,1.0090731114156302,1.0073647371126258,1.132665728336506,1.3271557839779502,1.2810094514866948,1.2619174738119159,1.287740910269326,1.4776049576405952,1.490333735279726,1.5954801118859858,1.5321163977979246,1.4601005965792786,1.4102492417778685,1.4030534746613026,1.3851606352112236,1.3772917945040215,1.4572559780953551,1.504776283380106,1.6008951748143014,1.6613563643600848,1.7829775342488063,1.8745472251706314,1.8484305111567194,1.822793906879116,1.7818731403831942,1.7220960177797529,1.6917805510144126,1.6487512867567262,1.6913898374102174,1.7083239600578957,1.8067949606267124
10-2801329,,,,,,,,,,0,1.0431130387114458,1.0089274819297,1.0089867182141299,1.007540703134314,1.010032163010612,1.0084010135557215,1.1466148221624861,1.3598653373346934,1.304980895961284,1.282296896845037,1.3090293506659896,1.5159757607642412,1.5257162365847303,1.630109822304954,1.5596703203494735,1.4794099028512098,1.425555221034238,1.4176249514987251,1.3983908080415872,1.3896637231083824,1.4729836126632407,1.522410111879751,1.6224752254493273,1.6851938757594964,1.8131196203431932,1.9090760866030814,1.8814500498612223,1.8538290184892399,1.8101375003469589,1.745636915663213,1.7138039224160913,1.6681141339041186,1.711834792637002,1.7290832054311405,1.8313380955585503
