순번_정류장ID,38-2802393,39-2802395,40-2802397,41-2802399,42-2802406,43-2802409,44-2802413,45-2802417,46-2802391,47-2802427,48-2802445,49-2802444,50-2802457,51-2802483,52-2806240,53-2804421,54-2805039,55-2805309,56-2805206,57-2805004,58-2806095,59-2804866,60-2805586,61-2805058,62-2805396,63-2804872,64-2805550,65-2803821,66-2803767,67-2804877,68-2803768,69-2803522
50-2802457,,,,,,,,,,,,,0,1.0024125569983655,1.0180236410150019,1.01346726362218,1.0136230900163103,1.0124241459963395,1.0359201202730142,1.1102096243626676,1.1742324670227045,1.1613091582377377,1.154826114941517,1.2112349599987589,1.3153440701012742,1.4887751611234192,1.4493216121675458,1.4150060244488205,1.398528657135022,1.3538414709743873,1.328116049320022,1.3617915170616735
51-2802483,,,,,,,,,,,,,,0,0.9999718050847636,1.0005339519282332,1.0012019446735025,1.000860511909256,1.0276861318626007,1.110150384689473,1.181558982285992,1.166633681610035,1.1589859441005197,1.2214244713388078,1.3371735693699025,1.531197672357328,1.4841496169638033,1.443516266788699,1.4241568763290327,1.3731423945965815,1.3439559288859637,1.3795338999228768
52-2806240,,,,,,,,,,,,,,,0,1.0008366533864541,1.0027492521068206,1.0015727760234754,1.0028494760657423,1.0008220376370716,1.0018192725877466,1.1693467283306742,1.2429012724477717,1.4612641585714317,1.7448814836409303,2.252354516450443,2.025311936914662,1.8541456323860561,1.7809541195299057,1.6295348408228554,1.5496291073893949,1.595363840834389
53-2804421,,,,,,,,,,,,,,,,0,1.0180753065179993,1.0033635028007164,1.0043091320313744,0.9998074511419744,1.0018849045119802,1.3172667763010553,1.4486644458743445,1.9300758035340564,2.7029414953835467,4.398777531551706,3.1357018569169943,2.5001185844444627,2.2828134320011935,1.9251349146746641,1.760814110165018,1.8093611443187554
54-2805039,,,,,,,,,,,,,,,,,0,0.9969516340696003,1.001590087261236,0.9968956276233624,0.9998890359460894,1.3543159792855286,1.4997343903764078,2.062757091908344,3.025334196373011,3.8449119429671486,2.8411235900717244,2.3146805424106467,2.1312443563838217,1.8210160765396728,1.6784433815463633,1.7318814627906167
55-2805309,,,,,,,,,,,,,,,,,,0,1.0080797029025912,0.998684575921893,1.0022980462233442,1.4981294602156623,1.4241382132974498,2.080794902218846,3.3251209807698143,2.387877801585795,1.9990236904646372,1.763063571139369,1.6745847709374466,1.5058502184111167,1.4272751626518612,1.4901732755202421
56-2805206,,,,,,,,,,,,,,,,,,,0,0.977312432691157,0.9970645163594289,1.947085994896545,1.5977063946232428,1.446073928422829,1.5715452638287704,1.4482441013631404,1.3451741701385758,1.2815070030771927,1.2574918308791951,1.1948045544330268,1.169535830625672,1.239880209462432
57-2805004,,,,,,,,,,,,,,,,,,,,0,1.0021930770950949,1.7854871942573556,1.4688620415684652,1.3411613905421798,1.2647326190361792,1.186410554732745,1.1434676577925238,1.121923547385047,1.1151663399102618,1.0834224954474996,1.0746622568871638,1.146779215488966
58-2806095,,,,,,,,,,,,,,,,,,,,,0,1.0111330458725127,1.0024959871589085,0.9979190295968196,0.9963824852542358,1.0020697241915955,0.9952745939176384,1.0013072766285336,1.086058355437666,1.0585914901013604,1.0530188953520632,1.1293911099421359
59-2804866,,,,,,,,,,,,,,,,,,,,,,0,0.9885261742710697,0.986679481231082,0.9880261285561456,0.9991295386386253,0.9913653503708385,0.999417483779721,1.0055764056082708,0.9939122113918049,0.9981926413427434,1.0813230056881438
60-2805586,,,,,,,,,,,,,,,,,,,,,,,0,0.9846311570902652,0.9877565718401152,1.0017898044390945,0.9918758701861659,1.000887368801247,1.0075839722977986,0.9943951306685309,0.9986025110715887,1.0878713311592054
61-2805058,,,,,,,,,,,,,,,,,,,,,,,,0,0.990711733266359,1.0068054547163463,0.9932766638836847,1.0031393414419538,1.0103093068778706,0.9952538169049527,0.9996150087163379,1.0948853711565723
62-2805396,,,,,,,,,,,,,,,,,,,,,,,,,0,1.014007303357494,0.9939376626674284,1.0052726802400427,1.0131243995093542,0.9957196040147973,1.0003540401725874,1.1029504772028118
63-2804872,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9667950208531109,0.999836796599479,1.0127070061913097,0.990282827915723,0.9972447102343118,1.1215574513652222
64-2805550,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0280021821653442,1.0373808739018902,0.9976502787709264,1.0039524901606443,1.1498777625421488
65-2803821,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0533816799813853,0.9815435413056555,0.9957487491634535,1.1831933190833623
66-2803767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9537930510823277,0.983724362554154,1.073698783294969
67-2804877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.018084821086507,1.0031841145034077
68-2803768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9858046130554813
69-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
