순번_정류장ID,1-2805786,2-2806013,3-2801982,4-2801803,5-2801798,6-2801792,7-2801786,8-2801781,9-2801173,10-2801778,11-2801769,12-2801763,13-2801170,14-2801237,15-2801744,16-2801734,17-2801185,18-2801688
1-2805786,0,0.9678949881638167,1.0001220334495753,1.013326487095977,1.0038711497358113,1.0081470263158152,1.007339671370551,1.0073032811585982,1.7740201990294064,1.5831022325446513,1.5091667384787293,1.4627708892533144,1.4014883061658394,1.3438562362200843,1.3167432949112838,1.3031141743730292,1.276988156316469,1.2539565979219471
2-2806013,,0,1.0222559486428022,1.0319996325241207,1.0136417065377548,1.0177559927384998,1.0155597947944874,1.0143515847525768,1.486728888658044,1.5149115738178187,1.44739280584875,1.4054683380547484,1.3497745431896746,1.2994543586351879,1.2747452047516308,1.2645061467306948,1.258620694892359,1.2367339093650715
3-2801982,,,0,0.9997317756452286,0.9877196081544306,0.9986508325350454,0.9989775035794871,1.0005054518326273,1.259610831562956,1.6215208861738002,1.5241506998592875,1.4663573318430463,1.3936805164672836,1.3294008294324315,1.3000630499411403,1.2863746591517002,1.2769131486887526,1.251302915456912
4-2801803,,,,0,0.9778846896820977,0.9980212913677389,0.9986514083977744,1.0007559892038307,1.313273414094047,1.7455416694687542,1.6096187064719114,1.5326113044306842,1.4397376461568743,1.3609405936513033,1.3251489404871013,1.3083288909987276,1.2972035392190213,1.267684049651
5-2801798,,,,,0,1.047641476344614,1.0218857210457826,1.0157207517648592,1.0782576328616118,1.9997584695778423,1.7713266870533546,1.6526709119015126,1.519333946076735,1.412799359575047,1.3679125132241468,1.3438689290109627,1.305414106770228,1.272903188179487
6-2801792,,,,,,0,1.0004667016692919,1.00418082616603,1.0817907837917227,2.1460157850742223,1.8542572701976732,1.7102188619104401,1.5543272115210904,1.4348632794853067,1.383520574791053,1.3565542262924348,1.3156565264427431,1.280744835015632
7-2801786,,,,,,,0,1.0070370631477077,1.0948927359058094,2.405556919242461,1.9907071342091207,1.8018798473390893,1.6085748802128823,1.466612924643411,1.40773598065353,1.3768583376894932,1.330357765825929,1.29204885678599
8-2801781,,,,,,,,0,1.1181812622309197,2.9896701902408864,2.248769669731774,1.9623017849220077,1.6963703593534127,1.5174468646772976,1.4465594129268982,1.407199214489223,1.3535103004255382,1.3092024970568858
9-2801173,,,,,,,,,0,1.0783747116761462,1.0506602648484182,1.0411936795217327,1.0307775903096317,1.0233977933341336,1.0239587374736907,1.039940219541337,1.0356971561111148,1.0342652547088782
10-2801778,,,,,,,,,,0,0.9973686590107603,1.0016119827387686,1.0016707885201588,1.00146166735153,1.0062832895201115,1.0315354558619905,1.0259479247621894,1.027202691309943
11-2801769,,,,,,,,,,,0,1.0068749719617782,1.0036791138079566,1.0013479543019843,1.0071706307125183,1.0363566108537143,1.0291739913821145,1.0289623476472345
12-2801763,,,,,,,,,,,,0,1.0017501655562016,0.9998711413579304,1.0061227981286152,1.0399453825559164,1.0311860008536065,1.031692778683141
13-2801170,,,,,,,,,,,,,0,1.0010690394302775,1.0115090263998983,1.0551861800550895,1.0395321923962848,1.038873877456319
14-2801237,,,,,,,,,,,,,,0,1.0231917853051873,1.090369824023163,1.0560843232323738,1.0492173941702
15-2801744,,,,,,,,,,,,,,,0,0.9820102523254021,0.9884660996735815,1.005320737046221
16-2801734,,,,,,,,,,,,,,,,0,0.9784613600551171,1.0087608604433034
17-2801185,,,,,,,,,,,,,,,,,0,1.0165996825757344
18-2801688,,,,,,,,,,,,,,,,,,0
