순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2804778,18-2804262,19-2806280,20-2804264,21-2804266,22-2804268,23-2804270,24-2804273,25-2806282,26-2804282,27-2806284,28-2806286,29-2804274,30-2807472,31-2803723,32-2803721,33-2803718,34-2803720,35-2803719,36-2803711,37-2806217,38-2803708,39-2803706,40-2804634,41-2803705,42-2803703
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0019059177210767,1.0017797013166785,1.0017431066769293,1.0032387207562066,1.0047788980733416,1.0024333464687691,1.002146772987468,1.0018657356049818,1.0020651733784065,1.0021212614306179,1.0018891298329102,1.00174901435258,1.001758370069483,1.0016961392793473,1.0020753433818939,1.0014442607938383,1.0017347466643,1.0020319846173593,1.0162190777572013,1.0874244825153234,1.1471269509887474,1.167580377220842,1.1839388404032205,1.2252401299784406,1.246290510348493,1.3127887177799888,1.3355538825779212,1.3238424803779116,1.3102340265106642,1.4395353426635051
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0053534079904658,1.0026725736500044,1.0023345242323818,1.0020092431008065,1.0022150927530835,1.0022715752585736,1.0020091828775317,1.0018533212393685,1.00185782803032,1.001788235986729,1.0021939095515624,1.0015128446867176,1.0018206529785663,1.002136762262366,1.0173455833424936,1.0934920110177482,1.1576123372799174,1.1789417616390965,1.1960027140932796,1.240430204538505,1.2630614469144381,1.334636352834141,1.3588754936035126,1.345638863473548,1.330073338120137,1.3085997368991484
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0050613343527546,1.002287842728132,1.001968097952664,1.0016608381529075,1.001905172988409,1.0019736846870317,1.0017246123180672,1.0015741303270829,1.00159411588388,1.0015300301343666,1.00195166123279,1.0012631619862524,1.001588409642638,1.0019159247452492,1.017393483102609,1.0953560331214005,1.1611102155874389,1.182800449534828,1.2001204151303948,1.2456686820470777,1.2688852971243123,1.3423878622947683,1.3671720751747154,1.353317478639173,1.337054501335272,1.3146612638493913
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0047230493433326,1.001832415752218,1.001536912777967,1.0012527381696947,1.0015453646913963,1.0016288317514606,1.0013963918571824,1.0012523930212172,1.0012913031136583,1.0012338052800918,1.0016750721238081,1.0009774331195789,1.00132365550004,1.001664857525116,1.0175709633732961,1.0977492094084291,1.1655031364398662,1.1877255037406638,1.2052400488736623,1.2522706931229746,1.2760921373344616,1.3519592530244466,1.3774040559644534,1.3627735931267946,1.3456376842120146,1.3222016472121374
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0042638837641318,1.001345657276067,1.001087087909229,1.000836295334481,1.0011741756946952,1.0012720041343004,1.0010627081564414,1.0009285460664925,1.0009866848439248,1.0009372699015915,1.0013912142753758,1.0006960882569715,1.0010582942091542,1.0014085267322639,1.0175151565832954,1.0987053117131034,1.1673753989735272,1.1896875745517528,1.207450287285732,1.2549964980473207,1.2792586490185043,1.3562119299526274,1.381960100353047,1.3669720221730715,1.349435013618942,1.3253692956253469
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0038873988106982,1.000872163378657,1.0006468528524792,1.0004262796391399,1.0008163000945427,1.0009301756979512,1.0007411029371203,1.0006149022544075,1.0006933023623792,1.0006513763515044,1.0011235477899612,1.0004225965048572,1.0008050003965212,1.001167947529255,1.0176456442150041,1.100857605479429,1.1711625223750108,1.1939425901726046,1.2118438286172248,1.2606974604184444,1.2854666879213192,1.3644845165220587,1.390802025037383,1.3751182970080726,1.3568022811615825,1.3317186833816967
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0047708506722013,1.0014954760877257,1.0011977928642113,1.0009150458364304,1.00127077969622,1.0013722448912479,1.0011406292700362,1.0009946795365672,1.0010523474923525,1.000997956476093,1.0014768896157933,1.0007393404124354,1.0011189264604798,1.0014863233044422,1.0105769593126233,1.0951861454463565,1.1668967345998904,1.19009756748456,1.208596553859739,1.2583454206132434,1.2835860452282701,1.3641799122671188,1.3910432689237897,1.3750386413425506,1.3563812660970058,1.3310009398527496
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.006416603823898,1.0024854394616058,1.002041096499242,1.0016376953879507,1.0019470155449457,1.0020305801097211,1.0017210443845186,1.0015383804912859,1.00156471940576,1.00148923162765,1.001991297770882,1.0011774625901595,1.0015622616261306,1.0019452341454453,1.0015736348210824,1.0012652561250774,1.0358532670974283,1.0632575494908254,1.0850784361149477,1.1291891737810527,1.1517296341915226,1.2230880960580413,1.2491019872314704,1.2394452304221977,1.228161227275129,1.2128840971839414
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0038537393176525,1.006578715688595,1.002319986848223,1.0018644144748166,1.0014559465913981,1.00180377033081,1.0018978237602794,1.0015857869395919,1.001400968378554,1.0014378549576595,1.001363594350795,1.0018887925751956,1.0010494111567532,1.0014541918153537,1.0018526113485287,1.0014734620922896,1.0011595295672766,1.0013191498828555,1.0040527586624581,1.0272489642885785,1.0688973876430272,1.0901821639574432,1.1574405544930766,1.1829248358381828,1.1761037748951801,1.1680126743277184,1.157198126544783
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0064485637856433,1.0020654930644672,1.0016274522885276,1.0012355362475616,1.001618262061186,1.0017225132808678,1.001420747241631,1.0012398097802335,1.0012886108546084,1.0012183616511448,1.0017560069986229,1.000910141547387,1.0013277304763444,1.0017345387956276,1.0013561869216578,1.0010431342598674,1.001208550947129,1.0010099363650715,1.0043876598627661,1.0449936869399918,1.0658821591261407,1.131456211501968,1.1569754149285523,1.1510853253034996,1.1442113574428878,1.1350184839005744
