순번_정류장ID,1-2800700,2-2800737,3-2800757,4-2800748,5-2800721,6-2805438,7-2801574,8-2801188,9-2801430,10-2801166,11-2801394,12-2801178,13-2801179,14-2801424,15-2801401,16-2801380,17-2803502,18-2807466,19-2803415,20-2805157,21-2805159,22-2805161,23-2805168,24-2805163,25-2805165,26-2803466,27-2803486,28-2803483
1-2800700,0,0.9975722049505187,0.9990419995454534,1.6911263228775442,3.1850581374389573,3.9169444422451125,1.8202601919668238,1.6412115982881728,1.5009725102851978,1.4548289016463072,1.6204767013017944,1.9771851209710394,1.8507629488912574,1.773032162806347,1.6956123231161808,1.6136074260772562,1.407557497658221,1.2846291584833556,1.211052492610335,1.1908538366240156,1.1855259755881487,1.1820800743137605,1.178201986205768,1.1735736238638839,1.1719090910579186,1.1685967926193244,1.1581253297341123,1.152759531978001
2-2800737,,0,1.001303738112976,1.7522518733567574,2.169322278590162,2.4417957201266307,1.4934013340484147,1.3927207850714127,1.3117833217095507,1.2843290915240173,1.4519985556671435,1.7765910382707062,1.6804537448964663,1.6207972443689675,1.561041538338442,1.496943188436572,1.3466744479665025,1.2434377339614515,1.181146659888477,1.1639189882757872,1.1593837848165214,1.1563931621776105,1.1531426635430575,1.1492249090401516,1.1477910323115756,1.1450011048976734,1.1360009785782073,1.1315607906321332
3-2800757,,,0,1.389668143540389,1.8108967803683034,1.686781189615187,1.27075690121106,1.218769064393324,1.1763853684161192,1.1614325414331237,1.3281941604896577,1.627018780974613,1.5526548735049253,1.506125765789997,1.459294834623368,1.408412069672629,1.299774345617344,1.2113692512055052,1.1581333855052756,1.1430319096014554,1.1392260830119276,1.1366991476465982,1.1338185535687455,1.1303324463697597,1.1292562270218003,1.1267318136831312,1.1190037362207932,1.115044803574337
4-2800748,,,,0,1.019375861514707,1.0252872929414418,1.0055238635010206,1.0034426325637433,1.0035678899839855,1.0028133923388238,1.1977869279648747,1.521278939755649,1.4528254661706317,1.411049521957983,1.3698944821159857,1.325706971368481,1.250464515250227,1.174453395154477,1.1296885495412723,1.1168028798603344,1.113753465541174,1.1117323317776273,1.1092156434090328,1.1063788037637712,1.1056652824782758,1.1033480599256118,1.0970079956025798,1.0937712271880213
5-2800721,,,,,0,1.0334998857758746,1.0017673268465874,1.0003040485878796,1.001235100126218,1.0006346231753886,1.2165599238037277,1.5799116584631692,1.496164991420609,1.446245374926011,1.3978939962808192,1.3470599195417916,1.2588078041781419,1.178278355337151,1.1316534005027663,1.1183698414883976,1.1152649237324037,1.1130929969083394,1.1105945994026674,1.1076368922764241,1.1068534941371482,1.1046035421766887,1.098019651776725,1.0947389396398792
6-2805438,,,,,,0,0.9977854559665523,0.9973202106597256,0.9990959514002402,0.9986969274921921,1.2247465173131966,1.6075390104126182,1.5160164840232246,1.4620760286902452,1.410249491692652,1.3562813190339675,1.262104257395389,1.1797620893674583,1.1323202282086084,1.118975201887852,1.115739100118854,1.1136311536999786,1.1111051927452904,1.1081569704520773,1.1072785389827984,1.1049673234557837,1.0983596104247024,1.0950481808283854
7-2801574,,,,,,,0,0.996115250773576,1.0005716645852392,0.9995127417748089,1.4026399302579202,2.18332482022901,1.8806164586230103,1.7344842771873636,1.6111522701137095,1.4990895340524644,1.3080994474388903,1.2002617718396362,1.1431550342097951,1.1277273865570347,1.124011582193815,1.1215794491477915,1.1186649956247918,1.1152711574282548,1.1142701813718092,1.1117814755032651,1.1042830135930852,1.1005968042101637
8-2801188,,,,,,,,0,1.0040025974829152,1.0013087793530502,1.562715321395969,2.8254866159030607,2.190807476875276,1.9370707692767757,1.7438772655412724,1.5835758905272583,1.3280487210920588,1.2082544669147985,1.1468488720739645,1.1305647554773146,1.126798692448782,1.1240936090351576,1.1211906865402799,1.117547840294677,1.1166673621118848,1.1139877076388904,1.106166648323729,1.1022090867273753
9-2801430,,,,,,,,,0,0.9954059811685882,2.253540173662752,1.9319503695019697,1.623462954625213,1.495948216138215,1.3977237301242051,1.3137733220933379,1.3576899072408886,1.2191238393767225,1.1517907708238173,1.1344275271594144,1.1302790627989683,1.1274478174640103,1.1242188480179547,1.1205557541963072,1.119409474361308,1.1165938727806257,1.1084358740638105,1.1043535320522486
10-2801166,,,,,,,,,,0,1.176782515305177,1.2383425412235844,1.1722281063552373,1.142081978560259,1.1182749178393654,1.0951369264706032,1.374896685230685,1.2254386886203366,1.1546821021290923,1.1367012748634155,1.1323440158147742,1.129571741111957,1.1261895020548118,1.1223610683038603,1.1212623590192905,1.118369718688894,1.1098805930980185,1.1056427714182093
