순번_정류장ID,58-2801070,59-2801041,60-2800837,61-2801007,62-2800983,63-2800836,64-2800835,65-2800965,66-2800843,67-2800941,68-2800927,69-2800925,70-2800923,71-2800874,72-2805941,73-2800821,74-2800876,75-2800846,76-2805865,77-2805871,78-2805869,79-2805866,80-2805954,81-2805955,82-2806788,83-2800889,84-2805296,85-2805295,86-2800899,87-2805370,88-2805443,89-2805371,90-2800902,91-2800479,92-2800484,93-2800323,94-2800442,95-2800433,96-2800425,97-2800424,98-2800321,99-2803560,100-2803561,101-2803562,102-2800395,103-2800397,104-2800399,105-2800316,106-2805901,107-2800410,108-2800416,109-2804855,110-2800343,111-2800303
58-2801070,0,1.0076582173387765,1.0088233914366325,1.0100471125888835,1.0066526755396026,1.0064359638893983,1.006038241058791,1.0039043701706118,1.0051194546767452,1.0029938040495427,1.003235224301397,1.0034506312849525,1.0017654165337007,1.003436795627963,1.0046562510713062,1.0048013425620859,1.0044173435852561,1.0046040320458467,1.004045539763871,1.0043669379509923,1.0043766757900388,1.0039215663618803,1.0050567550494347,1.0148566231081315,1.1733761223076489,1.38098026872632,1.349855944870786,1.3436566015372302,1.3255881592794063,1.3144359335103764,1.3331753983785035,1.3153811832068851,1.3005124527945087,1.2800760091200087,1.261413684344317,1.2435052705228071,1.2372657853237425,1.278740345621118,1.2840576894630211,1.2816531878508575,1.3010196306350572,1.2792715683991163,1.2642810570984937,1.2801163497791377,1.337505085295721,1.378376275519685,1.4145763883937763,1.4401639308626388,1.573729267787988,1.7477321969183628,1.7893093705929572,1.7639483285054407,1.740051948477101,1.7332958748852807
59-2801041,,0,1.0098491130001739,1.0113909597040573,1.0062555055120141,1.0060463244279723,1.00634988286452,1.0031527717544695,1.004657701870631,1.0023572151962041,1.0030512244299037,1.0029906281132814,1.0012223516483807,1.0033204341190352,1.0046459366546439,1.0045820718082268,1.0043915165072512,1.0045920808862248,1.0039972849901388,1.0043409462411148,1.0041785534340621,1.003875733136826,1.0049228980680656,1.015372927683763,1.1827171717794795,1.4026669496121444,1.3679746296840032,1.359536446018489,1.3401140741422461,1.327637783586029,1.347188711590956,1.3274242578918112,1.3115666462465065,1.289878902366475,1.2698123024136974,1.250853089107671,1.2438430820157516,1.2865203843739412,1.2919953924531598,1.2894563048498586,1.3089509124543801,1.2860731648826003,1.2701708001439962,1.2866067640495091,1.3455644907720528,1.3875956612787803,1.4248529986029197,1.4512060999181735,1.5889918370885068,1.7690721002694862,1.8120411716333111,1.7852117669918348,1.759965280215685,1.7528296185273855
60-2800837,,,0,1.0096160679387414,1.0012772385447668,1.002453137501429,1.0030078217121297,0.999693720604965,1.0019905773657525,1.0000577476832786,1.0012062243530224,1.0013024097616094,0.999624497268107,1.0020622478638561,1.0035915671029327,1.003594492667818,1.0034651959569534,1.003725559674852,1.0031223478633375,1.0035334770673412,1.0033886086948134,1.003167181852302,1.0043028333855202,1.015240303138827,1.1936882217269258,1.4301650427414183,1.3902204566858405,1.3787838337284108,1.3575986656832277,1.3434491542037064,1.3635988524946407,1.3420720329392775,1.3249334143586107,1.3010801003488224,1.2796958308433768,1.2590883210700035,1.2454843771811404,1.2894234772433435,1.3009326961657144,1.298233183571266,1.3122889450404709,1.288681576165782,1.2721621666421303,1.2889734994904791,1.3494201674284592,1.3925575882928567,1.430826510886517,1.4579136473909649,1.599774341077849,1.7857904335337864,1.830150232534551,1.8019524380239307,1.775457913847611,1.7679734525577537
61-2801007,,,,0,0.9941498044873013,0.9990563971220112,1.0023953427260415,0.9985939563288894,1.0014405052849307,0.9994629718857271,1.0008217347772448,1.000964239233892,0.9992297995932862,1.0018584237066013,1.0034943081072016,1.0035047898539926,1.0033761175769036,1.0036539107131395,1.0030249664545492,1.003459823158332,1.0033112178857269,1.0030916234693918,1.0042717124303815,1.015607360573468,1.201164783493049,1.4477251235022506,1.404789402702427,1.391263122168537,1.3687999986508212,1.3536539362939803,1.3741478167046728,1.3513692821503396,1.3333111677402107,1.308239068666554,1.2858538989085129,1.264342252513963,1.2499427644212806,1.2948154197363633,1.3065693701306889,1.303768448943693,1.3177698065333037,1.2932465898903145,1.2765627327510565,1.293342337837547,1.354892409947708,1.398848422501097,1.4379739766024568,1.4656074399606536,1.6103664377252904,1.800763411907937,1.846126198362121,1.8169927570475806,1.7893487171756204,1.7817286229435367
62-2800983,,,,,0,1.0051711249680648,1.0046057082812034,0.9987940289898221,1.0023266038911076,0.999701677052283,1.0011889025410488,1.0013077295772697,0.999346725405192,1.0021834143912631,1.003926262584365,1.0039035509783447,1.0037311770887067,1.0040077659164603,1.0033244504948786,1.0037677205588127,1.003598825414537,1.003329276012517,1.0045531519997832,1.0163861838757906,1.2109676478908786,1.4707344456104443,1.423471737601187,1.4071214912949204,1.3830006922483358,1.3663676579691362,1.3874492830130818,1.3628887185899243,1.3436655039843683,1.3172011157375767,1.2934162290883164,1.2707762545949652,1.2558696119337023,1.3018987230824322,1.313548597477915,1.3105091825707509,1.324914965273645,1.2994377224259819,1.281787641413022,1.2990377722277142,1.362047679922242,1.406911977982752,1.446852406454118,1.4751531445562955,1.6237483839278042,1.8195853731091005,1.8661895034218252,1.8355236571788025,1.8069232153403096,1.7986560715251878
63-2800836,,,,,,0,1.0042296072507553,0.9967156087226031,1.0015985119307118,0.9989123829941216,1.0007337681508934,1.0009189277208592,0.9988896428122273,1.001969626184044,1.0038430976903485,1.0038259308649717,1.0036512405997364,1.0039467067942507,1.0032325861630722,1.0037017201640177,1.0035279779158688,1.0032582190130612,1.0045302114204042,1.0169761400732744,1.2195199725770756,1.4910456718425469,1.4395374842775979,1.4206133760456137,1.395024832624826,1.3774327227101204,1.3986553140806468,1.3728574140886993,1.3526000337573594,1.3246329872509135,1.2998918315377934,1.2762667486326047,1.2578702440026057,1.2776059445144918,1.3192698172919393,1.316235208428751,1.3045225494213093,1.2805728809329553,1.2641619071676418,1.2794029437083763,1.341562999608636,1.3859868221301135,1.4254415086047652,1.4533926016267598,1.600124490576643,1.7934080053866357,1.8395804325430538,1.8099796773887438,1.7822349311395753,1.7744082556426135
64-2800835,,,,,,,0,0.9894969797014168,0.9999527566495016,0.9974392062149601,1.0000084878669206,1.0003287491711144,0.9981760213040038,1.0016972042031789,1.003799944766406,1.0037850009684266,1.0035985767310953,1.003922472532583,1.003151740668978,1.0036615583303028,1.003476995007351,1.0031984111606278,1.0045479792277328,1.0175353757779373,1.2332017846528893,1.525009508595357,1.466212068764361,1.4427415575645006,1.4148850228043879,1.3953265781051014,1.4166331940611838,1.3886787218276864,1.366718870229697,1.3363754908984762,1.3100043797894192,1.2847928159030777,1.2651727685042313,1.28117441672561,1.3281889092682786,1.3251014096883444,1.3127228480132935,1.2875192633503394,1.2702062512034706,1.2630353631099613,1.287776708721308,1.3301732634707877,1.3677974560604707,1.3944268866736291,1.534009558479448,1.7172645393142394,1.7614923108082325,1.7353705545426694,1.7108845138594557,1.7039905662820019
65-2800965,,,,,,,,0,1.0194587214452147,1.000657968897798,1.0029038103454593,1.0027966209104584,0.9995784088671901,1.003447215355312,1.0056807610287628,1.0054709157826431,1.0050751024628113,1.0053347019341847,1.004406178315237,1.0048795124959828,1.0046209218737903,1.004136649167184,1.0055347086726294,1.0195563588505838,1.2510741455806567,1.5665135556337133,1.4986912879345746,1.469542347698458,1.4383661340581932,1.4163872186685749,1.438598614374323,1.407545413717895,1.383517703932465,1.3504859489005392,1.3219840647669805,1.2948834559992428,1.2739497960425656,1.2903835796769287,1.3388637862887396,1.3354540934374954,1.322296197463442,1.2956318756508705,1.2774749828756304,1.2697469937120256,1.262014142091641,1.2749387244245525,1.3108827163084713,1.3362341742374653,1.4686909552289515,1.6425462720281236,1.6847536378270882,1.662048963463455,1.6406400679242652,1.6346281201111097
66-2800843,,,,,,,,,0,0.9954421733570615,1.0000361472855344,1.0004786168131026,0.9976938216669521,1.0021136304257527,1.004635843164024,1.0045263774014725,1.0042197333404883,1.0045524018183372,1.0036267743880498,1.0041751291831365,1.0039404712006668,1.0035527677674925,1.0050275205083974,1.0195596723818965,1.2604002204465543,1.5898293593269694,1.5171753562366594,1.4838546949965727,1.450885314701186,1.4275110410450953,1.4500089197766721,1.4173165714033795,1.3921292096928546,1.3576072595678126,1.3279389797291012,1.299682981284122,1.2784291369197884,1.2948599862763857,1.3440946698569771,1.3405760611963022,1.327000851703488,1.299559432879552,1.2807108021213287,1.2730817316192253,1.2650645061453603,1.2604365223947487,1.2811173272765712,1.3058172860270527,1.4349945657148524,1.6037426253050495,1.6450017258792817,1.6239326198713282,1.6040690831202582,1.5985009315420282
67-2800941,,,,,,,,,,0,1.007668552177349,1.005541177303514,0.9988625829603552,1.004975856018469,1.0080927032665659,1.007447258233352,1.0066134426951634,1.0068238421595277,1.0055048916207627,1.006016711731218,1.0056234751414936,1.0048439372311033,1.0064756018117307,1.0231630237228648,1.305385252956825,1.7003139448168678,1.59933665542109,1.548429345645358,1.5070925301081939,1.4771742159520251,1.5005543190942652,1.460395973932049,1.4299930739314488,1.3890185102759736,1.3540253191168254,1.3214451938881013,1.296904798929923,1.3143801453871615,1.366531444350603,1.362549336296766,1.3471958556197523,1.3164634997238633,1.2956218163950934,1.2869866889553043,1.2782732601101667,1.273268869254965,1.2691574306597964,1.2660676277475906,1.3210528704154354,1.4738750379217378,1.5121321010484523,1.4961499951103538,1.4812214104636796,1.4770726052041379
