순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800307,5-2800758,6-2800744,7-2800730,8-2800716,9-2805583,10-2800690,11-2803556,12-2800345,13-2800675,14-2800662,15-2800650,16-2800641,17-2800632,18-2800334,19-2800621,20-2800604,21-2801375,22-2801355,23-2801359,24-2801339,25-2803548,26-2803547,27-2801352,28-2807081,29-2801326,30-2801319,31-2801314,32-2801348,33-2801369,34-2801402,35-2801437,36-2801457,37-2801477,38-2801517,39-2801584,40-2801602,41-2806837,42-2801647,43-2801634,44-2801667,45-2801680,46-2801698,47-2801714,48-2801712,49-2801701,50-2805300,51-2801168,52-2801949,53-2801960,54-2801975,55-2801972,56-2801971,57-2801844,58-2801942,59-2801935,60-2801938,61-2801946,62-2801961,63-2801987,64-2802003,65-2802033,66-2802057,67-2802081,68-2802066,69-2802069,70-2802107,71-2802131,72-2802148
1-2805726,0,0.9427561043740694,0.9553776213878155,0.9842422840212824,0.9864470980134051,0.9964208583294879,0.9926880121002954,0.9928875261703645,0.9926653871021033,0.9948831360305278,0.9908276854638232,1.0005671531041305,0.9981615388980409,0.9990402355445637,0.9990867859200118,0.9986175881584182,0.9991808551692788,0.9987815735565461,0.9993656040177316,0.9988396561782703,0.9993729984658442,0.9995613875931656,0.9999868130471185,1.0006210791624857,1.0003145095821437,1.0224988858193798,1.074190717143691,1.0717006912512979,1.067840699890669,1.0666436912085724,1.100349696418803,1.17825184499638,1.2311822691919683,1.3043586969144034,1.3219811064980749,1.3157171267115846,1.321683135315306,1.41048215541977,1.4835617552481697,1.4749813353856294,1.4622925459558254,1.4914619405327008,1.4768575099462964,1.4568065071684726,1.5065147234907508,1.6451475364741484,1.699098638184246,1.6901232322409632,1.66970656449349,1.6614627363034398,1.6519972062347579,2.1997609231711084,2.279284449799394,2.2952451207291142,2.2459305455552485,2.1816705300105816,2.143477297287956,2.1327091315339812,2.126336698680428,2.1083601330511557,2.1416607499406384,2.180989716979993,2.254772640328906,2.284536921965552,2.218297797065041,2.203203559506359,2.1765122780077397,2.142481436213222,2.1382046470298532,2.1150086475268073,2.0933086617780687,2.0628984572915243
2-2805739,,0,0.9633030465334819,0.9991797768815049,0.9951182850349948,1.0044529129540782,0.9985271327310243,0.9980094291003014,0.9974188975554247,0.9999226561994723,0.994487170272407,1.0051828320378504,1.001978967623281,1.0026549929114263,1.0023136485568047,1.0019209273942613,1.0021595805291288,1.0015833005291441,1.0022726245585492,1.0015114439753992,1.0020124096482876,1.0018302169731095,1.002456064193397,1.0024738986791673,1.0024706546295452,1.0256327475078322,1.0795746146869023,1.0767738903728568,1.0724897139330267,1.0709028061013932,1.1059328871216925,1.1868872723500112,1.241958892348306,1.3184448503567185,1.3365889834817872,1.32974245802173,1.335782857461833,1.4286958366414502,1.5048718454986418,1.4953980526266255,1.4819937250351227,1.5122846132085992,1.4963351499605042,1.4745780469668635,1.526384114186557,1.671202318675106,1.727848068978902,1.7179802447375412,1.696153787350174,1.6872674209934795,1.6770799772769718,2.250940721821963,2.3356734141426663,2.3506709934363066,2.2975340493535668,2.2283384048331403,2.186725156548929,2.1751539142327423,2.1680504311160558,2.148820261938035,2.1832227618851743,2.2238092024092135,2.3012508850405338,2.332821186208929,2.2615311451808666,2.245352651348045,2.216581684527077,2.1802933613660613,2.175559591490877,2.1507241248690923,2.127783693507842,2.095443556380025
3-2800372,,,0,1.0165107020110935,1.0052104583595756,1.012938224311057,1.0040801652090192,1.0026903769382913,1.00167571762297,1.0041703282761576,0.9975575201787236,1.0087403809911175,1.0050369574677211,1.0055309501138536,1.005009840798294,1.0042923922884324,1.0046198747629693,1.003876068017329,1.004514651441782,1.00354570567108,1.0040234732881035,1.003796246930695,1.0042186155017625,1.004286184481198,1.004084571040081,1.0281015066488035,1.0842425135956952,1.0811461091423646,1.076461214843097,1.0747207807793249,1.1106999484868025,1.1948554953333714,1.2521506279448846,1.3317344680296985,1.3505427914977612,1.343110345874138,1.3490602447038114,1.4463617181899748,1.5254085900446344,1.5153788650371232,1.500923535869438,1.5022383779479012,1.4965979593475287,1.4875741134672433,1.5173600025642142,1.6641162259573974,1.7217873768655465,1.7116512704428426,1.6893213509718492,1.6803931757258468,1.6705105482376517,2.2531823510300013,2.338591178061891,2.354660258914984,2.3004861398221927,2.230291589232198,2.1877422654976937,2.175983030104353,2.1689853065212663,2.1492422049247515,2.184145206075503,2.2255613086888366,2.303969824902548,2.3360304541511954,2.263097512342123,2.2464508838965793,2.2179113074864265,2.1813056551758083,2.1762937327907874,2.151122124684974,2.128073674500154,2.09515045665745
4-2800307,,,,0,0.9884001407270729,1.0106663608211952,0.9988236360653754,0.997978341276876,0.9971128651503408,1.0007166468735624,0.9932377146127879,1.0071090995188225,1.003027375412431,1.0037765200554394,1.0030311508333882,1.0027731497126993,1.003008161748885,1.0020508537249637,1.0030552960776673,1.0019090633727812,1.0026676917972681,1.0023910766293314,1.002920434793651,1.003064849531548,1.0028943176468128,1.0290367717742497,1.0896362632242753,1.0860638628858021,1.080874409747494,1.0788934444973903,1.117205890545,1.2075516290544421,1.2694393561875956,1.3559679808799845,1.3758644154890052,1.3672275930764022,1.373484092386501,1.4791420410474423,1.5645859669377131,1.5528162641904169,1.5363614581252345,1.513519615432746,1.5297766463439735,1.5187149810429608,1.5005389687633095,1.6510386621289976,1.7105228575882194,1.7003963686302974,1.677886380946065,1.6686439058612443,1.6582719584664478,2.037214005424992,2.112371566806009,2.129384003886622,2.086687164068783,2.031650741291298,1.9980448276066765,1.9894563863598815,1.9864666156935415,1.969917440561243,2.0027571625311644,2.040453459216205,2.109657313870533,2.1394405811485164,2.080993778113414,2.0676015913289643,2.0442142520043665,2.0142149254937567,2.0118532078697338,1.9911906173809997,1.972595928685694,1.9462709265399643
5-2800758,,,,,0,1.027292330894707,1.002963454414773,1.000826346142702,0.9993838237234464,1.00357074359797,0.9941129947797765,1.0106026189175845,1.0049790213002536,1.0056268908975887,1.0046689451821804,1.0040466456390704,1.0044725955517122,1.0035652709082559,1.004360496570031,1.0032099421607084,1.003790998490894,1.003193671610322,1.0038855213734796,1.0043013844868294,1.0037640214888206,1.0312176923285705,1.0956932600604947,1.091490956123959,1.085545676464481,1.0836136285636877,1.1234778681977409,1.2186995735612343,1.2843297947182504,1.3761882696740875,1.3966689344542347,1.3870145950826027,1.393157518317381,1.5054525569633548,1.5958108990543076,1.5831801158012186,1.564292673989079,1.5392235060105535,1.556152711946777,1.5435170206484583,1.523538942586182,1.682653218086703,1.745151272531105,1.7340565051029013,1.709396379419449,1.699478596959328,1.6883323163415571,2.0297394894554275,2.105378209144935,2.1232877156438823,2.0809905802887,2.0246590900440427,1.9907345004347312,1.9821135928793383,1.978410661055446,1.962688966508437,1.995430035797841,2.034059537011196,2.1044460210476537,2.1338183895244445,2.0747798949084,2.061269360517501,2.038254604952467,2.0079930882106374,2.0051450217321527,1.9854007645116005,1.9661683673452024,1.9392045514115384
6-2800744,,,,,,0,0.9753169137337515,0.9833120523649388,0.9844173929259523,0.9928953220875198,0.9835019643396795,1.0053566098081024,0.9997122300975252,1.0011005280865148,1.0006792500119985,1.0001323761098033,1.0006404942998643,0.9998958005736652,1.0009984468036652,1.0000460313708395,1.0007977584368746,1.0008936583730992,1.0015984479395514,1.0020227179023944,1.0018733715154042,1.0315440670028042,1.1013040000856873,1.0966526419696654,1.089910875005488,1.0875610432993505,1.1301879140548448,1.2326924030787976,1.3035371119955965,1.4034511100186764,1.4250801939618478,1.4138693860147815,1.4204906427419925,1.5429749564675366,1.6406331066803,1.6260183311253964,1.6042458718620125,1.575419370658386,1.593068738229259,1.5782102700603404,1.5552956753960687,1.727609180869319,1.7949692538677464,1.7823682451521419,1.7543768989985513,1.7431348128964486,1.7303199785747019,2.094177051867263,2.176774824196297,2.195086740141753,2.146814481246668,2.0837613629962197,2.0460640532613157,2.035894510953216,2.0312587603356276,2.0136609765155367,2.048393355245956,2.0891533464865026,2.1653015775766704,2.1966832262337217,2.131268478811166,2.116475407677047,2.08993119418243,2.0568055237709895,2.0536952204352783,2.031403480003644,2.0104217127091406,1.9810280717303193
7-2800730,,,,,,,0,0.9944603480698058,0.992549158853392,1.0044214018378388,0.9867071880273007,1.0152743526729056,1.0054874908291842,1.0063445152593782,1.0053382916993134,1.0044488043814876,1.0046411545105107,1.003439886831811,1.0044721601855444,1.0030142805180757,1.0037461317388006,1.0034590881353431,1.0040708414089163,1.0043628523212595,1.004085950432152,1.0359855919210534,1.1114370195395942,1.1058921262250394,1.0980019277636017,1.0952368504413892,1.1403179511066173,1.2503898717369606,1.3268771903461904,1.4353224286709558,1.4579880304967947,1.4449509294651206,1.4513624412528845,1.584568151149235,1.6902379474393514,1.6730981020933624,1.648311651575201,1.6154684572458424,1.6332720311811815,1.6156669792471856,1.5897048046184379,1.7754507881845203,1.8477689143244092,1.8335220676971022,1.8018980007244825,1.78921499491084,1.7747973887053845,2.142427288529429,2.2309697232890153,2.248530248902663,2.196229891723758,2.1276536140302844,2.085967113082265,2.0749414030614775,2.0693976544644026,2.050659103601064,2.086578023191655,2.130100386083595,2.2106732843401,2.243971532238688,2.1728899625216123,2.1566663443935585,2.1284703527100297,2.092021358736802,2.088279410027758,2.0646360258056022,2.0424994356769637,2.0108533719736412
8-2800716,,,,,,,,0,0.9891371171662416,1.010577213659716,0.98252913368899,1.0104669132712596,1.0003909097375432,1.0022237210808251,1.0015279629420404,1.0007473644786156,1.00134419097339,1.000329524425396,1.0016811672415302,1.0004340438834107,1.0013304660520486,1.0011359226693282,1.0019442016922917,1.0024102644621875,1.0022182327149176,1.0362432196258078,1.1161424613359283,1.110025231510371,1.1014136051626182,1.0983987121996515,1.1454710417314613,1.2613145571058748,1.3421493159509517,1.4572332661986909,1.4807111761332656,1.466253183624177,1.4543280863099717,1.5478599379834008,1.6544727879268033,1.6377764328903366,1.6143048619996911,1.5827371750880634,1.6013892484313514,1.5848693893339931,1.560287207481042,1.7453741720231128,1.818218186317018,1.804319373172822,1.7735253038830732,1.7609637863733916,1.7471733498018007,2.1171558486058957,2.2060316554836747,2.2241311153163204,2.1721434588779647,2.104444046330822,2.0640135510396562,2.052798317546151,2.0478446829093313,2.0293196773394047,2.0656358332238596,2.108600160875503,2.1891955299670895,2.222604599265219,2.1522603294044864,2.1362259186148957,2.107929614364379,2.072934694085941,2.0690437170744858,2.0455662604112597,2.0237360606469403,1.992513197235313
9-2805583,,,,,,,,,0,1.031666903300783,0.9806809873464281,1.0148936618726028,1.001834929092852,1.0035987022878468,1.0026721745814144,1.001748709801816,1.002280676139887,1.0010991996429623,1.002480744993937,1.001060772313457,1.0019792894299744,1.0019211145512634,1.0027093332036205,1.0031353729420605,1.0028972479982865,1.0378790466861196,1.1206414632843833,1.1140587164505775,1.1048644209712741,1.101642751864123,1.149895152348683,1.2694434562908627,1.3530833427990758,1.4724711992483501,1.4964154002697716,1.4809775027663103,1.4682736994302565,1.4744044067702913,1.5768045141773248,1.5626940401326859,1.542571402349731,1.5155621603841418,1.5344298045312972,1.5215102229207202,1.5001117978533303,1.6765568552307997,1.7464401148304645,1.7340211211775065,1.7065719193039162,1.6955942964191197,1.6830879016644016,2.0433356409990258,2.1280035332483545,2.1474073449083244,2.099720802133255,2.0375812413270373,1.9999346118881385,1.9908470264762126,1.9862380950176324,1.9694734453379459,2.0050450539804925,2.0466514947161056,2.1237990092445,2.1563708590951216,2.0904472887189476,2.075598858493557,2.0501733436248895,2.016791741398969,2.0141757044211634,1.992531538461035,1.9719091700859097,1.9428506762727435
10-2800690,,,,,,,,,,0,0.960424605562241,1.0104084054694047,0.9973596917142282,1.0002427373732545,0.9996682146351666,0.9988724366895954,0.9997949420522253,0.998801578185561,1.0004578552615992,0.999230821963901,1.0002814837803995,1.0002329902537062,1.0014137463006505,1.0019599124767447,1.001573669660238,1.0381066098212341,1.123965341354109,1.116951908694486,1.1072252916159617,1.1038206318539012,1.1533972491783362,1.2768893888866568,1.3635331941109443,1.4875584130231798,1.5120162579755057,1.4955306927630607,1.4819981499774537,1.4735769626232804,1.578093804815148,1.5636657922084591,1.5431147824048312,1.5155778041260213,1.5347888508189789,1.521628227692476,1.4975026944157876,1.6539840834764992,1.7237524278442502,1.7116623544081795,1.6849787754010213,1.674319190311319,1.680021362575695,1.971552686474463,2.052527149137229,2.072583655900629,2.028450411084163,1.9720380231138148,1.9374696069483555,1.9288937601961973,1.9267030015897855,1.9097802414458416,1.9450110871221642,1.9848870733530888,2.0591466103591367,2.090214937397149,2.030069681483144,2.0167485769947153,1.992420755342637,1.9617775346652726,1.9599850992713,1.9395617835774626,1.9208207087683156,1.8938323207446772
