순번_정류장ID,1-2801292,2-2801259,3-2805069,4-2801243,5-2801242,6-2801247,7-2801249,8-2801254,9-2801177,10-2801276,11-2801282,12-2801290,13-2801297,14-2801318,15-2801356,16-2801439,17-2801500,18-2805733,19-2801513,20-2801515,21-2801569,22-2801607,23-2801636
1-2801292,0,1.4293328877153186,1.3426271484752026,1.28538442186496,1.2498180428435335,1.2065330406488162,1.615003120913798,1.9331560910671879,2.578045595577348,3.510500431072722,2.9010367585875407,2.4191189687491974,2.200352153894178,1.9984876203311948,2.3287448937471735,2.2233768999113837,1.9832198839613389,2.2281773294328207,2.6307324282743627,2.8539591857342317,2.660477538422172,2.548491501102216,2.3486614277071203
2-2801259,,0,1.0478550492938983,1.0132902043038667,1.008485638617599,1.009218622308893,1.0002828716267351,1.0027005431874325,1.423512202632997,2.0589570399110113,1.8133465265422852,1.6154612727129536,1.5246099216501316,1.436740490463985,1.3659490852608063,1.3431066413145012,1.2904009331960746,1.4599719273015546,1.6967215267733466,1.839365911655147,1.770968987646639,1.730296703427129,1.6537126543864664
3-2805069,,,0,0.9493749296091902,0.9716876767327908,0.9895699996643016,0.9841788740707719,0.9861235975976292,0.9933913944957901,1.4155847463238478,1.3351898512182456,1.2655032329373945,1.2319156795764203,1.195253557939025,1.1656770440429116,1.179619641026491,1.1543450285002008,1.3089930501097624,1.5165905002706712,1.6445362822762508,1.595426566303143,1.566169345567389,1.5101634165046391
4-2801243,,,,0,0.9965483600431313,1.0055981804892586,0.9929653917435436,0.9938212295774587,1.0007602802837123,1.0831463055465218,1.0681362276355797,1.056705214336569,1.0877535906424045,1.0727836364793717,1.0615647840096403,1.070000938475468,1.0614572879255832,1.2060316937678432,1.3945961709668457,1.5128233896098149,1.47569566864879,1.4536137321450282,1.4107250730589953
5-2801242,,,,,0,1.0106415111136546,0.9919160120775248,0.9931886909556695,1.0015049485775613,1.0000397741744755,0.9998596695248775,1.0119049799074213,1.0954305018980548,1.0782415621844703,1.0655233411682639,1.0528924840042448,1.0466376972906326,1.151703661284209,1.2917217917217918,1.4020950862320496,1.374301608003845,1.3578645985102837,1.3254162234706632
6-2801247,,,,,,0,0.9711738934437777,0.9763798294311148,0.994321471026245,0.9946776323857274,0.9956367897739512,1.0109212841354391,1.1092604436931033,1.0871870699677537,1.0714198030505382,1.0562474649655238,1.048969966485654,1.1623011640052745,1.303872780576714,1.4230079412197456,1.3916733258349847,1.373260033000851,1.3373102675436932
7-2801249,,,,,,,0,0.9855724084749662,1.0109639960600514,1.0040651893196644,1.0026343917577287,1.0191626753554208,1.1356472184385784,1.104975869385251,1.0838926512699953,1.064169560459417,1.0549842643448486,1.17702715830159,1.3307992030487095,1.460669410990073,1.4238731126852258,1.4023881105750002,1.3613542604521618
8-2801254,,,,,,,,0,1.028399116718704,1.0076372860688936,1.0047236133841315,1.0061498174247536,1.020768436836153,1.012846033246663,1.009153624310394,1.0082389484512038,1.0085480012961223,1.1303517126643552,1.3389823212712344,1.474665454450837,1.4352448991716933,1.412329179918096,1.3685640569365645
9-2801177,,,,,,,,,0,0.9923024748805147,0.9954652502881193,1.0009161188704414,1.0040779455011266,0.9988258611362463,0.9976533860211259,0.9997695346602655,1.001619624546822,1.1352024426456462,1.3621813267501288,1.5091185239947797,1.4638142572681165,1.4376804849879643,1.388442442340505
10-2801276,,,,,,,,,,0,0.9954903174462816,1.0034612718702494,1.0068995898715014,0.9996278743145499,0.9980495479477149,1.0003102240766288,1.0022384593312208,1.149207133452233,1.403297408226348,1.5688666816607177,1.5128506639205976,1.48094866687577,1.4220918382416103
11-2801282,,,,,,,,,,,0,1.0091407632171858,1.0116120358327612,1.0007417931396994,0.9985382882030943,1.0009160454774984,1.0029025877750692,1.1643460491792086,1.4487664503845243,1.635469937454523,1.5663231956622194,1.5275222306490284,1.4574850443490148
12-2801290,,,,,,,,,,,,0,1.015022817708768,0.9956410209316706,0.9946560828007256,0.9991528495967662,1.0019022508958604,1.183023979340925,1.2412967312092031,1.4122115995640492,1.3692621497359914,1.3485364587289488,1.4354867306712944
13-2801297,,,,,,,,,,,,,0,0.9804082882124477,0.987301643124675,0.9962345250621236,1.0001774167661588,1.1391906814759603,1.181445403672117,1.1649897507370757,1.221088065394873,1.3223581392991512,1.4146712215063273
14-2801318,,,,,,,,,,,,,,0,0.9931605538487283,1.00106968751096,1.0041492044246467,1.0033856536211867,1.001557280860835,0.9989422896598756,1.1369923463189582,1.2399752478360724,1.4199726144232638
15-2801356,,,,,,,,,,,,,,,0,1.0055040801617208,1.0075483093958406,1.0057589682415078,1.0032083254697908,0.9999360627352443,1.1626337732263385,1.2851205680451645,1.4988845721199748
16-2801439,,,,,,,,,,,,,,,,0,1.010063734310999,1.005939009839736,1.001968164568675,0.9974740722128349,1.235856041349696,1.4204527891973526,1.7404084273369593
17-2801500,,,,,,,,,,,,,,,,,0,1.0025450363127946,0.9968892599125027,0.991304410459197,1.3748330347121447,1.6882832057373938,2.230871840476109
18-2805733,,,,,,,,,,,,,,,,,,0,0.9890926571756163,0.9833065226904327,1.2507500969151768,1.6749239919541297,1.9525280051352265
19-2801513,,,,,,,,,,,,,,,,,,,0,0.977136689548019,0.9923129781036839,1.000872908405068,1.2552881660992365
20-2801515,,,,,,,,,,,,,,,,,,,,0,1.0081227466757767,1.0114593708801505,1.0105694206186708
21-2801569,,,,,,,,,,,,,,,,,,,,,0,1.0161704239994753,1.011663342403998
22-2801607,,,,,,,,,,,,,,,,,,,,,,0,1.0095725241863032
23-2801636,,,,,,,,,,,,,,,,,,,,,,,0
