순번_정류장ID,1-2801796,2-2803545,3-2803552,4-2800816,5-2800818,6-2803063,7-2803062,8-2802651,9-2802638,10-2803042,11-2803043,12-2803115,13-2803231,14-2803226,15-2805712,16-2803122,17-2803104,18-2803094,19-2803079,20-2803630,21-2805651,22-2800717,23-2800679,24-2805253,25-2805251,26-2805249,27-2800591,28-2805192,29-2806572,30-2806213,31-2807459,32-2807222,33-2800563,34-2807520,35-2807504,36-2803359,37-2803214,38-2805065,39-2803360,40-2805324,41-2803380,42-2803377,43-2807339,44-2805301,45-2804931,46-2804982,47-2806595,48-2803362,49-2805244,50-2803206,51-2803209,52-2803366,53-2806164,54-2806549,55-2803143,56-2803376,57-2803374,58-2803372,59-2803369,60-2803364,61-2805057,62-2805247
1-2801796,0,1.7700984100035828,1.5715022648163066,2.024081694584955,1.8674327533689843,1.4171921327512171,1.3910193110454956,1.327937050034212,1.308346231114573,1.2804827208000313,1.2647043542015053,1.2372658866679123,1.2023935858605581,1.1912921017362352,1.3206589354666116,1.4064971820589336,1.4987596846922828,1.5999088493798952,1.6939199064654782,1.9184849354715565,2.1254933172533583,2.0166439790809814,1.877514723990471,1.6965117804914258,1.6614294912655203,1.6317383435765158,1.5891355368995908,1.570961251307074,1.5509975237618612,1.5387536637915564,1.5348921425787134,1.553491185245134,1.5367970787844292,1.4512695479987883,1.2741617713952709,1.285309243335914,1.283751291920182,1.2811545626672936,1.3607374151421705,1.352078224150076,1.3797510819111103,1.373173190236106,1.3687458851934367,1.3535159951410414,1.3444615473005548,1.3403226645811088,1.361864969274837,1.3952693672951373,1.4254277626466232,1.4447521119015476,1.4397335849166442,1.4323911023138862,1.4257113832768669,1.4217639005571518,1.419712913506729,1.4124334491427573,1.432334841406539,1.4390336337680796,1.4676267816816442,1.5050497645078964,1.5452077530230228,1.5864644700687633
2-2803545,,0,1.0033315996406529,1.0042919795359186,1.007529113473944,0.999239736126636,1.0032753678578255,1.0040092042859854,1.0028289414566505,1.005527746229833,1.0100648173793936,1.0027083076980938,1.001649917556252,1.002995996064562,1.1323906487738338,1.214416961981144,1.3021039736242774,1.398942139236987,1.4912064688535727,1.7087656754405522,1.9086951713621314,1.8130429254979412,1.7005941471302188,1.5543844961857871,1.5263296058548594,1.5024346897848389,1.4684519557479645,1.4540971678423915,1.4378845439014571,1.42813573963466,1.426101733318228,1.4460261349085943,1.4324255566038857,1.3633888271051484,1.221204659652967,1.2467494761613551,1.2453940676060484,1.243084733155486,1.321914300814955,1.3141296017832689,1.3444853423534575,1.3384088821385254,1.3343944919188877,1.3206614807103447,1.3124062074017657,1.308537061727295,1.3299436816188674,1.362920344307384,1.392933134546553,1.4119855861462256,1.4074285680380192,1.4006590507453969,1.3943068205919777,1.390715001814787,1.388755330925411,1.382087801866627,1.4018395745590242,1.4085264124047703,1.4371121213437643,1.4741801154886651,1.5138870002057259,1.554763154377809
3-2803552,,,0,1.0011741787897204,1.0063978560948277,0.9977788296129863,1.0024125720005959,1.003443720285729,1.002206449196355,1.004905408769018,1.0097851708494434,1.0020201666042265,1.001017529076819,1.002468055550827,1.1383691211215392,1.224446648108274,1.3170499853529727,1.4197188416997955,1.5175636032013915,1.750085986107768,1.966022878131429,1.851211231378294,1.7291603961003366,1.5721040990873836,1.5420960777840496,1.5167585519477331,1.4808378983347907,1.4655507522259397,1.4488068329236687,1.4385612007741508,1.4361837661693295,1.4564596085190054,1.4422245925209605,1.3703309413126075,1.223568278327986,1.2469718513873118,1.2455685714089992,1.243353262598828,1.3227011629348775,1.3148444381647184,1.3453807414094967,1.3392146722457612,1.3352017612276412,1.3212514225591032,1.3129668638477812,1.3091987836967982,1.3306017421383791,1.3638129023453407,1.3940075832943837,1.4132527993482038,1.4084753728506247,1.4016497095651828,1.3953848960165942,1.3917287919664596,1.389820489418802,1.383029921150131,1.4028642218348473,1.4096223651741602,1.4399844181759829,1.4773479264840599,1.5173794635786786,1.5585538709284392
4-2800816,,,,0,1.0208364207593585,0.9965752773797261,1.0028009822776354,1.00392077163731,1.0024066938121758,1.0058376447274548,1.0113779911263094,1.002136733720426,1.0009997257964596,1.0027929586052708,1.1529489785787337,1.2492583881861987,1.3541629263984507,1.4712916948083936,1.5829858898786515,1.853511515004924,2.1113064534185293,1.8800842851194122,1.7455412297450454,1.577360670389706,1.5457207930601153,1.5191233366306776,1.4819144882501198,1.4658579401829746,1.4483467869318574,1.4377446359584787,1.4352967179609355,1.4564226459152385,1.4418341858917714,1.367781352978443,1.2197271286818097,1.2512364220659078,1.2497474607953052,1.2474580756432,1.3282925408568362,1.3201249402444541,1.3507738698534704,1.3444202136182664,1.3403550310242798,1.3259818225823565,1.3174204383330455,1.3134754469233862,1.3353207060843049,1.3690803177725563,1.3996447798680711,1.4192866383836882,1.4144447030863239,1.4073462774146372,1.400976605028186,1.397181624691453,1.3951835189436783,1.3882301169210447,1.4083107205435677,1.4151654073580686,1.4397831934227194,1.477501504341098,1.5179252700051025,1.5595549578112393
5-2800818,,,,,0,0.9930055396126268,1.0004925444949775,1.0025281119297365,1.0010152787710167,1.0048625999206158,1.0105316832645355,1.0011553898235503,1.0001489117474422,1.0018821322042364,1.1585466303054697,1.258925375805297,1.3689603734797449,1.4923095610557302,1.6099899575521484,1.8973024776864813,2.1741341378377994,1.8066043459506336,1.6855795729996814,1.5327396707278997,1.5038627021561395,1.4796030374781277,1.4455112924314077,1.4310214207166447,1.4148970518508244,1.40519645207384,1.4033061520877028,1.424648492065722,1.411055775858467,1.3428228900534138,1.205729280649102,1.2526011094401974,1.2512107936362875,1.2488182154629088,1.3301559421021034,1.3219728607238133,1.3526681284393598,1.3463586507247018,1.3421725619756808,1.3275400526859478,1.3189610154068814,1.314942396231379,1.336878896487027,1.3708721025264632,1.401683838235939,1.421408658339299,1.4165539384074932,1.409381651452996,1.4028422588720735,1.3990452122500197,1.3970271542472954,1.3900374419905759,1.4102328472815662,1.4171231352771654,1.431163159612855,1.468653603652255,1.5088309086425449,1.5502162483444921
6-2803063,,,,,,0,1.0506241027762233,1.0127522559663922,1.0079117202486672,1.0125028433830168,1.0211372459421786,1.004863243906857,1.0024880267261937,1.0046134515578224,1.220675270376526,1.3655210545458811,1.5304902509167133,1.7230753039064846,1.9078057086841518,2.3985236438386717,2.931795470076122,2.0833728491570236,1.8761028841156853,1.6414241065721553,1.6003711030499543,1.5660302653112106,1.5192179967201982,1.4995032848796457,1.4780358599899326,1.4651816840452425,1.4618929296833085,1.4855503389642373,1.4677949194824669,1.3814064887834256,1.2188996259921983,1.238735282229591,1.237390222696608,1.235029063313672,1.3180095734345119,1.3098625452973172,1.3420836246672303,1.335750043966197,1.331649101244707,1.3172536352936743,1.3087515152123896,1.3047921216770664,1.327094938010562,1.3616083197401827,1.3929576310730831,1.412970511717429,1.4080434560484874,1.4009582627830122,1.3944628366657594,1.3906409588798214,1.388631148540143,1.381646222910954,1.4021772034488051,1.4144820294710894,1.4464438695437487,1.4854716530323586,1.5274208936294211,1.5705713746839187
7-2803062,,,,,,,0,1.0039081321878265,0.9999501105731115,1.0080572788256432,1.018452876009183,1.0011761064685856,0.9996573612870477,1.002220741036055,1.231299267534204,1.3861518790912168,1.5635770782087832,1.7731608641725616,1.9746664394280722,2.5205628349355607,3.1316806336405953,2.1393916581386936,1.911532219829612,1.6600704496945387,1.6163655196453235,1.580347827523331,1.5309281954911451,1.5102601784309906,1.4880216090818434,1.4745981093841418,1.4710560970701938,1.4949344009357275,1.4766178667838281,1.3870913009640464,1.2204765181560369,1.2400455263694208,1.2386450092904882,1.236295865914438,1.3198229853471888,1.3116180248518203,1.3439465820894352,1.3375040641384317,1.3333190591934168,1.3188417100604424,1.310180940681361,1.3062489734246399,1.328651923164885,1.3634151463247135,1.3949159461776626,1.4150175847066244,1.4101146771168478,1.4029169695972645,1.3963919192836711,1.3924951664379481,1.3904645710538461,1.3834068984804946,1.4040599813465222,1.4164021483928673,1.448521037448787,1.4878289649351273,1.530006355242542,1.5734771579488225
8-2802651,,,,,,,,0,0.9842906521514391,1.0136363150166021,1.0312900604856912,0.9994563254035531,0.9980025429420087,1.0016607938021167,1.3105707683232315,1.5303009829648684,1.7980515934474806,2.133405746697626,2.4615244760824595,3.362357805064872,3.8958949460443986,2.1257122193993863,1.8801588474577813,1.6223167406965928,1.5786765489429415,1.5428135201122295,1.4945562520620261,1.474285704512016,1.4525829092667397,1.4397697566090855,1.4367720014377583,1.4622031129115296,1.4443684834616297,1.358091735388418,1.2016149419974669,1.246896162694672,1.2454154640596782,1.2428959122322285,1.3290883047222652,1.3203642581442814,1.3528969835088938,1.3462049147004567,1.341760212744587,1.3265162530529993,1.3174720998428784,1.313313746718193,1.336274351007828,1.3719860249192106,1.404274511522357,1.425054657046809,1.4198366348198272,1.4124044874784052,1.405389515186572,1.4014590212136533,1.399295215759046,1.3919697350466198,1.4131295728098003,1.4203458462108882,1.4403047267148066,1.4798806627615466,1.5224013195143842,1.5662118544672465
9-2802638,,,,,,,,,0,1.0287486312104843,1.0447917298834917,1.0023268357755892,0.999499483535707,1.0032516007928323,1.3421088074797538,1.5888667704292754,1.8944594611865142,2.2877350973228667,2.676037519964545,3.0538763775247735,3.5349885941271713,2.018686511381847,1.800230613494065,1.5681930177745351,1.5287585891138673,1.4967706309979087,1.4527554016050137,1.4348024843745708,1.4148048267199922,1.403036292934016,1.4007932809472163,1.4265709985636101,1.4102109114932728,1.3312512843107671,1.1873340763830356,1.2487837488303135,1.2473221380413393,1.2448067586009102,1.3316073600475227,1.3228399177943533,1.3552847867076543,1.348545622054201,1.3440413189013283,1.3286008060630887,1.3195155451099376,1.3153393805629237,1.3384216090490977,1.3743096923340903,1.4068912476064872,1.4277417879620333,1.422576945297594,1.4148586302035955,1.407912126544406,1.4038594642598337,1.401779302846256,1.3942537443444938,1.415627841396269,1.4227776798504606,1.4319739223695087,1.4713392408027475,1.513551234910397,1.5571333437529071
10-2803042,,,,,,,,,,0,1.061924308588064,0.9856487737519243,0.991014627134096,0.9972376727392829,1.388510386516927,1.5219783399731883,1.7115573016140047,2.094002371059554,2.4814759754836775,2.705615866875473,2.4584392249983917,1.6837569655547484,1.5507090323765866,1.4009241999950566,1.3746792004922759,1.3532798535043589,1.324052594861622,1.3120428164279825,1.2981514104618868,1.2901699045274253,1.2901706822584755,1.3165499209731035,1.3048418803824855,1.2483776572337717,1.1438595614261133,1.2519667835314878,1.2503404185327893,1.2477605511679897,1.3360430350549035,1.3269006265524068,1.359587839589975,1.3526418839553025,1.3480653272062901,1.332216157255734,1.3228851700770279,1.3185780244859735,1.3420704033845596,1.378444727370221,1.4114128702801612,1.432552182718601,1.4271878336106059,1.4194477105435206,1.4122694107382758,1.4080883787383685,1.4059606508991378,1.398264301424702,1.419914320612618,1.4272223614414736,1.4216118240974758,1.4433250583653519,1.4846225558681627,1.5272480414361402
