순번_정류장ID,1-2807634,2-2806815,3-2805755,4-2805756,5-2807636,6-2800317,7-2804990,8-2807301,9-2803514,10-2803080,11-2803077,12-2803101,13-2805595,14-2803123,15-2803131,16-2803137,17-2805441,18-2802629,19-2802719,20-2802709,21-2802718,22-2802712,23-2802625,24-2802694,25-2802673,26-2802039,27-2801999,28-2801977,29-2802024,30-2802051,31-2802098,32-2802129,33-2802158,34-2802168,35-2802175,36-2801848,37-2802825,38-2802870,39-2802906,40-2802937,41-2802951,42-2802958,43-2802439,44-2802476,45-2806240,46-2804421,47-2805309,48-2805206,49-2805004,50-2806095,51-2804866,52-2805586,53-2805058,54-2805396,55-2804872,56-2803519,57-2802348,58-2802345,59-2802359,60-2803795,61-2804906,62-2805203,63-2803769,64-2806756,65-2807088,66-2806766,67-2806758,68-2806755
11-2803077,,,,,,,,,,,0,1.0050010197838057,1.0099106268067928,1.0057435040505018,1.0025075680054576,1.0002473926216622,0.9936626663550081,0.9995916625183178,1.0041550791356937,1.005964249098994,1.0030798392871998,1.0035189435778253,1.0056099948004056,1.0037885271079232,1.0275468506800849,1.0444449038466381,1.0407935232975196,1.0781291947475802,1.0947705036692996,1.0919986424141856,1.1443013661357435,1.1372647549190429,1.1476180914382645,1.1543504801498652,1.2482445159052278,1.3284787982409665,1.406337590438116,1.3888988702364053,1.5075313564525499,1.6577231914898278,1.7908673158987058,1.9023745270832169,1.7510423135191713,1.741703518756302,1.7756094887009906,1.7078870854610437,1.6875394108129798,1.7828405673384458,1.8265346191987963,1.8555675600240902,1.8258434994544126,1.8088857940148222,1.7929454469600137,1.7819778548388987,1.861159476080304,1.8270508675369155,1.8226177468707474,1.7801288942859104,1.7418179264819327,1.777626436816094,1.8405786586304664,1.8395473674290386,1.865589875147613,1.8877718928653624,2.012731280713654,2.024294018308917,2.1172479289365396,2.2963432631256726
12-2803101,,,,,,,,,,,,0,1.0170761636611296,1.0063489740297469,1.0012980383000447,0.9984824926295385,0.9902792869042625,0.9983730049869205,1.0039894308744584,1.0061265566839759,1.0025632740329589,1.0033645054732367,1.0056643083572439,1.003461930805961,1.0068992355623492,1.025428418410638,1.0232967597580178,1.063352642468945,1.0812659242994778,1.0787683296946304,1.1516681927867134,1.143903699188962,1.1545743507389477,1.1611215100158394,1.2600182015097199,1.3447380352668938,1.4272052431043982,1.4080162178189222,1.5329248655442254,1.6923427526996613,1.835029994960592,1.9548528037748925,1.785677195347092,1.774775596348599,1.8061963324744228,1.7328282907759796,1.7111735537468373,1.8105677420930868,1.8559331659066138,1.886465550633011,1.8542190335274473,1.836241748343291,1.8195592219858996,1.8074374096036057,1.8899437898170706,1.853414332607107,1.848151811598748,1.8033169105148503,1.7630196271832725,1.7996851853674878,1.8651490025315554,1.8633049092028524,1.8899527404876546,1.9120706870431123,2.0417327401149508,2.053424421186014,2.149875303619706,2.336515391377405
13-2805595,,,,,,,,,,,,,0,0.9927834637365287,0.9934499282968628,0.9908021205283204,0.982395385041732,0.9942434811421016,1.0013568745350288,1.0041718455482223,1.0010416336527395,1.0016992534812281,1.004402821647641,1.0024044793897677,1.0061888284253444,1.025633638688376,1.023390683258492,1.0650461415433825,1.0835677360701743,1.0809110425865067,1.1563802527943774,1.1480937910808704,1.1589092617450385,1.1658390193038815,1.2681738983659936,1.3562263269639065,1.4417806737927832,1.4212846373819406,1.5511940066330778,1.7175360382288738,1.8669674737180615,1.9934120358936365,1.8106782585023513,1.7985807610724478,1.8280415171015911,1.7507751102410545,1.7277507376503143,1.8302399008527843,1.87745973211348,1.908257368580979,1.8749540268214253,1.8560865833889582,1.8386120193354452,1.825863159972098,1.9105132678633245,1.8724787883557403,1.866822228449961,1.8198657590441634,1.7777748702142964,1.8152464213554076,1.8825770827952244,1.8801294666818475,1.9069569964498214,1.9296199090878985,2.0622813976773564,2.0742257335591012,2.1737030856029342,2.365439679024432
14-2803123,,,,,,,,,,,,,,0,0.993882029642364,0.9919073365943715,0.9810053520831148,0.9953304746589428,1.0032469458263176,1.0060684191214617,1.0019664731190991,1.0029272635121964,1.0053064588187923,1.0033871355019623,1.0069506669294876,1.0271315466288073,1.0246657403295727,1.067599766240448,1.0865841154988007,1.083756739078698,1.1615673528282946,1.1527585801680547,1.1634689509914848,1.1704402436787122,1.2762037291156216,1.366766998637027,1.4555787656937547,1.433869242043013,1.567480985912914,1.7397963614309273,1.8959584827871148,2.0273307419650166,1.8327234610508618,1.8197779987846487,1.8475393942172673,1.7661084483085978,1.742381716862722,1.8475170132889531,1.895621399526545,1.927699192441138,1.892421029479,1.8729782244829671,1.8546488709697078,1.841538316741486,1.927939716481473,1.888656125423993,1.8826592097414176,1.834020751327083,1.7906573926026355,1.8286563885231855,1.8974329192405908,1.894303089944693,1.9215382605567564,1.9440963407620053,2.07965473720689,2.0918367735413077,2.1931929728753903,2.389482335920106
15-2803131,,,,,,,,,,,,,,,0,0.9892973796439346,0.9726663152345809,0.9958388809206806,1.0058015242767857,1.0087078368415967,1.0033318666955553,1.0039298665527177,1.0066479580783387,1.0041798432334765,1.0078391657231023,1.0292838781964004,1.0264579229799713,1.0715405522305836,1.0912938580348257,1.088180735616783,1.1702566361052167,1.1603636752313737,1.1713025009073568,1.1783180257052281,1.2888839817464048,1.3844392570252033,1.4775676378609077,1.4538244957100954,1.5945004690917104,1.7768899899207014,1.9435127365264806,2.0847174199631135,1.8686917663654505,1.8536578934587922,1.8781476103186912,1.7911661996929165,1.7653499097452028,1.8747542708405376,1.9251069906977158,1.9581189922289406,1.9207260798918866,1.899842156087331,1.8805789235391561,1.8664100951362157,1.956121512619588,1.9143120866898184,1.9077560704556324,1.856543432232147,1.8105780858643554,1.8499483274607247,1.920894357686381,1.9170466519135567,1.9445288009285013,1.9677028497613132,2.107557911618037,2.1194960796551947,2.2250104030117304,2.428231936413573
16-2803137,,,,,,,,,,,,,,,,0,0.9488430643316098,0.9951072860174487,1.0078377466952828,1.0108069649563007,1.003872176403454,1.0044775355644253,1.007291587907883,1.0045998306636645,1.0083740137791013,1.030886209088112,1.0277626034179972,1.074617325660505,1.094994498560752,1.0916424433480552,1.1767174233904742,1.1660859954988323,1.1770759340960872,1.1841284332661874,1.2988326204130203,1.3985132534465723,1.4955297719641614,1.4700599408644472,1.5908074797744336,1.776889260370863,1.9469542440711685,2.092811368361321,1.856912632273433,1.812337793843784,1.8333093075833184,1.7518774423906167,1.7278331701548524,1.834839839732891,1.8840578195905004,1.9166599011174859,1.881204529577,1.8613993538746902,1.8430936168966559,1.8297445643925114,1.9179699437151145,1.8781137218211692,1.8723243750347445,1.8234850777650784,1.7794396906711913,1.8183789804533042,1.8880451242350123,1.8853288030890052,1.9131650931629003,1.9363742224745375,2.073983100707683,2.086259536569065,2.1895473154264296,2.389599543507614
17-2805441,,,,,,,,,,,,,,,,,0,1.0232610946837843,1.0299158611609414,1.0203320126807913,1.0069383661866995,1.0073151260449482,1.00977742991496,1.0066417368284868,1.0104652900144349,1.0341184578188611,1.0304833349420368,1.0792079433071393,1.1002073528868563,1.096541931056949,1.1849813732324475,1.1736237717765723,1.184394305335854,1.1914401167562807,1.3108012798782647,1.4149116919213147,1.5162990024124006,1.4888032683279884,1.614176876995293,1.8091958473697571,1.9886696465205815,2.1436651740401493,1.887355693704901,1.8391679046489626,1.8113991377300163,1.7321171628604537,1.708972570524993,1.8153312361820066,1.8643326483904974,1.8969589231351742,1.8621903382632488,1.842775798485663,1.8248171900901244,1.811783471849592,1.8998397278587056,1.8606713541185111,1.855130658529154,1.8071680260297365,1.7640519760541873,1.8028419078724998,1.8722620920851683,1.8700724660159282,1.8979925178886312,1.9217176039471813,2.059008786161382,2.0712484731141636,2.174429173105828,2.3739196948842287
18-2802629,,,,,,,,,,,,,,,,,,0,1.0405450646855794,1.0181939718921442,1.0036505283018418,1.0044846326797165,1.0080170228519207,1.0046323856857364,1.0090597625286424,1.0352411733863978,1.031140181766233,1.083805948065323,1.1061647216467796,1.1020103772820757,1.1973718301587672,1.1846116422297115,1.1952135531536303,1.2023060318401775,1.330322552332029,1.4430047008117983,1.552410939300972,1.521315930669279,1.6559082843970887,1.8681057022718108,2.0663398071266426,2.238662178225917,1.941673574102067,1.8872463626561844,1.6846821613283993,1.6216390275801238,1.6034479274677214,1.7015997337669935,1.7466969960475593,1.7778361706465602,1.7489245770424222,1.7325954657383753,1.7175327841075831,1.7070947954410676,1.78956239145877,1.7565239551110658,1.7523754691735316,1.7116805698092727,1.6751382049275152,1.712104209619073,1.7772007316575253,1.7780432697713597,1.806163130618565,1.8302526843596099,1.9593116359451654,1.971870992970509,2.068395321100077,2.2555537917789055
19-2802719,,,,,,,,,,,,,,,,,,,0,0.9993828030135316,0.9971879598886353,0.9990041928086243,1.0043816727861015,1.0011163732268649,1.0067345904411846,1.034874026318708,1.0305725730726487,1.086152678670842,1.109507533036025,1.1050227962650103,1.2051246939641633,1.1908107759904578,1.2018733539165094,1.209201359096681,1.3432702102674008,1.4613091423332998,1.5771149091466128,1.5429377562956554,1.6836688515151204,1.9083685177407363,2.119439831884675,2.3038141303116273,1.9781773503997524,1.9197832249022666,1.6919263477888848,1.6144855025512272,1.587938960990808,1.6346012609748104,1.6774836407312783,1.7074793832772688,1.681853181463406,1.6673640591910819,1.6539325461563816,1.7016058719470395,1.7850605035367955,1.7516906169982382,1.747726217814262,1.7070221480913021,1.6699653629259574,1.7073942561841957,1.7728669294868722,1.7741441948671135,1.8024333009273685,1.8258399780356618,1.8995647467448007,1.925631164630856,2.0197065635429188,2.2562806679792953
20-2802709,,,,,,,,,,,,,,,,,,,,0,0.996611095927849,0.998920756948551,1.0051471279375377,1.001344583976003,1.0074417341095665,1.0380550502732129,1.0329830974231344,1.0921306623917055,1.1166029345722728,1.111554900414966,1.218218884048285,1.201890618644668,1.2127916480601166,1.2198448339462264,1.3619338828309446,1.4881025458036274,1.6118152419861276,1.5733254598786073,1.7232006294812967,1.9645433751228902,2.1929919844930374,2.3953752731497104,2.0273270656660194,1.9631003378925134,1.7164931091157194,1.6336280536371606,1.6054300721060892,1.6006710581932608,1.6423810137212156,1.6723428251622967,1.6480874666843517,1.6345263946555346,1.664091944915661,1.7215009432633557,1.8079736500750312,1.7728551617974646,1.7682987160826023,1.7253694071465797,1.6865616690765517,1.725002501204261,1.7925751921628859,1.7929262224507962,1.8221090369473627,1.8458564937082929,1.871375220756551,1.948275940157689,2.0447755309963984,2.290230952604178
21-2802718,,,,,,,,,,,,,,,,,,,,,0,1.0109102558235321,1.01706207444799,1.006094567085799,1.005201026984585,1.005382573965483,1.0046013705910717,1.085931626920952,1.1178063155014561,1.1113488934623228,1.1541405730317327,1.141105965738357,1.1584070570287597,1.1689870824420596,1.3290085855181843,1.473513611517596,1.6171043856958611,1.5725609854927969,1.7459609815576895,2.030380080420841,2.3090407819715626,2.5611498749760333,2.0894277461244517,2.0125637886454597,1.7285954203903509,1.6382927105586116,1.6071791687161963,1.6018493331286214,1.6472603975498166,1.6793431592339412,1.653038125128906,1.6383938021400297,1.6699421200635234,1.7320602937120615,1.825095480970598,1.786670272830732,1.7819189126847397,1.7348247898254978,1.6932044207739674,1.7341002273836965,1.80627862762222,1.8063160000564122,1.8368099791768202,1.8618221157569115,1.8885911412447869,1.9705260622776979,2.074281737706669,2.3388819708856072
22-2802712,,,,,,,,,,,,,,,,,,,,,,0,1.019324671652267,1.0049394522296626,1.0044929291096092,1.004804649179337,1.0040753435234715,1.0912326393660872,1.1246916990210125,1.1174677782988591,1.1622835546267636,1.1481260747596145,1.1654223714549339,1.1761406162564765,1.3445019953088004,1.4975526253331222,1.6499748863931893,1.6007928533242053,1.7840003373775684,2.0876638840138595,2.389025306786432,2.664218065152832,2.136922859265308,2.0542000950056294,1.749854329571833,1.6541525894240172,1.6218552503278671,1.6158039749797897,1.6625487921836013,1.695445428698296,1.6678879493852126,1.6525649188625287,1.6849164357601571,1.7490114859724943,1.8444471409847574,1.8038780696776646,1.7989213771349066,1.750127347383119,1.7066528346900407,1.7484291277568014,1.8224548588871274,1.8219016931305962,1.8527775408026002,1.8780703603988433,1.9050579189283796,1.9890411311209149,2.095710327798715,2.3674123811973438
23-2802625,,,,,,,,,,,,,,,,,,,,,,,0,0.9780411731936763,0.9969557883644224,0.9990444794482954,0.999609068814734,1.1083327796239204,1.1470625443130615,1.1369528015032513,1.1782688651481852,1.1596519652622654,1.1785770661911872,1.1899927359519713,1.3838272940521201,1.563680232144432,1.7443092603539363,1.6798610143435713,1.829761477738427,2.1236816920024957,2.461824152758608,2.776207910401669,2.1690618028890896,2.077573400777743,1.7512261109920004,1.6514816977812703,1.6178348814453314,1.6118472850942234,1.6603810808703636,1.6945860884101667,1.6660088465760077,1.6501591723335318,1.683711712349748,1.750056811629687,1.8494806603987388,1.8073348639451072,1.8019473567998423,1.7512737602499444,1.7061615917368584,1.7494578648977,1.825998582084564,1.8252936224701077,1.8572759093672107,1.8831425094156564,1.9111309606413853,1.997884336189153,2.108214735179825,2.3910248528791733
24-2802694,,,,,,,,,,,,,,,,,,,,,,,,0,1.0040146915629224,1.0047004700470048,1.0036147698185425,1.1273170525898708,1.1687119186048858,1.1558300021385448,1.1993587160540198,1.1766114166117285,1.1957448631567262,1.20705987962186,1.4196069191814913,1.6196921680204404,1.8216773238982777,1.7442295474076155,1.9067992457238898,1.870831251717895,2.1537960483257965,2.412988474033307,1.966109545228238,1.895059030364623,1.6359028092319954,1.5546114388605634,1.5268253863866377,1.523677212408795,1.5691119091340384,1.6018530838627896,1.5779747137414595,1.5647245166750585,1.5964641901479133,1.658490754390403,1.7523851313706849,1.7162003619634585,1.712489365753269,1.668750752043826,1.6298622187216063,1.6716363156025962,1.7438222730441673,1.746151468210715,1.7782771016241044,1.8039345279636314,1.832909210397814,1.914573860742507,2.019084521073187,2.28540152597097
25-2802673,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0034232752367918,1.0020525671036022,1.2053882204002713,1.2540106295792826,1.226044663750183,1.1839100599012227,1.1574742490703331,1.1271031688735254,1.1178207680177479,1.1738468137933542,1.351713301761102,1.537230289230478,1.4862299425407222,1.6511326218896234,1.5621517169838766,1.6001205859218415,1.715284198870244,1.5332690659142065,1.4994504899757084,1.369539455232445,1.32656353349643,1.3117379237080273,1.314695051333155,1.3527361832997138,1.3821330570490151,1.3683441906679115,1.3604545843801434,1.3887420172588305,1.4413076072945006,1.5226902764427266,1.4993508955365697,1.499226475873387,1.4710078209167832,1.4454891696615657,1.4832293574726159,1.5454899189573155,1.554428680346073,1.5866902423156812,1.613247757768604,1.6431387553864913,1.714514352048675,1.8046870438667766,2.0338174522601355
26-2802039,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9993193915134513,1.2706219195778328,1.316482273775236,1.274265058823372,1.2138207251865307,1.1793430215425655,1.1406053005443209,1.1297249670775265,1.1197202942249926,1.144323125642697,1.30253706426076,1.2753539581342102,1.4293185518172808,1.375351565155086,1.4156148182735286,1.517504047472277,1.3986822401522558,1.3746876469618243,1.2810621474538713,1.2494873708566425,1.2386699518481887,1.2432959504962837,1.278898629012964,1.307184573934216,1.296510030279559,1.2906217255108317,1.3176732198513543,1.367015121146898,1.4443921934066235,1.4251701798173793,1.426015747111696,1.4026753864803339,1.3815183221188323,1.4179531041796702,1.4769630300035872,1.4879527811101179,1.5200655564631806,1.546579721251161,1.5767054784186034,1.6445919492591512,1.7301335103927802,1.9472348032823892
