순번_정류장ID,21-2803181,22-2803254,23-2803263,24-2803276,25-2802859,26-2802909,27-2802620,28-2803036,29-2803038,30-2802500,31-2802528,32-2802507,33-2802502,34-2804972,35-2802492,36-2802478,37-2802469,38-2802465
21-2803181,0,0.9418694899400983,0.9754420631840934,0.9843303326590018,0.9904263587168501,0.9957734925314826,1.0047279223222094,1.001568007488543,0.9998382520067519,1.0035417357893615,1.0033401729941527,1.0811146151319082,1.0982280855131803,1.096281066695082,1.093449656389596,1.2129006227671948,1.2631230171440615,1.2570494915010277
22-2803254,,0,0.9927646258862672,0.9974132524168089,1.0028132302323254,1.005856857197558,1.0145636920191519,1.006934489848335,1.004718437223293,1.0078377480204117,1.0070047101455417,1.0897216459228167,1.107705024728432,1.1054019604714937,1.1021245605288883,1.2293094931142088,1.28287588307705,1.2759253189676236
23-2803263,,,0,1.0043005796433433,1.0126364043190397,1.0133009652042613,1.0240501471969372,1.0099233888999783,1.0066476356084442,1.0101899610589902,1.0086715296973068,1.1029161855204124,1.1230026462490448,1.119750134621656,1.1157664171595867,1.2607519023957812,1.3221206627065996,1.313103776392419
24-2803276,,,,0,1.0287961425307899,1.0202853998254204,1.0322606887088948,1.0108565710815471,1.0069805648909722,1.010624520619931,1.009093713086534,1.1131318088609026,1.1349577559014823,1.1310150917225523,1.1260108032153873,1.2860186855667342,1.354043592154242,1.343120813702261
25-2802859,,,,,0,1.016251163794309,1.0332064937859362,1.0091769620565865,1.00559287951409,1.0100004360338362,1.0085060621372386,1.1175142867745287,1.14039404691758,1.1360667865745158,1.1308490005206429,1.299791895502248,1.3718168585234627,1.3597136260366502
26-2802909,,,,,,0,0.9941873531514968,0.9966534422744333,0.9943276872739851,1.0014287852944732,1.0015617001387356,1.0214616077789855,1.0473293459951214,1.0460766714314067,1.0444196631030593,1.0871747036784354,1.1491431118495288,1.1449715823743278
27-2802620,,,,,,,0,0.996634205933263,0.9938874584523197,1.0024405976662074,1.002352064326632,1.0242514701759824,1.0526099403094165,1.0512975921673036,1.0490116399201046,1.0575398042581146,1.122121621588645,1.1186266797644628
28-2803036,,,,,,,,0,0.984177960795135,1.0100591096883442,1.006636403646652,1.0450301300876585,1.0930895496488873,1.0883529637097191,1.0819076949157331,1.0709641145740831,1.0678951135476031,1.0654931534736627
29-2803038,,,,,,,,,0,1.0283581708724632,1.0136103166028458,1.0619679480816588,1.1215119921605166,1.1134350128355763,1.1028285183142899,1.087196724351026,1.082439766278557,1.0784911631783451
30-2802500,,,,,,,,,,0,1.0020605396662703,1.0837883109328121,1.1760047341517423,1.1564656560900972,1.1370582733026398,1.1083590111226036,1.1000566653677797,1.0941785215772417
31-2802528,,,,,,,,,,,0,1.0068342869547688,1.0097654548848012,1.0099391800334037,1.007665915248779,1.003322481231658,1.005682958967122,1.006644983582066
32-2802507,,,,,,,,,,,,0,1.0131373580799659,1.0147565724506717,1.0098195689477294,1.003425282036571,1.006308872044789,1.007391377531459
33-2802502,,,,,,,,,,,,,0,1.0104820565296389,1.0047180650697385,0.9989726894961002,1.0035122946844997,1.005225442120139
34-2804972,,,,,,,,,,,,,,0,0.9949254941923945,0.9940820835612643,1.0007791695824895,1.0032370082163435
35-2802492,,,,,,,,,,,,,,,0,0.9856677245505778,0.9974673446299764,1.001274990580086
36-2802478,,,,,,,,,,,,,,,,0,1.020326910216333,1.0181523500810372
37-2802469,,,,,,,,,,,,,,,,,0,0.9769957698442218
38-2802465,,,,,,,,,,,,,,,,,,0
