순번_정류장ID,43-2804284,44-2804288,45-2804290,46-2804292,47-2804294,48-2804296,49-2804298,50-2803727,51-2803729,52-2803731,53-2803733,54-2804300,55-2803738,56-2807372,57-2803736,58-2803739,59-2803700,60-2803699,61-2803697,62-2803695,63-2803693,64-2804775,65-2803741,66-2803742,67-2803743,68-2803744,69-2804666,70-2803745,71-2803746,72-2803747,73-2803748,74-2804688,75-2807370,76-2803604,77-2800266,78-2807368,79-2804602,80-2803580,81-2800263,82-2800267,83-2804032
43-2804284,0,0.9831168099629768,0.9964495318892336,0.9949556391214609,1.0054163784206764,0.9996038503352551,0.9996303543622912,0.9990339833739564,0.9977902849603271,0.9985807539143812,0.9979772444472611,0.9995043351766656,0.9994253155463177,1.0003032432501138,1.0001977262435349,1.0001622682146072,0.998657094358984,0.9990324819653734,1.002822192083519,0.9988921251963523,0.9995566741923809,0.9996140044068854,1.0006591269585148,1.0006630189477372,1.0010536655933349,1.000787455952153,1.0002773645596434,0.9997717349915527,1.000279531660359,0.9997346664210757,0.9995864502319272,1.0001557009518103,1.0003693049307318,1.0002742051422553,1.0006312375876358,1.0008594986591441,1.0007905050713637,1.0004886170377292,1.0004155655968523,1.000535194975414,1.0006572286681454
44-2804288,,0,1.017220882081506,1.0067666419708932,1.0165094239490666,1.006412656112856,1.0048699742337144,1.0031675058673115,1.0010557652227365,1.0016519590444333,1.0005936045199304,1.0020452685397625,1.0017652097175445,1.0026069838062237,1.0023454653442307,1.0021979339298737,1.0004499812819603,1.000759981191299,1.0048366112521794,1.000386489366691,1.0010389444078545,1.0010505809855543,1.0020261277494098,1.001867349850109,1.0022471021877213,1.001891407708582,1.0013152200038156,1.000714877475124,1.001209113145973,1.000577309886531,1.0003930907980383,1.000961515253106,1.0011765313857917,1.0010573629736743,1.0013910020591035,1.0016125656073867,1.001528492089057,1.001206216481696,1.001119113718033,1.0012315181849907,1.0013293085424209
45-2804290,,,0,0.9881504915983101,1.0161744803198225,1.0025142740932882,1.0017113154955672,1.000356435875324,0.9983618596970061,0.9993771939537692,0.9984751624290864,1.0003680197860603,1.0001974746978797,1.0012311706986379,1.0010395117190234,1.0009507483223905,0.9991086758317164,0.9995274325127623,1.003966851893489,0.9992966443997653,1.0000449274315786,1.0000932032476293,1.0012261076347744,1.0011597637719802,1.0015790976777923,1.0012510253463733,1.0006728368440467,1.0000922913360601,1.0006324137629785,1.0000173561548278,0.999846879108812,1.000452557172806,1.0006797676125274,1.0005694786417012,1.0009376187591392,1.0011754398980097,1.001096326909332,1.00077000705544,1.000687513299896,1.0008104382144694,1.0009286634280337
46-2804292,,,,0,1.0261960964937533,1.0061626368338747,1.0039854940090511,1.001901025606911,0.9994161566186764,1.000380922390872,0.9992707991938643,1.001176491604256,1.0009251482411312,1.0019611864808173,1.0017079146641934,1.0015766865311877,0.9996239015151938,1.000026817136441,1.0046161072280648,0.999717156015348,1.000469894755081,1.0005040256093864,1.0016244958622829,1.0015053960975964,1.0019241621388024,1.0015657373613807,1.0009634357133066,1.0003507123139272,1.000890086447104,1.0002458408802195,1.0000640909095704,1.00067267800248,1.0009014718201432,1.0007835810658985,1.001146647204657,1.00138355971154,1.001299685441901,1.0009660013568003,1.000879111843712,1.0010004753910988,1.0011121722120313
47-2804294,,,,,0,0.9570225209134636,0.9843669364670263,0.9885921224607546,0.9885433231375509,0.9917783019400274,0.9918732320976626,0.9954943608364736,0.9957881112935484,0.9974790760809138,0.99755363699719,0.9976763770906503,0.9956008489607717,0.996364529122276,1.001817410728895,0.9965936096172351,0.9976139659319003,0.9977702762965506,0.99933560518922,0.9995234382476011,1.0000447122986487,0.9997916799560138,0.9992120487895063,0.9986856830984279,0.9993394671784912,0.9987689737830832,0.9986330576204091,0.9993281027877844,0.9995845588860885,0.9994962713182874,0.9999465368320256,1.0002228309784646,1.0001556278775594,0.9998203722477582,0.9997486705967508,0.9998964066309846,1.000062499056668
48-2804296,,,,,,0,0.9997545386963901,0.9976698161770414,0.9947955500593605,0.9972417161697207,0.9962691610877851,0.9994198029025112,0.9992910106607374,1.0007780838474265,1.0005650655550111,1.0004832766212282,0.9981385664064797,0.9987446777604148,1.0043179851350563,0.9985927802871728,0.9995380556672459,0.9996178376580398,1.001005927346959,1.0009613398331392,1.0014471045250044,1.0010855512115915,1.0004406470871632,0.9998094327964924,1.0004236494510967,0.9997605361858238,0.9995831424119255,1.0002565342622292,1.0005075031923876,1.00039189524887,1.0008016225077858,1.0010627332400668,1.0009791113915847,1.000627550206171,1.0005408582896602,1.000676236585487,1.0008094317397014
49-2804298,,,,,,,0,0.99549214054949,0.9920967222771414,0.9962677404652504,0.9952617323949084,0.9993456801690879,0.9992019104074015,1.0009515290620428,1.0006883394025246,1.000585187243572,0.9979246724482091,0.9986230363484617,1.0048204966094865,0.9984782114038935,0.9995181441000712,0.9996058585318928,1.0011003187397685,1.001038523138164,1.00155116033778,1.0011611596351484,1.0004780843359646,0.9998121959436441,1.0004554498166214,0.999760800471641,0.9995758943069295,1.0002769048019504,1.0005376796411196,1.0004167064808367,1.0008400439777132,1.0011094569072934,1.00102210947899,1.0006578225805078,1.0005676446830971,1.0007070215792666,1.0008429974678088
50-2803727,,,,,,,,0,0.9884035952573201,0.9967253217771145,0.9951745965374698,1.0003823237664804,1.000033933871641,1.0020086521461795,1.0015738273592119,1.00137241572722,0.9982776288040274,0.9990314420087443,1.0059197359542236,0.9987895071270156,0.9999068673208277,0.9999825580966323,1.0015368016090995,1.0014002593155389,1.0019300573718297,1.0014871724007766,1.00075288212267,1.000030907269291,1.000693019233153,0.9999488054791043,0.9997481942934477,1.0004703898659506,1.000738980927277,1.0006073328182898,1.001034741864843,1.0013087772957494,1.0012144592509338,1.0008351887026745,1.000738744072513,1.0008792731578495,1.0010111870430571
51-2803729,,,,,,,,,0,1.0065896769074802,0.9988430272967851,1.0043184781641057,1.0030518658640495,1.0049552594262967,1.0040206003958427,1.0035206945298123,0.9997976102472182,1.0004780693808135,1.0080479975369994,0.9998904736269506,1.0010274880878915,1.001047004597493,1.002548985369946,1.002229284956596,1.0027551784555253,1.0022175434434495,1.0014120413098642,1.0005985309540084,1.001258439444659,1.0004360314902165,1.0002060153922008,1.000935982334525,1.0012086808589995,1.0010576770682849,1.0014721681573844,1.0017437828996107,1.00163767494732,1.0012404167911237,1.0011332794388448,1.0012700016737035,1.0013861137864717
52-2803731,,,,,,,,,,0,0.9923191094619666,1.0034462064560223,1.0020600721996167,1.004589871313269,1.0035425344042468,1.0030216393979223,0.998783924877758,0.9996850066859476,1.0082145498753883,0.9992322294196204,1.0005294395749598,1.0005810144591867,1.0022677792315384,1.0019811184939487,1.0025469745218847,1.0020013123206428,1.0011677551710576,1.0003410597383304,1.0010430315347947,1.0002088622689902,0.9999810248405918,1.00074571610573,1.0010300917834973,1.000879925389449,1.0013180655902258,1.0016018573177592,1.0014956185687047,1.0010891578141061,1.0009818806095692,1.0011256340556336,1.0012521805989314
