순번_정류장ID,1-2800962,2-2800970,3-2800980,4-2800988,5-2800971,6-2800841,7-2800964,8-2800878,9-2800839,10-2800981,11-2801001,12-2801016,13-2801028,14-2801026,15-2801042,16-2801072,17-2801103,18-2801110,19-2801283,20-2801315,21-2801356,22-2801388,23-2801439,24-2801500,25-2801524,26-2801541,27-2801577,28-2801607,29-2801626
11-2801001,,,,,,,,,,,0,1.0054038433752348,1.0009318917402328,1.0006754703916456,0.9937627919321539,0.9969396105216851,1.0001491301395935,0.9994517475286945,0.996866122671424,0.999102294730365,0.9973625722074344,1.0003852517679876,0.9988305844469141,1.0002662625652254,0.9989950562839431,1.0003134949586698,1.0000509064149874,0.9995793065389668,1.000053935400658
12-2801016,,,,,,,,,,,,0,0.9960847367376983,0.99871206439678,0.9911216546394681,0.9955582524462624,0.999456868989313,0.9987295420624429,0.9961302433396971,0.9986412550349498,0.9968532780690674,1.0000933002831789,0.998493386143056,1.0000378932792522,0.9987216123343347,1.0001040419195792,0.9998416882470748,0.999364606166782,0.9998630136279955
13-2801028,,,,,,,,,,,,,0,1.0003468777758326,0.9898077640652857,0.9954658513835631,0.9999234374559857,0.9990629334919677,0.9961341746268904,0.9988263101511324,0.9969012652654208,1.0003206453884057,0.9986130450016066,1.0002069448180637,0.9988296645280754,1.000262643720189,0.999982229148298,0.9994800749618328,0.9999916467298993
14-2801026,,,,,,,,,,,,,,0,0.9819764696813482,0.9935161132420468,0.9998020488409635,0.9987367576283739,0.9954534334461548,0.9986256832552786,0.9965189729999201,1.0003183347800133,0.9984622813543088,1.0001965960591122,0.9987224770295507,1.0002569280946692,0.9999590630466486,0.9994279817086631,0.9999710421425204
15-2801042,,,,,,,,,,,,,,,0,1.0069280507646339,1.0109986548625431,1.0074756986405307,0.9991980131075988,1.0022202401229479,0.9990710716839224,1.0031869201382229,1.0006471202510328,1.002210409586074,1.0004818864843497,1.0020939772131705,1.0016565256398737,1.0009636298618423,1.0014944064287827
16-2801072,,,,,,,,,,,,,,,,0,1.0157800665567263,1.007918933449976,0.9967695706220953,1.0011458375248377,0.9976737955131297,1.002604843537415,0.9998385725780213,1.0017144452679458,0.9998411258639304,1.0016362830327121,1.0011903297403975,1.0004749476032577,1.0010675668868163
17-2801103,,,,,,,,,,,,,,,,,0,0.9902476562557808,0.9898342039954808,0.9976225684819148,0.9944454615442391,1.0005965659077383,0.9978789693458063,1.0003337678022957,0.9983694193643683,1.000397983167704,1.0000040147141953,0.9993287614502498,1.00001367263147
18-2801110,,,,,,,,,,,,,,,,,,0,0.9897541218555803,0.9985062837262139,0.9948070323030886,1.0013493533384248,0.9983199888370214,1.000793967200708,0.9987169950299405,1.0008090318904899,1.0003701637467792,0.9996414668341522,1.0003350455720414
19-2801283,,,,,,,,,,,,,,,,,,,0,1.0103866262303012,0.9977083598436779,1.007453599085072,1.0013564697630448,1.0037555079900102,1.0008546386212862,1.0033535422761635,1.002575777295286,1.0014707934470153,1.0022066413306123
20-2801315,,,,,,,,,,,,,,,,,,,,0,0.9853818224567401,1.0057288760516845,0.9981464548675816,1.0022000981943158,0.9988340408790692,1.001983577967068,1.0012184821309495,1.000098754300374,1.0010261107951355
21-2801356,,,,,,,,,,,,,,,,,,,,,0,1.0368799825534905,1.0055040801617208,1.0075483093958406,1.0025850415624245,1.0061422410741845,1.0046652050992464,1.0028659007544778,1.003752769558908
22-2801388,,,,,,,,,,,,,,,,,,,,,,0,0.9804058026412281,0.9971436122263534,0.9926509384186327,0.9981019282759983,0.997609642064802,0.9966549034238247,0.9981656118157511
23-2801439,,,,,,,,,,,,,,,,,,,,,,,0,1.010063734310999,0.9998497799826332,1.0066315693545789,1.0041563357832286,1.001588402015845,1.0029933169962233
