순번_정류장ID,43-2804576,44-2804078,45-2806308,46-2804557,47-2804080,48-2804082,49-2806234,50-2804565,51-2804563,52-2804561,53-2804560,54-2806311,55-2804084,56-2804612,57-2804067,58-2804571,59-2804538,60-2804536,61-2804065,62-2800297,63-2800261,64-2803997,65-2804792,66-2800289,67-2803934,68-2806662,69-2800286,70-2803932,71-2803596,72-2800283,73-2800281,74-2800280,75-2800278,76-2806663,77-2804031,78-2800260,79-2800275,80-2804713,81-2803598,82-2803600,83-2800273,84-2803601,85-2804331,86-2803581,87-2800271,88-2805489,89-2807150,90-2804581,91-2804582,92-2800267,93-2804032
43-2804576,0,1.8108627760022185,1.6436946895156646,1.357560518423308,1.2887173691796083,1.2620841255265545,1.2322995438284763,1.207150612591227,1.1819095249380012,1.1621432731794592,1.1441303809873042,1.1347403806283147,1.123465427261647,1.113421395510188,1.1437583493092118,1.468307385631596,1.6360257002229732,1.5770616255875916,1.5586313670846883,1.5097424041765566,1.4921076643215239,1.4628037016133797,1.433897797936402,1.4116999868578999,1.390435238162579,1.3747189780101718,1.3397886385528575,1.3112793057525707,1.3035274480478662,1.2788505378261228,1.2671617439858083,1.254929578420787,1.2442910997478955,1.24193944188906,1.2261898464691527,1.217602546367344,1.2140894907236066,1.210023189773131,1.2073812273323508,1.2027066187619806,1.196287374169294,1.1933831903448124,1.1920610854583873,1.18917255556128,1.183947573217025,1.17951018679646,1.175466150888907,1.173169911572361,1.1707973097369089,1.16753022725748,1.224574517087251
44-2804078,,0,0.9904285300142099,0.9998890932802,1.0002183992673577,1.0002274198952479,1.0002772761943308,0.9982401358185259,0.9988616252862232,0.9973194497257611,0.9970137144662086,0.9986530357993478,0.9990933073723074,0.9991296842008304,0.9995655765688035,1.1358927985197125,1.274086563453498,1.249176431065718,1.2425193900000848,1.2225740366512745,1.2148379549755663,1.2064109545180226,1.1944020073916872,1.1844930036757628,1.1754854587673713,1.1686525465634643,1.1536758268221678,1.140858361907605,1.1375531006809116,1.1267235817286312,1.1207787360730859,1.116247565460427,1.1114645644955936,1.110433565011717,1.1032553363844972,1.0996657249550637,1.0980232303576078,1.0963118906359033,1.0949716935194946,1.0935942414562212,1.0900266492924404,1.0886242690652788,1.0882674465540654,1.0868332895675612,1.0843559600224555,1.082525545123417,1.0805160918728856,1.0798239430225043,1.0788085729078516,1.0772219058464827,1.131489607914311
45-2806308,,,0,1.002271674564067,1.0018249000594261,1.001585990047863,1.001400318106319,0.999457289163981,0.9995368820019482,0.9977967351680933,0.9974060577230729,0.9990986891592648,0.9995122141754282,0.9995089950246902,0.9999079366119534,1.062233974773721,1.1910890044002465,1.1738857926813973,1.1698554814647675,1.1564606050417927,1.1509863700887213,1.1471936926798105,1.1390407682755421,1.131958381580393,1.125758702575497,1.1209667989558219,1.1105737689804405,1.1014753206532655,1.0990958570514364,1.091460063949861,1.0869389703271235,1.084086901609715,1.0807334220608973,1.0800065967407548,1.0747896740616774,1.0724346899087203,1.0711410968224833,1.0699078383689693,1.068871425452958,1.0682474584220376,1.0655017526466777,1.064222777141624,1.0641610737219342,1.0630808554352438,1.0612978056911,1.060081706292398,1.0585169712471314,1.0581915439108296,1.0575546665796718,1.056305983708398,1.1095272939841079
46-2804557,,,,0,1.0009871160096337,1.000746162540295,1.0006783595384776,0.9976952674710633,0.9988193150017333,0.9965523469635965,0.996267416250616,0.9985561555072049,0.999140455098023,0.9991807693049871,0.9997039246616948,0.9986487861307866,0.9991102277027875,0.9980027842671279,0.9993919252185385,0.9999447199250051,0.9993177330202614,1.0057744798371457,1.0060932929432211,1.0053622036119862,1.0054281598705603,1.0052158593007934,1.0052182679074286,1.0043169091013429,1.0044004578753811,1.00418880002506,1.0026213957025367,1.004100502715753,1.003801103358168,1.003866776661968,1.0033234422498813,1.0038327136392553,1.0034185411127043,1.003618913106662,1.0032494090532915,1.0045161959926014,1.003326816570156,1.0028982973716163,1.003409498890092,1.0031294358160305,1.0029922621041962,1.0031736393846786,1.0026388978152192,1.0032189883413931,1.0033807831335657,1.0031368120295443,1.0546412066559945
47-2804080,,,,,0,1.0002846195019583,1.0004333671383383,0.9960397287923425,0.9980982880874149,0.9954245627776399,0.9953296258541525,0.9981384407749164,0.9988716407444892,0.9989530341268544,0.999571372581787,0.9984469421492714,0.9989592169915652,0.9977833641222287,0.9994373997843501,0.9998768487803585,0.9993535169665096,1.0061868422692348,1.0063741499060983,1.0054733744980493,1.005537100162948,1.0053104519212988,1.005206588005453,1.0043601471723012,1.0044457861442067,1.004222947468111,1.0026779345073025,1.0041289424011066,1.0039606208305079,1.003956607573081,1.0033260273685287,1.003786368055417,1.003610316085465,1.003751433352179,1.003310122170681,1.00460830112272,1.003386274482032,1.0029462365373805,1.0034138301960047,1.0031819100878652,1.003040159686581,1.0031722161270356,1.0026765897764924,1.0033194286573774,1.0034833826663636,1.0031346849810785,1.0558309266831034
48-2804082,,,,,,0,1.0005402419184997,0.9945092897915675,0.9976342798618073,0.9946719110591699,0.9947501919995073,0.9979247803722371,0.9987542595149166,0.998858281509632,0.9995303917567647,0.9983593761702476,0.999088274492314,0.9976825580477607,0.9994044236343619,1.0000132828564663,0.9993215151106338,1.0063749065529415,1.006683543969923,1.005741901884115,1.0057934197799885,1.0055505891298253,1.005521948526364,1.004539632809623,1.00462253362201,1.0043810593233453,1.002880576497115,1.004346930113893,1.004022703919952,1.0040180216651888,1.003440489282075,1.003903161673398,1.0035332653623632,1.0037398576993646,1.0034147646513363,1.004668529434552,1.0035440878964244,1.003039067276493,1.0035686077160548,1.0032756172699118,1.002966609066374,1.003260935060753,1.0028093877270972,1.0034067593831795,1.0035210442303855,1.0032663635918284,1.0564876164839
49-2806234,,,,,,,0,0.9884349349810938,0.9964160732907257,0.9930613031313351,0.9936246399212054,0.9975040968355443,0.998520764956455,0.9986733947539709,0.9994426170099705,0.9982044689687708,0.9987930931301782,0.9975127383058979,0.9991646991623572,0.9998271003183323,0.9991070844052077,1.0065031052610858,1.006816631952276,1.0058295800884711,1.0058783716137487,1.0056231212946114,1.0054829823194826,1.0046630929258664,1.0046530760254138,1.0044869184333467,1.0028614573804557,1.0043655565290712,1.0041065319300806,1.0041009060313784,1.0035051606873984,1.003975057958312,1.003596276327574,1.0038058558340477,1.0034733825492856,1.004750291939992,1.003542948323977,1.0030283661236539,1.0035679535159634,1.0033263754197899,1.0030104836931995,1.0033087522935424,1.0027430106317892,1.0033515649519702,1.0035708219209332,1.0032608596218229,1.0573696015796645
50-2804565,,,,,,,,0,1.0021062782873613,0.9947953190112487,0.9948658375640116,0.999227644936342,1.0000252208544367,0.9999276904246304,1.0004822724935405,0.9989457167761417,0.9997284769247143,0.9978895749124784,0.9999968489353666,1.0006150203611424,0.9998286036051666,1.0075252206697238,1.0076431967586463,1.0067018317703185,1.0067036912617762,1.0064032480524823,1.0062872043923055,1.0051761985650927,1.0052471166539225,1.0049385340669248,1.0033351739168441,1.004615146360104,1.0043390518808517,1.004555426768188,1.0039162316361603,1.0043790326484259,1.0040517365185195,1.0041917696868325,1.0037203866478221,1.0050153778550752,1.003897538635058,1.0032498760093997,1.0037974841455226,1.003663790802756,1.0032766038629877,1.003682502157618,1.0029383742333453,1.0035539329155139,1.0038777174079072,1.0035569218016378,1.058533889723421
51-2804563,,,,,,,,,0,0.9867004694380087,0.9912098343642923,0.9981814459695093,0.9994746242345519,0.9994756695672341,1.0002342817056777,0.9985690491224396,0.9994710109742084,0.9976938750106461,0.9998019740634618,1.000491487708456,0.9996475553266707,1.0079189997542481,1.0081646686617203,1.0069936991005575,1.0069783299666755,1.0066481936286393,1.0065005834014646,1.0053186614817209,1.0053887780121409,1.0050548917409636,1.0033836466960708,1.0048724013580648,1.0046532599128593,1.004564132904601,1.0039755974718703,1.0043812726208694,1.0040438591737275,1.0041882817106138,1.0038342351150407,1.0051631790271465,1.0039478833565807,1.0033426093733164,1.0039043280160298,1.0037059052567885,1.003365101760412,1.003666570486921,1.0030692119918874,1.00369765436651,1.0038672892311724,1.00359135440461,1.059959449801392
52-2804561,,,,,,,,,,0,0.9949903997917243,1.0037926989951365,1.0034862827158104,1.002422205942352,1.0023997713985764,1.0,1.000592241323086,0.9985115331301339,1.0007737071217055,1.0016053024945966,1.000649058864646,1.0092376603812556,1.0093960222861562,1.008079937383918,1.007995488794636,1.007731854142537,1.007221307305754,1.0061332733449593,1.0061825234089918,1.0056682491647098,1.0038200534341402,1.0055048331722642,1.005087366613153,1.0050706258633384,1.0044287177127298,1.0048258326505484,1.0045413522384548,1.0046789156825806,1.0043090267477421,1.0056586038191573,1.0043336894759078,1.0037077986948018,1.0042799006525462,1.0040096781858638,1.0037704320988234,1.0040673526825572,1.0034477710192067,1.0040836394240007,1.0041964648777342,1.0039080736695865,1.0616014090128538
