순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2804748,5-2800272,6-2803582,7-2803603,8-2803602,9-2800274,10-2803847,11-2806301,12-2803848,13-2806298,14-2803849,15-2803851,16-2803852,17-2803854,18-2806296,19-2803605,20-2803855,21-2803856,22-2806231,23-2803857,24-2806295,25-2806293,26-2804201,27-2806291,28-2807291,29-2804203,30-2804206,31-2804332,32-2804208,33-2804210,34-2804212,35-2804579,36-2803703,37-2806885,38-2807292,39-2806887,40-2806889,41-2806892,42-2807113,43-2807410,44-2807114,45-2806973,46-2807115,47-2806952,48-2807116,49-2807117,50-2807120,51-2806975,52-2806976,53-2806977,54-2807136,55-2806955,56-2806956,57-2807133,58-2806958,59-2806959,60-2806978,61-2806960,62-2806961,63-2806962
1-2800269,0,0.9989815947701196,1.0016723380552544,1.0036355028961135,0.9953788190315304,0.9989439209921254,1.0021359445539517,0.9973750582398728,0.9984169514126175,1.0117511958386158,1.0041681022363205,1.0032962183588445,1.0028160152622954,1.0016753033034196,1.0021065968145098,1.001836687424888,1.0019763118109803,1.0018923839031812,1.0027147360384792,1.0022539956386496,1.00103317387722,1.001943061928432,1.001897312562814,1.0023935578634107,1.0024859238641566,1.002524124938377,1.001633101522961,1.001633512513764,1.0020819407015824,1.0017240136032972,1.001971666673652,1.00178148928921,1.002095758482135,1.0018351042317828,1.0018268744741756,1.0020620722356128,1.0019309934735818,1.001896709260316,1.0012359315224413,1.0011438972073823,1.001723519801138,1.0058833611337692,1.0054951254607187,1.00556297879365,1.0054941727847746,1.0317316467899262,1.031182087297103,1.0307577590193362,1.0305774826540426,1.0292086518394528,1.0280471842774417,1.0269100140827034,1.0264495849151294,1.0259961474042565,1.0258941182207368,1.0254422043349902,1.0247871577606626,1.0241130835707564,1.0240330015095704,1.0238668242150326,1.0238511572912454,1.0629795114231946,1.1386568531617078
2-2805488,,0,1.0048549440877443,1.0060955315404359,0.9937551860976038,0.9989318868348575,1.0029910926734393,0.9969835647870998,0.9982974142610237,1.0140444901412673,1.0048660113822687,1.0038224776229425,1.0032479779112768,1.0019421549697902,1.0023784365597068,1.0020624966282121,1.0022062664046079,1.0021028487006918,1.0029639022840304,1.0024617362697525,1.0011551713525446,1.0021108856988779,1.0020550417807748,1.0023211187492123,1.0024212525487743,1.0024632408715002,1.0015331418307558,1.001535661902774,1.0020065475349325,1.00163453520362,1.002096047115274,1.0017033725968618,1.0020329826722831,1.001939400897958,1.0019263640081584,1.0021682268185028,1.0019499678037034,1.0019137309403214,1.0011564637763992,1.0009208511515753,1.001664144194156,1.0058136557482102,1.0054177131820614,1.0055480129709826,1.0055345305421266,1.0324195892791372,1.031793722263225,1.0312390325977674,1.031155254408658,1.0296315909633142,1.0284356466205102,1.0272535072600442,1.0267798653986633,1.0263588637743764,1.0262511804492196,1.025873236223635,1.0251143285519466,1.0243811503513842,1.0243377869463444,1.0241650859152587,1.0241451892376403,1.0639140399590066,1.1409076128749032
3-2807373,,,0,1.007095625693778,0.9869228044341957,0.9967404611782976,1.0024368597476068,0.9949410360957184,0.9968672241785842,1.0156899311576617,1.0048674320955018,1.0037037673726608,1.003078696047412,1.0016756366607023,1.0021818439145187,1.0018623942712728,1.0020223773725625,1.001923500811922,1.0028508105611245,1.0023260040792268,1.0009593188477781,1.0019726567851175,1.0019207131867927,1.0022025020941467,1.0023123144333927,1.0023596185254868,1.0013956519830334,1.001401151166701,1.0018941880852434,1.0015101414966983,1.001789355488649,1.0015946818901016,1.001940118037231,1.001665991106733,1.0016649911930233,1.0019178809408902,1.0016975187799304,1.0016718238523068,1.0011325315180086,1.0008916906885488,1.0014409604599228,1.0059619421640762,1.0054299257485295,1.0056222891102435,1.0055483147864996,1.0328451664375518,1.0323141960840654,1.0317374758725508,1.0315914878572887,1.0301252178210905,1.0289454937973344,1.0277124783302527,1.0271318421004603,1.0267452260386631,1.0265409982778073,1.0260632503150746,1.0254662681237747,1.0246735494541441,1.0245825717817232,1.0244885888097772,1.0243808768967655,1.0647959038048698,1.1428575924704816
4-2804748,,,,0,0.9223944360200629,0.9879917056706798,0.9997225865025724,0.9891898594951315,0.9930877536083578,1.018136688686714,1.0044461283121546,1.0031410294226648,1.0024764723169557,1.000984238231593,1.0016462329972244,1.0013528867128734,1.0015454824581418,1.0014697530814822,1.0025113337051264,1.0019657629617496,1.0005291083924326,1.0016324062694817,1.0015943968298915,1.002182406499993,1.0022997719326057,1.0023501797545828,1.0013342383356625,1.0011007400835692,1.0018615175135706,1.001458972377072,1.0017544228049122,1.0015529866480557,1.0017211337514957,1.0016304884754132,1.0016310375806634,1.0017181965950595,1.0016659135430177,1.001723213980055,1.001083373900227,1.0008366989686186,1.001405826667835,1.0060602249659543,1.0055104628958704,1.0057055560446335,1.0055674323637263,1.033601449180616,1.0330473011622947,1.0323838336261033,1.0322258224067575,1.0307510675081497,1.029424966470563,1.0282327233662196,1.0277279511933932,1.027231623203126,1.02692539876845,1.026568396232163,1.0258184796422325,1.0251378017631325,1.0250815494088787,1.0248938561501302,1.0248208316502843,1.065785374521959,1.1455630564540529
5-2800272,,,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0095958549127968,1.0075582654518667,1.0064144461458648,1.0042485844361106,1.0044410724904687,1.0038307286483321,1.0039419565278818,1.0036996730660142,1.004564846551905,1.003889279342215,1.0022800313044786,1.0033125559738787,1.0031870924588178,1.0034602036559042,1.0037907460303555,1.0037923745614612,1.0026900165377672,1.002420572740913,1.0029193103707392,1.0024859036879004,1.0027249248667756,1.0024655117451924,1.0027883109063758,1.0024720377959098,1.0024324273507923,1.0026862504019591,1.0023535965498531,1.002628897110036,1.0017939091305337,1.001744506656605,1.0022849984519373,1.0066798097229028,1.0062339350625893,1.0062847932142662,1.0060639173342594,1.0342946051760673,1.0336687773112858,1.0332702978458403,1.0330992098379503,1.031360852691571,1.0302682294388703,1.0289175861226003,1.0282085996350188,1.02779671638613,1.0276687597760212,1.0270680453650627,1.0263520026161672,1.0256592422424922,1.0255510159214476,1.025356329773127,1.025361557219841,1.0666362131831932,1.1466672634238009
6-2803582,,,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0069517911762493,1.0049516995574377,1.0039333042991352,1.001922486283346,1.0025249346552836,1.0020877856773796,1.0022759017197762,1.0021371322832715,1.003221385447083,1.0025794486614945,1.0009659880601995,1.0021376980313936,1.0020690458080441,1.0026905229085157,1.002502900287326,1.0025497667314176,1.0017186392047155,1.001460100479013,1.0020100033302934,1.0018220658075145,1.0018839932952273,1.0016638017903083,1.0020393334062614,1.001736156244018,1.0017315917643959,1.002005618346353,1.0017646463295142,1.0017335203660076,1.001316461370514,1.000969175743497,1.0017851146806274,1.0062849220139354,1.0058405275429307,1.0058416147112539,1.0057547571353778,1.0346209029605506,1.0340363688713885,1.0335047483350148,1.0333841824354097,1.0315978618447563,1.0302656281095561,1.028890814464007,1.0283643011887915,1.027846992128732,1.0278585186474147,1.0271975847343326,1.0265134923651325,1.0257614858830626,1.0256498981720377,1.0254069175752472,1.0254115128523345,1.0672917452078667,1.148795543494112
7-2803603,,,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,1.0041543068199659,1.0023820970158352,1.0015870806581493,0.9998486888160961,1.0008659353306804,1.0006140339208514,1.000873202163275,1.0008368903525455,1.0021085263335803,1.001507873418442,0.9999126773910694,1.0011939487018713,1.001176204901273,1.0018446648947565,1.0019927839494522,1.0020597211874671,1.000955745511332,1.0009731869930822,1.001554193204801,1.0011214335137264,1.0014642389506772,1.0012638045004687,1.0016691858215845,1.001371381447789,1.0011935437445794,1.0016711385663297,1.0015235765011559,1.00141616602317,1.000574743964742,1.000580375529864,1.001348584192791,1.0061114132781328,1.005599143999817,1.0055436870162313,1.0055290986613294,1.034804590703633,1.0341492175193925,1.0335491091104463,1.033426298436333,1.0317813653385346,1.0304275073277354,1.0290263463074742,1.0284919168242976,1.0279669998864933,1.0278334676108758,1.0272601171699995,1.0265678357078332,1.025807118553536,1.0256936690329765,1.025491977262799,1.0254954471639763,1.0677907191082474,1.15009967710846
8-2803602,,,,,,,,0,1.0069899670698306,1.0550035537868472,1.0116849111643749,1.0083266172260454,1.0066256575856565,1.0037399054549994,1.0040771411999743,1.0033818078654442,1.0035357293774052,1.0032799742781742,1.004338991099691,1.003569474122438,1.0017499861275874,1.002957824384391,1.0028367014847732,1.0034773319450638,1.003540955436427,1.003552056318948,1.002063627138134,1.0020530636747327,1.0026142566701122,1.0024014395851655,1.0026684599891234,1.0023896036647917,1.0025301978674457,1.002197448645064,1.0023639311294827,1.00263814825532,1.0021877338427971,1.002133671814671,1.0016032587539654,1.0014774729140237,1.002141344682113,1.0068623231448524,1.0063871590105913,1.0063054855384175,1.006073004744372,1.0358142767976553,1.0350768585507588,1.0345081681892403,1.0343708756227392,1.0325545172517463,1.0310577109542816,1.029603254090083,1.029205040564514,1.0286164369201043,1.0284744048763608,1.027932693498246,1.0270850651970111,1.0263104131034453,1.0263692518620011,1.0261573012803036,1.0261071306961425,1.0685711203879247,1.151727335908126
9-2800274,,,,,,,,,0,1.089891755286435,1.0127560379223124,1.0085637393535032,1.0065707492937577,1.0033654048614848,1.0038108555222938,1.0030997120149179,1.0032777060019133,1.0030270897816598,1.0041787019290174,1.0033773600845777,1.0014813617807874,1.002764523291247,1.0026497282643052,1.0033238269182405,1.0033987449372548,1.0034156282337456,1.0021678793929418,1.0021541430196144,1.0027321242806186,1.0022436920710183,1.0025298250065529,1.002251312784346,1.0026226520530406,1.0020660316402925,1.0020437345822633,1.002330423500731,1.0022603853893584,1.0022013056503822,1.0014796261361414,1.001189004237916,1.0018784110108216,1.0067184670908893,1.0062396178858575,1.0062937875795244,1.0061848829600193,1.0362058956448417,1.035513381014066,1.0349859530301817,1.0346612273015294,1.0329185788706412,1.0315548541368782,1.0299970968134562,1.0294872866586786,1.0288871274078766,1.0287402788035127,1.0281872638509595,1.0274204992142077,1.0266778136811185,1.0265024698611598,1.026286317698219,1.026233746516161,1.0693949411939545,1.1533466236286056
10-2803847,,,,,,,,,,0,0.9712435249626593,0.9777648855898521,0.9815136083779274,0.9844660643089386,0.9894328974938863,0.9909660383605227,0.9917802890456231,0.9926117374062724,0.9951514118081908,0.9949654587198022,0.9937227824514931,0.9956276336080843,0.9959686210566511,0.9965368820719469,0.9973572163418088,0.9976217915257005,0.9966437533129844,0.9964905180567603,0.9975689387956338,0.9969224009848983,0.9978507720743591,0.9978714249611952,0.9985032889781287,0.9980781784525434,0.9984800905839102,0.9988409065751184,0.998440184138732,0.9985865490777961,0.9978682826829536,0.9980969274298915,0.9989370452493356,1.0043563079324445,1.0038751048335097,1.0040099294773939,1.0039287396566023,1.0346301445397894,1.0340090371127997,1.0334458240753617,1.0332581476369938,1.0314338952755393,1.03008866667176,1.028654952449395,1.0281052937665964,1.0276162832001314,1.0274320093710452,1.0268445064166263,1.0261327947493686,1.0253988439071888,1.0251484939582447,1.0250387596760493,1.0250038215900177,1.0688894447212722,1.1539541369088062
11-2806301,,,,,,,,,,,0,0.9937138984399775,0.9916106108188611,0.9920054572454681,0.9966601683162629,0.9971528400968619,0.997820117734951,0.9981426384980522,1.000459908422353,0.9997413192261119,0.9977096791645828,0.9996396641128094,0.9997338678979771,1.0002570185597734,1.000559488721717,1.0007127819038597,0.9993991429173367,0.9994707722155578,1.0002538934749055,0.9997556730918418,1.000569086350814,1.0001263445050246,1.0006811762958634,1.0003673103160184,1.0004434015441905,1.0007972227185613,1.000643653306161,1.0005707738760263,0.9997276148678321,0.9995942619432641,1.0006023386266925,1.005885534143422,1.0053962196187796,1.00555610978097,1.0055394206645902,1.0378117379135383,1.0370439321653944,1.0363748803936894,1.0360700021972622,1.0340796523313562,1.032708778631225,1.030867574242132,1.0303141541416196,1.029718733821474,1.0295015666964973,1.028852434178602,1.0280332428133072,1.0271908412737343,1.027094080820066,1.0268583662147794,1.0268411640702857,1.0721590939822987,1.1606207005478666
12-2803848,,,,,,,,,,,,0,0.9892282663812044,0.9913145728441417,0.997344721080141,0.997745716137103,0.9984724379505087,0.9987466525106808,1.0012222628198824,1.000353094085532,0.9980651894247319,1.0001203563759862,1.0001823813582615,1.0007254152044622,1.0014269371642008,1.001546848504556,0.9997326466034901,1.0001495098527522,1.0009489511058107,1.0000740479230947,1.0005997692708979,1.0004129233332526,1.0012329384982184,1.0006338884829598,1.0009302871406824,1.0010579920478841,1.0008931295505676,1.0008026403556216,1.000126269407841,0.9999664171521665,1.0008044865864767,1.006349591434414,1.00583151781477,1.0058330276210028,1.0058035861280215,1.0387557412129342,1.0379568947955535,1.0373823679896896,1.0369254898395237,1.0349142898075048,1.0333126838401971,1.0315619855987852,1.0309338454426793,1.0304254006711584,1.0302485927421492,1.0295745639457485,1.0286802715844594,1.027913478892016,1.0277538027713078,1.027408547796454,1.0272872817882086,1.0733131149116282,1.163169283690952
13-2806298,,,,,,,,,,,,,0,0.9924697972967704,0.9994393090688352,0.9992742436139128,0.9999804688734159,1.0000496505181973,1.0025515381036976,1.0014477613595718,0.9988184994883467,1.000961066479382,1.0009540701784851,1.001977772001911,1.0021864097958526,1.0018572611937044,1.0003063818001903,1.0003538110196453,1.0015412743336625,1.000947204886209,1.0014221910547403,1.0011619801148175,1.0016933235597094,1.001310731439291,1.0013319325292813,1.0016926819295695,1.0011603245071308,1.001267208041466,1.0003447122096456,1.0001679650852902,1.0010186322513746,1.0065777725388925,1.0063503159694427,1.0064073281267183,1.0062084540995355,1.0398508903175312,1.039019152175441,1.0382707720152942,1.0379241634379472,1.0356373797092095,1.0339251564911274,1.0321028051849026,1.031456490640489,1.0309321270917269,1.0306393216194656,1.030000601208332,1.0291386091017984,1.028454576784241,1.0282833520028116,1.028023934084504,1.0277465080757529,1.0745192088231499,1.1654901256200358
14-2803849,,,,,,,,,,,,,,0,1.0055211288700237,1.0025389875857167,1.0031165916361005,1.002539010471097,1.005073898187322,1.0033887287988414,0.9999733900067056,1.0023364235097643,1.002190842007548,1.0027552743107144,1.0029218679908187,1.003441965102421,1.0015911955270624,1.0011828956851678,1.0024523607913665,1.0013892178381372,1.002207442846693,1.0018585283587327,1.002379537026249,1.0019377885363532,1.0016595426213428,1.0022888151786469,1.0020771819352032,1.0018999245309348,1.0007899083095682,1.0005768486705344,1.001646925956322,1.007518536964413,1.0069219706802341,1.0068037482564507,1.0068006792809738,1.0415588359021883,1.040669308953387,1.0396397959348906,1.039190397288952,1.0372157125687105,1.0354597604087388,1.0332961018328466,1.0326115972404393,1.0321094046437844,1.031848378877218,1.0312223540609418,1.0302118500672017,1.029283057259139,1.0289907213950702,1.0289660801822078,1.0288644215325908,1.076465723776672,1.1700410104108665
15-2803851,,,,,,,,,,,,,,,0,0.9988989735525139,1.0009103926868765,0.9956285135311808,1.0014690363939283,0.9998854566229818,0.9962793988538992,0.9996721905335436,0.9998170807726343,1.0006218249969148,1.001612842263738,1.0012261705589005,0.999807409469652,0.9998891077483629,1.0005035410268832,0.9998154396969314,1.0005054612409774,1.000283256417528,1.0009753568703401,1.0005662664048054,1.0006457220530869,1.0010764044555744,1.0007484984374961,1.0010221446639094,1.0001086319002168,0.999815373124852,1.0007821227650948,1.0069139084567935,1.006312775607546,1.0066204119559667,1.0063169892769523,1.0427290104784357,1.041631867828793,1.0407508404060972,1.0404791089583796,1.03795272306075,1.0360424862436306,1.0339401791183447,1.0332219536704947,1.0325778659915965,1.0324727441305035,1.0315916914253767,1.0308172576091068,1.0296883461266362,1.0295377100005667,1.0293487826489722,1.0290849327675322,1.0782378978673253,1.1745949402506772
16-2803852,,,,,,,,,,,,,,,,0,1.0069993837020639,0.9924653859832069,1.0027242869419903,1.0002484052383696,0.9955607103775306,0.9998496990175263,0.9999975553628819,1.001698726886947,1.0020505521413192,1.0021905679880592,0.9999281886583375,1.0000144315857558,1.0011895874365317,1.000390911058539,1.001085486675191,1.0007831771009361,1.001490348509231,1.0010210130817807,1.0010702588726925,1.0015205051331422,1.0011573437532915,1.001286645066126,1.000181363773136,0.9999832362861759,1.0009917304146154,1.007359967205108,1.0068027945495468,1.0068484538095033,1.0067624952125622,1.0442525101173825,1.0432441457175596,1.0422843160876043,1.041754215254311,1.0392812477712272,1.0373308890546964,1.0350650975483002,1.0343670604067816,1.0336257303236025,1.033328236572344,1.0325771597890279,1.0316534867162572,1.0306447594067265,1.0303644589167025,1.0300519062856464,1.0300307240931,1.0801472840534383,1.1790603750740452
17-2803854,,,,,,,,,,,,,,,,,0,0.985641694888231,1.0019018467997072,0.9993143843554341,0.9944207186756131,0.9992641894377738,0.9995120546463941,1.00054705281366,1.0010634655892667,1.0012918055709277,0.9990261532562802,0.9991628517445742,1.00043648747003,0.9996437630375383,1.000449407210489,1.000205691096009,1.0009826925847356,1.0005295891722816,1.0006197966601955,1.0010922393364046,1.0007335081048092,1.0007644917091087,0.9997883805506312,0.9996136591987947,1.0006610205750623,1.0072715075979422,1.0066207561577964,1.0066746844592338,1.0065153419865753,1.044547366841362,1.0435217011415299,1.0425423833784506,1.0420766960141679,1.0394879182692034,1.0375101144904213,1.0352085809214961,1.0344406057023432,1.0336912786309862,1.0334491898978855,1.0326889061360605,1.0316987343800945,1.0306807314036592,1.0304518792237887,1.0301354191693217,1.0300072677505878,1.0806244804847709,1.1803731004862423
18-2806296,,,,,,,,,,,,,,,,,,0,1.013187750191134,1.0050256339404227,0.996785635290542,1.0021392793625907,1.001912963483505,1.0029136269497834,1.00316209154476,1.0032243348669772,1.000476495857782,1.0005441301955158,1.0018489510205602,1.0009098503312224,1.0016191612408905,1.0012248451584518,1.0019568811047048,1.001418759192436,1.0014379877850084,1.0019130857354486,1.0013582348632057,1.0013403454317562,1.000293024902324,1.0001982881738711,1.0012521582673188,1.0078782796715822,1.007180507787228,1.0072999190506984,1.007018964377564,1.0461221091045896,1.0450402114450303,1.0439890656030042,1.0434084327578081,1.0407511531433848,1.0386127005537629,1.0361726727379226,1.0354337595834462,1.0345904190360413,1.0343911348434545,1.0335959032512758,1.032513413221628,1.031460789643536,1.0312682687476926,1.0308787271820097,1.0307353197595184,1.082218156028878,1.1838353215998163
