순번_정류장ID,22-2801207,23-2801605,24-2801576,25-2801549,26-2801501,27-2801180,28-2801506,29-2801511,30-2801484,31-2801462,32-2801469,33-2801446,34-2801430,35-2801417,36-2801384,37-2801345,38-2801331,39-2801344,40-2801357,41-2801360,42-2801165
22-2801207,0,0.9978216010992536,0.9987903541416139,1.0000995580656253,1.0044147405829424,1.0042101282071814,1.0017749290832387,1.003728751901581,1.0003882061648806,1.041254276381911,1.0347209748365298,1.032958299679353,1.0315638549877402,1.030033447182653,1.0283520765426213,1.0270186893327726,1.078027497445028,1.0724830306720081,1.068765930061561,1.065202097488684,1.0624463282981298
23-2801605,,0,0.9993602807971013,1.0009405721371003,1.005804384570751,1.005152700625902,1.0021691445167438,1.003822140039689,1.000214235960908,1.0444477299848982,1.0370457847083465,1.035059040567165,1.0334739227426861,1.0318015656737696,1.0298934275314948,1.0283873504533614,1.081778346377976,1.0757221929789211,1.0716681647604085,1.0678172359060254,1.0646407391042265
24-2801576,,,0,1.0035830927249492,1.0093728045965475,1.0070808183786577,1.0027398378986756,1.0050514676033306,1.0007753170762401,1.050850850931335,1.0415407334781057,1.03907582215354,1.037086587029182,1.035122259618282,1.0327446152089421,1.0308867556316514,1.0888571741165314,1.081769877540443,1.077043671457043,1.0726266504678377,1.0689807024837172
25-2801549,,,,0,1.0028344012675814,1.0032293266888983,1.0000045706256337,1.0025600705089388,0.9981277828417305,1.053386989892469,1.0429391505685541,1.0402152040274542,1.0380230640397867,1.0358996015813444,1.0333122854782664,1.0313090475173345,1.092354664113186,1.0846361134020523,1.0795103797107395,1.0747623404479956,1.0708490627189036
26-2801501,,,,,0,1.003628226040607,0.9988974601623476,1.0024786249376751,0.9975164116516487,1.0651502496276533,1.050366299184276,1.0466458064137083,1.043635979549746,1.0409578451327794,1.0374824394947406,1.034846461872197,1.1034418364287493,1.0938456616888692,1.087531796844353,1.081813608050378,1.0771098245869914
27-2801180,,,,,,0,0.995939309579303,1.0020096718466833,0.9946699385646135,1.0012792157254105,1.0012529977835398,1.0009911359047194,1.0013419153370369,1.0002812595634245,1.0011873309041142,1.001964414797154,1.0760427199270877,1.0683191996405437,1.0634501109439387,1.0589312661589816,1.055391725719789
28-2801506,,,,,,,0,1.013401402188877,0.9931937406446117,1.0042981000666926,1.0039473093331337,1.0032517500531721,1.003482128290845,1.0018920263196527,1.0028352798361406,1.0036125425928342,1.0973854664499425,1.085208894522791,1.0777163799548368,1.071144203561612,1.066301362442103
29-2801511,,,,,,,,0,0.9602654088334199,0.9977988945031693,0.9953432990542735,0.9957554188576854,0.9971325270242527,0.9956558100478446,0.9979344439929567,0.9995798442169872,1.1116112861254452,1.0956661770762781,1.0860974724055354,1.077986549379938,1.0720347366306873
30-2801484,,,,,,,,,0,1.0270669810988702,1.0055883081888028,1.0041520628960638,1.00434395276746,1.001938295069567,1.0032166450303721,1.0041661905631991,1.1291688943184537,1.108954646012799,1.097035143012849,1.087218575818954,1.079998443403569
31-2801462,,,,,,,,,,0,0.992726130706225,0.9941713220459549,0.996734236888627,0.9945315563744561,0.9979865688942258,1.000137462406818,1.0258737415112704,1.021386022650544,1.019405236088016,1.0171048288712095,1.0159350154860718
32-2801469,,,,,,,,,,,0,0.9980264711504943,1.0018178804583198,0.9962815860874112,1.0010251290542513,1.0032203789578529,1.0024716561606895,1.0015622752251347,1.002010635671338,1.0013680578869795,1.0017384591631928
33-2801446,,,,,,,,,,,,0,1.005254627741988,0.9952856528520356,1.0018539065680816,1.0041799323773364,1.0031229687505157,1.001323513961599,1.0023933821444293,1.0016473930299057,1.002012063262087
34-2801430,,,,,,,,,,,,,0,0.9783266172711123,1.0003621746576108,1.003903518385154,1.0017254940517155,1.0014914330589262,1.0020535927904934,1.0012804203382317,1.0017246053775386
35-2801417,,,,,,,,,,,,,,0,1.0080203914384882,1.0084365827923198,1.0047188329677301,1.0028293716793901,1.0031802631570408,1.002186567661143,1.003009025171973
36-2801384,,,,,,,,,,,,,,,0,1.0088661925498916,1.002795707982773,1.000950418042248,1.0018505190883897,1.000882769431533,1.0015030153504128
37-2801345,,,,,,,,,,,,,,,,0,0.9950640831245112,0.9967273997536359,0.9993334532293237,0.9986971538945149,0.999883548745186
38-2801331,,,,,,,,,,,,,,,,,0,0.9950643696818656,0.9994437917156213,0.9986008903226792,1.0008895263272306
39-2801344,,,,,,,,,,,,,,,,,,0,1.0046849419444739,1.0007716579546835,1.0032724886759918
40-2801357,,,,,,,,,,,,,,,,,,,0,0.9966443438914027,1.0007549978543102
41-2801360,,,,,,,,,,,,,,,,,,,,0,1.008264695331678
42-2801165,,,,,,,,,,,,,,,,,,,,,0
