순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2802347,5-2803527,6-2803624,7-2802589,8-2802362,9-2802598,10-2805538,11-2802340,12-2805282,13-2805042,14-2803817,15-2804957,16-2801820,17-2801864,18-2801860,19-2801858,20-2802151,21-2802130,22-2802072,23-2802044,24-2801690,25-2800217,26-2800197,27-2800193,28-2800191,29-2800183,30-2800140,31-2803502,32-2807466,33-2803415,34-2805157,35-2805159,36-2805161,37-2805168,38-2805163,39-2805165,40-2803466,41-2806275,42-2806277,43-2803486,44-2803483
1-2805045,0,1.022320867773786,1.0100912385143006,1.148044921875,1.107764223292313,1.1210005205959888,1.282134721770257,1.3277141357630795,1.3877847851793457,1.526865621434334,1.246823550504992,1.20375532553771,1.2369796664721355,1.224050543084013,1.2502665835997038,1.3286401273551884,1.3635879022234498,1.334528736999019,1.3106625655831454,1.436821232850528,1.4219467120596325,1.406834286019708,1.3984952728844415,1.3414717893310382,1.3057456898799462,1.2875640504056165,1.2894458311774384,1.284961962380376,1.2737244462163482,1.2623144450448285,1.2795757348172294,1.233512307487972,1.1963133760429494,1.184247991761501,1.1808993330979645,1.1787103443357079,1.1761765586830573,1.173170748178577,1.172065609927531,1.1699017257768456,1.1678567736850494,1.1665966059444506,1.16267968192254,1.158882175658111
2-2803524,,0,0.9832708890052069,1.0023464864313538,1.0007750790674426,1.0386930544729873,1.2165069494877612,1.270421489712125,1.310116455060095,1.2775812011290986,1.133981103859367,1.1142021835593159,1.1495798723211674,1.1417751610839646,1.1684624249702031,1.2435155647354121,1.2789586595000537,1.2568464991037573,1.2410987351444258,1.3871813271412148,1.3740862697272969,1.3607212717248478,1.3533757931997563,1.291748983545429,1.2899793517976297,1.2726652926797197,1.2747027872930663,1.2703081213176775,1.2596644017789518,1.2486372794714273,1.26652808946472,1.2222322065871953,1.1865163010451703,1.1749996560301381,1.1718493304397524,1.1696755796255733,1.1673334287067032,1.1644588334956214,1.163344526336917,1.1612593375824418,1.1593158061278777,1.1581676666472567,1.1544231247706243,1.15075596617216
3-2803525,,,0,1.006286986194666,1.0035900337812045,1.0443574031246885,1.240736216071189,1.298316146264857,1.3393767296665813,1.300924812953648,1.1400251953627307,1.1183054209891041,1.1544496040689387,1.1460541646365547,1.1733006868976104,1.250517326078632,1.2872815606135632,1.263965310142658,1.2469370097040906,1.3959099978962008,1.3821447795908381,1.3683887052187798,1.3605632137284833,1.2965946218458302,1.294455306271828,1.276571434255361,1.2785694296748193,1.274065015618999,1.2631443513408038,1.2517690371823431,1.26979855386439,1.2245668291244942,1.1882078154089981,1.1764727998954339,1.1732379198151872,1.17108957131741,1.1686524431064653,1.165763598501451,1.1646573673017935,1.1625152578513085,1.1605693962021757,1.1593761974987513,1.1555513522163812,1.151884278213499
4-2802347,,,,0,0.9985718067504964,1.0105392155267625,1.4789739985337897,1.5672695005218023,1.5958709150326797,1.4904880069932296,1.1688614864701252,1.1367735888765464,1.1782595733161645,1.1670655350845045,1.1984780207148253,1.288075414503484,1.32900416,1.2991895873546844,1.2760227423089434,1.435704673474044,1.418831798481244,1.4020861620883183,1.392838307058562,1.3205642545497978,1.312600015836311,1.2923175859250131,1.2942247363940167,1.2891395583293328,1.2768681392081442,1.2641314294796482,1.2829112794664361,1.233268855732337,1.1939419942753666,1.1814564523769142,1.177996845169596,1.1756750428358134,1.1731802455828744,1.170050697332751,1.1688933802512735,1.1666023618943933,1.1645063570859457,1.1632138224773947,1.1592556460802088,1.1552961551693153
5-2803527,,,,,0,0.9904137103667652,1.2349450724921445,1.3768507558788963,1.4499153615461513,1.3539688213490997,1.1096849068800507,1.0909544044764983,1.1361097592478155,1.1271911560529515,1.1598849958792525,1.2518935038771852,1.2953016101366677,1.2671692726788397,1.247354653013514,1.454847147110908,1.4363655850552892,1.4178028189305392,1.4077032795926947,1.3179069126362903,1.3200295406018838,1.2985354530986573,1.3003912388056829,1.2951073617348585,1.2822517000332874,1.2688470960552436,1.2880729511291336,1.2361984965838344,1.1956364259427565,1.1827763186301214,1.1791914123500942,1.176905747683028,1.1742236681019826,1.1710200354566311,1.1698931775290193,1.1675213837764307,1.165435548705382,1.164142708662271,1.160011208463517,1.1559957519736876
6-2803624,,,,,,0,1.0083387005877145,1.0108163921861768,1.2023861281203783,1.143380773290756,1.0384793090825657,1.037394219554567,1.086796790406875,1.0808315602429468,1.115581095865874,1.2099188927590379,1.2560293403984173,1.2305932275460485,1.2147480182528154,1.4898946905585713,1.4685674762382999,1.4471688128266094,1.4356713561286887,1.3345126994294576,1.3351918313625013,1.3116947273212873,1.3133719919310232,1.307667458467662,1.293755773189892,1.279231348455897,1.298898742661458,1.2434754624660227,1.2005770092516501,1.187110442792223,1.1834142867559365,1.1809203298180277,1.1781540277528642,1.1748721329275507,1.173619831736424,1.1712473392499825,1.1690053778117704,1.1676270498298023,1.1633549162446606,1.1591723410191312
7-2802589,,,,,,,0,1.014344432748102,1.3510269590233943,1.20972339918502,1.0415517403151504,1.0395383456016754,1.0920986992378985,1.0855094147005306,1.1220165260668304,1.2225553132345106,1.2710615157866243,1.242730015008356,1.2246858558291178,1.4298172244062641,1.41135334273159,1.3927445597753956,1.3826562169447847,1.2949506893261742,1.2992051092413692,1.2783716223789752,1.2806877817653723,1.2755805064515462,1.2631188540552862,1.2502315379740447,1.2706046488264797,1.2205313333006669,1.1818930801324568,1.1696022871381062,1.1663705578481474,1.1640933844838375,1.1615752532809214,1.1586358012043543,1.1574926119652849,1.1553391159884592,1.1532983841297817,1.1520516590387764,1.148177455144677,1.1444901128818472
8-2802362,,,,,,,,0,1.0198623160408835,0.9938240993811528,0.999813418647181,1.0094355357021052,1.0643362831619942,1.0597265438362726,1.097347296396218,1.1988145883473709,1.2486279696683849,1.2222846275602803,1.2064314445843674,1.3709013297519352,1.3551026349373037,1.3395719143996427,1.33091682854426,1.2787851776383103,1.253941647219749,1.2365648840628545,1.2396370756916264,1.2352393425717594,1.224641451157395,1.2140345803449248,1.23498902604648,1.192064048977545,1.158828765194843,1.148093472915317,1.1453023676711847,1.1434689172688717,1.1412363439396809,1.1386621285659055,1.137763620814883,1.1357922511172291,1.1341023837477855,1.1330506048219307,1.1296507548235226,1.126453333857355
9-2802598,,,,,,,,,0,0.957033123976421,0.9973429341482809,1.0086218813370442,1.067634849126902,1.0624453938675045,1.1024065791114992,1.211253289757441,1.2641808171928897,1.2342709732387451,1.2161937976573232,1.388095117022121,1.370799819826673,1.3538023005641118,1.3444152584627367,1.2874902905487675,1.251651615179767,1.2341459836854987,1.237327321602775,1.232814120072146,1.2221200976162891,1.2115702330440834,1.2328436803678422,1.1897002647124757,1.1564626988480526,1.1457911247257568,1.1430213245848144,1.1411064619299556,1.1389465296203842,1.1363879006354896,1.1355337348921195,1.133538436890016,1.131892856305134,1.130819948132133,1.1274153019755115,1.1242747103739361
10-2805538,,,,,,,,,,0,1.0010610997774239,1.0118000161809637,1.0739261680886654,1.0679409745468011,1.1098126719989256,1.2244063138980905,1.2797065545115731,1.2468576541569678,1.2259003228028844,1.403557382535669,1.3849662776091802,1.366693920309456,1.356676958007751,1.295457981765158,1.257773733686624,1.2395495928002775,1.2426187742326233,1.2379368905197996,1.226823303929673,1.2158380506418605,1.2374135958035428,1.1927854088719994,1.1586559560551357,1.147766837022012,1.1448919459184466,1.1429627046174136,1.1407544662217968,1.138106827553593,1.1371660410601478,1.1352226174669888,1.1334493815878255,1.1323828289935214,1.1289929223976918,1.1256724318906364
