순번_정류장ID,59-2800198,60-2800203,61-2800208,62-2801378,63-2801385,64-2801389,65-2801400,66-2801406,67-2801422,68-2801438,69-2805321,70-2801487,71-2801529,72-2801544,73-2801187,74-2801581,75-2801606,76-2800694,77-2800726,78-2800751,79-2800765,80-2800782,81-2800797,82-2800813,83-2803049,84-2802654,85-2807098,86-2802671,87-2802630,88-2803042,89-2803043,90-2803099,91-2803071,92-2803082,93-2803093,94-2803107,95-2803121,96-2803125,97-2803232,98-2803181,99-2803260,100-2803270,101-2803269,102-2803273,103-2803279,104-2803294,105-2803308,106-2803318,107-2803315,108-2803323,109-2803332
59-2800198,0,1.006026516673363,1.0099204983131709,1.0023032527357214,1.0058428272767193,1.006610442781819,1.0068448227376496,1.0034621033641604,1.0040294140558934,1.0043801264996892,1.0037519917941309,1.004822595568452,1.002887752420943,1.0038264104420764,1.0039751453952044,1.0034797523306451,1.0035021722510473,1.0055164664004355,1.005779424335878,1.0040945963938954,1.0082213307752028,1.0042229560101368,1.003868034872695,1.0037649847138528,1.003793313855025,1.0036555620667604,1.0018616460335241,1.0035388986637848,1.0029416288599349,1.006715359902492,1.0083695160337935,1.0048854697016314,1.060052073710701,1.058538602952878,1.0688478973956104,1.0673792242354754,1.0667682401823442,1.0648140024437422,1.0869264172921709,1.0865364090761023,1.0837581864740313,1.0930907080437544,1.1256242423607352,1.1779314167853994,1.174308058127282,1.1722004336834597,1.1687964173129481,1.160857301013248,1.1549263021156804,1.1459529477897554,1.1486015453181744
60-2800203,,0,0.9942054181423716,0.9917618531504665,0.9984276069017255,0.9996534052785266,1.0009227404992507,0.9976385624254813,0.999472847954568,1.0001748633001126,1.0001978447479614,1.0020039194670236,1.0000422808433822,1.0014404169589437,1.0015326073735937,1.0012908268463079,1.0012986769459813,1.0037028644220651,1.004212134092131,1.0024156681763154,1.0067387613714898,1.0026813354993822,1.0023652419572844,1.00236271626249,1.0024444129015053,1.002342558016987,1.0006860547460208,1.0023420055681078,1.0017748140281273,1.0056775639189266,1.0074028390635164,1.0038683052662478,1.0603597264405324,1.0588028000929954,1.0693465523385821,1.06808460404883,1.0670385391163777,1.0649542708578643,1.0878599966828773,1.0875146883921492,1.0845837868400594,1.0940889872008241,1.1272288791127183,1.180737653043055,1.1769724352974902,1.1746272501407167,1.171240684887349,1.1629300193387635,1.15680158930568,1.1476402773681769,1.150280504916517
61-2800208,,,0,0.9868942522296218,1.0008376510474988,1.0033893729364485,1.0045124385749387,0.9992249096890274,1.000904334414704,1.001989345599654,1.0016421811296004,1.0033223413000993,1.0010923509584566,1.0023978794799147,1.0026676925138758,1.002126534096118,1.0022633087380997,1.0047966321631532,1.005141466748028,1.0032522284316063,1.007982104803846,1.0034703358309267,1.0030973953310887,1.0030397533083826,1.0031007098945517,1.0029699118875914,1.001148326300578,1.003008781957992,1.002280195049986,1.0063270268139617,1.0081403918814544,1.0043657016137855,1.064348166873111,1.0627770344706795,1.0738558606668884,1.0722471356040724,1.0712504135993586,1.0690863235656731,1.0927779601199998,1.0923566871736083,1.0890976257533909,1.0990679423784526,1.1340777469454835,1.1904183330116342,1.186215165113707,1.1834081945772779,1.1795178522366914,1.170622433385105,1.1638639120905456,1.1539167459331923,1.1563991648985963
62-2801378,,,,0,1.0274529700419366,1.0209493010054194,1.0161694593470354,1.0053341809278642,1.0060589495479455,1.0062216080835997,1.004707360448152,1.0062067494566151,1.0031591713364227,1.004467131863155,1.0046286988977429,1.0039164157348812,1.0039066701924264,1.0064177650877586,1.0066929205071071,1.0045339887489675,1.0096315438554306,1.0046498973059828,1.0042025146519615,1.0040524072867232,1.0040736663730405,1.0039013339451222,1.00189661276305,1.0038466506989578,1.0031428687520703,1.0072833619284356,1.009256426072058,1.0052488065475758,1.0683442477831548,1.0664886779070024,1.0780257420573705,1.0761522011542475,1.0752279610652402,1.0727453880521904,1.0975574916703654,1.0968888397845324,1.0934809866729562,1.1036904575708864,1.1402717717083097,1.199167022011042,1.194554665793066,1.1911449263050586,1.1869450041015421,1.177452571247201,1.1700424917506413,1.1593903632537093,1.161912625286218
63-2801385,,,,,0,1.0083527758190687,1.0084247248230647,0.9959529914529913,1.0000094472240275,1.0019386576411382,1.001471694002811,1.0037125318715143,1.000832275724367,1.002471789108408,1.0027950803982142,1.002135500098001,1.0022966626982426,1.005212692713015,1.0055796678728375,1.0034079571984469,1.0087451583264873,1.0036372529509223,1.0032144865465016,1.0031411753314579,1.0032036657690637,1.003056593190214,1.0010644102242368,1.0029804952786525,1.0024008801251607,1.0065688699298574,1.008613686926216,1.0045371876914937,1.069125144157699,1.067204621123873,1.078986830074504,1.0770494190872288,1.0759965909301643,1.073526163063125,1.0989390820646694,1.09821481635564,1.0946248135084131,1.105091659107401,1.1424207164498688,1.2025407713221707,1.1977469758366972,1.1941162228643336,1.1896608189852544,1.1799062566051717,1.1723290039786143,1.1613720536861716,1.1637977882979498
64-2801389,,,,,,0,1.0084741045835304,0.9906112567098844,0.9979273045752747,1.000874234260252,1.0006952580411237,1.0032932814495565,1.000275073376261,1.0020829359955228,1.0024570314297547,1.0017788700187977,1.0019846861509327,1.0050807178562648,1.0054709196443625,1.0032282946832094,1.008758976888834,1.0034830523281142,1.0030534405493523,1.0029916019114986,1.0030627716685074,1.0029167686108462,1.0008880874769597,1.002965773854093,1.0022670693846554,1.006633481102627,1.0086191609501143,1.0044602015535413,1.070376358245416,1.0683816019143304,1.0805657932086807,1.0784563370145093,1.0774554059538568,1.0747055703953718,1.1006551390500245,1.0996843176603854,1.09617825899993,1.1066976618693871,1.1446864415536881,1.205883910529337,1.20091805156467,1.1971605928860893,1.1924509654691737,1.182532719407264,1.1746373691415284,1.163392882086444,1.1657823653933708
65-2801400,,,,,,,0,0.9653399333763059,0.9925108353491431,0.9986592960037292,0.9992840124070871,1.0025676022451546,0.9993566663549361,1.0014517816789685,1.001914408447476,1.0012123629840073,1.0014953682645837,1.0048747165978962,1.0053017836794769,1.0029553383580236,1.0087731352098765,1.0032505193218837,1.0028118628417027,1.0027689159007278,1.0028534137534677,1.002709796921249,1.000511612297953,1.0027835275898191,1.002071290194029,1.0065773342779403,1.008726417529211,1.0043469623526702,1.0721600221334078,1.0701612535960743,1.0824307413603536,1.080319927225264,1.079358710830292,1.0765663537154586,1.1028619816071636,1.101890121516886,1.0981626573068077,1.1089673087784355,1.1478917866293674,1.2106181873395838,1.2054035523180524,1.201333476226485,1.196473976256953,1.186115990956312,1.1779617508165006,1.1662270074679906,1.168634744345861
66-2801406,,,,,,,,0,1.0079969257696795,1.0073012542689557,1.0042749854738773,1.0066557251070964,1.0022817582064163,1.004161871656727,1.0044034925220995,1.0034932071139522,1.0035298369108459,1.0066454438594445,1.0069566819382438,1.0043907395788714,1.010375107293177,1.004540652683026,1.0040299398036538,1.0038747699023725,1.0039075053196165,1.0037197020408695,1.001499253827867,1.003561446642362,1.002908569501318,1.007484382910226,1.0096467231465092,1.0051399898110642,1.0744912829371527,1.0721695125018684,1.0848395095676522,1.0826282431089465,1.0812071256302953,1.078587676299474,1.1053341182329497,1.1043599190784883,1.1005136681766348,1.111352685291096,1.1509803033590063,1.214848532039512,1.2094256665708414,1.2049876885644044,1.1999313894016261,1.1892902456925678,1.1809381222607953,1.1689346197856194,1.1712075496207313
67-2801422,,,,,,,,,0,1.00672049305471,1.0029810401167845,1.0063356594206538,1.0012663350241058,1.0035803542415587,1.0039163359006202,1.0029280792729742,1.0030405232059578,1.0065301879160307,1.0068751819884956,1.0041319827338269,1.010539644958931,1.0043211908262946,1.003790016044927,1.003649443659931,1.0036954496821333,1.003506840166986,1.001078930950066,1.0033670704151878,1.0025794924914817,1.0074638099285909,1.0096010320426476,1.005138600263716,1.0770091495304153,1.0746343784778891,1.087477806507845,1.0852280483120686,1.0839180955596568,1.0808123506708327,1.1085036611720849,1.1073933207804565,1.1033590545367902,1.1144542397933395,1.1553536911697964,1.2213022985780726,1.2155252526942715,1.2106334633378124,1.2053361847633501,1.1942011492893656,1.185291834964891,1.1726438915222186,1.1748383715903097
68-2801438,,,,,,,,,,0,0.9969804922813522,1.0042998600393687,0.9985273716650881,1.0018420527985914,1.0024624643149052,1.0014264697111275,1.0017761907740568,1.0059724997130783,1.0064033013265228,1.003446676763126,1.0104571336835824,1.00373670129744,1.00319417380942,1.003105114319445,1.0031839520259962,1.0030053443843896,1.0006223995269337,1.0030511556955901,1.002115631667433,1.007263205591855,1.0095113595025464,1.0047381091693781,1.079988312855992,1.0774085950794223,1.0909766075714937,1.088313739193475,1.0868892824389869,1.0836462217201226,1.112423434390736,1.111134372294817,1.1067580746128314,1.1182759635428237,1.1607997622239963,1.2294097388012184,1.2231687284827584,1.2176802037445165,1.2119515255705617,1.200186076471651,1.1906708118077554,1.1772957117310312,1.179460993145491
69-2805321,,,,,,,,,,,0,1.0115200109065194,0.9984563642898819,1.003287145459767,1.0038878098069242,1.002345001774179,1.0026181250117703,1.0073645019724649,1.0077221873064348,1.0041766415370084,1.0121723826216367,1.0044017929599633,1.003754247500676,1.0035913787991508,1.0036491166659345,1.0034310469351715,1.00064925196275,1.0034227495896146,1.0023916724203665,1.007920641877944,1.0103058020884046,1.0051620801695997,1.0857988902536058,1.0828395696390574,1.097039942950616,1.0942682154051824,1.0925155174429173,1.0888437444851686,1.1194087067076675,1.1175717903339408,1.112995431319183,1.124881596370629,1.1699425564676413,1.2427076908405459,1.2356899014563383,1.2291823954689136,1.222631205611562,1.2098474593151738,1.1993413525829422,1.184875259268277,1.186764549292582
70-2801487,,,,,,,,,,,,0,0.9845713262234891,0.9976137211036541,0.999853100287642,0.9984017586596162,0.9996770308177308,1.0062637999691908,1.0068094848732625,1.0028958745368473,1.0119795081967213,1.0033473800206758,1.0026977759421543,1.0026517319173796,1.0027761433011655,1.0025844723574668,0.999851875,1.0026991548992086,1.001785237423841,1.0075555555555558,1.0099707727125768,1.0045489478647784,1.0900628192916426,1.0867785872925806,1.08564135456494,1.0828543138366375,1.081516427579058,1.0779500142998073,1.1244092629723161,1.1226351385710656,1.1174916006918458,1.1298965066530888,1.1771453052711705,1.2535079408094507,1.2458062969794443,1.2384047160753455,1.2313326309319987,1.2176642895529828,1.2063011551388925,1.190833164400329,1.1924703514546744
71-2801529,,,,,,,,,,,,,0,1.0141122614920743,1.01082545495909,1.0057230096890601,1.005087561292905,1.0109239566996024,1.0109020306525303,1.005733752595781,1.016130728515159,1.0057413555484256,1.0048339984366645,1.0044857614712943,1.004490275860568,1.00418387572565,1.0008450588934383,1.0038910651837847,1.0028283806540534,1.0092725501709223,1.0117779196594694,1.0058931758221403,1.0972276011901954,1.0935866491751443,1.0919227033319578,1.0888968817907667,1.0873440064076836,1.083310348712094,1.1324410863734793,1.1301238099724173,1.1244964554615826,1.137341430596357,1.1872735023852328,1.2680376325681888,1.2594162705201797,1.250902040375407,1.2427582406702355,1.2279540065321461,1.2155710247745155,1.1988013942455729,1.2001794332732425
72-2801544,,,,,,,,,,,,,,0,1.00675185756847,0.9997849422723615,1.001635789932698,1.0103216206272787,1.0103975835519297,1.0046275017717998,1.0163796983397229,1.0048549222734422,1.0039291283786187,1.003688389580635,1.0037552651961255,1.0034709249774032,1.0000178611345503,1.0034538581224115,1.0022004987238786,1.00901640963582,1.0118077587565435,1.0055034113301171,1.1014491296954516,1.0973155127812104,1.0953940395701,1.0921237964707173,1.0904306492034062,1.0862165180517744,1.137065253811213,1.1345912493518968,1.1287463210304762,1.1418104642881017,1.1937049377374225,1.277706848177882,1.268413631633439,1.2588896617427714,1.250260604062129,1.2346398939043588,1.2214660182805857,1.2037874007247233,1.2050856172784252
73-2801187,,,,,,,,,,,,,,,0,0.9905318387789173,0.9993567464813073,1.0000006378869102,1.0020576259115328,0.9971266721990996,1.0106339339493025,0.9989883080793444,0.9984893099943204,0.9991054746893078,0.9995563591609251,0.9995216393903704,0.9966324947870998,1.0001979531678666,0.9992906700578178,1.006220121642897,1.009266342694055,1.0030211123460675,1.102412876671616,1.0980867382304853,1.0960591458746423,1.092656230096849,1.0907574911219948,1.0865265783909432,1.139237929366974,1.1364652856127917,1.1302684633337972,1.1437759351098522,1.197220380412065,1.2838067833389435,1.2740174216046891,1.2639888209934087,1.254918609848223,1.2386926940672696,1.2248475023039063,1.2065329593876337,1.2077417634657672
