순번_정류장ID,34-2803478,35-2806276,36-2805175,37-2805166,38-2805164,39-2805167,40-2805162,41-2805160,42-2805158,43-2807491,44-2807490,45-2800900,46-2800403,47-2800432,48-2800435,49-2800440,50-2800469,51-2803595,52-2800468,53-2800465,54-2800462,55-2800460,56-2800453,57-2800450,58-2805195,59-2800476,60-2800490,61-2806258
44-2807490,,,,,,,,,,,0,1.0218338860913296,1.0148136217184078,1.0165830830387663,1.0158327994356966,1.0117252624725093,1.0133448236939637,1.0133161268224036,1.0125862299727804,1.013342598108929,1.0126159520544686,1.0124576419681721,1.012027407475233,1.0121593739890278,1.0116976579401353,1.0245813116779179,1.0233593752289918,1.0396298564038398
45-2800900,,,,,,,,,,,,0,0.991005405531895,1.0059479873680752,1.004452272955286,0.9937268315001709,1.001643881258487,1.0020758209657916,1.0007846191986551,1.0028997638972612,1.0016992973016685,1.001694872714947,1.0013436302510772,1.0020190517221124,1.0014653744453303,1.0270962730160067,1.0245701933144933,1.0522578571364176
46-2800403,,,,,,,,,,,,,0,1.0278181675148064,1.0214076668160417,0.9967652338785306,1.0089618359892465,1.0091591605643029,1.0067207045642197,1.009696161586954,1.0074705061229419,1.007196875381699,1.0062688885826863,1.0069765248742986,1.005929069307135,1.041543603050919,1.036155998033649,1.0686861312355915
47-2800432,,,,,,,,,,,,,,0,0.9815336275704137,0.8968467165351075,0.992241525349333,0.9946660037968144,0.9917702012339576,0.998090294914399,0.9955852698118166,0.9960111100209066,0.9958692883109692,0.9977202576451106,0.9969201553071652,1.0467107155894988,1.0387292132764168,1.0779262641474183
48-2800435,,,,,,,,,,,,,,,0,0.8060694064383088,0.9940219210984347,0.9965396263841495,0.9930860743933945,0.9999904481389346,0.9970413568359631,0.9973940816968427,0.9970749271671705,0.9989649493032476,0.998010249244822,1.0509097420512168,1.041715289987312,1.0815625634092
49-2800440,,,,,,,,,,,,,,,,0,1.0285298995705612,1.0257932583112188,1.0185798430369726,1.0232486093281985,1.0174847756303147,1.0161178594248086,1.0133414599464519,1.0138726975342207,1.0115978639381973,1.066567735470393,1.0537813633887458,1.0916118395794612
50-2800469,,,,,,,,,,,,,,,,,0,1.0117889980524857,0.9898925230732621,1.0132990932380335,1.0020390385191416,1.0019499852704334,1.000201178737391,1.0032179113574462,1.0009725451251075,1.0868990266788041,1.0635474474670754,1.107432494992861
51-2803595,,,,,,,,,,,,,,,,,,0,0.9616317950004543,1.014176959072551,0.998372747875497,0.9991252188155905,0.9978435091466722,1.0017982097822613,0.9994607542974508,1.0956588132635252,1.067778732071145,1.1121135588860742
52-2800468,,,,,,,,,,,,,,,,,,,0,1.0499528013378259,1.0098868804747405,1.0073585970266825,1.0029965459291192,1.0064287989846186,1.0030011289661431,1.1080233487396998,1.0743298268186239,1.0778277901981062
53-2800465,,,,,,,,,,,,,,,,,,,,0,0.9696056302983987,0.9845016980022387,0.9890782650978155,0.9968839260515877,0.9948158201617813,1.1160518592815483,1.0765277920342444,1.0792468233831827
54-2800462,,,,,,,,,,,,,,,,,,,,,0,1.0015543936033853,0.9972195348851034,1.004493122973335,1.0001043918392425,1.1394013858812848,1.0870612723434714,1.0850945967363388
55-2800460,,,,,,,,,,,,,,,,,,,,,,0,0.9947255556544011,1.0054400629363751,0.9997790652451373,1.1617068992081667,1.0951128572900994,1.0891769570319048
56-2800453,,,,,,,,,,,,,,,,,,,,,,,0,1.019080772887539,1.0030096140031608,1.2270483693660683,1.1147583192645927,1.0979440461913257
57-2800450,,,,,,,,,,,,,,,,,,,,,,,,0,0.9809007027776451,1.0427709155683416,1.0212702472917745,1.054578656257087
58-2805195,,,,,,,,,,,,,,,,,,,,,,,,,0,1.007277155001144,1.0042590835195058,1.0497562585769409
59-2800476,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015034785108787,0.9994301945224925
60-2800490,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981864735083754
61-2806258,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
