순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2800267,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059
1-2800269,0,0.9983519064087785,1.005736807194533,1.222958849556453,2.512150299566389,1.7958800653609508,1.6720369557092718,1.5486194829570779,1.4702364035199638,1.3988356948779557,1.3556450974413743,1.2664344519963697,1.2066449770214474,1.1914932138810135,1.1757481051781697,1.1320742389151115,1.1187886988481968,1.1089140164031965,1.092866878359342,1.1181277053144536,1.1090280582676022,1.1058155030863401,1.0970099559768989,1.093854440797317,1.0918112137012936,1.0886814300892473,1.0856023028692052,1.0843485459063837,1.0827128329901772
2-2804581,,0,1.0110687855548655,0.9975883807915058,1.3453836494613705,1.2114569225914606,1.1880128301529196,1.158986906545682,1.1393314955702087,1.1202764269700534,1.1061803759061108,1.084852502864133,1.0665378499833411,1.0637174807125898,1.0578905996990735,1.0449315834182866,1.040537995244456,1.0375882562829797,1.0321377556890732,1.0574457706598888,1.0532580647955745,1.0518067436520877,1.0478422517867438,1.0471615287306677,1.0460413029743885,1.0444753123673962,1.0430918565657221,1.0428776544387885,1.0420039270764705
3-2804582,,,0,0.9865866852924662,1.0014419148058271,0.9952065678269505,1.0004275111666714,0.9999618715154801,1.0005892326658092,0.9994908079827836,0.9965629848034216,1.001485245726854,1.0007601060898836,1.0032871188072958,1.0017614824040209,1.0025724955561266,1.0022641594495891,1.0025361887154665,1.0020664212459571,1.0276258049797533,1.0256243981970576,1.025122061068514,1.023454216549484,1.0239639848415485,1.0232827603445904,1.022370474234066,1.021896041346429,1.0221866639778048,1.0215921943543842
4-2800267,,,,0,1.0086059542900319,0.9974859430827943,1.0035095188226462,1.002408592752371,1.0027897382742534,1.0012214569391429,0.9977696600885112,1.0028179368702743,1.0017484651268689,1.0043515354935753,1.0026565459376418,1.0032756791157416,1.0028850159700042,1.0031130316126435,1.00254480948762,1.028877546024735,1.0267229094128958,1.0261715338673785,1.024370344289223,1.024846409972555,1.0241325588563064,1.0231726953648346,1.02265676377571,1.022935024417118,1.0223158754807449
5-2804034,,,,,0,0.9839866068636616,0.9991376838937255,0.9986199066155653,0.9999782903386261,0.998376693594555,0.9941419689210821,1.0014995738069226,1.0005892709809163,1.003703637393964,1.0018273195036393,1.0027406925896696,1.0023730988436979,1.0026676092847886,1.0021298025473697,1.0302462214519712,1.0278455410161198,1.0272228677560176,1.0252267617021682,1.0256824411235665,1.0249157471575847,1.0238828694760427,1.0233138278256475,1.0235880890700884,1.0229299648718224
6-2804035,,,,,,0,1.0356309674628432,1.0134646887439627,1.0105589271315196,1.0050658878497707,0.998008837804849,1.0055444280165096,1.0032751272954425,1.0065318659924332,1.0041413521636489,1.0044309768903554,1.0038363370433407,1.004004776347187,1.0032142792443193,1.0329705479461755,1.0302046981712465,1.0294650807943952,1.0271587511456344,1.0275288499071988,1.0266901252570821,1.0255521475171099,1.0248894522044893,1.0251328496016714,1.0244219003683823
7-2804037,,,,,,,0,0.9973356941107036,1.0010619981656395,0.9977563646641752,0.9909437974404459,1.0023534433600536,1.000945240827841,1.0046889449641476,1.0023491155973274,1.0032181140497338,1.0027498967699997,1.003036130844286,1.002389246699256,1.0329037690408966,1.0300806593415708,1.0293293158617742,1.0269906210282982,1.02737710184711,1.026526251076769,1.0253739723480426,1.024707691399054,1.0249599689314144,1.024240733041425
8-2804039,,,,,,,,0,1.005106741264544,0.991142437045985,0.9839117759496662,1.0008099358509757,0.9997987731634277,1.0040449598125927,1.0015799884329506,1.0027546646235446,1.0023227032690534,1.002667488483011,1.0020620775329343,1.033654444996371,1.0306725163342876,1.0298757105265417,1.027417077517765,1.027789220788147,1.026907584281939,1.0257131598135714,1.0250163337082068,1.025265902532547,1.0245248812462402
9-2804041,,,,,,,,,0,0.9798119811288064,0.9739894918289617,1.0000102128354917,0.9992023424463512,1.0039428892507074,1.0012812860918836,1.0026257645244603,1.0021904236510095,1.002564512513028,1.001956967978161,1.0346240461861171,1.0314589874737257,1.030608016866829,1.028008110633043,1.0283547947353322,1.0274390316454791,1.0261967947526935,1.0254625083071456,1.0257050107823242,1.0249397592874738
10-2804589,,,,,,,,,,0,0.9660450482080644,1.0060169924460023,1.0023188719491694,1.0071857841237417,1.0037835426999406,1.0042780854128959,1.0035822273364883,1.0038116429179542,1.0029409435394276,1.0370185773619869,1.033494179240587,1.032528830215093,1.0296347189474513,1.0298940589018284,1.0289141856056612,1.0275784086806956,1.026759089521499,1.0269709472736601,1.0261604049565207
