순번_정류장ID,24-2803478,25-2805645,26-2805646,27-2803481,28-2805167,29-2805162,30-2805160,31-2805158,32-2803416,33-2807467,34-2807468,35-2801301,36-2801356,37-2801388,38-2801524,39-2806837,40-2801672,41-2801718,42-2801759,43-2801790,44-2802024,45-2802129
24-2803478,0,1.0083057548725356,1.0075946832845717,1.0058620267189575,1.0048518723908144,1.0066049472153804,1.0060702207874093,1.004473871669033,1.0054299863112972,1.0029737081978563,1.00301652750536,1.0072638596503316,1.0063509672920943,1.0070343777284825,1.009907808357276,1.0256818567477137,1.0352004584791235,1.0341176969660946,1.0490188946517407,1.0480965514613092,1.0465373931181012,1.0482765498521907
25-2805645,,0,1.0043076502898065,1.0022129428994893,1.0008310455838505,1.0048672822784568,1.0043471283342411,1.0023761285308457,1.004452491727787,1.0020508352436155,1.0024372954537426,1.0072326656673831,1.0062110527627957,1.0068571738850232,1.009932117521307,1.026834541259557,1.0368285706106473,1.03562016424199,1.0514429363018687,1.0504413077889585,1.0486777325665884,1.0504811537481809
26-2805646,,,0,0.9918559794256324,0.9925070409534158,1.0011464226223892,1.0014131732193405,0.9997763096587847,1.003305190756917,1.0014567682021274,1.0019204544436493,1.0069478585564158,1.0059039050587557,1.0066625323862874,1.0098325200410738,1.0272407277900357,1.0374956932270434,1.0362317530423812,1.0524249069130283,1.0513728911852283,1.0494608500817002,1.0513162724890373
27-2803481,,,,0,0.9941507438881639,1.0093614217272182,1.0065387316933918,1.0024829063838505,1.0051395368200313,1.0021271862503,1.0024574096758638,1.0075624899690012,1.0064663455744376,1.0071498562099075,1.0104370542963446,1.0282853680039439,1.0388737747686576,1.0375637600060812,1.0541159919154537,1.052909192275832,1.0510083549964397,1.0528227130405108
28-2805167,,,,,0,1.0098602873709999,1.0060415783742283,1.001569341876239,1.0049209040386604,1.0018501268530557,1.0023464445706083,1.0075018191129432,1.0063929978585417,1.007133378090429,1.0104619695569,1.02852704592807,1.0392371871377357,1.0378983890896996,1.0545780475126123,1.0533860828468742,1.0514485472264474,1.05326643176708
29-2805162,,,,,,0,0.9852587046654491,0.9911902430256413,1.0017342480218008,1.000550426763793,1.0015165155884445,1.006986339014406,1.0059134158535754,1.0066787163454245,1.0100648879922371,1.0286002080099548,1.0395074925376664,1.0380852903097502,1.0551491060708413,1.053999454166547,1.0519615793915889,1.0537197133515008
30-2805160,,,,,,,0,0.9953584716468323,1.0045431488732537,1.001354055175949,1.0019949982769032,1.0075289931550593,1.0063612940710716,1.0071897632859588,1.0106776728935665,1.0295620478010477,1.040802857949344,1.039252085911103,1.056685365600384,1.0554247845564317,1.0532919677867845,1.0550783015877987
31-2805158,,,,,,,,0,1.0074840520778143,1.0019126197000936,1.002377180706695,1.0080217767905681,1.0067928768552663,1.0075957924481613,1.0111870297079522,1.0307412164755574,1.0424008961305655,1.0407323369235737,1.0586198238304572,1.0572624788730067,1.0550369201833516,1.0568131816408932
32-2803416,,,,,,,,,0,0.9996259821869032,1.0012571232660927,1.008099552243644,1.0066963294318747,1.0076696000538912,1.0117170435916536,1.0337329310235823,1.0467078714876978,1.0446977334296865,1.0644019757001217,1.0627074588655148,1.0599738839462156,1.0617792542932007
33-2807467,,,,,,,,,,0,1.0031291573424452,1.0127170104234924,1.0103412858536078,1.0117146491452118,1.0171384634828688,1.0488102676890958,1.0668610466791442,1.0626765594583436,1.088672872799982,1.0852866132213885,1.0803473065720168,1.0817425563690348
34-2807468,,,,,,,,,,,0,1.0210175331950917,1.0158929143893978,1.017779024238455,1.0260719103989697,1.0772692693306734,1.104609187276123,1.0946768824354112,1.1300952761172993,1.1224781482761106,1.1124819458198458,1.112035842859264
35-2801301,,,,,,,,,,,,0,0.9686780247420904,0.9907573835596175,0.9932392624251329,0.997322995349286,0.998547629005044,1.0135106576806274,1.0515792195327278,1.0472454509710134,1.0408242936763707,1.0362616379633607
36-2801356,,,,,,,,,,,,,0,1.0368799825534905,1.0025850415624242,1.0044114242747564,1.0048865133431202,1.0205225887124467,1.0614015696027777,1.055405526337528,1.047249587237386,1.0416264954839811
37-2801388,,,,,,,,,,,,,,0,0.9926509384186327,0.9982521982942412,1.0000040494176201,1.0183427923196224,1.062212488632667,1.0558009121715426,1.0472270699735566,1.0413928400321601
38-2801524,,,,,,,,,,,,,,,0,1.009896255961028,1.007464980304181,1.0056064606438373,1.0690998943820793,1.0596840626014774,1.0483749422151751,1.041036341755308
39-2806837,,,,,,,,,,,,,,,,0,1.0035848088054704,1.0031097823337034,1.0834484509654845,1.0692859914846409,1.0541677454466678,1.0448298302257186
40-2801672,,,,,,,,,,,,,,,,,0,1.00274540899959,1.109592627597489,1.0854218049883715,1.0634646774576497,1.0510340612813969
41-2801718,,,,,,,,,,,,,,,,,,0,1.0079349662249124,1.0095471804861444,1.0060475529340045,1.0056074240544115
42-2801759,,,,,,,,,,,,,,,,,,,0,1.0086031418963013,1.002626093414657,1.0032384734041158
43-2801790,,,,,,,,,,,,,,,,,,,,0,0.9971352366921451,1.000788486287589
44-2802024,,,,,,,,,,,,,,,,,,,,,0,1.003266984350028
45-2802129,,,,,,,,,,,,,,,,,,,,,,0
