순번_정류장ID,1-2801628,2-2801576,3-2801549,4-2801501,5-2801450,6-2804871,7-2801383,8-2801347,9-2801317,10-2801280,11-2801115,12-2801106,13-2801094,14-2801068,15-2801049,16-2801039,17-2801018,18-2801004,19-2800976,20-2806784,21-2800942,22-2800937,23-2800935,24-2800931,25-2800927,26-2800925,27-2800923,28-2800826,29-2800919,30-2800914,31-2800911,32-2800904,33-2800889,34-2800909,35-2800912,36-2806928,37-2800917,38-2805385,39-2800920,40-2806927,41-2806789,42-2806636
1-2801628,0,0.9965354930761632,0.9986804328065149,1.0038408235639524,1.0000372683538878,0.9998486324842898,1.0016084286676368,1.0069203012483585,1.0018772813358838,1.0014983329814828,1.001505991840199,1.0010956233065798,1.0717748130011944,1.145190710026067,1.1384802086970458,1.1324990728267583,1.1235681774349087,1.1165744747371853,1.1103197664832352,1.1031904795424237,1.0971671113457497,1.0920131967427391,1.1574350260892683,1.2240026925470058,1.2494009734096359,1.240298521266293,1.2201584669594578,1.2128915737733215,1.2010211041554026,1.191126963915718,1.1878166099328904,1.1774574544479244,1.1709837263682181,1.158562174678185,1.1541443177832975,1.1507517734585193,1.1428166711381158,1.139968420758224,1.1369045682861683,1.1311844472673398,1.1275992832564417,1.145348156268233
2-2801576,,0,1.0035830927249492,1.0093728045965475,1.0015385338854548,1.0009399714325082,1.0029472177608791,1.0092769077788617,1.0029234810952816,1.0023051745394531,1.0021857685265185,1.0016788201699953,1.081212525173706,1.1635391234290715,1.1549587919286899,1.1472317219579447,1.1363725183139728,1.1282440233952788,1.1207289082402934,1.1121862430772091,1.1049027321510847,1.099142109018717,1.1127653697401307,1.1796192194098252,1.2058093838507655,1.1981300976830354,1.18117285122082,1.175109016221262,1.1651877473988574,1.1568918056768809,1.15389737353443,1.1453437134967475,1.1403010255479091,1.1299917827213766,1.1262896791977994,1.1236538393331494,1.1169916227310943,1.1145707976964236,1.1118816075456568,1.1072022660767196,1.1046394731785762,1.1224168216050974
3-2801549,,,0,1.0028344012675814,0.9967122501299226,0.9973155524766193,1.0003930338144609,1.0078013143111215,1.0010861723269495,1.0007564230815444,1.0008910937837865,1.0004433115992957,1.0154996931937337,1.0980265709472323,1.0933858958763547,1.0890411361897994,1.0822407673367382,1.077032900023229,1.0725719908590916,1.0676329926817907,1.0635593912904306,1.0599142575948235,1.0739490795687454,1.1391708146604793,1.165513006075492,1.1592170700526887,1.1455329659816773,1.1408900000742044,1.1328512191888187,1.1263366056572972,1.123939462958788,1.1171717576865023,1.113162912453967,1.1049206132483511,1.102125598800391,1.1000130283445846,1.0946662771836049,1.0926562184162834,1.0904981347964782,1.086705699734099,1.0849858180411873,1.1025411224580766
4-2801501,,,,0,0.9913273063152903,0.9944465035306956,0.9995112525097559,1.009235195872982,1.0006741812634474,1.0003729778811254,1.0006021347282499,1.000115353852723,1.0003493961757464,1.0650859307490839,1.0621895685061273,1.0589435522429764,1.0538957543560485,1.0499622086888902,1.0469254766981018,1.0438256209976082,1.0414043390123244,1.0387592365570837,1.053793141113275,1.1213653271262634,1.148791458220613,1.1430541476749094,1.130352478898155,1.1257633859413374,1.1186276012247514,1.1123429424278035,1.110140724566963,1.1041133720585021,1.1006421533539577,1.0932889816652245,1.090529787777269,1.0886137472256923,1.0835769085262748,1.0818171349507404,1.079871580997769,1.076434740175367,1.0751044997713606,1.0930529899857166
5-2801450,,,,,0,0.9930899972137085,1.0023543819711889,1.015960316075479,1.0025918110102396,1.0016870553053907,1.0016561786429805,1.0009827151533168,1.0011458193763603,1.0757586755948314,1.071681184986478,1.0674291779909453,1.0610713767940851,1.0562379639768908,1.0524464478508901,1.0485494606449444,1.0453562437385167,1.0422615335653251,1.0588406825253052,1.132436060070956,1.1619783116136075,1.15540494536861,1.140273768404405,1.1351380382989034,1.1270801025308859,1.1200771603225115,1.1172890354338711,1.110588037563613,1.1066401907729717,1.0984011074453495,1.0953541983421249,1.0931262809740698,1.087798047481882,1.085679041506349,1.083743982808804,1.0798104814539307,1.0783692066106634,1.0969804531932
6-2804871,,,,,,0,1.0110166539108298,1.0277399277912898,1.0058286252259943,1.0036356456811004,1.0030691131172889,1.0021477454949728,1.0021671945205826,1.0856787691978487,1.0803565733704459,1.0750897948771887,1.0674529700578261,1.0617638415686577,1.057255873279333,1.0526113303360263,1.048871743631272,1.0453679758603742,1.0629122179890906,1.1413908309544156,1.173005814352933,1.1653260916526997,1.148401454861602,1.1426627785519377,1.133539731532532,1.1258413649297079,1.123098975136544,1.1155878178298069,1.111120084669093,1.1021819745957677,1.0989106088480252,1.0966329477198509,1.0908115745515934,1.0887700407194554,1.0863929567739363,1.0825088110705205,1.0808152245418359,1.0998946442445439
7-2801383,,,,,,,0,1.048232873396272,1.0028551663417395,1.00127398147287,1.00136615473568,1.0004852657086782,1.000779041000958,1.0966672265297588,1.0896357011279396,1.0830229400084372,1.0737488458523983,1.0670014924456088,1.0616417967924678,1.0561449368315858,1.051804767580098,1.0478562880534554,1.066384067357135,1.1507763102942554,1.1846660826847482,1.17589010727696,1.1570215472318732,1.1505663285313206,1.1403763371651356,1.1318621254688381,1.128681684124214,1.120425439622294,1.1156640740915535,1.1058154417570356,1.1024192714698597,1.0997316222771771,1.0937232417294984,1.0914420173300148,1.0891172579686756,1.084780874160273,1.0830233218111398,1.1027332095575728
8-2801347,,,,,,,,0,0.9629927143106062,0.9846919513428677,0.9914406251668834,0.9918671953414481,0.9938166583712383,1.1032768719328794,1.0947099521109547,1.0869326197858302,1.076304041808257,1.069057990848515,1.0627662853769826,1.0567342461911393,1.0520458302275741,1.0478326307799082,1.0677187165247715,1.1575921513701248,1.1936183976993873,1.1838525142546679,1.1631024848118334,1.1560375979687523,1.1447712365893163,1.1355996766874619,1.1325223539288838,1.1233461798108761,1.1181129046480855,1.107819543469792,1.1041186577266286,1.1015425439151414,1.0951192007816377,1.0926293378589025,1.0900969451739309,1.0857970328375786,1.0838485985267756,1.1043901510308554
9-2801317,,,,,,,,,0,0.9992773390193254,1.000478506609021,0.9993339881431561,0.9999970389899877,1.0539231967919305,1.1044334662532784,1.0946811537664272,1.0818395016738127,1.072939497495842,1.0659879770739424,1.0590440589309145,1.0537590877654641,1.0491171960321637,1.047262295170536,1.1267760299361362,1.1639903716882696,1.1554567811291399,1.1372399706017153,1.1311794748615736,1.1218752408474668,1.113608149973458,1.1111617122462525,1.1035176606429893,1.0990279032087225,1.0905122763967794,1.0873198997805407,1.0850094875807827,1.0796774798487871,1.0777026132012408,1.0754454985886317,1.0716828891436385,1.0703813035083944,1.090892424394177
10-2801280,,,,,,,,,,0,1.0015530408825117,0.999369407839204,1.0003029742961334,1.0726680714333388,1.1374060057932616,1.1209917979828954,1.1011833964468805,1.0883091630548296,1.07831637173905,1.0685315998837701,1.0614098844300808,1.0555302922695369,1.053123314592573,1.1182426066854565,1.1609940098841445,1.1504753438776787,1.1310910019150557,1.125072015044961,1.116170871194845,1.1071808897107724,1.1043840626911368,1.0968048638576642,1.0925669152867536,1.083991742541386,1.0816542165412928,1.0795111424862196,1.0736033093088355,1.0714472448239922,1.0695019727868222,1.0664106675209861,1.0648198522965486,1.086080484406928
