순번_정류장ID,56-2807325,57-2806483,58-2807343,59-2807599,60-2804421,61-2803623,62-2802601,63-2802361,64-2802362,65-2802595,66-2802598,67-2805538,68-2802587,69-2802565,70-2802545,71-2802367,72-2802541,73-2802547,74-2802552,75-2802566,76-2802366,77-2802585,78-2802374,79-2803664,80-2804436,81-2805821,82-2805822
56-2807325,0,0.999612442443089,0.9993489367673656,1.7572818752281685,1.0938048270987477,1.0922733251507108,1.0908480327476107,1.1194160532374553,1.1363824497693717,1.1476631860487592,1.1453835402702475,1.145509442969647,1.1848593806003207,1.1771698321577455,1.18293001056412,1.2263732058483037,1.2728201143545803,1.2921201753417912,1.311269111784831,1.3270651516583736,1.3224305851474685,1.331960096862193,1.3546533629265454,1.4947797144880355,1.475367741511655,1.457069361058404,1.4638111663338
57-2806483,,0,0.998678141282993,2.577904331329636,1.1000371324223215,1.0983022252932735,1.0966416282549623,1.12708409016497,1.1451003501951702,1.1570732274310211,1.1545284968530667,1.1545196648520093,1.1960202303944134,1.1873891644833103,1.1932722950848997,1.2394346767479536,1.2889039896785661,1.3094974264251313,1.3299482718181834,1.346699152748042,1.3414916864306883,1.3515077326295526,1.375749954191758,1.525113204683966,1.5033032231904284,1.4824142229795627,1.4893689956505327
58-2807343,,,0,3.7355647968320427,1.1026162485926179,1.1007919138638043,1.0990277616175055,1.1302713426880633,1.1487347426004262,1.1610023043836872,1.1583413067480308,1.1582098805049983,1.2006796036251115,1.191636720416633,1.197624644505632,1.2449468052237214,1.2957091211664025,1.316789863640292,1.3377979963718765,1.3549544927892296,1.3494951163533786,1.3597838347355098,1.3846204249900218,1.5379317345450394,1.5150649802681124,1.493034565792669,1.5000746514922343
59-2807599,,,,0,1.0038801206126589,1.0037374716915393,1.0043861259870845,1.0359630300174674,1.05550476679836,1.0684955125840678,1.0670140399494916,1.0683922204936922,1.1146227819426666,1.1093504088725685,1.117240041877221,1.1643140328850377,1.2148772053408137,1.2358870696662934,1.2568444349684074,1.2745450330296457,1.2702004373229392,1.2811509202076274,1.3059691385520649,1.4619977533675113,1.4417054687880433,1.4233547367446053,1.4310704257234699
60-2804421,,,,,0,0.9958266536843795,1.0157099577980924,1.9282991940071752,2.32988742926022,2.5480950543835066,2.1509881896317227,1.8297223751311267,1.4122849637399737,1.3084146752212107,1.2676278711063664,1.5260554203626657,1.860784194627939,2.0224075450354166,2.1989696582932066,2.312046312409312,2.19076126095154,2.3639146881026445,2.5947833011481616,6.832170991723166,4.682826379401037,3.4509495877271386,3.419174262935207
61-2803623,,,,,,0,1.0068285379507875,1.044805261164646,1.4225246418974975,1.6404609392536185,1.5018853470726243,1.3761344300391856,1.2020416550852508,1.1544383039303967,1.1329437124618442,1.3393237107747573,1.6235677796084578,1.7592142178799537,1.9055750614329765,2.007514571592758,1.9223251126828669,2.1204598637280907,2.320496854317326,5.733447976268192,4.3747790394078825,3.685373379331889,3.6411712202508406
62-2802601,,,,,,,0,0.9941775265288288,1.0017416675530113,1.2653781312262653,1.1988042702100952,1.1399529141421325,1.0738866068335122,1.0565663363579403,1.0486892727026293,1.10609619992181,1.334113595413298,1.4408541972819109,1.5548262164451212,1.6437907046867093,1.7757253448618464,2.032812716566857,2.233652759336833,5.735329370782009,5.182301209998873,3.9881247676968288,3.924809291732906
63-2802361,,,,,,,,0,1.0090789821444301,1.4987295626442838,1.3145901363827661,1.1948059265307478,1.0870937985776188,1.0640753974889956,1.053971298125221,1.0685289199187986,1.282236937736004,1.3902892285318693,1.506442933134032,1.621119839056182,1.8730784084382146,2.1767174209522127,2.4166746814885407,7.375249195950375,4.71721647085617,3.705864200677671,3.6571403969658123
64-2802362,,,,,,,,,0,1.0744986427448884,1.0198623160408835,0.9938240993811528,0.9994773828077607,1.0004905323787576,1.0002304384123715,1.0198671191220507,1.1655957655377305,1.2671255408998487,1.3762274270374961,1.5960414334807254,1.8627524056197455,2.188504731898164,2.4483603750541856,8.515546641987166,5.023421257079292,3.298471753018065,3.098603205880804
65-2802595,,,,,,,,,,0,0.9609087221095335,0.9586013086057408,0.9894211119146675,0.9937264682425004,0.9946359992670908,1.0161288787298386,1.1717405263115825,1.2814760538700394,1.3994626934259482,1.6409125020216726,1.937558342180285,2.307778126091155,2.610044078514799,11.32552116979423,5.702647070425796,3.501649041625506,3.2383791291551804
