순번_정류장ID,1-2805045,2-2802388,3-2806726,4-2807445,5-2803579,6-2802358,7-2804867,8-2804908,9-2803767,10-2806764,11-2806762,12-2806760,13-2806767,14-2807087,15-2807324,16-2806640,17-2806641,18-2805878,19-2805586,20-2805058,21-2805396,22-2805681,23-2805013,24-2805789,25-2804864,26-2805204,27-2802589,28-2802362,29-2802595,30-2802598,31-2803664,32-2806670,33-2806089,34-2805031,35-2806722,36-2806724,37-2807229,38-2805772,39-2807108,40-2806431,41-2806498,42-2806496,43-2805035
1-2805045,0,1.3490316256063324,1.245742684865585,1.3910145010475983,1.4439936598717096,1.3597541046247001,1.693441880539171,2.2078181380671005,2.20003265118418,2.3318567633361895,2.23006256560991,2.1284091397981637,2.516364687120266,2.6892343538378958,2.3263610111713224,2.3180729463579905,2.43285912148605,2.287860131850766,2.2207948845294263,2.4012188087800608,2.6159218710691916,2.583780933642777,2.497982212662008,2.412125034669177,2.5348899722307934,2.7930174035461497,3.1836871080394955,3.1505260987443444,3.1827769072164953,3.1045105767967422,3.6584357726802392,3.828137526035254,3.59990705488169,3.8268877364514546,5.118575115046861,6.347227827851625,7.148461000867122,6.309879210683676,5.363925907712484,4.7206464972125275,3.2710876173126335,3.005661805198234,2.6779382631623707
2-2802388,,0,1.0100826907818163,1.437370550551515,1.5191393226082681,1.3656894217960398,1.2725009977577302,1.6471750114314445,1.7341139643859524,1.8769033900800964,1.8063943222783527,1.7393493338361727,2.095959872344787,2.2624323745928177,1.987778436491345,2.0075529879053278,2.119012813766613,2.003927810245065,1.9726285753299937,2.1416448204750425,2.343163234124386,2.319651351800817,2.2471424710752537,2.174533102405231,2.292773403166848,2.5370899427516065,2.907674267941613,2.9141313282536383,3.242910283439907,3.5906118006128347,4.413992419193769,4.610848491758098,4.2348381586193495,4.558774705254946,6.647802272890391,8.998457375352718,10.724793477976592,8.742033278439594,6.853043212115413,5.732293141079318,3.5859740880564575,3.240821387829692,2.832612437470488
3-2806726,,,0,0.9692780547963561,1.096060637125042,1.0709131163849688,1.0535835592496121,1.2795068391762252,1.4110517290178646,1.45989103154887,1.4265074780649758,1.3967959458822876,1.673629097829362,1.806461696036614,1.653223566251673,1.7653874876324922,1.8686797020787125,1.784726675723467,1.7819466755089632,1.931323420478426,2.1082893141005203,2.093534059041392,2.0367320656524046,1.9793265183459183,2.0864937326839157,2.302851175401318,2.629351026011718,2.754939379859543,3.0639683709465877,3.3893155404388398,4.155147206641074,5.078659180489587,4.6026353307223475,5.049149223420478,7.857641248589159,11.39917998933184,14.293870276446132,10.841875934518185,7.978731491513667,6.441963607859017,3.783629066549969,3.387577730859393,2.929716071942488
4-2807445,,,,0,1.045531895699811,1.0277990619299366,1.0182226332209539,1.3459052687332451,1.4536328237629084,1.3683792312756826,1.3369555400028679,1.3109404442637433,1.2689453298746702,1.3358139316858881,1.3617725524947655,1.8621390176981776,2.038520152299502,1.9175669966447186,1.8951589849760635,2.0796258568889163,2.302744514908575,2.2778242541163913,2.199411135909751,2.121902838993774,2.251919672188702,2.52268162828228,2.9420262324162088,3.0991005650148318,3.5146057953058882,3.9695123384374957,5.113396061742974,5.332277990665124,4.774634015973519,5.259265539143514,8.63403782520011,12.075378715334061,14.17318752401691,10.641413700134807,7.772375596688978,6.254486388641267,3.66473061518205,3.282683582435922,2.8419883758896898
5-2803579,,,,,0,1.0084909577103878,1.0043341045127026,1.5150873367992443,1.6069366966548806,1.4617638155541117,1.4138549090320869,1.3734710981332678,1.313085126722772,1.2769819075929392,1.4138664460451167,2.032659093419461,2.2579485032674764,2.0835005354499048,2.0298407585039353,2.255837767397662,2.5354267127477277,2.4957804407691526,2.388855713890436,2.286315559645047,2.4416585594565112,2.777498801904928,3.3167039174276813,3.2640663111174586,3.305475098821881,3.350983477547793,4.220360151018243,4.446446927772974,4.052652293303813,4.400721306559235,6.187317188954328,7.9681357259296375,8.962648771396585,7.420207154042072,5.911602781230546,4.999330921878961,3.2163369759903166,2.9248740629830006,2.5777797873951758
6-2802358,,,,,,0,1.0006906252995809,1.0039179071816628,1.1530946164910303,1.1127790519984468,1.0985720217502786,1.092327037245787,1.0784316226777735,1.0646005934375886,1.2111314775957387,1.7499198565523941,1.9480410846731988,1.8224802262688202,1.9965598329918326,2.2337864318916316,2.5311066970944016,2.488995706812281,2.375935542832952,2.291182940689744,2.4730056825937448,2.845124488784689,3.525030911859111,3.4531433689749766,3.496530027870963,3.26005438892597,3.3561965029240675,3.575605822233599,3.324236761046984,3.588139473747744,4.831425311228625,5.963504650209907,6.577117788731116,5.717422428771194,4.788066128473456,4.179926045987146,2.876626247140208,2.6472784487787373,2.3670580004975994
7-2804867,,,,,,,0,1.008689514729364,1.0161843832644357,1.0018329237231636,0.9968651507343546,1.0015987785140363,1.0016508694652457,0.9939137273117584,1.2326984967124532,1.9049968564840238,2.200499050119016,2.0050450546188774,2.209471708183416,2.524437625133664,2.932211750469178,2.8574287097688296,2.6846519868985985,2.55701624916212,2.791981198236427,3.2977195840839952,4.287262051977846,4.134142383863777,4.1682142853382,3.7997667029241833,3.765258279783586,4.00889217322571,3.6675738081300557,3.3303361840569967,3.7981742207303477,4.547624030239724,4.9501623250005675,4.459025380963655,3.8833650768218932,3.4814164279835396,2.5503991105526866,2.3750907784277513,2.1552129366829806
8-2804908,,,,,,,,0,1.0195955811200974,0.9988549665494854,0.992985435985713,0.9993454515079413,0.9998704566558332,0.9911236962514499,1.1897058071246656,1.9238277509818438,2.2576454145958444,2.032138416333531,2.1339691912686396,2.453047938543459,2.8709115007011876,2.7954604762640796,2.622497755936568,2.49701671139525,2.735761568855048,3.2535610239911823,4.280600732999044,4.121210166138077,4.157134915586435,3.775958396510401,3.741670883270183,3.994613506199093,3.644623773039076,3.3025227258769436,3.8013937170055514,4.5804538430376995,5.0014572963703365,4.484363279289137,3.8875006766734606,3.4757903430365333,2.5322820442570526,2.356612268141664,2.1370928083959346
9-2803767,,,,,,,,,0,0.9592082953791256,0.9580418181818181,0.980709928530337,0.9879123952255072,0.9766575698159342,1.150302786978487,2.2264049450921766,2.5154491760352626,2.1580956132706755,2.057467227306456,2.418747796654069,2.908499466441514,2.817474673003434,2.615834777346938,2.4381440782349166,2.6814136624709772,3.254316858972261,3.152821937346751,2.8386136147816186,2.895728900255755,2.7117623915139832,2.737637977354327,2.9757032181146905,2.7843712621831815,2.5871723179899506,3.0522204705285376,3.615923325394822,4.0081328818484465,3.6692229235880403,3.2596168086154713,2.966628061154663,2.2615997071042924,2.1245718010210113,1.9500118866565421
10-2806764,,,,,,,,,,0,0.9555954161559137,1.000733165347553,1.0013134488633084,0.9828167710287552,1.0031778851186297,1.4691455544887366,1.665832113088349,1.5401927140787606,1.5877801390511137,1.8409894365728796,2.1700344475187348,2.1388845389764737,2.033323021072843,1.9354402905565176,2.120181503389133,2.521806481086537,2.4932726033259573,2.307331222303044,2.3670561375778325,2.2501798082652122,2.2928477145551733,2.5148817862656574,2.385038573397872,2.2461246637627115,2.636813392181267,3.087610048989101,3.398336418002708,3.1589951876338067,2.8587589823761475,2.637661404994185,2.083348436048868,1.971543738889212,1.8266192909593557
11-2806762,,,,,,,,,,,0,1.036921315082328,1.0144405672883932,0.9883388609938837,1.0087347085135825,1.3091825337485363,1.4919313775287024,1.4036974243205658,1.4125012638537822,1.6307527097968484,1.910077100111833,1.8954864834264633,1.8185406787353995,1.7458487421210216,1.9102683232206494,2.256560060568319,2.2491136686483713,2.1039984548937687,2.1638318370165743,2.0694736674622116,2.116565441179163,2.3316613167479416,2.2233177130615505,2.1057161569812624,2.468405793879121,2.877437481267644,3.158549778163748,2.954336516853932,2.694074724203084,2.500126211926249,2.0054827568252427,1.9041094501020235,1.7716434959692766
12-2806760,,,,,,,,,,,,0,1.0018968505739607,0.9718804652477071,1.0039289242158105,1.353013808894898,1.5669023647651967,1.4518069312255137,1.300705545923566,1.401305150722882,1.6321437667986394,1.6325978262187608,1.5828550737689486,1.5352512929238047,1.6782674278494225,1.9693997289882352,1.9815239077102247,1.8766586888175445,1.9361343718447266,1.8646801589396416,1.9172170814598648,2.1241586645950012,2.037688938861849,1.9427503216543334,2.274028934576935,2.638157171264506,2.8877917375542625,2.720255931308828,2.5026768542943354,2.3383379395013293,1.9109187767207654,1.8216656926394892,1.703851516564303
13-2806767,,,,,,,,,,,,,0,0.91835002546257,1.002603372787078,1.0012437372742942,1.067427647118292,1.0567893974462317,1.0424075672228126,1.0913350623360816,1.265105797398845,1.2812955410305216,1.2620493957460628,1.2427047479169882,1.3595844455621677,1.5840007034650807,1.6171109895467202,1.5596463566406034,1.6177149321851192,1.5743302757357913,1.631912970974544,1.8262258888559786,1.769015572951385,1.70328604696026,2.005530715822436,2.377115246983734,2.6159433800873053,2.4805448310183045,2.3014881682552515,2.164727580468004,1.8033253582096527,1.7266155940883146,1.624288885406651
