순번_정류장ID,83-2800505,84-2805797,85-2800504,86-2800510,87-2800512,88-2800521,89-2800524,90-2800548,91-2800553,92-2800566,93-2800580,94-2800587,95-2805740,96-2800596,97-2806215,98-2807267,99-2804912,100-2800626,101-2800637,102-2800647,103-2800666,104-2800678,105-2800688,106-2805582,107-2800715,108-2800727,109-2800723,110-2800745,111-2800759,112-2800776,113-2800796,114-2800813,115-2803049,116-2802654,117-2807098,118-2802671,119-2802630,120-2803042,121-2803043,122-2805595,123-2803123,124-2803131,125-2803137,126-2805441,127-2802629,128-2802719,129-2802709,130-2802718,131-2802712,132-2802708,133-2802731,134-2802755,135-2802776,136-2802813,137-2802854,138-2802865,139-2802876,140-2802880,141-2802890,142-2802893,143-2802896,144-2805500,145-2802634,146-2802843,147-2802804,148-2802810,149-2802859,150-2803287,151-2803294,152-2803308,153-2807102,154-2806071,155-2805983,156-2807033,157-2806177,158-2807454,159-2807455,160-2807484,161-2806157,162-2806176
93-2800580,,,,,,,,,,,0,0.9917574112165598,1.1094947609501207,1.1971928832165173,1.1436214136336835,1.1159972621603784,1.1074453798299002,1.1028959400915546,1.092009427319185,1.086758510466962,1.07579187562164,1.0765782711505485,1.0669479062530354,1.0644335674787027,1.0615342373561307,1.1116534553265203,1.1959201562381871,1.1789344764237601,1.1728735227902678,1.1626990933994001,1.1529757110442163,1.147420114305144,1.1411359759712147,1.1360952986842956,1.1231381794107973,1.1218241038052719,1.2155495699089667,1.2721637169241733,1.264272044129695,1.2511679961083761,1.2457702698208593,1.2639215176372691,1.275614555678311,1.2676232698569418,1.3383355840111602,1.4013056460909197,1.4789225597420974,1.4834630928758836,1.4732953154544528,1.4486901543009338,1.4459538177581717,1.4784900535365582,1.4607692166595003,1.4425166491115677,1.4293920144647176,1.4568786457537333,1.5434532848720541,1.5748532353455558,1.5639571161534183,1.5486480316314926,1.5340860859840506,1.6060871859221262,1.7134673311184012,1.794028534585021,1.95402510767592,2.0093545329608316,1.9557132096882774,1.900219633352841,1.9104983460525296,1.8810719100060862,1.8350136599491484,1.8044310823833467,1.7729598094823158,1.7590207973660892,1.724376540526499,1.6154222332590713,1.6135064835279438,1.6934555782380944,2.133840160028276,2.333107353028294
94-2800587,,,,,,,,,,,,0,1.0064102432652458,0.9974792089100473,1.0005836860386188,1.0008039223537923,0.9999485246595476,1.0014216810698455,0.9989594018658375,0.9999507236691154,0.9952986627903251,1.0038025063705052,1.0006372772691434,1.0008493651075987,0.9997971632800907,1.0501435024637045,1.1321708418310739,1.1194556058035567,1.1157403957538767,1.1090912933845285,1.1020097192567038,1.1022774427091302,1.0978813689944968,1.0943765273362862,1.0848563893589638,1.085826531271608,1.1873925256344773,1.244308786169529,1.2374204809451534,1.2253371647190865,1.2204397029671976,1.2387540621870843,1.250776660331571,1.2435886177824993,1.303577103193657,1.3654600346411407,1.4420402633707952,1.44930225689051,1.4397308859037847,1.4169201211735436,1.4149784909977141,1.4473052038131022,1.4307140285619888,1.4137762065630812,1.4014455967649964,1.428860125582143,1.514288924873177,1.5457493932721573,1.5353069418277094,1.5208874847839153,1.506968196513505,1.5886136048812642,1.6959446622369743,1.7768158671624636,1.9365891217476012,1.9920601800764273,1.939336242105727,1.8843018026743896,1.894964562920419,1.8657571170376706,1.8202112588226778,1.7900426770504785,1.758959101883952,1.7452070131100594,1.7110320865798925,1.6036892278694024,1.6021464232940412,1.6820839786779336,2.122711764007731,2.3222643494593354
95-2805740,,,,,,,,,,,,,0,0.9426909706934362,0.9911442293530537,0.9952764162495594,0.9943354786075254,0.9975425979798709,0.9939683237407106,0.9960672682061441,0.9893917151162791,1.0026043997491385,0.9983150253653574,0.9987300176416831,0.9971387237098917,1.0659909151773606,1.17981981981982,1.1586536616648215,1.1514913535862918,1.1399593753609827,1.129002743512857,1.125520245879878,1.1188322992218762,1.1136539645495145,1.1002060491493384,1.0996556913460656,1.1845318610819981,1.2505307399347119,1.2421120135143917,1.227996267496112,1.2226067097643538,1.2434250919956087,1.25743409699593,1.2490477292839617,1.3560052101717737,1.4307824509238827,1.524346417953374,1.5255564439907776,1.5126254701988264,1.4818861108035382,1.4777749734932224,1.5157181914911928,1.493838025228521,1.4715162381596754,1.455566851886524,1.4865929964328823,1.5866307635697896,1.622745661612653,1.6090988054848216,1.5905169106839028,1.5724807754638048,1.6305891589051853,1.752205058256001,1.844750603471032,2.028735336521009,2.092775258751112,2.028056326420234,1.9611409006616614,1.9712626624049279,1.9356730877940607,1.881548214717062,1.845866142119344,1.8100093453265533,1.793993432637249,1.7540798245442302,1.632255401794561,1.6299704894326879,1.7166234659006177,2.199123886633908,2.42182186854893
96-2800596,,,,,,,,,,,,,,0,1.0070167741470188,1.004539648510212,1.002161488862837,1.0048917912422155,0.9997400450348858,1.0014103274036132,0.9934273764267628,1.0071129258423184,1.0016289399009697,1.0021637490395447,1.000576669203164,1.0734487884111918,1.194672581026668,1.1709155817930705,1.1630586198614583,1.149953615074132,1.1374616951263004,1.1328477801199204,1.1254808280193465,1.1198135660113346,1.105446918118552,1.1044104887825803,1.1920306311254427,1.2608509906697405,1.2518555138189662,1.2367203524647519,1.2308010594278187,1.2521206346832676,1.2661312282777062,1.2572615474860835,1.3680739418495547,1.44551475578227,1.5426242123688374,1.5424263416734656,1.5285142357799428,1.4957984365889356,1.49117183050697,1.5301888390302563,1.5071590813162208,1.4836998706466906,1.466665529687913,1.4988425628489188,1.601746636115222,1.6385893441490438,1.624259995795539,1.6049499298088494,1.586210004539491,1.64569689230565,1.7708241609174413,1.8660246733392964,2.056280131249973,2.122413535245081,2.053899810987477,1.9833737091484573,1.9935749679367807,1.95635623481789,1.9001523500546906,1.8632797369710379,1.8256079546174164,1.8088533338385995,1.7677632475674296,1.6417372581693799,1.6394298647429537,1.7275350981335704,2.2199935378042293,2.448313550907202
97-2806215,,,,,,,,,,,,,,,0,1.0017010902128773,0.9980246818752081,1.0034466374082267,0.9959592269132976,0.9989715087000302,0.988535797980825,1.0066992346423478,1.0003177536535273,1.001063493128683,0.9991990522332366,1.0014651745605505,1.091930289485549,1.0764172516244175,1.0726795901935988,1.0668640327692198,1.06057329076995,1.0521668329409783,1.049344217880743,1.047019148976027,1.039866368976063,1.0770785631589725,1.2108251219609734,1.2868517204212209,1.2756647931899312,1.258151534322763,1.2509449581321772,1.2742200787581008,1.2890300221747157,1.2786883326684233,1.316323992008413,1.3940173913683258,1.4915836209395568,1.4958498299723766,1.4830315047974902,1.4525393507681972,1.4489608945830363,1.4886403024946655,1.466937330927429,1.4447709206679917,1.429017491530267,1.4615520255927656,1.5648916880027226,1.6025282451996377,1.5887793748261605,1.5700658134432772,1.5567660886492463,1.6872332398346417,1.8232154987107532,1.9273128727686775,2.13669521261671,2.2093644411462043,2.1296907949454913,2.049592536051336,2.058053381267002,2.0163633434150063,1.9532516556450112,1.911374592013093,1.8695269415903795,1.8510920708406133,1.8059673286724531,1.6679792444601322,1.6648550083056162,1.7577398659928662,2.27895541280508,2.5238004597187254
98-2807267,,,,,,,,,,,,,,,,0,0.9873662247424329,1.0059950079305031,0.9911960339304051,0.9973020020156003,0.9825055000512549,1.0089984868239592,1.0004091928589576,1.0009062321508577,0.9986247831464805,1.0014166353157727,1.0125837266460878,1.0040578652399335,1.003873509673981,1.0042594390110486,1.0031051191449585,1.0038567638806386,1.0038998083562214,1.0036622557534514,1.0161663774382659,1.0839246441501516,1.2313732111667852,1.3150745999305749,1.3014944433440105,1.2810778444393331,1.2723854512192017,1.2973016800062418,1.3132297142041442,1.3012373641963562,1.2932956111631109,1.3734947795009387,1.474504318056619,1.4805632956098838,1.4678500698110903,1.437262022060544,1.4340358227091958,1.4748372492314266,1.4530153849587528,1.431110050218771,1.4153914905968192,1.4487617924469136,1.554748451420117,1.593583176714661,1.579778657889351,1.5607784155814715,1.5885746377749648,1.7288307724766183,1.8753154750911014,1.9881046237295676,2.217263531993072,2.2966932747416138,2.2057615811145386,2.1144263106652637,2.1221530369295127,2.074800495104222,2.0047857317779916,1.958423541162198,1.9124674820034344,1.8920201098643923,1.8424180363505112,1.69281809155976,1.6891711618202496,1.7863414169620992,2.3355364965761196,2.596292729700926
99-2804912,,,,,,,,,,,,,,,,,0,1.0248917694118838,0.9927311360676107,0.9999586256785055,0.981593581024766,1.011887516574326,1.001234591282209,1.0021652667084093,0.9991639405724325,1.0021078309923577,1.0143453262445896,1.0050929692075483,1.0048391872548212,1.0051471527508007,1.003854962104367,1.0045053012377898,1.004507885908905,1.004406566918174,1.0169131046950182,1.0870474369504801,1.2396312238044722,1.32642379833733,1.311748398674683,1.2899360068172092,1.2809054919831637,1.3064325310648917,1.3227066530764628,1.3100445562446612,1.301631852232193,1.384388314711045,1.4888495535676225,1.493671057362054,1.4800709605720166,1.4479133778883857,1.4444387737901068,1.4862841121407695,1.4634502214233063,1.4404082649282708,1.4240040098186637,1.4580784950800418,1.5669019664029615,1.6066019005757215,1.5920183791654017,1.5723922379802737,1.600536947201031,1.744427725146931,1.8952518203628481,2.0114722853633515,2.2482363274127537,2.3299967363693472,2.234778560608889,2.1387048750238615,2.1464122665739582,2.096781965322489,2.024223601477512,1.9758826786752988,1.928470211723,1.9074709099562615,1.8560506736747717,1.7020076243376436,1.698013763910261,1.7966678852394768,2.3564561876421366,2.6228048498289236
100-2800626,,,,,,,,,,,,,,,,,,0,0.9717208939227544,0.99103417777955,0.9717684718253463,1.0091410791628503,0.9985736159376923,0.999360563847853,0.9967820854111207,1.0002526734749733,1.0135649443759762,1.003803447236731,1.0036116599443208,1.004068434459117,1.0028179831894188,1.0036830358966315,1.0037410284085,1.0034946826797795,1.0166574826707808,1.08891278944435,1.2470170712436843,1.3375522065451522,1.32104001503739,1.2984390917306319,1.288861701047921,1.3148352919600999,1.3314795560089885,1.3181390549380663,1.3092709844603039,1.3946723150600682,1.502720892970035,1.506488663403192,1.4921610098009706,1.4583695846874283,1.4544708950477165,1.4972178778645264,1.4733574724088767,1.4493188924851177,1.4325179020627639,1.4671730073353724,1.578766707650057,1.619360882491332,1.6041431290313732,1.5835467097597473,1.61221115995032,1.7598480030323003,1.9147325073642198,2.0347177558332685,2.278792902452408,2.363557336776178,2.2635916616831544,2.1633424716635044,2.170319908086659,2.1187899080128076,2.043406247293707,1.993404416055588,1.9439755314183347,1.9222616705428637,1.8693230556494156,1.7107033891322332,1.7065841132590567,1.8068586657145946,2.376767711880443,2.649629995896919
101-2800637,,,,,,,,,,,,,,,,,,,0,1.014439535946507,0.971793792944399,1.0204392873764803,1.0041571490376446,1.004407287214156,1.000918983144877,1.0043140711609853,1.0193373048346217,1.007724207156019,1.0072523548605552,1.007020475783947,1.0056266346450808,1.0057862137357656,1.005900955013406,1.005521297771461,1.0191470428715552,1.095132936413532,1.263283187949927,1.3589517942133087,1.3406831392473795,1.315312586539646,1.3049173143818298,1.3318921834792428,1.349093414918471,1.3344733970164981,1.3241629929459893,1.4142555124973373,1.5284305082443652,1.5292445071885796,1.5138453421673166,1.4769791560731629,1.472304139712888,1.516997446840724,1.4915018650714231,1.4655287491421103,1.4472009850882928,1.4831789918273537,1.5993179338485521,1.641353273429681,1.625230117774638,1.6034119604870358,1.6327310193082933,1.7863785835064943,1.948573879390176,2.0744903643593617,2.3324050042050453,2.421792215730396,2.3135302672252904,2.2051041158151867,2.2111595020119084,2.1562420864682865,2.076056780372493,2.0227375792833175,1.970496861062942,1.9475716980427449,1.8919698761461252,1.7256005143075213,1.72119082615315,1.8242111785025013,2.4111810657195725,2.694119485515296
102-2800647,,,,,,,,,,,,,,,,,,,,0,0.9384010772905766,1.0237918284931886,1.0028601651782783,1.0033411304905377,0.9994186921775828,1.0035018528858792,1.0199142699415416,1.0070488123095978,1.006581943741245,1.0067449517363989,1.004990282842516,1.0055205844360497,1.005447464521008,1.005075053667073,1.019174668129717,1.0986272127953265,1.2751400257651393,1.376144534377651,1.3558942600041775,1.328705333634781,1.317178806255787,1.3450665104521744,1.362778137675567,1.3470461903193058,1.3360666713320484,1.4299596656354239,1.5496136492427461,1.5486176251213044,1.5318452975326913,1.492599533427468,1.4872280646422353,1.5333037576383175,1.506216971746078,1.4786969491520727,1.4594620244343697,1.4964791474431751,1.6166522871459879,1.65996835867321,1.6426969570101244,1.6194847972039772,1.6493405637023344,1.808602505457498,1.9770798476687352,2.107991800583531,2.3773706706386184,2.47083935401615,2.355211907832053,2.2405620919792306,2.245779439953789,2.1874176209157596,2.1028260409455695,2.0470056942732695,1.99232819833854,1.9683574795267795,1.910174109260342,1.737724829593393,1.73286015428072,1.8381072960074383,2.439628002161238,2.7312482502891635
