순번_정류장ID,64-2803210,65-2803361,66-2807344,67-2806484,68-2807326,69-2805694,70-2805636,71-2806053,72-2806032,73-2806025,74-2805697,75-2805699,76-2805701,77-2807440,78-2806806,79-2805704,80-2807625,81-2806162,82-2805635,83-2805633,84-2807037,85-2805631,86-2805677,87-2807428,88-2807429,89-2807521,90-2806171,91-2807223,92-2806160,93-2805528,94-2807269,95-2806830,96-2805759,97-2805529,98-2805839,99-2805561,100-2805340,101-2805841,102-2805450,103-2806913,104-2805580,105-2805332,106-2805742,107-2805229,108-2805231,109-2805400,110-2805038,111-2804895,112-2805911,113-2806732,114-2806730,115-2807462,116-2806214,117-2800622,118-2800627,119-2800336,120-2800653,121-2800656,122-2800661,123-2804967,124-2806938
74-2805697,,,,,,,,,,,0,1.0039995972742992,1.0250114426341081,1.2111280965098075,1.177683677195967,1.3721147169160808,1.5999695765980897,1.4577686128351686,1.3812886126483344,1.2936512445994477,1.2700009612098773,1.2399069509142546,1.2188447021664504,1.1715851046948718,1.199864558163826,1.1342709716072144,1.1297503675899407,1.1167875760107493,1.1131604714602117,1.1150913137049887,1.1442821490927721,1.141840764680287,1.13761668272905,1.1358365333768,1.1345013201069478,1.1430978519423476,1.1587933348998176,1.1578828486909816,1.1592050304530752,1.1791563575721993,1.2252262419375999,1.2579449740751973,1.2864192605766256,1.284099711366969,1.3188825918625722,1.3361955351760164,1.3354606852086457,1.3312120287279468,1.3271475597411517,1.3224074373898036,1.3153698449219915,1.3129322833535617,1.305718610405146,1.3300826834070043,1.3252863088894073,1.3194491799924986,1.330205111877958,1.3557960511562115,1.3768142904235494,1.39974970261665,1.386677474110833
75-2805699,,,,,,,,,,,,0,1.0004477491080743,0.9998087232028562,1.002053924803441,1.0037608597649181,1.0051788186090846,1.0035645604395604,0.9934481908915933,0.995272367083657,1.0034752930701882,0.9990002380527108,1.0083037167005666,1.0044353260992032,1.033283772472043,1.0766168929342674,1.0751705386861827,1.068275292151792,1.065966916805759,1.070402448422699,1.1015196837531445,1.0998793356228624,1.0970362082795648,1.0957394343158422,1.0949673835500617,1.1037170739925155,1.119333504290604,1.1186216025646294,1.1202868439603746,1.140537480842566,1.186070042978301,1.218275516183437,1.2463786151219023,1.2445626840922546,1.2788719815640377,1.296472019663298,1.2960485998816762,1.2923142897629225,1.2889748465915394,1.284332577134258,1.278580931606697,1.2764782097062108,1.2699998057657762,1.294668073012593,1.2908819923161678,1.2851213292789359,1.2962039292409426,1.3215606429186628,1.3423463023422073,1.3654604536597743,1.353447214641407
76-2805701,,,,,,,,,,,,,0,0.9991255913630666,1.0028766621934855,1.0045766751428598,1.0060771771652262,1.0039902137633103,0.992654576051682,0.9948364853599456,1.0037004744897542,0.9989039140222297,1.008755823783735,1.004829622886036,1.034758342524135,1.0777595979685461,1.076230528618299,1.069128091271414,1.0667677457622815,1.0712117393145828,1.1026411515946093,1.1009614559674692,1.098052014411266,1.096729371182512,1.0959352431962663,1.104771263336029,1.120551360456068,1.1198259055179614,1.1214975456713405,1.1421061123427394,1.1877979642616117,1.2204802422331078,1.249083953752873,1.2470990737090215,1.2818098661162858,1.2995782486695906,1.2991256518415537,1.295311161415871,1.2919000111263583,1.287408577643419,1.2812941783710503,1.2789100059002008,1.2724759306311602,1.2976268808830769,1.293480763657239,1.2877287344345394,1.298859203784,1.3247515214258347,1.3455259441059368,1.3686270822058875,1.3566868074794434
77-2807440,,,,,,,,,,,,,,0,1.0063725513318207,1.0062223457663153,1.0075911717239594,1.0047087791442968,0.9918798245476127,0.9944662688167123,1.0040449350874974,0.998888744223482,1.0093077787036702,1.0048570491029358,1.0363329875750371,1.0788873604059184,1.077275283661394,1.0699674272707635,1.067555923819928,1.0720062621262536,1.1037349624167574,1.1020167360278073,1.0990422485213627,1.0976943232802747,1.0968785087730963,1.105797472236178,1.1217350785107625,1.12099640761579,1.1226738338925442,1.143360267103415,1.189813138818218,1.2226097316861266,1.2516437046071893,1.2495512376763425,1.284649208554846,1.302579110014077,1.3020977349958234,1.2982052327031999,1.2944717483703727,1.2898969508631615,1.2836714631991155,1.281480830251978,1.2749758064967753,1.3002600442330228,1.2958678440140727,1.2901326066682712,1.3014167894845892,1.3273794329188622,1.3486503549314914,1.3720880840387444,1.359579704368298
78-2806806,,,,,,,,,,,,,,,0,1.0061481473115972,1.00796249292143,1.0043950254166403,0.9897480891675569,0.993254376733217,1.0038404135345356,0.998310754197067,1.0094996391427995,1.0050172483313784,1.0378219667750967,1.0800190825574603,1.078319826552052,1.0707951877028103,1.0683295062745213,1.0727906865428891,1.1048499859838863,1.1030906305266772,1.1000469970020423,1.098672177395221,1.0978334161172898,1.1068431815282835,1.1229528142394947,1.1221999617727176,1.1238841627370615,1.1447753359140207,1.1917498341630164,1.2250511006122367,1.2541693124479394,1.2521555678413325,1.2876767725910168,1.3057834522624758,1.3052708285262584,1.3012930499674737,1.2974801907324671,1.292809154671766,1.2864556118597599,1.2842164175201605,1.2773393878976613,1.303123091140461,1.2987611150226368,1.2930285874783096,1.3039123543905884,1.3302486460172247,1.351683740261764,1.3752905806376245,1.362617515829569
79-2805704,,,,,,,,,,,,,,,,0,1.0071527548144297,1.0017967643657288,0.981497832597533,0.9891700556578583,1.002812239507627,0.996370390374067,1.009669259058471,1.0043599853087737,1.0412179799025993,1.08242562598211,1.08053332748296,1.072533779125335,1.069950486400606,1.0744345994591173,1.1072072646443638,1.1053584315765514,1.1021647908467016,1.1007315564563735,1.099843237336027,1.1090483537599523,1.1255285108993172,1.1247449239757235,1.1264433100083477,1.1477746921734076,1.1958125638868133,1.2299996576492584,1.2599677594207055,1.2577185857678657,1.2941541477394096,1.3126407579173685,1.312059103555624,1.3078953438880172,1.304172139403707,1.2990286599527574,1.2926465499657267,1.2902987249705187,1.2830454363188544,1.3090415800755701,1.3045606353083499,1.298371457209726,1.3099366879091645,1.336788257517588,1.3588373325307117,1.3825133391233984,1.3697598308577075
80-2807625,,,,,,,,,,,,,,,,,0,0.9963365222154681,0.9714598195221795,0.9851664541413617,1.0015867296779568,0.9945484696988173,1.009523622294917,1.0041610358449768,1.0433500674443306,1.0838251803589962,1.0818155796360662,1.0735301332456697,1.0708765074004865,1.0753744335454904,1.1085717313477705,1.1066694329246323,1.1033862408834914,1.101918254280618,1.1010003919537459,1.1103214144205609,1.1270213615003015,1.1262194468563158,1.1279261810539396,1.1495184231617253,1.1982847428228487,1.2327723562556714,1.263299005093735,1.260985086976321,1.2979650775264695,1.3166767192878757,1.316053277055281,1.3117776388015119,1.3079545128180303,1.3029423230974904,1.2958816068481547,1.293473208470607,1.286042969805433,1.3123001461321075,1.307956869842319,1.3018626445673935,1.313330223423795,1.3405782126156698,1.3624833902354223,1.3868231853707345,1.3735915054097392
81-2806162,,,,,,,,,,,,,,,,,,0,0.9372202729912936,0.9801072196369772,0.9994660363467275,0.9910064205516818,1.0098340416843126,1.0033198578914793,1.0481623621449434,1.0864279893687931,1.0841953935701794,1.0753783692340904,1.0725956754042258,1.0771088987010466,1.1110454735811048,1.1090459208353112,1.1055998676064438,1.1040690341816433,1.1030972033862432,1.1126207144752291,1.1297061362820089,1.1288712363820936,1.1305909804294612,1.1526383363982775,1.2024507017545618,1.2378581587855482,1.269003399360873,1.2667793329958377,1.304718196436281,1.3238223043243484,1.3231227307108815,1.3186465129688758,1.314644435734176,1.309406564061556,1.3023003482210629,1.2995179405300892,1.2920045490161778,1.3187184896766528,1.3137580799345565,1.3073681493501432,1.319305924018351,1.346831988146762,1.369864795833615,1.3945981321039904,1.38063995657766
82-2805635,,,,,,,,,,,,,,,,,,,0,1.0011387513980903,1.019514704164626,1.0039312568938408,1.0225065409530556,1.0110335908711359,1.060493187688163,1.0902897630184651,1.0877624522853506,1.0783029457454123,1.075371905635454,1.0798067874805228,1.1142459580637456,1.1121424675652707,1.1085218534306283,1.1069255626348424,1.1058924145354123,1.1155663212206604,1.1329513412759669,1.1320839503460516,1.1338015682959348,1.1561865295724645,1.2070520583370405,1.2432133205327338,1.2748166524664002,1.2724226077893535,1.3111190586472765,1.330514731046488,1.3297441836398745,1.325093342989551,1.3209352336612863,1.3152267960573512,1.3078679971011409,1.3055087393116604,1.2975099550950873,1.3245537223170392,1.319549675182147,1.3127026657362826,1.3246370159055385,1.3528611957281025,1.376296459249423,1.4015592706104025,1.386887675635779
83-2805633,,,,,,,,,,,,,,,,,,,,0,1.0546862170788436,1.0066144069066818,1.0343121116272656,1.0139394530775783,1.0778889050428797,1.095257009993609,1.0922728162492192,1.0817840742521194,1.0786117200989687,1.0830272540222001,1.1186582806162526,1.116377445143054,1.1124612134336718,1.1107523490469537,1.109620088165023,1.1196239389596125,1.1376443121977577,1.1367186182239923,1.1384506186222674,1.1617012714091886,1.214384599420691,1.251980306422378,1.2847574747705592,1.2822382225489317,1.3225342312185637,1.3425670485596577,1.3416587242428342,1.3366574301152856,1.3321870227402983,1.3260742023983487,1.3184738320698284,1.3153774847811468,1.3068167241987034,1.3345840744590143,1.3295173545637773,1.322499484660421,1.3345593633836612,1.3637450308438372,1.3878893553916734,1.413855838908268,1.3987339786262962
84-2807037,,,,,,,,,,,,,,,,,,,,,0,0.9581551297061559,1.0260443611946772,1.0065543253568838,1.081500394150494,1.0964734774031621,1.0933239184653731,1.0824381935531484,1.079170009956542,1.0836466025580622,1.1199892533734623,1.1176321456027574,1.1135901467658136,1.1118324113949263,1.1106607703366878,1.1208497339825962,1.139216648331002,1.1382641555879371,1.1400128980042508,1.163680677334775,1.217343205156338,1.255640833730475,1.289391406569393,1.2866227370111079,1.3277887496574992,1.34817799511435,1.3471999733416997,1.342016223513319,1.3373836607198872,1.3313532910314818,1.3229158412246924,1.3202747921802274,1.311411210344908,1.339249491953368,1.3341533411263031,1.3266629009746846,1.3393779193164639,1.3688909889494127,1.3934215411097417,1.41991608286869,1.4041154601788493
85-2805631,,,,,,,,,,,,,,,,,,,,,,0,1.0717872280018657,1.0164931637270398,1.107714200493791,1.100713752343244,1.0971806553280288,1.0854873080115548,1.0820376337820512,1.0864277729159775,1.1233997664822342,1.120915971416936,1.1166628925125264,1.1148264070074585,1.1135816699713799,1.1239544151211978,1.1426863147326063,1.1416944930789237,1.1434410106319424,1.1674565985616798,1.2221696592930145,1.2613687483476768,1.2957685128969987,1.2930234514055996,1.3351248368719875,1.3558676381150172,1.3547976390789949,1.349392135251367,1.3445620570986085,1.3379849062778295,1.3295132513330268,1.3267534536681487,1.3172542625723627,1.3458200522755985,1.340188981092705,1.3327065805146443,1.3453732599834458,1.3757666066048209,1.4004987931059332,1.4276116508118157,1.4112533854487859
86-2805677,,,,,,,,,,,,,,,,,,,,,,,0,0.9898552041415465,1.1249310004353776,1.1020925836080806,1.0983035374803614,1.0860049992463352,1.0824112715419614,1.0869256951317499,1.1250661801170372,1.1224646968868512,1.1180192970682938,1.1161079276628174,1.1148044565621298,1.1254749498443624,1.144761755615974,1.1437280401131522,1.1455033650750364,1.1701184374250946,1.2265719029176771,1.267019578558499,1.3025195301206334,1.2996123844198564,1.3431170690866705,1.3644307686589774,1.3632452528531789,1.3575412702124385,1.352446564878113,1.3458375758055103,1.3369214793031174,1.3337081946434068,1.3240117005060348,1.3532242195018824,1.347318158089332,1.3394869710042203,1.35248157943579,1.3835738270102644,1.4091667137038706,1.4370954301762189,1.4199483358219422
87-2807428,,,,,,,,,,,,,,,,,,,,,,,,0,1.966273003419013,1.0350322732930812,1.0361232538402925,1.0327902486178002,1.031038617495492,1.0391666058861604,1.0805629805636419,1.0789823118359403,1.0762760126288748,1.0749618451374052,1.0743639492382666,1.0853874116581101,1.1048579101480709,1.104060439580578,1.106294584502881,1.1317746894770448,1.188338081473833,1.228850060925801,1.2646009036186803,1.2619427171033846,1.3055582585808296,1.3275421887397627,1.3267009165628512,1.3215062597384373,1.3168803926364367,1.31085522735428,1.3027289478905686,1.2998545062732596,1.291126550286457,1.3209706666940846,1.3156150887022926,1.3083864954200408,1.3214754557794812,1.3531133519880807,1.3789370343989198,1.406581947396407,1.3904224293250065
88-2807429,,,,,,,,,,,,,,,,,,,,,,,,,0,1.017137473635859,1.0195517367676683,1.01868996111721,1.0174519074358097,1.026487482406927,1.0684422979504518,1.0671567307266234,1.0649515090120152,1.063811699273051,1.0634124320091045,1.0744546618338897,1.093836466282589,1.0931110518834934,1.0954581034191488,1.1209823435086343,1.1770694791007714,1.2172091311393813,1.2528237585018007,1.250392031411152,1.2936891123689516,1.3157077819008436,1.314985840592157,1.309999164855169,1.3055620641023649,1.2994688655488926,1.2916678525609835,1.288927018237228,1.2805818808414262,1.3110883249994547,1.3056427737839749,1.2986546764036762,1.3117753667208003,1.342984279040955,1.3687184871790625,1.3964850709723304,1.3809753779237535
89-2807521,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.049700115440366,1.0244704864481138,1.0184464354044889,1.0491551936309487,1.1732950440687762,1.1622474089645374,1.1456208895424633,1.1394332346987253,1.1350065098415747,1.1622759713896975,1.212669511316344,1.208922206662223,1.2116664854510368,1.2715291653949345,1.4253464935064935,1.5425208021953216,1.6480390050018696,1.6285372743760909,1.765538285241081,1.8157001189581827,1.8007450544677759,1.7670501510124574,1.7371209990102174,1.702408510485127,1.6596322314499707,1.6427131563117416,1.598851060603211,1.6539853448337771,1.6298956776074076,1.5994294111185228,1.6283057059862758,1.7002132092390234,1.7620740313812502,1.824873003633723,1.7572098634617708
90-2806171,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0137509166926575,1.0078406885196651,1.0490239158611918,1.197480876670448,1.1824581459129875,1.160604747586993,1.1528113870056425,1.14707013872596,1.1780208063992799,1.2357531922681275,1.231060891447495,1.2335061467817507,1.3009119393621238,1.4780658344690583,1.616844180420132,1.7400667284344737,1.7148942798379332,1.8788215465949987,1.9343315408204587,1.9135673255112415,1.8695055742963234,1.8321313543120685,1.7877752022800995,1.7328169055365914,1.7117213442251236,1.6569154632682033,1.7162503602946133,1.6865744064505028,1.650889085643236,1.6824671074087532,1.7620498992806575,1.8319564741015923,1.9026776775078664,1.821804740089685
91-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9544694588498507,1.0839961378888399,1.0421477196737585,1.039068800070699,1.034869799232793,1.0322019234590278,1.0327961329265132,1.073757595486111,1.1457342646684385,1.1418755801124323,1.148350909023142,1.169023104843328,1.370199190064567,1.5301518104744627,1.6788298693836017,1.6458040678023822,1.6065765348989531,1.6494552934577527,1.6366074720720083,1.6046693933577154,1.5766857308871374,1.5448039253703603,1.5054862255564072,1.4915809200438412,1.4531477939352009,1.5215732755486395,1.4999085797956666,1.4732351479070211,1.5044666728027893,1.582988973182802,1.650590929208282,1.7216085912894012,1.6552043461085226
92-2806160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9959671160731965,0.9973451897319587,0.9995844252742125,1.0023766976610933,1.001560178751685,1.004382411154559,1.0491203946349832,1.126646019776636,1.1229558378381832,1.13071073247338,1.1152730168802845,1.153719768072447,1.2853890619427475,1.409732187529209,1.3914431627817736,1.3700225553579473,1.4168943379066896,1.4118681554221755,1.393203905041155,1.3765771456529736,1.357520104784305,1.333746171718086,1.3257036110176057,1.3029686145197736,1.3726574738790764,1.358257176527078,1.340018505428875,1.3693164727047393,1.440401374565341,1.500492141666409,1.5659709065590073,1.517350285637262
93-2805528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991296193348046,1.0024013477417915,1.005696761495099,1.0042406635547332,1.0078545395033809,1.0688728117795718,1.1759019148047356,1.1691865922025313,1.1770457123753884,1.150005485650003,1.1600238819363395,1.3260967108362718,1.4843228144797733,1.4574499076068153,1.4253834048257499,1.380186335534384,1.3659575061247091,1.3477437056893964,1.3301941842584037,1.3117786309565427,1.2890920010331675,1.2816820542602405,1.260568131319385,1.3377587099150818,1.3237254428177356,1.3061346653729646,1.337400942322416,1.4133061341779942,1.4776973970040868,1.5480305141820605,1.4970100082696645
94-2807269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0150076404008168,1.0146801552415137,1.0098934958649008,1.0157136055811027,1.1292698123242917,1.3360641819378598,1.3134889837771966,1.313339162098829,1.237446678333769,1.2427427295110902,1.5125887183560522,1.781451390088068,1.7145458464593017,1.6400467455232257,1.543255033526808,1.5141992308885859,1.4783621110900131,1.4459973105151886,1.4127632648101194,1.3736390268901557,1.3607501586597586,1.3260706525616037,1.418276155465586,1.396769077919637,1.3708841530464375,1.409003081085366,1.5031821899718067,1.5854024600820995,1.6733033661179204,1.5976650994587314
95-2806830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010855992831225,0.9980525677315002,1.0084390017356346,1.1542502997555242,1.4241123747585958,1.3882435585819322,1.379040785271752,1.2713485422775277,1.2227674611858725,1.4898283616755699,1.7857564494138973,1.712214736312294,1.6262322714982513,1.5252451493763415,1.4954441934031655,1.4589912763136634,1.4258824448160066,1.3926385182673193,1.3538376533721683,1.341237392376945,1.3072024142272152,1.4040888110772354,1.3826416096230958,1.3564842598163351,1.3959519529377313,1.4928006641984606,1.576907695880144,1.6679104686880908,1.5904223216779958
