순번_정류장ID,1-2805765,2-2805001,3-2805892,4-2805894,5-2805897,6-2802243,7-2802239,8-2802232,9-2801863,10-2801904,11-2804910,12-2801833,13-2802219,14-2802216,15-2802209,16-2802202,17-2802188,18-2802186,19-2804814,20-2802156,21-2802151,22-2802130,23-2802126,24-2802120,25-2802085,26-2802096,27-2802111,28-2801845,29-2801849,30-2802136,31-2802152,32-2802163,33-2802174,34-2802618,35-2802828,36-2802882,37-2802393,38-2802395,39-2802399,40-2802406,41-2802412,42-2802442,43-2802453,44-2802250,45-2802253,46-2802260,47-2802263,48-2803792,49-2801816,50-2801861,51-2802277,52-2802269,53-2802259,54-2801841,55-2802240
1-2805765,0,1.0062862027044974,1.012725863343288,1.1702222100820825,1.8118708940302768,2.3822287959299193,2.17397277785145,2.092578486875965,2.617562100255515,2.2203250991073595,1.981968529571351,1.7536327053826766,1.660664070556861,1.624953495695448,1.5835512323032217,1.5557331724756365,1.6888446896051772,1.587105424133381,1.5243373465676255,1.4819733570046019,1.4542730187117272,1.4163449347133683,1.49266607225595,1.6454015210658615,1.6046367727553226,1.582080498818733,1.5385562656200802,1.5149624691063788,1.4889185496002215,1.4617781253475268,1.456960244551591,1.5037003378688616,1.6413471094550018,1.7320365957092532,1.8225013390602567,1.9216304469305414,2.152222461428059,2.364107341151031,2.6336758794668205,2.9028165842245697,3.095219221270011,3.4958149301718078,3.7087225943192523,4.024244778569892,4.731548046983952,5.438823520613729,6.217453189604823,7.28284542936288,8.551369874699716,9.751536229562818,12.065800078218928,15.916860577637152,23.851116097739386,28.3883382955593,28.986965447367858
2-2805001,,0,1.0162361842923924,1.0131954686666456,1.6044466560058066,2.224426845577888,2.0196118442235758,1.9540205969910893,2.540617254491433,2.139891698039401,1.9068218206932748,1.6888587876735526,1.6012362990085807,1.567679062431486,1.5291883407968403,1.506143900666719,1.6428984279686831,1.5461645730228457,1.4866928336624141,1.446645650434071,1.42062207603109,1.3849519075774679,1.4619777210778522,1.6163737330806076,1.5769330033262978,1.5551091157619206,1.5131247669728505,1.4905103318036665,1.4652973752485183,1.4392050544093977,1.4360536162917936,1.4830213395396055,1.6209632579342896,1.7119330200089475,1.8027644742772182,1.9028930868087113,2.135042197282591,2.3484627735190173,2.620924364574218,2.8927731168346447,3.0876685096832697,3.494250595454706,3.7116316911261737,4.032443698871589,4.7561670995924725,5.483703308714137,6.289120001324428,7.3987133731709225,8.7320121161431,10.00331433215463,12.490492418089017,16.728474412029964,25.872414043759548,31.33852372806917,31.9397515001765
3-2805892,,,0,1.0057263793895432,0.9854886292756116,1.004066633484067,1.0021252284723177,1.0160925035107116,1.3267887317159124,1.2636360589380327,1.2222662493992178,1.1815984837508917,1.1621894927302585,1.1538297245763343,1.1560133293796242,1.2617342835627152,1.3921422859351238,1.3370964790455602,1.302012154474712,1.2778977408162984,1.262615484753505,1.240956598023638,1.3132577864614838,1.4588303732465369,1.4307133381991515,1.4149228323062324,1.3847508271206637,1.368980414770533,1.3499268582190007,1.3309006223440525,1.3088379624297812,1.3534974702127938,1.4782610328206311,1.5599331094894344,1.641782018026212,1.7222094142053097,1.9064826495554372,2.0890672561204444,2.319257544386686,2.5516294953344447,2.714473933550035,3.0477750049018844,3.2223255690757386,3.4790461096538245,4.044326367215188,4.593816817903391,5.183799476254854,5.966531640528072,6.8578259924093015,7.680130701295854,9.157607893639351,11.388441909688902,15.25717639674861,17.18231224854807,17.706412893165506
4-2805894,,,,0,0.9553580793904533,1.0028788285894952,1.0000645052047639,1.0205972328017576,0.9998410797365148,0.997814427447665,0.9980256836065428,1.001835145763902,1.0014123178575987,1.0348358211235633,1.1727335489991855,1.2897622636095636,1.4340709206672655,1.3673150199049504,1.3260103811441173,1.2981200603530476,1.280530115348591,1.2559599633252383,1.3331368390679177,1.4887266669021901,1.4568829026060206,1.439157034101101,1.405431191611023,1.3878011547932532,1.3669253382704494,1.3460350742073437,1.3218574423274496,1.36846225777788,1.499483235595714,1.5858804451608561,1.6722693888456417,1.7566996137385436,1.8967388210954572,2.0827045357272196,2.210630734570155,2.4305913330467797,2.5852206168662124,2.8972680047065005,3.060439895080194,3.300250469568806,3.822199009041561,4.328110664850342,4.8661180842816645,5.573628635217479,6.368845357717516,7.067246945480875,8.340495565006412,10.212977871103874,13.324992328125582,14.8315933971849,18.52259451161006
5-2805897,,,,,0,1.0429455234191856,1.0252897346667922,1.0456800034528897,1.0062452522010779,1.0027157952997503,1.0021556023370748,1.0054426596241375,1.004597665913375,1.0404920152074442,1.1898859852155759,1.3158662171996376,1.471217071370189,1.3938124229932825,1.347009987984108,1.3158340855915218,1.296242409650178,1.2691758299321951,1.3500262841386792,1.513165688501812,1.478253095072408,1.4589456638872444,1.4223257611700542,1.4031805773693855,1.3808468960673348,1.3584582954788362,1.3322823296247917,1.38027895344007,1.5162097642862598,1.6057518845489616,1.6958809887904376,1.7827925373452156,1.9283570380424169,2.1231200166627917,2.2568803953235217,2.4879865214711328,2.6508243152899444,2.982629045286667,3.158228916376519,3.4145065018031606,3.9808735015022925,4.535543582629577,5.1325445565407675,5.928594510935183,6.840485891234685,7.650006271215602,9.168534492945431,11.487788271609597,15.58695585154676,17.65956333858138,22.98021246152958
6-2802243,,,,,,0,0.9889378232129868,1.0349967595593002,0.9954243549544602,0.9937715927140514,0.9947749778477973,1.0000535584046526,0.9997682367612634,1.009050409081025,1.1650237672148902,1.2989040621592052,1.463517011085719,1.3837610613122981,1.3362236564851435,1.3048264157711997,1.2852676330425128,1.2583324044466373,1.3416907837740297,1.5101430758338317,1.4743549566294112,1.4546279074388084,1.417363754140507,1.3979865456231062,1.37535837241588,1.3527835001850623,1.3265828616120832,1.375575744962519,1.5140707890472733,1.6060418737815014,1.6978676401882846,1.7870920945848219,1.9363027807959532,2.1366881207438513,2.306130751333987,2.5505783227525085,2.7235387786525656,3.0788754274132364,3.267388399443189,3.545711226461717,4.1658582186831925,4.780415937080386,5.452747467991739,6.364777104457486,7.434520103333128,8.398351226530426,10.273208134487792,13.288262876924824,19.117158475389765,22.283666322201732,31.13928320924104
7-2802239,,,,,,,0,1.063742754237711,0.9961485434337397,0.9941802764942138,0.9951714530484345,1.0006296151932774,1.0002608229727643,1.0099261585129662,1.1733077084767711,1.3132083405567503,1.4851851892400436,1.3984574871791973,1.3475065017015437,1.3141347211227679,1.2934012417356746,1.2650285274707285,1.350589873520326,1.523593714998352,1.4859616275120875,1.4652960176682477,1.4263371232533413,1.4060857069605648,1.3826226906014487,1.3592002788806936,1.3319759646675609,1.3817711151002476,1.52298289971176,1.6169019556487434,1.7110195979038225,1.801841860178945,1.9538791795668167,2.1594668121834344,2.333404332716682,2.584378647029108,2.7627596117927817,3.1314387364904994,3.326676201801493,3.6167183542343255,4.266618058958964,4.916896094655624,5.632815590765302,6.613284797643566,7.778642994031344,8.837938971695644,10.941976617924261,14.433158959470912,21.585845788121123,25.67551646829514,37.91918342257235
8-2802232,,,,,,,,0,0.9814215881254659,0.983300045250987,0.9867974413646056,0.9949144219819119,0.995274576823682,0.9942506781256184,1.0751182720301071,1.2145996431304795,1.3848565896372225,1.3175559514305086,1.2773589419872498,1.2507902070959094,1.234557781333074,1.2119393855728307,1.295954709759728,1.4661391543505973,1.4330113755876819,1.4147151298707903,1.3803472772422007,1.3627329557607013,1.3416030634047467,1.3208486467677472,1.2973748375244896,1.346949401445091,1.4850847836990937,1.5770269816906965,1.6689363386142992,1.7592731091080196,1.9161374722838145,2.118067642043978,2.376565761468217,2.640235848842334,2.827469386723706,3.2175880628272253,3.4270731741077154,3.7370073787563376,4.441210006653346,5.152729960686516,5.948539408262486,7.05720830007981,8.40678448567114,9.654580363679047,12.23081243796476,16.776704156923927,27.313432025405817,34.10893169099071,58.67762265073377
9-2801863,,,,,,,,,0,0.9880775580980512,0.9936535398358902,1.0045115874201234,1.0030835474090052,1.0008677173819824,1.0030436791228439,1.0005944789608903,0.9979115293984083,1.0010018086738144,1.0006225585337691,0.9995670945256832,1.0003610536739254,0.9996780751674496,1.0778261305284835,1.2373402302693057,1.2214140077946625,1.2122101379438421,1.1955525255443242,1.1881680145301599,1.2405409307532966,1.2256189859839592,1.2783432971739066,1.3316881118209094,1.480966744715312,1.5807548633130393,1.6816072061664589,1.797756289159349,2.0632894240003212,2.3119508339415273,2.6378827927230715,2.973257461973413,3.2193180917919353,3.7523347449963644,4.04678392204736,4.498792058576385,5.5856480682622145,6.782518307404745,8.255870799747385,10.582549892896354,13.99437926584527,16.72630871509362,19.354352781813997,34.4024164897861,26.98977380068214,54.881314528023616,34.67420107766663
10-2801904,,,,,,,,,,0,0.9992550609988298,1.0108865931594513,1.0073538670763342,1.0041183769742092,1.006350205490963,1.0027690088226715,0.9992798295301457,1.002453293601803,1.001845383601971,1.0005792486192584,1.0013668181126498,1.0005354521892718,1.084562734106499,1.2564930186993246,1.2379885469564962,1.227445732070923,1.2084176773659832,1.1998815194075518,1.2120539617738095,1.1986565558384663,1.2514916721142941,1.305891085985855,1.4563907413465718,1.556954664188293,1.659268269745866,1.7774257793035078,2.0473875648647426,2.300809021865538,2.634396809737712,2.9785588511570027,3.232403137970713,3.7854622169018777,4.092783051964104,4.568558633065461,5.722821102171161,7.015401949368181,8.638542550962438,11.275195985556794,15.319709386689244,18.68862347821069,22.04748825715418,44.55409046395213,28.933720422582944,26.37706180984928,20.924408555486014
11-2804910,,,,,,,,,,,0,1.0181995802247772,1.0105515203147781,1.0057639192768986,1.0083489677376398,1.0035029332490475,0.9992833642207525,1.0028557168723728,1.0021233495592952,1.0007062282709267,1.001553865360266,1.0006368846234734,1.091447612244733,1.2777870071587272,1.2561439482178753,1.243998090163941,1.2221702358176416,1.2122898256921915,1.224778786068031,1.2097695593817737,1.2567931945225677,1.3135438866162796,1.4719999310563112,1.5786657059200293,1.6873543821383243,1.7931817457913248,1.971468149821848,2.2168095688208287,2.3802161508689994,2.6813518102190543,2.8995561916393324,3.3641304613878353,3.6185601970702983,4.005404471402754,4.918394091452271,5.90029167981585,7.070706248564334,8.844225708780623,11.280399436374745,13.147161175743447,14.868409636989417,23.049598076857475,18.10263427606441,17.159384847489385,14.84602313055501
12-2801833,,,,,,,,,,,,0,0.9976288413213523,0.9912546846262698,1.0003464167165943,0.9961833655665591,0.9927864227727675,0.9990166010338588,0.9988104768788468,0.9975501486463861,0.998820076776809,0.9980986163443222,1.1022353338149802,1.3171474050251033,1.2888861260601787,1.2734472100300476,1.2459928500062762,1.2334661310521666,1.2464919331729618,1.2284029596962451,1.278565471093016,1.340602388939973,1.5166949550320845,1.636765915591932,1.7594508285774004,1.8763793542398008,2.076745188311249,2.3614504455904703,2.3019557890982965,2.288824886247094,2.4644012973289,2.8263574870761787,3.0203445257686354,3.311400113436852,3.9721065812198773,4.646671245625686,5.4079854094887905,6.481698505303277,7.806273908885948,8.766671296343835,9.605076264984346,12.728163969491055,11.117954610744043,10.819742133511797,9.991133285770367
13-2802219,,,,,,,,,,,,,0,0.9770326984273394,1.002862994632227,0.9955792240810105,0.9915509744065718,0.9992573065737865,0.9989746071720075,0.9975407417238739,0.998948329535281,0.9981425571505472,1.1122237798833146,1.3486465408753765,1.314708699000923,1.296517865875767,1.2644349394702905,1.2497458679981204,1.2629996918931061,1.242499072913044,1.2948222527249726,1.3604952686627791,1.5491071918241457,1.6783231471767783,1.811337386623419,1.9363869407865277,2.1522090133949754,2.4663441699058297,2.3952075581955055,2.231537514944785,2.2505990041368173,2.5666024332894883,2.7358865248226953,2.9852988039439774,3.5431236922549894,4.100005262290881,4.713233174693664,5.5530031928264805,6.545244028706872,7.256095271291022,7.866932682863546,9.949670342807618,8.964276472190745,8.797873641091554,8.30607415591443
14-2802216,,,,,,,,,,,,,,0,1.0211901645474946,0.9998542105806669,0.9934254345261234,1.0011349638442488,1.0004312627908125,0.9987016944360836,1.0000591243187342,0.9990662444634841,1.1182677398222245,1.3658251557845875,1.3286818640955629,1.3089610730870134,1.2743291254543112,1.2584525383592469,1.271761893899172,1.249971117115784,1.3029430143891314,1.37060990923951,1.565433614590923,1.699037388323897,1.8376065273208444,1.9660738460826404,2.1902339359809813,2.5195151485499716,2.442153913664785,2.268005227019701,2.2333918548008214,2.4680179896009546,2.628009409768294,2.862915728834687,3.3739357935958463,3.888788539276321,4.449448270870003,5.208756766331671,6.0914720129470625,6.7222500378073615,7.261613054655799,9.040792884426738,8.230690209073531,8.101695018645064,7.709100276413038
15-2802209,,,,,,,,,,,,,,,0,0.9895875509487948,0.9872492775595811,0.9984241251651541,0.9982884487420073,0.9967518716053024,0.9984329650057628,0.9976121919537134,1.124796639470192,1.389843816176135,1.3477259139699334,1.325675946091023,1.2872378515892433,1.2696315636223314,1.283071184280762,1.2594218030656088,1.313771182025469,1.3838516851320959,1.5879309483679709,1.7293314129071227,1.8755198026464894,2.0102048362209737,2.2460939803472737,2.5989024244051437,2.5116960502538155,2.3212700135858633,2.282826757744661,2.530900848771703,2.700593392123542,2.95244800186163,3.4676992328393244,3.88774297294266,4.457897166531219,4.777886336045314,5.5341335495961195,6.073855047139937,6.532900210529434,7.984967012483752,7.359121262777414,7.269486709648038,6.983587241798865
16-2802202,,,,,,,,,,,,,,,,0,0.9852390317671198,1.0018760176407167,1.0006646906147774,0.998326496771894,1.0001169060743198,0.9988816156543919,1.1467630037524248,1.4576329881260057,1.4006308770906155,1.371812528176973,1.322520763185036,1.3000290552171208,1.2728483930664114,1.2486268172153343,1.2235919407780247,1.2926351193187318,1.4869966882253964,1.6211807121981838,1.7602648548843143,1.893909946004041,2.1233101673817845,2.4584620177802803,2.3828694776864534,2.2105926266785585,2.177501322841965,2.4166285077772747,2.5791571361956502,2.8193533490306577,3.311958995590266,3.7119042262486146,4.252929315165663,4.292119238622427,4.620559091985829,5.026892626207867,5.370116614679912,6.378273479450424,5.9922585078707575,5.953286318415007,6.008798926037627
