순번_정류장ID,1-2806577,2-2805488,3-2800272,4-2803582,5-2803603,6-2803602,7-2800274,8-2803847,9-2803599,10-2804712,11-2800276,12-2800277,13-2803597,14-2806642,15-2804030,16-2800279,17-2804029,18-2800282,19-2800284,20-2800285,21-2803933,22-2800287,23-2800288,24-2804793,25-2800291,26-2800296,27-2800298,28-2804064,29-2804535,30-2804537,31-2806644,32-2806646,33-2806647,34-2806650,35-2800259,36-2800058,37-2805220,38-2803619,39-2804455,40-2804456,41-2804526,42-2804457,43-2800045,44-2800035,45-2805398,46-2805723,47-2805418,48-2800053,49-2800024,50-2800429,51-2807089,52-2800492,53-2805286,54-2800486,55-2800477,56-2800474,57-2800329,58-2800365,59-2800454,60-2800461,61-2800463,62-2800466,63-2800470,64-2800353,65-2803672,66-2800309,67-2800480,68-2800491,69-2800494,70-2800496,71-2800499,72-2805303,73-2800511,74-2800514,75-2800516,76-2800518,77-2800522,78-2800531,79-2800349,80-2807211,81-2800534,82-2800386,83-2807091,84-2805588,85-2803765,86-2800561,87-2805675,88-2803658,89-2806657,90-2805025,91-2807279,92-2805574,93-2804896,94-2805037,95-2805221,96-2805232,97-2805872,98-2805230,99-2807093,100-2805331,101-2805579,102-2806912,103-2805449,104-2805840,105-2805330,106-2805560,107-2805838,108-2805334,109-2800391,110-2807317
11-2800276,,,,,,,,,,,0,0.9959408049220014,0.9880589190633801,0.995534339143586,0.9959969569004056,0.9956504830047581,0.9957527112502875,0.9990337567307291,1.0009235008550406,0.9981436680208335,1.0017497858897428,1.000500871143643,1.0008222307511943,1.000257973541519,0.9998812449357031,1.0002771954139948,1.000851754511647,1.0051198608192387,1.0046732500714628,1.005180233799748,1.0060997879858158,1.005526490088881,1.0057247522357684,1.004990223508542,1.114882139452436,1.0957049309871525,1.0896041427407195,1.0873344823017135,1.0849500343092315,1.0816870552822888,1.0800878342062004,1.0788363684491287,1.0767619128161008,1.158540611746537,1.203766243323724,1.1991773486976252,1.1940291656825097,1.1884363909609705,1.1731185069147454,1.1676885013321987,1.1569757768353761,1.1550454873519485,1.1536267582575483,1.1515769715836686,1.1865225178473577,1.195165207291951,1.2048492533441002,1.210990340076497,1.2138639685567212,1.2098441196549141,1.2085992117267326,1.2060217211964985,1.2043527676458612,1.2133550182164514,1.2186111883468946,1.215155690502178,1.2140471014836995,1.2121125697466524,1.2095783713411405,1.2069728952338123,1.2050281522553252,1.198920448918361,1.1967478276532013,1.1945216427123682,1.1939480246202088,1.1933976190170443,1.1921944858409153,1.190095443469357,1.189721801194179,1.1870769947687263,1.185987740345702,1.1819136016738347,1.180399937191991,1.1792111115894472,1.1825228888081192,1.194522997748222,1.236677942434827,1.2307843697058416,1.226401623514616,1.2244288100398404,1.2233472292883196,1.2206871090895028,1.2224100010628134,1.2199078045784513,1.2187887691556478,1.2168823842012053,1.215843606851211,1.2145882725258805,1.2127666946641018,1.211583022813378,1.2099518121912265,1.208153838440818,1.2051396436500843,1.2065749272771853,1.2058059810189194,1.2045370120241692,1.2126811040371426,1.2286730299046185,1.224590900326616,1.2234219250391096
12-2800277,,,,,,,,,,,,0,0.984957926021413,0.9954644922921393,0.9960057267359879,0.9956159909067279,0.9957355864745241,0.9992801582375768,1.0012436286544018,0.9982716582625671,1.0020344438987467,1.000826189961893,1.0010044262968913,1.0005388473061683,1.0001322231410747,1.0005249747434346,1.0010003552632667,1.005488289222353,1.0049169563212326,1.0054258861335348,1.0064450396547175,1.0058372363394503,1.0060280456375383,1.0052596200373682,1.1174619226317388,1.0974452639343537,1.0911306879693854,1.088788589458605,1.0863245663009924,1.0828375355951085,1.0813644963089797,1.0800734543276316,1.0779415976366478,1.1607656958334769,1.2065470161843121,1.2018313753166527,1.1965585220596002,1.190751228925453,1.1751228068831567,1.16956878175574,1.1587547310461224,1.1566954931849056,1.1552051796342158,1.1531566199549115,1.188348617976819,1.1971230533520905,1.2069445249762407,1.2130979752021287,1.2159931941876991,1.2120210710040396,1.2107491928285223,1.2079941264968967,1.2063754433600722,1.2153643548418336,1.2206710012156705,1.217236835891285,1.2160628243221008,1.2140935624579035,1.2113931798001123,1.2089755042073205,1.2068781699702036,1.2006222713863248,1.198522203041741,1.196187757209235,1.1955294330378823,1.1951107792408693,1.1938881004836006,1.1917180720891465,1.1913015814769485,1.1886192210222124,1.187506400108732,1.1833667331534015,1.1818960338242424,1.180654987431725,1.1839849637268456,1.1960189274419648,1.2385604884180383,1.2325063820231916,1.2281246387653848,1.2260899093380928,1.2250895564773505,1.2223538855153646,1.2240858495966518,1.221487130050787,1.220414069938995,1.2183854950187676,1.2173633307427814,1.2161524971909765,1.2143043127657762,1.2130123736475795,1.2114484688831182,1.209594010170981,1.206509057003753,1.2079201876657333,1.2071416206327907,1.2058851443700358,1.2142038412448595,1.230224172542206,1.2260971102804612,1.2247966398418089
13-2803597,,,,,,,,,,,,,0,1.003612037013383,1.0032783546563102,1.0002261651377284,0.9989801146066563,1.0029162057250585,1.004421871968664,1.0005784868412235,1.0044637680805024,1.0024440507761463,1.0026861320793947,1.0020740688884444,1.0015265043747335,1.0018590580158928,1.0023368654426388,1.0071035272636584,1.0064408457469005,1.006909211929628,1.0079016361606061,1.0071610448604724,1.0073095815925317,1.0064158036904698,1.1249233670353034,1.102664261928606,1.0957189719521117,1.093164379631413,1.0904658426127078,1.0867172188861098,1.0850520725073796,1.0835891653929777,1.0813523743294569,1.0994559359461529,1.1454376771942958,1.1423181654465224,1.138507246209524,1.1348525811476924,1.1239424563375444,1.120112685978906,1.1125384280452562,1.111095008675087,1.1100462524611023,1.1087511615956542,1.1425620456110743,1.1510939836521241,1.160984491085971,1.1670532640606908,1.1701721357601431,1.166876822414325,1.1659284686312024,1.163920605028462,1.162787757287968,1.171870950155029,1.1771463638004305,1.1742138993221114,1.1735439518220265,1.17180542280812,1.1696824503962335,1.1677486573580234,1.1661751619178602,1.1613522826373273,1.1595577085550208,1.157719000095748,1.1572364005000326,1.1569488855507484,1.1559533524931191,1.1543199990895645,1.1539100486211809,1.1516777944029335,1.1509317154051195,1.1477141153945958,1.1465517742725246,1.145559643657248,1.1489552947276682,1.1606657169441075,1.2020485457356656,1.1970473981365828,1.1933020103991312,1.1916415742985957,1.1908454183780275,1.1886057389656866,1.190353812179986,1.1881697272067335,1.1871557700988626,1.1855350987391486,1.1846539336046396,1.183673847546868,1.182133533621204,1.1810353178437947,1.1798170744630254,1.1781990736486316,1.175580748961901,1.1771863529762447,1.1764634490787538,1.1754064917547318,1.18345435843769,1.1991112313078662,1.1959985801194304,1.1949298492251264
14-2806642,,,,,,,,,,,,,,0,1.0014038809508954,0.995953987291568,0.9953387129155763,1.0020356847374443,1.0043190640409725,0.9993862923721031,1.0044044784811046,1.002246883134676,1.0025414308250338,1.0018501858755295,1.0012461774510706,1.0016412406852138,1.0021833658275572,1.0074977838135866,1.0067497795055855,1.0072492511653057,1.0083125695547128,1.0074770736570584,1.0076242725514373,1.0066380305749791,1.1344224039166257,1.1089676681382554,1.101154892279604,1.0983109313591255,1.0952960622486452,1.0911204022175776,1.0892775361698706,1.08766165841208,1.0852122371559028,1.0767631297306417,1.0807841060309198,1.07921032048885,1.0767644677965664,1.0753939216116912,1.0692752504482121,1.0671657415635716,1.0630442360106291,1.062352754136797,1.061756682159864,1.0610277007876974,1.0936229376434112,1.1019820643656448,1.1116818419715497,1.1178948652343461,1.1210014696033996,1.1188271918684654,1.118208809241949,1.1167525502305267,1.1159207459449823,1.1252956513739527,1.1303948542109379,1.1282952458822693,1.1277857064334262,1.1265608662786195,1.1250247194842526,1.12371004371467,1.122518523455221,1.119096051620051,1.1178421820738518,1.1163663986452992,1.116099009192054,1.115990388389578,1.1151962571790546,1.1140076668335934,1.1138111014219896,1.111973501268856,1.1116090153567375,1.1091848206437085,1.108313353662221,1.1076413189260945,1.1112161435545267,1.122587139989688,1.1629496081009265,1.1588990746130765,1.1559469412741648,1.1546345818212636,1.15395951130478,1.1522649286880975,1.154128468056725,1.1521839361402164,1.1514849116258732,1.150159248894219,1.1494857214819423,1.1486554390344001,1.1474069898046528,1.1465947765110736,1.1456176784828158,1.1443125556526257,1.1422925518557119,1.1438752006041282,1.143325457081192,1.1425035103148784,1.1504063157879845,1.1657194574457743,1.1635806631688215,1.162749964798324
15-2804030,,,,,,,,,,,,,,,0,0.9943752801515349,0.9945668012657876,1.0020955938689384,1.0045046422719826,0.9992770766285304,1.0045294638661681,1.0022728323775478,1.0022160910053763,1.0016957889401632,1.0010890354122322,1.001505263270786,1.002063522334948,1.0074938385330934,1.0067311060491515,1.007240921089111,1.0083232789333194,1.0074736443323882,1.0076232473292621,1.0066230516877854,1.1362024279129554,1.110120700765301,1.102140982605961,1.0992416855616514,1.0961664261346185,1.0919097737321515,1.0900333125402588,1.0883885821660078,1.0858991652602261,1.0773130820001806,1.0812801597801573,1.0796835106653917,1.077210076649621,1.0758143742024888,1.0695815564302873,1.0674909194506224,1.0633253537712242,1.0625882498093837,1.0619490352180248,1.0612137545298461,1.094070633970071,1.102477265468816,1.1122308237868967,1.1184774582354764,1.1215995633600695,1.119401715513952,1.118776161543625,1.1173053410546294,1.116539621665237,1.125884941734017,1.1310114708360821,1.1288923962090156,1.1283762313418522,1.127140206171478,1.125589573677565,1.1242607514064957,1.1230582676763259,1.1195685712804635,1.118303331439999,1.1168497700020534,1.1165791006973966,1.116434497750472,1.115667046510149,1.1144356158176727,1.1142370295591053,1.1123868170078053,1.1120168023766157,1.10960405165717,1.1087253995796666,1.1080477838150242,1.1116360155881722,1.1230279046914957,1.1636711427292301,1.1595537081325473,1.1565766059446776,1.155223138645021,1.1546330884741502,1.152802738242743,1.1546727529708005,1.1527453654601916,1.152040172900422,1.1506752705086853,1.1499966062110496,1.1491889373172783,1.147902393222107,1.1470560496505156,1.1461555495442595,1.1448402572983358,1.142804936585445,1.144364706292699,1.1438384318199826,1.1429563515151786,1.150917129551384,1.1662913656495189,1.1641006482015888,1.1632637499981915
16-2800279,,,,,,,,,,,,,,,,0,0.9947168859937993,1.0058525464382058,1.0073576388765157,1.000399319047229,1.0062347773085674,1.0032196906903958,1.0032739176441738,1.0022527781523272,1.001877002450647,1.002109074945861,1.002692139903197,1.0084934965555252,1.0076387863556358,1.0080027566394278,1.0090955818910312,1.0081374829797496,1.0083661724089732,1.007259534778872,1.1433718196415525,1.1148042088666992,1.1063169804630795,1.1031954682056924,1.0998764496328701,1.095157180260833,1.0931481452325387,1.0915183203490704,1.088805932151678,1.0796725084376948,1.0837036911626903,1.0819058342647423,1.0792707999783024,1.0778618877458133,1.071237073605234,1.0691746910195974,1.064776492333272,1.064004830029712,1.0633781809567804,1.0625346270504812,1.0961109151326849,1.1046886698067357,1.1145941070152097,1.1209602307362032,1.1241769649221371,1.1219245420383066,1.121191053241441,1.1197017132809284,1.118823755308513,1.1285202737582825,1.133590920057729,1.1314344469340416,1.130967054936556,1.1295741551902394,1.1280036976748073,1.1265454898274043,1.1254807308549244,1.1217851518899815,1.120575511335509,1.118940666649384,1.1186226142871722,1.1185321804892898,1.1177403889885054,1.1164005534693835,1.1162591906390469,1.1142932717404528,1.1139957202572153,1.1114699176199394,1.1105623227238708,1.1098621699434101,1.1134656521685973,1.1250436304748026,1.166223433161067,1.162107885874136,1.158974272917328,1.157643319412106,1.1569074667567856,1.155262935290392,1.1570033076767998,1.1549979766120637,1.1543886575016897,1.1529243890878265,1.1523429370505185,1.1515396065650974,1.1502140762699582,1.1491992743463664,1.1481829198215996,1.146942980405343,1.144821752947875,1.1464235646269652,1.1459661048829388,1.144977130890215,1.152994478549562,1.168559678261507,1.166353517454052,1.1654916508088595
17-2804029,,,,,,,,,,,,,,,,,0,1.0077274740933233,1.0088380106375414,0.9986580041465051,1.0066540777321116,1.0027032920009826,1.0028176959026178,1.0018976925859495,1.0011277500846805,1.0016296003563219,1.002298180849877,1.0087462406235586,1.007794206376349,1.0083201567586744,1.009482183160624,1.008415444694442,1.0085372859720292,1.0073395782773087,1.1529827468598004,1.120847992841117,1.1112889739728573,1.1078715425978736,1.1042305054110215,1.0992161547125854,1.0970273927292744,1.0951150783094996,1.092257404677785,1.082353029640373,1.0863527313314516,1.0845341512603843,1.0818030906370435,1.0801061032011083,1.0732379562750773,1.07087717338236,1.066331985381842,1.0654386722895934,1.0647823482803018,1.0640551756901995,1.0984893628652441,1.107210326617386,1.1174927558425343,1.1240172675988116,1.1272237305588908,1.1248524457726665,1.1241609864348514,1.1225580739540886,1.121553982429117,1.131386954137262,1.1367010319584243,1.1344874543938974,1.1339490691181944,1.1325740454131064,1.1308169839791693,1.1293605165086165,1.1280975251027092,1.1243433635962243,1.1229363038559395,1.1213483007382428,1.1210126985602105,1.1209765638809062,1.1201540658587632,1.1187257044378367,1.1185749921796624,1.1166104801611514,1.1161854798057838,1.113591672127199,1.112680091097486,1.1118570263287673,1.1156157899326242,1.1274359047701532,1.1695516355199493,1.1651719292724159,1.1620139705451669,1.1605370977386604,1.159865093097373,1.1579627618732498,1.1598537307015269,1.1577554034243869,1.1570876460828265,1.1556629912591567,1.1548774737930527,1.1540151908924146,1.1526437213448333,1.1517730868675562,1.1507457035782656,1.1494016080043454,1.1471789126666343,1.1488569159285926,1.1482149068561027,1.1473625997840702,1.1555799480601474,1.171372974985425,1.1689876481320622,1.1681499957504307
18-2800282,,,,,,,,,,,,,,,,,,0,1.009425775792471,0.9955543330210139,1.0064362036688121,1.0023589707020668,1.002780757688703,1.0015399161442307,1.0007381510666684,1.0015057672888923,1.0022319164226092,1.009148618585379,1.008114033475608,1.0085043481292728,1.0098513519690446,1.0086960816846458,1.008693449646189,1.0074276442461887,1.1598151204566451,1.1249671396737668,1.1148379446115455,1.1112061570051361,1.1073318608903324,1.1019343976324019,1.0996206350339768,1.097601443208258,1.0945977539560685,1.084196700843506,1.0881652289269117,1.0862074120394587,1.0834320422906347,1.0816885586426115,1.0745126000461778,1.0720662232307423,1.0673234374731384,1.0664823813384692,1.0657649519036003,1.0650131878887006,1.0999513488135726,1.1088599241649073,1.1193098446899543,1.1260226362369112,1.1293176233087991,1.12678166195895,1.1260655516264886,1.1244132637143973,1.123416635523984,1.1333082023194445,1.13870589150279,1.1363896762535035,1.1357508589030143,1.1343784935794659,1.1327272735311984,1.1312223239478911,1.1298480825027555,1.126020408179659,1.1246447826664003,1.1229126209990432,1.1227410293835371,1.1225205277067265,1.1216433243060848,1.1202821512843122,1.120056672646785,1.1181181154272692,1.1176725887362455,1.114946342642537,1.1139149956537606,1.113265358600431,1.1170323609131225,1.1289127229505684,1.171658464341962,1.1671363598418034,1.163900869595476,1.1625189117782682,1.1617312889435116,1.1596857196276458,1.1616267946290326,1.1595814108788638,1.1588018377508587,1.1574063858008685,1.15657259912699,1.1556602320535916,1.1543778230437098,1.1534577696453123,1.1522570660795772,1.1509705232206293,1.1487571271671053,1.1503912154322473,1.14973686567841,1.1488659683205302,1.1571194332894235,1.1732394136808626,1.170714161769532,1.1698566612470165
19-2800284,,,,,,,,,,,,,,,,,,,0,0.9701765131196367,1.0045764474227314,1.0001528085071705,1.0009973944489077,0.9999649261781596,0.999199042632075,1.0000713684774192,1.000992214118307,1.0091053113340398,1.0079190395968147,1.0085449928389854,1.0099038998661065,1.0086148522517588,1.0087444272265367,1.0073532477890723,1.173923010754785,1.1334001403505345,1.1217726960982226,1.1176901841565396,1.1133275657371628,1.107358596921947,1.1047811112547452,1.102537548868618,1.099228345905444,1.0877971494879888,1.0916946119551416,1.0896166177867836,1.086587376930789,1.0846483957390214,1.0769038166358078,1.0743337789587777,1.0693632519375609,1.068380939586462,1.0676630664177549,1.066739184817717,1.1029193950694718,1.112119414285324,1.1229892476274046,1.1296902553144348,1.133077789781392,1.1304678309648364,1.1297878313034684,1.1279943980075189,1.1269751697369528,1.1370964213350239,1.1428267885884438,1.140256365969544,1.1396518905460997,1.138123299938027,1.1363374909883563,1.134698039195128,1.133366660677626,1.129279446196355,1.1277159006970352,1.1260526883362663,1.1257901633391207,1.1255467451548669,1.124700042943027,1.1233040159709462,1.1230638943179736,1.1209735404651997,1.1204189595837415,1.1176947677341256,1.1166471342580992,1.1158312246522306,1.119643340696532,1.131995501499186,1.175717011024608,1.1710123746238477,1.1676549515056027,1.1660431564878289,1.1653145196344519,1.1632348793658331,1.1652452419976298,1.1629926678357987,1.1622372016456595,1.1607788976510776,1.1598777881938118,1.1590491454607932,1.157645800467148,1.1566257532952537,1.15552134949954,1.1539955389163918,1.1517768890166908,1.1534059805091261,1.1527271195340025,1.1517614005687598,1.160341477039366,1.1767347467485345,1.1740753119087843,1.1730354859604684
20-2800285,,,,,,,,,,,,,,,,,,,,0,1.022299814310614,1.0058628129952276,1.005531432269866,1.0037181495425678,1.0025968582162488,1.0031127765704655,1.0039658657849135,1.0125315854665566,1.0110592400355203,1.0114616166647066,1.0126088268008675,1.0109604204492912,1.0109505051931504,1.0092738255469027,1.1847933290205435,1.1399968344412788,1.127334223814169,1.1229225084339203,1.1181996187400534,1.1117539530959057,1.1089834736426183,1.1065755040245755,1.1030450587110885,1.090920433311143,1.094635490681201,1.092428849509787,1.0892591652200945,1.087168232662192,1.0790909671727569,1.0763928447413997,1.0710994977272912,1.0701592542182887,1.0694105871472654,1.0684882818671395,1.1053060277848272,1.1147184017828713,1.125600789870871,1.1325487318360723,1.1359864830884825,1.1332241289537097,1.1324254134201497,1.130609407231184,1.129548082272384,1.139902275239145,1.1456031019645438,1.1430317063556603,1.1423553919325957,1.1408592833947553,1.138969349283551,1.137304924613284,1.135847941451909,1.1315770726491083,1.1300359112402774,1.1283622008550507,1.1279748343855198,1.1277886113307471,1.1268799839929493,1.1254030882163184,1.1251175943512017,1.1230105405362947,1.122496907178477,1.119618333875317,1.118573266589675,1.1177327738047398,1.1215856531406563,1.1340817392517255,1.1784699500040259,1.17366364793621,1.170140171073249,1.1685863912826289,1.1677331066251337,1.1656903866886532,1.1676881929986873,1.1654495030235628,1.164636705815599,1.1630425225677166,1.162213349001289,1.1613290909262606,1.1597940487376215,1.1588108331168072,1.1576431310564346,1.1561681620798971,1.1538010255156328,1.1555011970411533,1.1548364182228565,1.1538753247718525,1.1624130930539267,1.1790395757483185,1.176305330526045,1.1753258586527804
21-2803933,,,,,,,,,,,,,,,,,,,,,0,0.9956964489265738,0.9982817653776864,0.9971472121233836,0.9965403004626561,0.9982206900300575,0.9996188760906537,1.010624459357559,1.0089685855173078,1.009662139410536,1.011218484768036,1.009495018085515,1.0095882928498192,1.0078556662128133,1.2039951156834305,1.1502983989202133,1.1356320577977337,1.1305953544259149,1.1252023020026358,1.117887012242476,1.1147686730068425,1.112066991440228,1.1081411486120978,1.0947170485066067,1.0983396580930818,1.095859711769524,1.0924500113730806,1.0901849066785052,1.0814944625763787,1.0786493215081492,1.0729953678757103,1.0720361542490537,1.071152772980433,1.0702164169384112,1.1083987328667886,1.1181559943236996,1.1292865660983844,1.1366148954263748,1.1401145895313431,1.1370714500821595,1.1362155985695852,1.1344631847629931,1.1333276858244836,1.1439565687655635,1.1498968029781393,1.1470853871321043,1.1462697419679293,1.1447730448275548,1.1427704669062364,1.1410365847288204,1.1394952057497367,1.1348496080991346,1.1333743801780471,1.1315026061931361,1.1310127137167543,1.1309544852320383,1.1299624400257426,1.1284065550815123,1.1281036317081325,1.1259031381852873,1.1253084707188605,1.1223176978994207,1.1212199233026774,1.120337599704006,1.124279354640837,1.1371290025481227,1.1826754448940655,1.1776258874567318,1.1740317115090033,1.1723684413206066,1.1715381911036695,1.1693198674837495,1.171359954289765,1.1690305613985188,1.1681740470750452,1.1665065526463057,1.1655736155554313,1.164711655875824,1.1631386673787005,1.1621117591488703,1.1609172974899418,1.1593113672807072,1.1568699529092403,1.1585379052091729,1.1578769721714282,1.156783932956927,1.1655555510415776,1.1827107923078186,1.179704725029629,1.1787101772615451
22-2800287,,,,,,,,,,,,,,,,,,,,,,0,1.0061711702341578,0.9993835470097944,0.997353653381885,0.9999582783128583,1.002026492707834,1.0180764002971772,1.0149785489125607,1.0150779878706422,1.0162536883520927,1.0133044940697802,1.013081505807368,1.010517637562508,1.2485700082871527,1.1734428243307398,1.15424372859293,1.1478240934206247,1.1409459078344653,1.1317178775212346,1.1278432497728543,1.1245052258608426,1.119735194396817,1.1035311751169425,1.1066793984060797,1.1038154638805,1.0999202649530988,1.097086965730929,1.0871954808378739,1.083841194279461,1.077502537664167,1.0763200152994856,1.0754318684211988,1.07433311367086,1.1147840990109352,1.1251096985440612,1.1370125376377218,1.1446909528925349,1.1484079466817656,1.1449977098516222,1.1441264985075636,1.1419773725823192,1.140609548929349,1.1518800144279433,1.1580961975088944,1.1550008949792971,1.1542609994167021,1.1525178970121235,1.1503057649590502,1.1482776155772436,1.146581400452878,1.1416191159633509,1.139820274507166,1.1379129326197195,1.1374473148279254,1.1371498968780835,1.1360330925440105,1.1344096456292643,1.134112512388157,1.131743233955075,1.131019828421039,1.1277558491236013,1.1265240248905508,1.1256003327200101,1.1297131794811561,1.143067367136354,1.1908287665356658,1.1853345255542183,1.1813149621212529,1.1795526688159492,1.178571006677048,1.1762267070597818,1.1783313432590312,1.1758423448441493,1.174940528852036,1.1731070476697392,1.1721694504605833,1.1711652782079718,1.1694015603317147,1.168330295136469,1.1670324046538434,1.1653009907258622,1.162673055477372,1.1644114355616908,1.163736123417863,1.162595223054454,1.1717302892932606,1.1894204781912399,1.1861121172872051,1.185038378488656
23-2800288,,,,,,,,,,,,,,,,,,,,,,,0,0.9924549847117887,0.993282868593916,0.9981485846673984,1.000982919661303,1.0204047684054263,1.0165131858209635,1.016374633030224,1.0174533005576467,1.0140140312737944,1.0137020991120993,1.0108535564778816,1.2551360997796803,1.1745731582192425,1.1544806209929275,1.1478068255657619,1.1406807224984514,1.1311615706609295,1.127177995368357,1.12375243182984,1.118864355251899,1.1022812256695065,1.105677408574232,1.1028456432794187,1.0988238813410842,1.0959803788075244,1.0859516717215756,1.0825844966925215,1.076333235173641,1.0750540545716898,1.0742127150193403,1.0731143092365552,1.114271033857749,1.1246703363265642,1.136773229011501,1.1445299176717756,1.1483091654731625,1.1448952644632615,1.1439621989005948,1.141733586592808,1.1404889650815664,1.151794109711631,1.158106399019148,1.1551039722273229,1.1543983007838376,1.1524902007404851,1.150245800740894,1.148233346438085,1.146513232460463,1.1414009311531412,1.1396630694633476,1.137650191754252,1.1371796464986987,1.1369201800744502,1.135869926643491,1.1342665196973234,1.1338482031320567,1.1315289307395153,1.1307604462939838,1.127425344483678,1.126181520803426,1.12528558898972,1.1294139629641153,1.14296636925042,1.1912820173717253,1.185670376681992,1.1815960334544733,1.1798471279198475,1.1788521285567273,1.1764409755694094,1.178604699588277,1.17608487631139,1.1751363262559258,1.173280559419346,1.172331668490063,1.1714176694539322,1.1695984473209657,1.1685477880571251,1.1671015887522944,1.1654165218727983,1.1627593579198119,1.1644834520037304,1.1637690925365343,1.162679494972375,1.1718767469052889,1.1897180812296817,1.1864609103636419,1.1853428143881608
24-2804793,,,,,,,,,,,,,,,,,,,,,,,,0,0.9939664913306059,1.0004232040220402,1.0037752202791206,1.027029052121147,1.0214652363307901,1.0203534450314133,1.0207506520366478,1.0163416589910583,1.0157517410897172,1.0123606842962025,1.1077694612667477,1.0749864907160758,1.066780735943041,1.0638403029554035,1.0610091142312321,1.057291870970836,1.055646396324538,1.0542289677051118,1.0519430958200897,1.044942209595318,1.0528225045234776,1.0516570369208922,1.049220343650516,1.048639329884498,1.0434605896972327,1.0418692922887525,1.038765649218577,1.0382156999319354,1.0376584739127581,1.037211407064038,1.0769576738236366,1.0872818888900317,1.0993023874111179,1.1069352128570302,1.1107986674004215,1.1082850968824447,1.1076140210497438,1.106127692661482,1.1051803672697478,1.1166219441091554,1.122904016287487,1.1203498294313594,1.119841300588922,1.118571934255367,1.116745446533467,1.1152977633810393,1.1138759481383858,1.11007159159656,1.1087028688580132,1.10720403437613,1.1068550376193482,1.1067820474602539,1.1059392087989814,1.1046104059728998,1.1044457627958792,1.1023517221947992,1.102065699834201,1.099464786808913,1.0985707237327929,1.0977875407158781,1.102058147062158,1.1153048522009992,1.1624105189719012,1.1577316182901225,1.1544270912730525,1.1528797702767497,1.1521067693709306,1.150170719136626,1.1523009087614546,1.1500683582117122,1.1493421457092101,1.1477324340489063,1.146968636195211,1.1462255778662103,1.1447145706971156,1.1437645380766464,1.142572822512106,1.1412351860703982,1.138973039294933,1.1408892718210044,1.1402099555132668,1.13923038510309,1.1482865455948756,1.1657642901990126,1.1633255914442553,1.1623816461814502
25-2800291,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0064730532908492,1.0102189594147428,1.040338082603898,1.0305959673715464,1.0270092686330978,1.0258420632763157,1.0197069235766612,1.018633423527896,1.0143863699898457,1.118075419827773,1.0799864000277002,1.0707461539424596,1.0674866385514277,1.064331174036541,1.0602037480634958,1.0583941105386616,1.056839060741415,1.0543619583173345,1.0467678428378542,1.054756988086142,1.0534939920477098,1.0509290725818767,1.0503110329214767,1.0448261643984,1.0430878984028202,1.0397680235150242,1.0393286653784646,1.038792140119338,1.0382723882273803,1.0789028624465116,1.0893690242581249,1.101708416163043,1.1095081820568606,1.1134489293875025,1.1108631698322298,1.1101561316261708,1.1084603969816542,1.1075142425065259,1.1192692586984707,1.1255937131416223,1.1230775314854373,1.1224910084960191,1.1210348521215714,1.1191805667069563,1.1177077775399167,1.116273947112696,1.1123081356553641,1.1109635676756024,1.1092930842955748,1.1089664617830632,1.1088397600994884,1.1079682557614097,1.1065901626520775,1.1063777682812719,1.1042995173261496,1.1039491904825671,1.1012190378476465,1.100257247056279,1.0994838042410655,1.1038865512243123,1.1172575917516419,1.1653877867210687,1.1604701307958751,1.1569786391982992,1.1554543827624468,1.1546522181101933,1.152610978839308,1.1547334572022763,1.1525115316206451,1.1516541945018914,1.1501664603494475,1.1492761724192158,1.1483730716732687,1.1469503361753375,1.1458734203277994,1.1447739846553637,1.1433929159034686,1.1409679103351495,1.1428095269616174,1.1421759405850747,1.141262439404064,1.1503894709647897,1.168225850606788,1.165606735543705,1.1646337173929575
26-2800296,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0190031686220777,0.9985690697536636,0.9949887131458428,1.0015714457756817,1.0078271530576135,1.005046840971316,1.0058435558105117,1.0034860081578838,1.1193007054694193,1.0783672101711084,1.068811781972477,1.065463305635081,1.0622554707911767,1.0580915571253025,1.0562690197180504,1.0547071349284922,1.0522070716530456,1.0446552522315082,1.0530874207001675,1.0517705858894664,1.0491775175500893,1.0486258379285731,1.043170835120285,1.0415096098041592,1.038239688161906,1.0378162008431042,1.037237929952156,1.0366844582242165,1.0782033738330414,1.089054759901056,1.1015751096299364,1.1096017375583085,1.11363089987564,1.1109838042121736,1.1104059116772633,1.1085266526466788,1.1075125395327574,1.1194671158997016,1.1260193290774267,1.1234437680175928,1.1227497313389856,1.1213071080879435,1.1195017365038653,1.1179504727598757,1.116486006119282,1.1125213859579597,1.1110667183689775,1.1092427897361223,1.1089913145762424,1.1088621756077046,1.108054531420957,1.1067294323443553,1.1063563567633747,1.10420363735325,1.1038483998011126,1.1011864106914138,1.1002455694952413,1.0994594250295193,1.1037896646703145,1.1174165337640156,1.1663164627454325,1.1613294726067875,1.1578369427252553,1.15617078831272,1.1553876163054912,1.1533389277673964,1.1555634506861874,1.153228868553687,1.152388403189555,1.1507673378920744,1.1498946950713307,1.149110319841923,1.1474235470393577,1.1465284059898797,1.1452745511930444,1.1438683660897802,1.1415294975962218,1.1433628502482545,1.1427183025752476,1.1417883891204081,1.1510435954933589,1.169036022895937,1.1664791649651074,1.1653620921178194
