순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2804299,36-2804297,37-2804295,38-2804293,39-2804291,40-2804289,41-2804285,42-2804283
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0019059177210767,1.0017797013166785,1.0017431066769293,1.0032387207562066,1.0031300669993968,1.0021303360427278,1.0019268334535498,1.0012856142934914,1.0003764842646263,1.0003631225930143,1.0042943617568292,1.0010002854289977,1.0014319039981168,1.001884393688899,1.0021781193041053,1.0020539281981304,1.0022418799897161,1.0022479711998211,1.0019346626246968,1.0020514722620635,1.0016453216529784,1.0021165653384654,1.0021913355455316,1.002088557945705,1.002641543889283,1.001882966008484,1.0016670516939727,1.0017541144633686,1.0016590692464478,1.0040344347114363
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0034806942867076,1.0023400058670322,1.0020834223729105,1.001363586391577,1.0003655913640055,1.0003513648371758,1.0046290918792224,1.0010432526776192,1.001508911829031,1.0019960270485848,1.002310132914446,1.0021727870158943,1.0023712320738225,1.002374476386168,1.0020345856761588,1.0021559720876942,1.0017204761770657,1.0022194972980238,1.0022953729558166,1.0021830846619335,1.0027667325981953,1.0019605247843533,1.0017315727514204,1.0018216909410784,1.0017191762000586,1.0042132293225663
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0031025446191377,1.001924818878949,1.001721702442818,1.001014356330047,0.9999928681998285,0.9999910642070534,1.004417981287359,1.0007347842427323,1.0012237862928257,1.0017305362719546,1.002059709574838,1.0019259497116317,1.0021366463829575,1.0021461559714595,1.0018071400714987,1.0019388141573324,1.0014995811037242,1.0020159061663456,1.0021003294200879,1.0019922901373597,1.00259089968794,1.0017767583071342,1.0015463103132645,1.001642977348924,1.001545391849709,1.00408650425834
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0026546698615708,1.0014303857196012,1.0012966053021324,1.0006056673562198,0.9995551457841146,0.9995692609890816,1.0041800540699832,1.0003770973686414,1.0008949070919018,1.0014254601253814,1.0017732508578863,1.0016438053670769,1.0018692427412708,1.0018864041079036,1.0015483169582187,1.0016921540599641,1.001248386727245,1.0017856122711604,1.0018801035734395,1.0017770273100295,1.0023935611239723,1.001569661289549,1.0013373451270462,1.0014416728173807,1.0013498797032139,1.003947181119637
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0021461477843299,1.0009128282887705,1.0008604276480402,1.000204417466926,0.999147099329472,0.9991765051942194,1.0038830966189263,1.0000329360098559,1.000570508271922,1.0011159986796883,1.0014768883144425,1.0013545687773242,1.001591607061302,1.0016168468276005,1.0012855960937936,1.001440061648995,1.000998380669904,1.00154936507438,1.0016530774799264,1.0015568669908996,1.002183733437723,1.0013608287317488,1.0011296229730473,1.0012406081772434,1.0011557914922848,1.0037808569616227
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0016683842687737,1.0003975891239887,1.00043022896891,0.9998000165474283,0.9987194862491701,0.9987661337923179,1.0036395186736553,0.9996864480981452,1.0002516451662649,1.0008194473769405,1.0011980544849006,1.0010811591555486,1.0013325987549575,1.0013658755150037,1.0010373870221743,1.0012039513351754,1.00075953016596,1.0013297330091917,1.0014434253964555,1.0013527283431645,1.0019955169990782,1.0011657644931307,1.0009334777239491,1.001051883237915,1.0009730120090936,1.0036463554611046
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0024031550294328,1.0010221483789234,1.0009456195941886,1.0002272121686575,0.9990875791303528,0.9991215209680843,1.00416111095111,1.0000405828589387,1.0006125089123086,1.0011913695055052,1.0015722700703644,1.001439651537245,1.001687611506884,1.001711426904113,1.0013584123416563,1.0015182332946575,1.001052151369031,1.0016280097616348,1.0017336684972087,1.0016302203642777,1.0022833328981415,1.0014212773988436,1.0011795320876795,1.0012935513206853,1.0012033336757482,1.0039260635870957
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.003651097753825,1.0019950405981985,1.0017157460673316,1.000821381410634,0.9995453841880753,0.9995627236738306,1.0050350595781414,1.0005144362755671,1.0011150031954041,1.001728349001885,1.0021231876270125,1.0019614335906202,1.0022100304871864,1.002218932381263,1.0018184387203297,1.0019713981741407,1.0014610429829638,1.0020582525117219,1.0021535495672154,1.002028070667851,1.0027096891149103,1.0017814839753354,1.0015208608473254,1.0016305313890903,1.0015216330237722,1.0043646254414262
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0038537393176525,1.003567571757881,1.0017789459466515,1.0015273619726022,1.000608659284585,0.9992714533627446,0.9993022011333302,1.0050561571810417,1.000326618600444,1.000961439587996,1.001604959648248,1.0020200424336116,1.0018556172990776,1.002117430779647,1.002129813299646,1.0017193443784687,1.0018813040385424,1.0013572157168735,1.001977083489805,1.002078536710156,1.0019523281035272,1.0026551039018592,1.001704216413853,1.00143797361805,1.0015529504621974,1.001444780845636,1.0043588803264607
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0033267546578475,1.0014899169607374,1.001294294329427,1.0003868534678373,0.999027920929889,0.9990706975630924,1.0049557457806888,1.0001408630938262,1.0007951954494068,1.0014546138692342,1.0018816265380257,1.0017194943447105,1.0019903802297234,1.002007181258837,1.001596629298833,1.001765750680846,1.0012384270499703,1.0018706664205825,1.0019777038464226,1.0018539895693028,1.0025671135991334,1.001609934685969,1.0013424466977652,1.0014616058768253,1.0013563289539742,1.0043018887312785
