순번_정류장ID,65-2800225,66-2800222,67-2800221,68-2800216,69-2800211,70-2800206,71-2800200,72-2800185,73-2800181,74-2800178,75-2800176,76-2800142,77-2800141,78-2800137,79-2800135,80-2800133,81-2800128,82-2800124,83-2800127,84-2800129,85-2805737,86-2804916,87-2801044,88-2801054,89-2801063,90-2801080,91-2801091,92-2801083,93-2801057,94-2801043,95-2801024,96-2801015,97-2801008,98-2800986,99-2800963,100-2800960,101-2800971,102-2800841,103-2800964,104-2800840,105-2805652,106-2800985,107-2800838,108-2801042,109-2801072,110-2801103,111-2801113,112-2801116,113-2801121,114-2801130,115-2801134,116-2801144,117-2801152,118-2801156,119-2806243,120-2806241,121-2806215,122-2807267,123-2804912,124-2800626,125-2800635,126-2800639,127-2800327
65-2800225,0,1.011141764087244,1.004656520134641,0.996893528953903,1.2112051928482426,1.1434973029265982,1.1233383708890423,1.075050945018012,1.065314306192528,1.0617914150922367,1.0575988568850117,1.0529972442712607,1.0511203901183117,1.0646885433358197,1.1226712904808727,1.1155481633158146,1.1032464293030944,1.0922619518860042,1.3698994203959591,1.6359212009250355,1.8318879647200006,1.7630823136371911,1.7071447851205532,1.6467962550049149,1.6145387129174829,1.5725404541788064,1.5600497097870425,1.662769478139524,1.6372646315816344,1.597716122015253,1.6180529702319515,1.6417263883468742,1.699718094387344,1.672358113423698,1.6371721332894384,1.61489072709919,1.7262952434887315,1.7049109029438483,1.6874381951620923,1.7178590269900487,1.6993551112483753,1.716387837047556,1.8853299390913478,2.0400098330385767,2.1946886325295067,2.2949343941689797,2.2862937227605866,2.254145595819092,2.1934515802110366,2.129938768772074,2.1253519794273723,2.088355755084422,2.051945817244605,2.1110106419659225,2.0196554784639003,1.983190897152325,1.9260856407784863,1.9098471694803338,1.918298099271925,1.9537935330355638,2.000307863129415,1.9688896968028122,1.944003736996554
66-2800222,,0,0.9954407377124632,0.9886421562029009,1.298671637613945,1.1782564229832422,1.1470406403802096,1.0825971071665745,1.070894970196446,1.0666364858771764,1.0615808145106136,1.0563565456679558,1.0542024661706437,1.0523949845517224,1.0499936952272868,1.0471290185329942,1.0418527715120405,1.0371927380281216,1.2619353138033476,1.5053731919737365,1.683481038482133,1.6345602245057085,1.5897376374348187,1.5412901026871468,1.5150297550288636,1.4807339975397724,1.4705687842350124,1.5691405199351902,1.5481342850553301,1.514901261515509,1.5371588537878924,1.560629484377057,1.6160783492354336,1.5926153922828366,1.5622798432961622,1.5430527122318392,1.6511359976447602,1.6341292993186736,1.618551703626808,1.6488387250353405,1.6322042697251022,1.6497237824167914,1.8116167669034164,1.9589355996558517,2.1059364120034045,2.200945698401539,2.1949400354804838,2.165737707252665,2.110608047265012,2.0529890529030905,2.049820823771391,2.0168296646741894,1.9834538565633446,2.0411099126304224,1.9572153879166114,1.9233777794519558,1.8707709151361802,1.8567459677408449,1.8649959707974306,1.8994786831910162,1.9451237610177392,1.9160030903030705,1.8926579375052113
67-2800221,,,0,0.9839657638330205,1.4334145795687772,1.2197016288516283,1.173513568202212,1.0904953440203895,1.076792464648414,1.0717749965999526,1.065826247291142,1.0600029884968798,1.0575732303348535,1.0557456508934513,1.053065732255682,1.0498755328518856,1.0438458848238052,1.0387945513501655,1.1872199091263056,1.4151248123186346,1.5810244326672254,1.5451024542533303,1.5076886496919246,1.467232009856416,1.4450262475912017,1.4163859603159517,1.4075622373801258,1.5033076970511534,1.4854116023321504,1.4568766915458977,1.4796108917720403,1.5028934543923351,1.5564944017456792,1.5357355623372373,1.5087754645659424,1.4916783105882567,1.5972823982280995,1.5834740151090354,1.569565197800055,1.5997612590040258,1.5843874239718154,1.6025455415959902,1.7587033876590603,1.900706956780571,2.0421724665905687,2.133576312285788,2.1288761291596634,2.1023273804346707,2.051117271558696,1.9974718432824716,1.995294963321651,1.9649163055234338,1.9339257656153854,1.9903037224921167,1.9108424858622899,1.8792712370007107,1.8301578480483518,1.8177296995364227,1.8264001559084213,1.859970118116292,1.9048234809689577,1.8772394714251972,1.8549810635762405
68-2800216,,,,0,1.012010792925994,1.0038244785896633,1.007538191164155,1.0042186129758504,1.002308724667,1.0030196685204515,1.0047311955949256,1.0029771358105097,1.002924816971411,1.0048457009596015,1.0042314968927333,1.0042893675371878,1.0026965801468384,1.0020206247159786,1.1530070118806768,1.3820002106004101,1.5492798238754457,1.5162914289976697,1.4802099500863999,1.4413707574475776,1.4200196965663123,1.3923903023222246,1.3841831590633604,1.4813667924656553,1.463789274531751,1.4359814008299914,1.4597231523303367,1.4834053013944415,1.5374602506854775,1.5171667107417945,1.4908136371743035,1.4741256113356036,1.580571399445218,1.567920173151303,1.554235747494955,1.5842431323729875,1.5694666363413947,1.5880404715343779,1.7452523174097476,1.8877178850180787,2.030520262332717,2.123380310416551,2.1191431667885574,2.091934568162163,2.040370590847405,1.986705249535602,1.9839772576108625,1.9540167193615534,1.9224460496328102,1.979958597602183,1.9019959808128764,1.870445819948288,1.8203896376990945,1.808372324484169,1.8169947570499116,1.8510808955640459,1.8960709451373932,1.868370002132803,1.8464876739863836
69-2800211,,,,,0,0.9971003523685886,1.005255664559624,1.002644997127549,1.0006763464146706,1.0016452195546894,1.003762301825088,1.0018684769066293,1.001863148464115,1.003742477281695,1.0037496661833085,1.003554250338251,1.0019112871452238,1.0012766148973868,1.1636485019292158,1.4131701712620606,1.5980078714022052,1.5563602074676117,1.5146117305161042,1.470102770609015,1.445962859734099,1.4151099607423436,1.4059166614821472,1.5090164946063098,1.4885989998474667,1.4582038841242195,1.4826064057325914,1.5073754759836064,1.5645414259128456,1.5421568041225904,1.5132565132998632,1.4950204637059905,1.606786489539629,1.592100468978793,1.5770262487768913,1.6083852084503074,1.592394610930491,1.6113523386646207,1.776309956487154,1.9271155366460855,2.07871234971841,2.1766594357003646,2.1716062317955567,2.141827829526824,2.08552182189889,2.0272002657977515,2.0243807688025006,1.9904820973916733,1.9578356723285615,2.0160867598978314,1.9324417598094281,1.8989322130679502,1.8459840568940873,1.8321624530510572,1.8407511153945137,1.8766003017607789,1.923301119502766,1.8937669501805,1.8707577727688685
70-2800206,,,,,,0,1.0144695258668393,1.003632294504184,1.000950804730657,1.0021098279475993,1.0045635789857292,1.0022645420003424,1.0022362223968895,1.004365648015463,1.0043368470996912,1.003740532464977,1.002461534049357,1.001692948788299,1.1802075645405503,1.4603224801991244,1.6721050653578502,1.615844968623439,1.565088567969748,1.5117367395297567,1.4833284537537847,1.4472314909755826,1.4365686118975445,1.547287072133335,1.5243106518565954,1.4893917274440291,1.5145827473459867,1.540807955584825,1.602275944462914,1.5768483179452426,1.5442716985482972,1.5238154416448515,1.6420090749533003,1.624632443781659,1.6076622648869243,1.64032062897199,1.622654953307535,1.6422834930317851,1.8182706845691514,1.980452334510259,2.144196356344774,2.2503633026345162,2.242852458276819,2.2087596346677643,2.146403643264874,2.0812667346891356,2.077559841257549,2.04047099055629,2.0035334135692087,2.066006157477691,1.9734494195028827,1.936768206625437,1.879601049219198,1.8645099010200472,1.8734305043666026,1.9102470229695194,1.958775888623604,1.9271864849756317,1.9022698877314361
71-2800200,,,,,,,0,1.0009353954876603,0.9984240603162758,1.0001012519942314,1.0032348622078402,1.000796022844968,1.000855735881977,1.0033367325139695,1.0029808386357866,1.0028054547811471,1.0012494262288263,1.0005964609980782,1.1911387925466677,1.4938221452946179,1.7261175809939864,1.657987753330463,1.6002821680039303,1.5402547602401762,1.5086875272555638,1.468458819356391,1.4570326248035315,1.5740474488911556,1.5487975925909916,1.5100496599119775,1.5357351707436913,1.562942843829884,1.6273690259459834,1.5997886854590249,1.5646338644992157,1.5426317828177853,1.6662344957336346,1.6462686552142152,1.6281162484270413,1.662011887613831,1.6429407523626716,1.6628618631121492,1.8466549348066044,2.016240450226725,2.188061107298422,2.3000675305184113,2.2902606544837383,2.2542650318540454,2.1875305309014887,2.1174773856056865,2.1132375870795905,2.0732402465430604,2.033473759157242,2.0979843524509274,2.0004587872575903,1.9613153766882907,1.9015776652346887,1.8852717446144098,1.8941077934357522,1.9322010486431072,1.9816638296912652,1.9485862998416354,1.9225121916867085
72-2800185,,,,,,,,0,0.9908469495474256,0.9985313062159344,1.005920988348677,1.0006655551799675,1.0007896420627855,1.0049995728369487,1.0042467227888097,1.003812794483289,1.0013854313237365,1.0004771634953002,1.002726513321764,1.046943569977806,1.2126059882831581,1.2190159234064253,1.2019169432435415,1.1846369637560241,1.1743304834859887,1.1623516801211105,1.158503256783788,1.21011076126675,1.201864449226825,1.2213807757759987,1.2670557193364453,1.293730049937061,1.3497010284155238,1.3355273431545838,1.3169615708605082,1.3053556722431703,1.3717977996071384,1.3700945423972337,1.3605318686735075,1.3928918325827855,1.3824003222656844,1.4045711056547463,1.5556093239696007,1.6935699806850992,1.831949078556985,1.923937445437064,1.924158341359328,1.9007166042516934,1.8568918128238079,1.8108774592778176,1.8121313577926912,1.7888198794522598,1.7620068805332783,1.8202913644660677,1.7524219715665845,1.7251997215581136,1.6831153654812496,1.675752779741777,1.6849735843274345,1.718775508845409,1.7643240040945065,1.7399462486898998,1.7206867016576735
73-2800181,,,,,,,,,0,1.0112731689393322,1.015444323243872,1.005082185769049,1.0045609009267722,1.0092119959355066,1.0085055073975102,1.0073045222040606,1.0036694198497549,1.0017529205826645,1.0039754959824387,1.0526633640653513,1.2362930802876475,1.2399243067463555,1.2196299543458737,1.1992942513518965,1.1874510877142697,1.1732008644702834,1.1690670961906762,1.154838939204685,1.1656059734872422,1.2342825115737828,1.2822881942794295,1.3103404566742756,1.3696715087993703,1.353873637152188,1.3333353936949228,1.3205454781391506,1.3442880453716746,1.3462824475307915,1.337721845606464,1.367287322843949,1.3573304710222294,1.3801414720378242,1.5313688285144165,1.6699096042715194,1.808850851282105,1.9014643976539345,1.9019398195646682,1.8787648216337995,1.835514054982716,1.7901414900702919,1.7643630291644758,1.722776133553702,1.698763351361505,1.718589211030393,1.6618202498649766,1.6389672185207522,1.6025606827251038,1.5973877532773788,1.6077424456124954,1.6398900419659401,1.6833330082756086,1.6622079567960266,1.6455858749912882
74-2800178,,,,,,,,,,0,1.01482400022546,1.0008760369755865,1.0010548953643545,1.0076367895588154,1.00610050612024,1.0051574820411167,1.0016637188848438,1.0004829515874265,1.0031348860983327,1.0545543287102275,1.250649244482586,1.2523363910445162,1.2298787666825963,1.2075295815406213,1.1946925918300506,1.179521767056144,1.1753000142719952,1.1595721477002123,1.1707965522787698,1.241850866590077,1.2913852205320633,1.3203395024883957,1.3818728182109583,1.36500484901056,1.343177877013653,1.3296203014522447,1.353522979547085,1.355040498496681,1.3458524756022714,1.376477413684263,1.3658559145570397,1.3892640650024803,1.5448620426659196,1.6879997955127835,1.832233427579622,1.9279586358084466,1.9278027212188913,1.9035764355916827,1.8578819024067728,1.8101036201999157,1.7827899416842743,1.7393942637471036,1.714276830803101,1.7315102584672422,1.6719249099581888,1.6483061610214704,1.610750725492686,1.5930396480457922,1.6027822078148455,1.5939168367113346,1.6366307515553808,1.6168056799868613,1.6015833607697423
75-2800176,,,,,,,,,,,0,0.9747738352094686,0.9853290265079471,1.0019217995377996,1.001016321479378,1.0009880748532913,0.9980116996810581,0.9976039521120555,1.0012971779104918,1.058625259810686,1.2793456427329286,1.2764638206358208,1.2495576723998085,1.2231419159336805,1.2083408962299407,1.1911708519485114,1.1860858255516469,1.1683438242462914,1.180002282628384,1.255314931804376,1.3075661053680998,1.338124964311777,1.403624434180963,1.3847617296538952,1.3605517099699265,1.3455836040828872,1.369700242187228,1.3703168561924435,1.3603074280050784,1.3919772558949663,1.380666794622896,1.4048044955426953,1.5684146624544122,1.7197219132799437,1.8726588613002941,1.9744093353752747,1.9733683494619283,1.9467305417673326,1.8966176785910902,1.8442663038657672,1.8148489584910728,1.7676278825233565,1.7405647302990361,1.7583305160171017,1.694436768005671,1.6688670711641829,1.6290897325787739,1.6098833099810967,1.619824418906585,1.60931495250232,1.5915160060658295,1.5736042007564461,1.559583837701762
76-2800142,,,,,,,,,,,,0,1.00175723369719,1.0172972972972973,1.0112332549054674,1.0080796916697512,1.0020052470219327,1.0003630939303183,1.0036379299059797,1.0652435110295504,1.3061877151352328,1.2983398850796408,1.2674049457865113,1.237344886235087,1.2208211367836181,1.2016758479102994,1.1957789449685174,1.176315004179994,1.1884563039945577,1.266850360197086,1.3210226036209667,1.3527238568351159,1.42114562794065,1.4006848284250062,1.374578211381435,1.3584905220507155,1.3826123625338462,1.3824498167771417,1.3718014803311422,1.4045201924856094,1.3925327868243331,1.4169581862665237,1.5863667461938842,1.743624119865595,1.9031392614994553,2.0093174918819443,2.0073240522637654,1.9788583302233498,1.9254063484982293,1.8700583663545909,1.8386258703506264,1.7889315355349076,1.76018752364395,1.7780054722760157,1.7107571204851217,1.6843660645883263,1.6428209298237046,1.6221426133779326,1.6323663658144738,1.6212771212248516,1.6027636266308556,1.5841989850945417,1.569668516149798
77-2800141,,,,,,,,,,,,,0,1.026186997653052,1.0143951383488572,1.0094082336926296,1.0020360311901864,1.0002450981928552,1.0037510022146088,1.068635000743823,1.3244609293923204,1.3128326038153244,1.2789733958540113,1.2463305879011644,1.2286092070101504,1.2078225979238735,1.2021182637150631,1.1812037708242444,1.1935319709185248,1.2740440054029316,1.329538433366944,1.3620242539687801,1.4324514634335321,1.4108942531083646,1.3834959384490113,1.3666511097106069,1.3905621405750803,1.3901035871293101,1.3792288700480178,1.4121226655561796,1.3998910572286054,1.4246369383316395,1.5979507795822154,1.7592399638388503,1.9232376853013562,2.032443015201928,2.0301210300302115,2.0000601025815357,1.9443188923238488,1.8864860182910421,1.8541263615476067,1.8026115747437788,1.7731038594635844,1.7907342978594554,1.7213617322495451,1.6941874008500224,1.6513121632923256,1.6304419983578273,1.6404422126192966,1.6290643045578688,1.6103635844151845,1.5912105577960858,1.5763348210948056
