순번_정류장ID,15-2803232,16-2803181,17-2803254,18-2803258,19-2803263,20-2803276,21-2802859,22-2802877,23-2806753,24-2806754,25-2802900,26-2802910,27-2802623,28-2802932,29-2802944,30-2802622,31-2802996,32-2803018,33-2803030,34-2802644,35-2802965,36-2802939,37-2802634,38-2802843,39-2807106,40-2802606,41-2802764,42-2802743,43-2802750,44-2802766,45-2802777,46-2802786,47-2802779,48-2802765,49-2802746,50-2802633,51-2802770,52-2806099,53-2802840,54-2802886,55-2802934,56-2802984,57-2803578,58-2803032
15-2803232,0,1.0582894991146097,1.0025468776586695,0.9933641314268881,0.9978394026583821,0.9994233064156361,1.002720648110427,1.0414782959951008,1.220233324980763,1.1862669991632453,1.1756008225971284,1.1643612642787529,1.1545454324175979,1.2392279503027448,1.3236360251372572,1.3084776113045855,1.2861357339267463,1.3062593652816883,1.2700258874616974,1.2547560018341632,1.682925712652826,1.8510676835386628,2.228508371141072,2.5721318858404336,3.095150761100513,3.722703306805203,3.948743431953905,3.627496369614673,3.439396927396774,3.2252696897281727,2.9749096396619987,2.793176753981938,3.2061221605249877,3.735931192892973,4.242395575973795,4.57839101796247,5.451414929670918,4.762940307890021,4.45669399791786,4.085430225568223,3.9124939701700057,3.7402719045052035,3.47375216421743,3.534125273889503
16-2803181,,0,0.9418694899400983,0.9590136524430687,0.9754420631840934,0.9843303326590018,0.9904263587168501,1.0381590780642154,1.25335739428061,1.2077829240061895,1.1936962923869647,1.1795100666334444,1.1672372978598402,1.2633151967000111,1.35914203815913,1.3404300101134898,1.3130611111111108,1.334825612834791,1.2908157456084113,1.2730117681377626,1.7494974316264844,1.9413973851626698,2.3785868652101043,2.789201835209401,3.422226659525352,3.512309259587622,3.312356869074269,3.033284663212261,2.9053744771030128,2.9492615700765668,2.7379340349794576,2.5864758816522126,2.9603961928687057,3.4359436488892334,3.6080204004629106,3.8659497158043172,4.965142475595612,5.359554663803975,4.946013412410373,4.467446605141728,4.242527297831757,4.029249753763895,3.706758343656695,3.76680929506422
17-2803254,,,0,0.9752269873661401,0.9927646258862675,0.9974132524168091,1.0028132302323256,1.0594935879587926,1.3254298365118133,1.2563544645092004,1.2352730505508702,1.215396828259046,1.1982990988844693,1.308104258099683,1.417624969916052,1.3934075344083456,1.3582657781957153,1.3801722652885442,1.325038224640846,1.3035712059368807,1.8371539399340224,2.0582532855594926,2.570463835755623,3.0694669329342195,3.8590993329597785,3.9556266199093293,3.682735528096705,3.2438503075823157,3.0880321234008017,3.1944771861731356,2.932184654476982,2.7450731386879728,3.1777956936074685,3.740763312945383,3.8649690123845692,4.167262589898694,5.639531154467314,6.1381747830457245,5.556400697570811,4.92977819434223,4.634816450972104,4.368426033447874,3.9756054746351674,4.031595281237779
18-2803258,,,,0,1.013825658510755,1.0081348559282064,1.0130032128155089,1.085277797202078,1.4388678614289423,1.3236522481249802,1.2902745561443745,1.2610362359158762,1.2363560387904895,1.3656244134596263,1.494597248360042,1.461796529563434,1.4148826799124594,1.4376226299419086,1.3664236743821518,1.3399068667655423,1.9488993211952037,2.211027643444434,2.832789591638861,3.4696272809143234,4.519134277771009,4.620395207519629,4.218593922108053,3.6083384521547863,3.400065596761776,3.523658016487332,3.1848873788720087,2.9460402739475944,3.460874610221594,4.151208864876081,4.296362581854452,4.6783324099746855,6.644357872080646,7.320794945065775,6.436746286099865,5.566418692467411,5.160844992912275,4.8144105227857175,4.319454205904656,4.370566521893769
19-2803263,,,,,0,1.0043005796433433,1.0126364043190397,1.1097068772134349,1.5958586606656247,1.4007872965038697,1.3493709958186026,1.3075082107113443,1.2732033475031397,1.4247521894051134,1.5760536282141124,1.5324178209828752,1.4711740695103388,1.4931722972250157,1.4040358451916863,1.3721756875738513,2.062063112287542,2.3703723599240045,3.1213831584005396,3.9343043217947002,5.344475859085696,5.4430441554998295,4.850977601308906,4.009058616956395,3.7346746031494513,3.8773457118455985,3.44646169310918,3.147817252927032,3.754145417664544,4.593617522105926,4.762340432065806,5.2420479921801135,7.87521007128131,8.807309023193238,7.469814600445572,6.271205689073367,5.724701133827863,5.281491619205059,4.668186772760717,4.709240549230108
20-2803276,,,,,,0,1.0287961425307899,1.2184330805079235,2.314538687685395,1.6333688745590293,1.5098699512570029,1.424933858535575,1.3608893766692123,1.5645989553088262,1.7682748367025913,1.69385203818841,1.5941116524586785,1.6138238987810316,1.4804126837738922,1.4365541778926514,2.2938188799146353,2.706898971201351,3.7739490639655915,4.286852875348613,5.359780911882479,5.464824691334655,4.833653122864738,3.9561439643717686,3.6751915973731886,3.8236420997699074,3.385208834709978,3.08564202921833,3.704321571454288,4.5704620020992985,4.7462752424450745,5.24700970681973,8.060887384566223,9.077052778796661,8.341648750331135,7.843536902776066,6.918972826651983,6.2363824344592915,5.348833639898183,5.365436586633807
21-2802859,,,,,,,0,1.4340778374233125,4.472960255856901,1.8956844399903439,1.661727021870501,1.5238290654410152,1.428046985340308,1.675570426678632,1.9234268452185663,1.818349664783796,1.6829705548175948,1.6974864583676368,1.5297921807997088,1.4770160300366089,2.4550100673429784,2.951189641282212,3.637390357318166,4.144760772951889,5.207702170445478,5.318811451050411,4.703928543704129,3.8509938295917023,3.578712812802317,3.7274458511087314,3.301566862448549,3.012379305782885,3.6225617817532663,4.478150977362082,4.654252908475827,5.149782513886376,7.943288963472007,8.958780700134541,8.232517901522016,7.740802897517955,7.803073006521929,6.914154025747758,5.806691599272392,5.8039392926978595
22-2802877,,,,,,,,0,1.0085267373037943,1.2501559776748474,1.653435234107744,1.486065644801018,1.3816938513653259,1.6731849373421939,1.9670588605404724,1.8606839613231627,1.698087402710763,1.709607203269108,1.5228909138213746,1.46633888443045,2.170948332376243,2.5988757694082754,3.011178309061781,3.4136300480147135,4.233887890214884,4.357376527877103,3.940364530075311,3.3291127318506875,3.1271927022173096,3.2603260598463177,2.93264904927704,2.7105303829185785,3.2306338080491677,3.942759770726579,4.099399048121578,4.502122402985462,6.6598355547566985,7.433549699507057,6.9704576714312365,6.639537459189691,7.136095621876623,6.379715096760813,5.416990526694298,6.162083280985312
23-2806753,,,,,,,,,0,0.9973882998794031,1.0024834342905715,1.0024471053029216,1.0061356674973576,1.275526199493073,1.5514287466829166,1.478611252079904,1.3896730505787325,1.3325503939783045,1.2530897557431806,1.2256030131635682,2.2892586623643743,2.806694754069505,3.0884671517675573,3.345958978186543,4.198506734961684,4.329014441525447,3.8982968726511955,3.275892057945452,3.0727427057873045,3.209614520212288,2.880731039015456,2.6604641879372344,3.1866277773861755,3.912553209848779,4.073738882485913,4.487557666069027,6.738984700295865,7.5571560737857855,7.0594577114915396,7.476588750352715,8.130057707084784,7.1193241860218945,5.896569251287049,5.593611787506832
24-2806754,,,,,,,,,,0,0.998059155803265,1.0001239247703748,1.0069687344834923,1.4550998376556485,1.9230561327049445,1.7403425023230152,1.5492600483822443,1.4413876525851814,1.3104475966991638,1.270867494219711,2.4980175865865886,3.1901663821623845,3.5258477048755186,2.9687842880474076,3.002229767711237,3.1315421788818387,2.913295738446767,2.5689566400197137,2.451015862922171,2.5643266679956738,2.359409918521998,2.2257121526512686,2.6267163207732733,3.1590377670272574,3.291160553217077,3.5831467148574063,5.054770022066285,5.586107455467442,6.54931187028481,9.052840756261327,9.965595140643304,8.407125678739034,6.676954412075807,6.549675559133133
25-2802900,,,,,,,,,,,0,1.0023346381813973,1.0114655452538004,1.7019782150118925,2.4421381027226023,2.046581424430722,1.704037951465407,1.5358053629477797,1.3539145104655042,1.304033552280896,2.384293030639693,3.0665715328995193,3.413442995082214,2.8737604903764398,2.581459273923633,2.706476007245576,2.548901217446295,2.2908964190829626,2.201186240201225,2.417760742859878,2.235338528430043,2.1184931943285976,2.496950949268657,2.996530191460197,2.9782063132384815,3.227959192330375,4.451311912174151,4.895706570702882,6.503991048306846,9.038369701572782,9.9680647014867,8.38431230663585,6.638396756540537,7.236910489932757
