순번_정류장ID,71-2802788,72-2802805,73-2802836,74-2802837,75-2802838,76-2802829,77-2802814,78-2802801,79-2802791,80-2802784,81-2802771,82-2802758,83-2802714,84-2802696,85-2802038,86-2802672,87-2802642,88-2802674,89-2802665,90-2802662,91-2802659,92-2802650,93-2800819,94-2800815,95-2800810,96-2800806,97-2800793,98-2800785,99-2800771,100-2800764,101-2800756,102-2800736,103-2800710,104-2800705,105-2800703,106-2800699,107-2800712,108-2800718,109-2800724,110-2800729,111-2800743,112-2800755,113-2800308,114-2800735,115-2800717,116-2805752,117-2805753,118-2805754,119-2807050,120-2806935,121-2806814,122-2806816,123-2807638,124-2806819,125-2806825,126-2806828,127-2806827,128-2806826,129-2806820,130-2806818,131-2806817,132-2806815,133-2805755,134-2805756,135-2800317,136-2800369
81-2802771,,,,,,,,,,,0,0.9952754100239914,1.0047420118237396,0.9929305805322579,0.9976988231995196,1.0070790201153519,1.002034607969822,1.0013444709164934,1.0007333395426317,1.0038212616105153,1.001882621349868,1.003949263314862,1.0550603540535994,1.2122548299956681,1.2100056056009498,1.1980363601868427,1.1910823480067063,1.1824339660644343,1.207646177070009,1.2365522676823044,1.299746022776022,1.3244636745921825,1.302123249045322,1.2971340996402934,1.2743999205544398,1.2564827683876323,1.311012929370375,1.3273677219039084,1.318009460961854,1.3071307098702123,1.2940179232602318,1.2763174696377142,1.3017231626564378,1.3212971531362958,1.312841477777886,1.2902229965141574,1.2755647921248363,1.310320581929253,1.3800278914197928,1.4836552083357086,1.450058719828858,1.42124121020126,1.4075678535430702,1.3801364785207242,1.341535026854882,1.3267724509945023,1.3873742145909504,1.4521024324804814,1.7321972447087708,1.9086043653959268,2.0520768491031247,2.2349548225490685,2.642947484785631,2.8149023679938896,3.230744632977738,3.4391267251653783
82-2802758,,,,,,,,,,,,0,1.0090339250148959,0.9922899592742517,0.9974084086082919,1.0081140323049602,1.0027848937691184,1.001977057934668,1.0008632295100228,1.0042101681483016,1.0024273868375615,1.0042889523973215,1.0591300413918403,1.229101313116362,1.2251912585235012,1.2112766539348199,1.2027481275018372,1.1930806511303578,1.21866531440795,1.2498476956130815,1.3163254910244981,1.3418462267543434,1.3173915293212668,1.3119168177441793,1.2872043461355445,1.2669947340671313,1.323622484817547,1.3406546869863607,1.3307690427549566,1.3188073530434758,1.304326290472456,1.2855950242664318,1.3112317398105195,1.3312526832210203,1.321924211918462,1.2984520738085823,1.282710391947301,1.3183704430253018,1.3898545010309677,1.4966268285586741,1.461272737450088,1.4313535144934262,1.4168308504271014,1.3884575382872246,1.348145576297743,1.3330293059683762,1.3944530752303343,1.46071712465529,1.7477711409083452,1.9291733679833327,2.077516686028303,2.266606959282656,2.6898108457915075,2.8698953639833835,3.305428177743954,3.5246571913410993
83-2802714,,,,,,,,,,,,,0,0.9641829669111351,0.9901114198016226,1.007724174964064,1.0001563724478963,0.999316030094676,0.9986843199448782,1.0030533522354617,1.0005460473840457,1.0033565366783486,1.068802976162743,1.2758664078086555,1.2651395996071475,1.2449181841939863,1.2317095219245422,1.2194874209498325,1.2475764496602042,1.2823900790873723,1.3591214078320428,1.3862063636284325,1.355096321360224,1.3482930199141125,1.317880821814058,1.293747361547532,1.3545878139540493,1.3733388825875381,1.3615064601591012,1.3469961296565895,1.3293352129551077,1.3073134759778746,1.3342943204302684,1.3547040126901118,1.343956315152452,1.3167608537666762,1.2993447669126583,1.3365493692303956,1.4134803374619531,1.527793128895206,1.4880219587907075,1.4546890336396894,1.4385514663628014,1.406911779887932,1.3630533529921856,1.3465331189880567,1.411046892937823,1.480589530784154,1.7840952717952288,1.9778998887313133,2.1364904800794013,2.3410730609491734,2.803104847371925,3.0015097297719318,3.4881067273049435,3.7350949716107635
84-2802696,,,,,,,,,,,,,,0,1.0045063092296034,1.0224021246075359,1.0084224042066163,1.0065628417070138,1.004863244507991,1.0093091533757368,1.005836508218638,1.0083594802602214,1.0832271434483027,1.3256127129570698,1.3060229107643884,1.2791577627357367,1.2606555833635726,1.2455181596724354,1.27568324599751,1.3128944997973817,1.3987866674029514,1.4269489607739583,1.3894408111235645,1.3813869268285057,1.345110845092306,1.3170144249248825,1.3812304759649858,1.4013183312639854,1.3877766420468283,1.3714674494600474,1.3503677547608417,1.32570175501965,1.3535623342499452,1.3739061723891033,1.3617978117545717,1.3322611128513826,1.3130721737779507,1.351702049668465,1.4322260529908108,1.5522839738886658,1.5090016600312632,1.4729789071892485,1.45531120009346,1.4217004307945194,1.3747654876072168,1.3572387901030352,1.4238203840022894,1.4958132738997185,1.8116065707611022,2.014132604322174,2.1810029522540395,2.3963662086472324,2.8885236791925752,3.1013507102164235,3.62712801901243,3.8960797146110973
85-2802038,,,,,,,,,,,,,,,0,1.041621029572837,1.0096233135295172,1.0065958636109558,1.004153823926026,1.0103251958232997,1.0056226447358851,1.00885562232561,1.0052877223471925,1.269026356528093,1.2563340926778006,1.231897391917607,1.2173160593268313,1.203013898114475,1.23803488310288,1.2790480371384703,1.3721252251116411,1.4039508473040758,1.3656294541612546,1.3574313099984763,1.321047456969213,1.2932262768430605,1.3626418155714595,1.383962508723869,1.370203322898645,1.3537369179977907,1.3331962302678404,1.308567428543245,1.3382739208784484,1.3604182912766072,1.3482758044016323,1.3185719218303924,1.299655623845962,1.3399322436693615,1.4230563574236716,1.5476051047486399,1.5031481279669552,1.46601632177086,1.448409668002229,1.4141699925845461,1.3667593167468943,1.3492865674736947,1.4173981319988178,1.4909422932983607,1.8153664403827412,2.0247520271800914,2.1978136473737857,2.422051319344528,2.93833844229374,3.1632759598274967,3.72332230102649,4.0118326356823415
86-2802672,,,,,,,,,,,,,,,,0,0.9728676802494974,0.9773403748203031,0.9819414119359534,0.9959192384767483,0.9917389092512758,0.9988890514077347,0.9958296763118228,0.9951228096125844,0.9925962744406749,0.9976276315061164,1.00080839727099,1.0000949895010804,1.0001996290798334,1.0218776029594305,1.095789086489253,1.1346200827446151,1.1238543277265225,1.120985289636284,1.1100681232269558,1.1012039377542946,1.2308852524846903,1.2513178591657588,1.2424537835961422,1.2320309912216818,1.3194469800242468,1.2945205237164685,1.3544560455431218,1.3767472218550163,1.3634677807851208,1.330780137271905,1.3099707972031982,1.3520429763207629,1.4398821999739955,1.5718310244883358,1.5231464900991751,1.483016217655454,1.4636853857794077,1.426920532018126,1.3764439341955002,1.3577973766857692,1.4284126659807455,1.5050362253552383,1.8444302982166418,2.064864321452262,2.248284676645369,2.4875588768228516,3.0433791665069605,3.288296546009871,3.9050439927091656,4.225939315208315
87-2802642,,,,,,,,,,,,,,,,,0,0.9758862410133988,0.9863190859736563,1.0078442869829496,0.9987735634199911,1.0064195280824317,1.0011125285436426,0.9993749407847007,0.995401570003785,1.0009259075832264,1.0040858086149163,1.0030582712288603,1.0028599966193894,1.0039443742245784,1.0031302035762513,1.0046610716624629,1.0049255204041943,1.0042979919468522,1.1145217026397367,1.104829891596321,1.2522544983273076,1.2744486264647519,1.2640211176545129,1.2517797682745513,1.3454228382657112,1.3168937501115334,1.3804535630229844,1.4024511661496388,1.3873174396844574,1.350522443057673,1.3273221246710005,1.371186175543355,1.4644212536710457,1.6048013618903672,1.5507312096282078,1.506594272184929,1.4852459076413467,1.4452835949197933,1.3907387302223087,1.3707386695437191,1.4440756586721726,1.5239603464865437,1.8799331508497572,2.1129235934132407,2.3080184963901065,2.5640235574434667,3.1656659141626493,3.433911758211567,4.117967379769698,4.4778960347926535
88-2802674,,,,,,,,,,,,,,,,,,0,0.9933648317444342,1.0183301602106258,1.0041320445058992,1.0111421415407338,1.0042301162791691,1.0017594572578663,0.9968985716493459,1.0025928892824794,1.0056771724792044,1.0044843731163515,1.0041175176396113,1.0051800388624454,1.0042785663080351,1.0057776679479453,1.0059534814653437,1.0052850095036716,1.1193758900198203,1.108943063308277,1.261260645490278,1.284193565458449,1.2730730923834057,1.2600297008213732,1.3559569327408973,1.3257965008978057,1.3909120980906422,1.4127352328802747,1.396823031706361,1.3583208477501134,1.3341366668859864,1.378890338744474,1.4741071505894965,1.6178856621190307,1.5615990219704425,1.5158287756647435,1.493661179237848,1.4524117491461028,1.3963737455489034,1.3757066659172064,1.4501058182178395,1.531268169829915,1.8939878017098888,2.1317760593018282,2.331553063649535,2.594313510014748,3.2152034879546694,3.4926110070847893,4.205752188080995,4.582428581255105
89-2802665,,,,,,,,,,,,,,,,,,,0,1.0419211243544075,1.0098454691556435,1.0164230772957359,1.006663765293524,1.0032445826762697,0.997350790135649,1.003601537838313,1.0067998106844336,1.0054206903156877,1.0049148359982283,1.0060039356641777,1.0050050854223787,1.0065343789172827,1.0066498324525743,1.0059310180014658,1.1262656552464916,1.1146722885004103,1.274842577860618,1.2989632392803416,1.2867191400094387,1.2723837430821363,1.3726560023319487,1.339803570275524,1.4071317222289816,1.4286345697161897,1.411466917286748,1.3704411688203835,1.344487442303893,1.3903464664158551,1.4889637838044107,1.6381033707214339,1.5782838754782575,1.5299296691257196,1.5064712997994085,1.4632059039985574,1.4045113840374166,1.3831466593163682,1.4593177902083763,1.5423182923854895,1.915208624367228,2.160810009140964,2.3679469246664104,2.641379697685139,3.2916757018938543,3.5851505593970905,4.344381258481796,4.748395242881722
90-2802662,,,,,,,,,,,,,,,,,,,,0,0.9633326417432556,1.0027078103404508,0.9943501126972203,0.9933281458020512,0.9896757208599862,0.9980119524734548,1.0025775218847306,1.001416738709704,1.0013882116692983,1.0027891164815734,1.0018730377302854,1.0037892263700772,1.004181811214994,1.0034714984538073,1.1311399933764539,1.1184274981879967,1.2877269788044554,1.3132337492005917,1.2997345916365808,1.2839739426100145,1.3886816618581874,1.3528953668730066,1.4233291213444144,1.4447984511389171,1.426228576895937,1.3817611343716218,1.3543382990579076,1.4014589139605826,1.504078346652915,1.6592526238760812,1.5952596425679177,1.5440778697144926,1.5192233934442954,1.4739567520800911,1.4125615342189788,1.3901924416127391,1.468007803673689,1.553286866135138,1.9371047531777628,2.191579056632575,2.406927868535504,2.692359518889686,3.3767512720298893,3.6882065710909493,4.50146891722284,4.93799285922508
91-2802659,,,,,,,,,,,,,,,,,,,,,0,1.0247886066117624,1.0043397620083907,0.9999431149979783,0.9933728960184637,1.0019813304373946,1.0061678804406935,1.0045856748519502,1.0041139057484636,1.0054224650004193,1.004310737723495,1.0061046075955544,1.006277934260953,1.0054855558191038,1.139640151429078,1.1254745072500656,1.302836680296558,1.3295621275514518,1.3147532020422175,1.2974984750260234,1.4061686411233367,1.3677009155114332,1.4269985369466873,1.4484580021983133,1.4292795467097252,1.3839852107110033,1.355648165573072,1.4034498629236478,1.5084448204346992,1.666873101654053,1.6013762415208166,1.5487708973532128,1.5230588023236873,1.476778063625497,1.4140603947118358,1.3914637689581035,1.4703009760110413,1.5569414676927518,1.946988999394506,2.2068011617971655,2.4270499483190684,2.71932907382767,3.4250660177500016,3.7477488184136702,4.5943228657427095,5.051641736315557
92-2802650,,,,,,,,,,,,,,,,,,,,,,0,0.9767508951753866,0.983839474971466,0.9828839149120254,0.9961323672315701,1.0025378796934683,1.0010656442326185,1.0010866367166258,1.0028062597519225,1.0017074015115959,1.0039810607441464,1.0044135281050048,1.0035886320738974,1.1510446411537185,1.1343517837715549,1.3280242466711387,1.3572261617837287,1.3398346730684543,1.319678961168634,1.4366988425683418,1.3921204409833627,1.4549092336593634,1.4757904337089005,1.454127185422733,1.4033564878605347,1.3721190749731251,1.4218465819380492,1.5329910143255314,1.7014653021052357,1.629029747719144,1.571680605847375,1.543826352592843,1.4936145394501075,1.4268649731738472,1.4028638613270705,1.4844450842818333,1.5742656386535971,1.9820049477675679,2.2553886765020663,2.488529855561863,2.80112284972767,3.5634748604324438,3.9161860100197474,4.85857459054327,5.374728181684006
93-2800819,,,,,,,,,,,,,,,,,,,,,,,0,0.9903935167024933,0.983527293805527,0.9996846800248278,1.006172242808299,1.00403966352275,1.0035309950643503,1.005230935467356,1.0038605865479888,1.0060933409797563,1.0063008317850703,1.005361931188161,1.1644991787053027,1.145031469593232,1.352893483823268,1.3842465577413496,1.3643110438975352,1.3413133457987871,1.3248354455368405,1.2923690787495254,1.3556999459589012,1.3836112640871507,1.366914147520713,1.326840550090248,1.3023302193957287,1.3526721400085033,1.4575118112782297,1.6177758049590776,1.5554743823133166,1.5055547640297209,1.4820899809119077,1.4381909786890261,1.3798200861167704,1.3587588907520967,1.438033553270853,1.524856790187584,1.9170565387179066,2.179004893225036,2.401507069997474,2.6988815371787855,3.4184975294067748,3.7506460537674977,4.626687399369098,5.103496311444344
94-2800815,,,,,,,,,,,,,,,,,,,,,,,,0,0.9797445649824956,1.0028411665307386,1.0096956754431992,1.0066444685211378,1.0055219388431451,1.0072597744133045,1.0055670929137868,1.0078272087778413,1.0078209752378269,1.0067513541304072,1.180859678953815,1.157678079001364,1.3834841801210616,1.4175613135615155,1.3942227283324857,1.3674692102311736,1.3357392072708913,1.30081651246275,1.3427314575295464,1.372196749627698,1.3555983967146268,1.316059346214795,1.2918298728399504,1.343307488882705,1.450317036343687,1.6137441523690175,1.5505328560371343,1.5002890619743667,1.4764938722258212,1.4325252087014693,1.3740763251563959,1.353043311806122,1.4332994216749615,1.5210572531037703,1.9192044737265082,2.1861101651137926,2.413798616172748,2.7182223161146135,3.4606600313544154,3.8045198687216715,4.7194406456218605,5.220853291393616
95-2800810,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0399956892955475,1.030108822455016,1.0209049412929305,1.015302674954488,1.0163429515625937,1.0132801147517596,1.014867640612716,1.013712726631198,1.0122232911629643,1.2222171856418351,1.1886958352938606,1.4565144480155232,1.4969752417866242,1.464629340984562,1.4281323107312025,1.382829177934173,1.3384745861950886,1.3832707185200666,1.4121624164355717,1.3915726245069273,1.344570550236517,1.3161065657134499,1.3706340801112897,1.4874268834283288,1.6666614068918284,1.5929300090889318,1.535305859973166,1.5079268629204818,1.4586818764092317,1.3936131577549864,1.3704702249512524,1.4549758485839244,1.54773853783082,1.973349076136168,2.2626011762902016,2.5117538936082657,2.8483277013749926,3.6860764315128303,4.082990176084379,5.168069586263808,5.777567041472188
96-2800806,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0228397333660493,1.01152181231853,1.0076797266377908,1.0102362056289704,1.007187891174043,1.0102280991268726,1.0097694521940455,1.0082213769829498,1.2489258861439312,1.2067684151330669,1.509283213318359,1.5550514102984947,1.514763977069795,1.4699508894728481,1.4135455509306034,1.3619486546036343,1.4085158009534657,1.4373148183172535,1.4140002918409174,1.3615148210414671,1.3301368280440786,1.3872153806176277,1.5109273382009185,1.7014814480233833,1.6201372796185203,1.5573016738991112,1.5274348317313788,1.4742776051143203,1.4048501065365073,1.3803473746682438,1.4676824142743417,1.5640618756879356,2.0084514431062668,2.3127682364404865,2.5770189523924047,2.936560535051252,3.8457903420377773,4.283237739195025,5.500724859559337,6.198499791509012
97-2800793,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9886799653436752,0.9967070941771066,1.0034120153858928,1.000150543738702,1.0059988943315206,1.0064185104730825,1.0046567449894657,1.3052205180423853,1.2431942392293056,1.1993190151911997,1.2396102048633793,1.2234017515713391,1.2057403172856787,1.1947018724204275,1.1714599280755085,1.2246824082770378,1.2676033823751118,1.25481023018805,1.224186932174456,1.2053322324260145,1.263470314220043,1.37582540765912,1.5495184827255164,1.4883020696282143,1.4404851411551658,1.418608768172517,1.37730797104175,1.3236267930901526,1.304457634447269,1.3876921836297607,1.478416726363363,1.8942746185120984,2.1770686695887576,2.4208527777823114,2.750126592405627,3.5726237774152083,3.9636391546338676,5.031782168272295,5.634337029442249
