순번_정류장ID,1-2803028,2-2803017,3-2803013,4-2803004,5-2802997,6-2802990,7-2802966,8-2802940,9-2802926,10-2802921,11-2802901,12-2802885,13-2802851,14-2802823,15-2802783,16-2802757,17-2802733,18-2802706
1-2803028,0,1.773851971130345,1.263245957907135,1.167458447491504,1.1330986680179527,1.1064804978599168,1.080222213363967,1.0648607447480412,1.063212797494197,1.0564086991654422,1.0818047891793836,1.1579346363218295,1.1412604823247379,1.1664355349491855,1.1400304392957967,1.1468805098389518,1.2144111259711945,1.1922205286779717
2-2803017,,0,0.9863725486374497,0.9940635496191051,0.9926143778488073,0.9989599523755476,1.0024487223198864,1.0003863507698905,1.0032546026000428,1.0010810289399763,1.0316741374569873,1.113614955475493,1.1021071175169697,1.1300906938282176,1.1080137247205109,1.1192020508862506,1.1901932729701723,1.1696216320391484
3-2803013,,,0,1.0026441105481747,0.9968513104105204,1.00428090515274,1.0025645021890364,1.0000681200510197,1.0034823066306358,1.000932123849994,1.0361680198245984,1.030448606687553,1.0295977396193712,1.0272303979467958,1.0211475147811098,1.0197607157531547,1.0664350114921657,1.0604914745314091
4-2803004,,,,0,0.987850530441246,1.0052767438590535,1.0025403575230065,0.9995024885123547,1.0036475696588059,1.0006334421108078,1.0415284136470078,1.0344105758189623,1.032861656748644,1.0299466360842313,1.0228419783793519,1.0210813861564212,1.016897477480102,1.016514538969235
5-2802997,,,,,0,1.0165409461578445,1.006103207133738,1.0014201165007084,1.0059434371765337,1.0022456837702263,1.0476877133899585,1.0391115956633186,1.0366660764973645,1.0331688717007892,1.0250344249269914,1.0228177734654982,1.0186248587475168,1.0177280020504786
6-2802990,,,,,,0,0.9998321201390257,0.9962537820241213,1.0028682916941163,0.9987801972649735,1.0544080471579138,1.043288919721568,1.0396927916823262,1.0354024097177241,1.0259454093176235,1.0233694007089529,1.018434486272385,1.0178111938758827
7-2802966,,,,,,,0,0.9915343659077462,1.005704554086671,0.9980663753504584,0.9997126284869212,0.9995635242612346,1.0054195937355355,1.0046499875109642,1.0007845130372004,1.0034728891791875,0.9998409772641109,1.0017862259485646
8-2802940,,,,,,,,0,1.040111219381069,1.0013011557752418,1.0027464585140216,1.0000803203819397,1.008737294416602,1.0072083271741357,1.0012269898266482,1.0047045797684953,1.000020585330446,1.0025262709923648
9-2802926,,,,,,,,,0,0.9717095358595726,0.9892930380550833,0.9925865188083501,1.003995459877813,1.003170764642882,0.9986341424365729,1.001911762502702,0.9982369821371483,1.0007588377339471
10-2802921,,,,,,,,,,0,1.0050191656496554,0.9905556443510825,1.0056061767070674,1.0042700824066002,0.9988011476905854,1.0029075781779526,0.9983123231493518,1.0009825977649052
11-2802901,,,,,,,,,,,0,0.9706792130606152,1.0036513728902337,1.0025074206306723,0.9968597897521646,1.0013691174278996,0.996542881565201,1.000208987173809
12-2802885,,,,,,,,,,,,0,1.0205184830579248,1.0123781073295637,1.0009068041503557,1.0053406786569707,0.998758436621411,1.0017951394359539
13-2802851,,,,,,,,,,,,,0,0.9996108928091896,0.9917266034100983,1.0013199890402031,0.9948180476037239,0.9992969615089293
14-2802823,,,,,,,,,,,,,,0,0.983786881480433,0.998331562769539,0.9914549206758672,0.9973440126822595
15-2802783,,,,,,,,,,,,,,,0,1.0138300254887112,0.9974602863991835,1.0033840170543153
16-2802757,,,,,,,,,,,,,,,,0,0.9663342808828835,0.9960032974303252
17-2802733,,,,,,,,,,,,,,,,,0,1.0135484845795748
18-2802706,,,,,,,,,,,,,,,,,,0
