순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2807391,15-2803925,16-2807392,17-2804772,18-2803923,19-2806339,20-2804765,21-2803921,22-2806337,23-2806394,24-2803919,25-2804592,26-2804764,27-2807396,28-2807399,29-2803918,30-2803917,31-2804753,32-2804751,33-2804749,34-2805489,35-2807150,36-2804581,37-2804582,38-2800267,39-2804032
1-2800269,0,0.9989815947701196,1.0016723380552544,0.9953788190315304,0.9989439209921254,1.0021359445539517,0.9973750582398728,0.9984169514126175,1.0117511958386158,1.0024324659172101,1.0030738300188435,1.0035707432278937,1.0030562542253634,1.005540947050789,1.0047953494407664,1.0051649778822482,1.004839725566041,1.08881695365021,1.2410971111726816,1.399539184669702,1.5385917757327623,1.6863158019105389,1.8374202551321415,1.7869041071139136,1.9341654627776093,2.1014175593077673,2.5310258177988185,2.968124242996554,3.650867562735248,4.615613172572667,5.24343267445484,7.176003458856859,9.342746880543787,15.58272590289277,31.977161824934694,35.32937107723838,19.610642170700476,15.795616725024953,71.34222342467963
2-2805488,,0,1.0048549440877443,0.9937551860976039,0.9989318868348576,1.0029910926734393,0.9969835647870999,0.9982974142610239,1.0140444901412675,1.0029303383962764,1.003625675170638,1.004140078576277,1.0035237639940116,1.0062516554922287,1.005387045361092,1.0057463374277333,1.0053520080406304,1.0970223092624503,1.2649767493065252,1.4421561422811924,1.5996846115835037,1.769269694988787,1.9387570966733012,1.8756984884427883,1.7932688343188887,2.229942640228916,2.73758615522443,3.2716010356676044,4.142663664872372,5.457740033676466,6.372110722473974,9.519992397639648,12.813114013937351,20.67336383383211,67.6526255283571,32.407588957585716,18.43143384006477,12.260705316518491,21.73906672641223
3-2807373,,,0,0.9869228044341957,0.9967404611782976,1.0024368597476068,0.9949410360957184,0.9968672241785842,1.0156899311576617,1.0026629671214677,1.0034674904618601,1.0040563116950432,1.0033807628050633,1.0063922175959799,1.0054371411558545,1.0058233446542695,1.0053916915249768,1.104735237557442,1.2886408874261783,1.4853803273093507,1.6626481164184144,1.856131504671294,2.045048900795647,1.9674083866846894,1.867908524485964,2.3638976550761748,2.960510432582904,3.611202917906411,4.726125244310438,6.549220014106128,7.928751950294989,13.54229407970833,21.328003677869113,12.139547977425524,21.445643279572444,16.060601920093628,11.686632344692084,8.869338260535933,13.39264839549218
4-2800272,,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0072508182856668,1.0078404032967971,1.0080848447335822,1.0068602354147034,1.0102071123180405,1.0087802250381428,1.0089090509108063,1.008144084909027,1.05719187610604,1.254535901235681,1.4690913244546526,1.665568538614653,1.8835173927690574,2.0961795292434218,2.005353538230994,1.8914616348735664,2.451011753033946,3.1512222001679264,3.9505500084449046,5.413713048508472,8.100494236935294,10.424124140137579,23.787932808529103,68.63552676204517,17.31798804484603,11.034440372238272,8.51123776948654,7.117584788204773,5.977021375038472,8.021826969349886
5-2803582,,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0037044131215596,1.0048177876607989,1.0055015545247317,1.00438199354062,1.0084311395762993,1.0069705734724057,1.0073091555604103,1.0066157896578767,1.0058743099670717,1.034237500836156,1.2072753871868203,1.3631896354548672,1.5327532247946476,1.7190498218392138,1.6663149241347517,1.5978798264956604,2.047153384904106,2.581021286752071,3.160683110721675,4.1487733434561065,5.749284239221058,6.947824136705152,11.72129137875725,18.093077653313085,10.17360849090275,7.634956098511808,6.3481008332644935,5.5480191855487035,4.837776618661925,6.227326141313471
6-2803603,,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,0.99991932863826,1.001689622640305,1.0029209810925535,1.0020130328605947,1.0066890034519314,1.0052644322740312,1.0058280655487573,1.0052382230692758,1.0045328411897008,1.0047128380196941,1.0717464154545264,1.2086824909051808,1.3560824187968634,1.5292340083087077,1.4930250624594583,1.4449153830399315,1.8423561404902866,2.3019671883979,2.788940295720836,3.5921983696576496,4.825042791647816,5.6967584599013374,8.795708669758245,12.211956928974347,8.01605107099075,6.35908682548966,5.447855014149642,4.853118727725873,4.305705286703047,5.440883862184522
7-2803602,,,,,,,0,1.0069899670698306,1.0550035537868472,1.0081583690323275,1.0089484655413707,1.0091282824025163,1.0072589043626705,1.011787999007952,1.0097298309492846,1.0097788504542864,1.0087229814988323,1.00775101102453,1.0076393534009898,1.0059091223676846,1.10993318523113,1.2437791827769862,1.408304782271273,1.3817334096410212,1.3456778301030692,1.7108231712694797,2.1254205227613805,2.5577718685590405,3.256317578898444,4.293812954209827,5.00302700768191,7.375998511972088,9.763173239154831,6.89347510631173,5.638166111071706,4.915962495659218,4.430717881984073,3.973926118492609,4.9645737495154485
8-2800274,,,,,,,,0,1.089891755286435,1.008485077966335,1.0093979237165809,1.0095244271909425,1.0073005708618477,1.0124467958110648,1.01006214594101,1.0100706127767172,1.0088828344449445,1.00781619390698,1.0076890797642009,1.005832597846843,1.006373657249812,1.0907234019398742,1.2438452904373292,1.2291353533129326,1.2081685937747335,1.5317401492329983,1.889975086341902,2.2558481046973164,2.8316184560624413,3.652691008290011,4.191579428500196,5.8767535621650255,7.419645712200177,5.647729395807704,4.784016163630052,4.260962289748789,3.8968256156571175,3.5441490980777197,4.365705002201003
9-2803847,,,,,,,,,0,0.9492689691034362,0.9660111027064449,0.9773500555015032,0.9812037820342053,0.9911767245212665,0.9912922499851994,0.9942839585806629,0.9950827950556193,0.9949915631288975,0.9962904839943767,0.9952988179816612,0.9965938004815412,0.9949671925079141,1.0449103303708762,1.042688202992183,1.037958556015239,1.3150104218039025,1.6123396565261061,1.9088325097923613,2.362037131719295,2.9807376983683054,3.369964440419273,4.510804420374982,5.472873659280424,4.455319399717118,3.907759847745773,3.5594842119314904,3.3076707525279514,3.055944620980302,3.7091401147500416
10-2803599,,,,,,,,,,0,1.0135769334942013,1.0115628788294777,1.0058287956673644,1.0047971006016128,1.0021861109682013,1.0039036327462312,1.0032345337012194,1.0022836487348499,1.002874054673006,1.000941068776473,1.0020343278677277,0.9997370659655092,1.0018620329045897,1.002108307842535,1.0004495091599048,1.2985998940801375,1.5534476037208396,1.499011458071172,1.8249691447167236,2.2482079584499375,2.501815206060087,3.1962346281221348,3.7383048155102236,3.2526991119502124,2.9638501331433695,2.7709483479859203,2.6249731330852617,2.473090987298175,2.950389907298406
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,1.002486124109182,0.999921682571631,1.0024588439682196,1.0019971292740364,1.0010855680599429,1.0019092652857746,0.999939912732999,1.001197335793948,0.9988094471867538,1.001201663722447,1.001503769157287,0.9998194135194037,1.3141242886329603,1.5856822779450508,1.525019326207921,1.6707713190280877,2.046141901394486,2.2680701025972327,2.865169396545381,3.322974589369777,2.9407599977675716,2.7075275744482328,2.5500678589063592,2.4293119624768913,2.3021260381356856,2.734047877063862
