순번_정류장ID,55-2806423,56-2806421,57-2805953,58-2805650,59-2806076,60-2806907,61-2805881,62-2805657,63-2805658,64-2802147,65-2801852,66-2801854,67-2801895,68-2802108,69-2801822,70-2802019,71-2802005,72-2801932,73-2801908,74-2801715,75-2801690,76-2803662,77-2800166,78-2801632,79-2801643,80-2801646,81-2801664,82-2801678,83-2801183,84-2801685,85-2805307,86-2801700,87-2801706,88-2801713,89-2801720,90-2801737,91-2801748,92-2801751,93-2801746,94-2801725,95-2801708,96-2801694,97-2801196,98-2801657,99-2801618,100-2801596,101-2801188,102-2801469,103-2801430,104-2801376,105-2801345,106-2801331,107-2801344,108-2801357,109-2805405
55-2806423,0,0.9463814284205709,1.0009621047542254,0.9972001698503608,1.7141392982375727,1.559974898596369,1.461054141217331,1.423595805026054,1.3750680081016624,1.3237515018729242,1.500868420179398,1.464640128597528,1.627002577021614,1.570238212514028,1.5149270559675283,1.5284868876080302,1.5581162912963435,1.4281362647701201,1.3585701555857108,1.310409099054871,1.2963423187673209,1.2750601153406784,1.2869561901856865,1.3761278649466937,1.3513074319390435,1.3477207391776,1.3327831016437808,1.3243322751428621,1.3188216892323947,1.3388645607679222,1.3426988005443337,1.3382156589031424,1.3313773732820455,1.352029153481695,1.4013150136779309,1.4889388305564226,1.6082378200552103,1.6302137765473812,1.608443697984088,1.577426636524169,1.5635652742331418,1.550222779121546,1.5306201711223564,1.51305181440452,1.5038395858765679,1.4952713111276288,1.4797967961438734,1.4634511178197653,1.4501365942199402,1.4323595603867922,1.4253392064018373,1.4176287453066356,1.4074475301822202,1.3994232717263928,1.3887412056683028
56-2806421,,0,1.0685135905376313,1.0146638710522868,2.0659125109992162,1.76743897576751,1.594398148675916,1.528269861930477,1.4562412067223551,1.3840036868310537,1.5896042053359098,1.5396151071504351,1.5493161838996181,1.4978519253467155,1.4487813868764547,1.3666913311953954,1.3477192612873137,1.272500886568813,1.231710736931322,1.2018572163184966,1.1952862325426996,1.1820205474839458,1.1984417146352992,1.2818717772440587,1.2642182972435625,1.2616675996352924,1.2505700547277847,1.2445711396448,1.2406246130455094,1.2739035424150957,1.2791367557488929,1.2756602559047898,1.2700417277160252,1.2902306771955014,1.3373576752461696,1.4203197987237755,1.5334328193621645,1.555129269541001,1.5364720701557835,1.5096536682121793,1.497983586962474,1.4862870391470702,1.4694483942465864,1.454388913943668,1.4461578140081879,1.4387367128019368,1.4254951641878884,1.4110696679743218,1.3994793601655484,1.3839501050642744,1.3777825213500112,1.371136322508918,1.3623248522195162,1.355222447821542,1.3459594806494866
57-2805953,,,0,0.9939643948137056,2.6461682732518352,2.027480765490264,1.7336322025133464,1.627302215882787,1.5262765815131427,1.4307319711913309,1.6669894333449966,1.6019703505584437,1.6067761459530987,1.5441802978455847,1.4851221949290148,1.3896056322703312,1.3679716755060016,1.2838655354085828,1.2392784428123573,1.2072300217578227,1.2000592952557918,1.1859824103776362,1.202725108259045,1.2890793152597797,1.2703791836703442,1.2676833119520552,1.2560161974819097,1.24969579075857,1.2455456710023667,1.279679182586943,1.285028428140686,1.281253913893295,1.275613290480567,1.2962345548601755,1.3445229430130374,1.4304032488580707,1.5473923301442463,1.5696850953349466,1.5499743150971923,1.521721668156898,1.5093044762153356,1.4971807902004475,1.479397455662172,1.4635080134222875,1.4551667694396908,1.44753875393327,1.4333703534007394,1.4186960301232703,1.4065285756151351,1.3904062171270148,1.3840010564261656,1.3771123312549216,1.3678904596274373,1.3606361725722338,1.35105816307523
58-2805650,,,,0,1.0221843229272036,0.9912108626398828,0.9959581487244304,1.0406778655810922,1.034496407278056,1.0276166753773595,1.2582756279557703,1.248066385142373,1.277564431938406,1.2473596839654488,1.2225590922530896,1.1789141739146767,1.1691954200476338,1.1314695160014063,1.1125497179685435,1.0971953622663744,1.0972403381231852,1.0906938240697155,1.1126282084129269,1.1963837644233382,1.1840485386129818,1.182281049545611,1.1740195818598982,1.169926284370573,1.1671991165327367,1.214113605684293,1.2214519305831277,1.2185785826064812,1.2140125571142808,1.234781472399562,1.2821074216105979,1.366323930090796,1.4811475697070584,1.5038644326431136,1.4863541476820687,1.4612264170569322,1.450189185628334,1.4393716514663004,1.4235400672708831,1.4094555109911289,1.4020513253080502,1.395179300159621,1.3826723316448022,1.3695650833483684,1.3588700281738018,1.344533484599179,1.3389062398649416,1.3326975308392912,1.3246091221846719,1.3181882244217444,1.3095301720136718
59-2806076,,,,,0,0.9298267308182322,0.9714904621289898,0.9985119980706619,0.9991891871787433,0.9983208650948414,1.3086266632226333,1.2753908320937397,1.3207533542957732,1.2784817589602875,1.2445112898160648,1.1891854130162045,1.1774024836676273,1.1335044555252876,1.1125412388577223,1.096019943964749,1.0961502304752824,1.089260623018961,1.1126271436527693,1.2016648153431329,1.188228334812186,1.186311559244754,1.1774244172697177,1.1730140628746082,1.1700852573453917,1.1918300841968492,1.1998915766234486,1.1972147572116785,1.1931212449366255,1.214306946778957,1.2625378345365446,1.3485107775115734,1.4660289686051113,1.4895096673667638,1.472003465711756,1.4470852535901224,1.4360946709361258,1.4251851618421032,1.4094638801397597,1.3956459751092771,1.3881940310393384,1.3814039381438925,1.3691586400508018,1.3562359973796267,1.3457026510754517,1.331592200818498,1.3260822334372264,1.3199838625742948,1.3120514557504206,1.3055797327694907,1.2971952212432407
60-2806907,,,,,,0,1.0085491450854913,1.0311024266044608,1.0220802204311914,1.01430666714478,1.3974203794241704,1.3429643969880913,1.3864275754399549,1.3291499893809935,1.2832832781995847,1.2133187169217392,1.1988458611171064,1.146361112793109,1.1218755186690217,1.1032669714356305,1.1028758582913043,1.095190424750416,1.119013239678821,1.2114185473647103,1.1968121443636937,1.1947329244511156,1.1852056805875417,1.180433860772772,1.1772753202837578,1.1996314180363712,1.2076959552768654,1.2047102440216784,1.2003313625971548,1.222248338758181,1.2720346137543086,1.3609282975403025,1.482742872467368,1.5068849631994246,1.488198624420873,1.461529456812738,1.449868188883105,1.4384696744123884,1.421842572014909,1.407107445676565,1.3995093268688312,1.392223989777509,1.3792243035793088,1.3656480302035816,1.3546017213689978,1.339835060939392,1.3340613762907971,1.3277910639942403,1.3193133904012444,1.3127543673444741,1.3040137624249915
61-2805881,,,,,,,0,1.05688981029108,1.0300629022331376,1.0163549545682533,1.5365766096713869,1.4372030814719081,1.474418406112605,1.3917613747314979,1.3274591822242705,1.2372425018886442,1.2193757405013566,1.1568879054582693,1.128781193404848,1.1081499921732667,1.1073681901261136,1.0989712329205468,1.1235292947400581,1.2199463089392215,1.2041160629565717,1.2018689492261003,1.1916760890514864,1.1865392763771578,1.1831498902730175,1.2062497034607047,1.214383198891877,1.2113399068916397,1.206661997963532,1.2291725658947834,1.2807704714068482,1.373083446310744,1.4999639892372008,1.5249070414196055,1.5048659970194926,1.4763721417569935,1.4639471093698668,1.4518349548313634,1.4341929784197316,1.4185785292866613,1.4105408820031466,1.4029748730363725,1.3891437419336428,1.3748477065675961,1.363352808897524,1.347757762749325,1.341804234934597,1.3352408512785015,1.3262792181638594,1.3195244832439659,1.3104036654886433
62-2805657,,,,,,,,0,1.0014705643392212,0.994622189515071,1.7490182170475579,1.557708471137061,1.5781192550788752,1.4584507997118892,1.3700277543861397,1.256679192070297,1.2353231484063854,1.1634122678428858,1.1323423988505934,1.1101710006522294,1.1091949331389137,1.1003084439070652,1.1256822140069596,1.2258132718190144,1.2089633745552022,1.2065786507366185,1.195835020786566,1.190405154177881,1.1868312333707676,1.210627344078046,1.2190081077176604,1.215670688463777,1.2107522105347666,1.233922832083086,1.2871633514675422,1.3825914352375859,1.5141203317178722,1.539810459862876,1.5185447381896837,1.488413346865793,1.4753077934460828,1.4625616557229832,1.4441707908996495,1.427637267942155,1.4190785323517756,1.4111627265853246,1.3969786913367026,1.3819341805949568,1.3698432842433375,1.3537511270600973,1.3474514198145031,1.3406443338226415,1.331463173975489,1.3244651156411125,1.3150285796007888
63-2805658,,,,,,,,,0,0.9896195210014668,2.3035240233227365,1.8030455870522237,1.759660220125384,1.567694732518041,1.436769686643891,1.287154975737516,1.260633162276521,1.175064451446577,1.1396360969049901,1.115207133890308,1.1137725036721051,1.1041287694587851,1.1301576828395998,1.2341416759690265,1.2160312089942966,1.2134750412975701,1.2020610757250663,1.1962626038601147,1.1924571524388066,1.2167910200739012,1.2252171495686437,1.2216932024170069,1.2164863342422336,1.2404602290909106,1.2953957449299116,1.3940447824274866,1.5303934878447716,1.556822871928871,1.5342057096791502,1.502270930893805,1.4884162514234625,1.474973943322585,1.4554502522283503,1.4382149754959173,1.4292290690698286,1.4209245626693054,1.4059430237279853,1.3903417521160666,1.377719197769455,1.3610672665833037,1.3544971795536884,1.3473079995469963,1.337770820039095,1.3304018414935141,1.3206190182441622
64-2802147,,,,,,,,,,0,1.0072159409456176,1.028564966156376,2.32141107736701,1.8380407692407026,1.5778686528431796,1.342144950877199,1.3050432043640063,1.1937651089854469,1.1508900860950309,1.1228039106553553,1.1206143423342645,1.1097863819729628,1.1367444714363766,1.246433395976087,1.2263861661520967,1.2235684559190942,1.2111385906647771,1.2047819336611836,1.200626798033002,1.225947505097728,1.2345656393421076,1.230755998130848,1.2251072817963626,1.2499037745894377,1.30730804666135,1.410667257784895,1.554107037043325,1.5816054173262988,1.5569482315395526,1.5223071106579134,1.5073335051094443,1.492854786413024,1.4720286892039505,1.4535287072166183,1.4437610633111864,1.435027685164921,1.4189187065557165,1.4023154047238995,1.3889165652727191,1.3711723169283356,1.3642159621182999,1.3568540308304975,1.3469051149590232,1.338927934567681,1.3286403445362298
65-2801852,,,,,,,,,,,0,1.0595871266220966,1.0022916041720966,1.1082063666758815,1.084021366496334,1.0502361072576918,1.0453429892181585,1.0308180153024635,1.0277292263696534,1.0218851508752338,1.028478700241025,1.0264611218077013,1.0590125969001098,1.165039669011124,1.152159110261794,1.1503618106570508,1.1416358598307155,1.1376476584552748,1.1349888154294194,1.1606158372075492,1.1710378208496897,1.1682213422525751,1.1643709244955214,1.188826270686366,1.2441939712930798,1.3438444381212422,1.4820524224150984,1.5096278121087288,1.4882825935287538,1.4582077189630613,1.4451977190459573,1.4327175019139988,1.414259222385052,1.3981934505591482,1.3899603616580503,1.3822325517823393,1.3681268936277957,1.3536589458300246,1.3419612163901868,1.3265302517517248,1.3203991438951772,1.3137530738927627,1.3050487570033769,1.298469571200972,1.2894566529729345
