순번_정류장ID,48-2801595,49-2801562,50-2800171,51-2800236,52-2801472,53-2801453,54-2801416,55-2801198,56-2801378,57-2801385,58-2801389,59-2801400,60-2801406,61-2801399,62-2801370,63-2801341,64-2801316,65-2801297,66-2801318,67-2801356,68-2801388,69-2801414,70-2801438,71-2805321,72-2801462,73-2805642,74-2801544,75-2801187,76-2801581,77-2801606,78-2800694,79-2800726,80-2800751,81-2800765,82-2800782,83-2800797,84-2800813,85-2803049,86-2803063,87-2803062,88-2803058,89-2800370,90-2800369
48-2801595,0,1.0434665135600663,1.0147152663637244,1.0099581576533285,1.0077687049085677,1.0044399716747243,1.005054199123843,1.0014786685708756,1.0193655630850782,1.020179982875509,1.0200112629463072,1.0189063861622876,1.01550897857844,1.0153573323975766,1.014098445655463,1.030380892645864,1.0282458270963366,1.086544020969934,1.1073658614895032,1.3269168003883482,1.5043604221866225,1.6799349324217532,1.738025779601984,1.6341197842726192,1.5889392408780234,1.6613066211858862,1.7421322899362268,1.7009850673563176,1.6725108780826967,1.6239008686747347,1.5384059675925486,1.5100624435317325,1.4796240152628648,1.4804260758914696,1.604741389559965,1.582028653755409,1.5373041604907332,1.515039695308932,1.4995822439263309,1.4895978168688155,1.5079230707508458,1.5474973375159014,1.5327426246115823
49-2801562,,0,0.998693892914275,1.0007328555511947,1.0017801699716713,0.99945758139944,1.0013228086061299,0.9978911537535906,1.0176694788761051,1.0191497131598277,1.0186576342437872,1.0176318206355992,1.0141545892138994,1.0140963503118803,1.0128872498657258,1.0298684455208704,1.0276963369297905,1.0880807765358254,1.1095192698609113,1.3375036487105953,1.5233270580274507,1.7069348854727326,1.7675181139779506,1.655531159317555,1.607592677122634,1.6810548949274162,1.7642649727530693,1.7216665339145956,1.6914980969854467,1.6389393297859802,1.5498140796862732,1.5206778480149752,1.4885772279996743,1.4894236189843204,1.6167687994753863,1.5929176829851217,1.546307524480563,1.5230823775538933,1.5074830112620317,1.4969840141229864,1.5151743335655752,1.5553536304716917,1.5398435005557314
50-2800171,,,0,1.0027247856207804,1.0031094718923521,0.9996845447040427,1.0018778484608875,0.9977457795567359,1.0204123048363745,1.021750388647659,1.0209640624768979,1.0195766244759987,1.0156266631306008,1.015444871756847,1.0140216733047591,1.0322248954117748,1.0297054590208388,1.0941946731962957,1.1163825459608447,1.361844364630695,1.5637290745393475,1.7664411255445482,1.8309351635697184,1.7007882097396163,1.6461885288369547,1.722182454520557,1.811249139807127,1.7626062899655583,1.72900481212054,1.6714467817548366,1.573594036806763,1.5414547983979117,1.50731360829533,1.507602544073598,1.64124296745477,1.615518945844415,1.565241569479653,1.5406062869827728,1.523260568414353,1.5120676916885734,1.530574818397421,1.5715425928632083,1.5537001965187238
51-2800236,,,,0,1.0034128109441915,0.9983553001778143,1.0016443516722815,0.996612773392197,1.0234837595725836,1.0245979441460547,1.023410305703044,1.0211150818374028,1.0170198943989845,1.0166970615980613,1.015028264618294,1.0346988455612884,1.0314754819563932,1.1013857909697213,1.090256775933806,1.3209498001445328,1.5249042007118194,1.7305245863620315,1.7975886818129374,1.669585012368069,1.616288978998768,1.6958339572492789,1.7866182501841936,1.7384938642581325,1.705301334832544,1.6486180434476794,1.552490573820967,1.5213447489411107,1.4879674638260791,1.4799843928123386,1.5585593455583289,1.5364765679172918,1.494075730137963,1.4730475163080023,1.4592947776737821,1.4498183670457157,1.4700341552187783,1.511790406648036,1.540949494164329
52-2801472,,,,,0,0.9884906623711898,0.9991346721014237,0.992685637486754,0.9957209125445159,1.0016683504342005,1.002487857850609,1.0078512809249014,1.0039356964129598,1.0127271815058607,1.0112782286455981,1.0239350480722118,1.0217856929182536,1.062296945546156,1.0805814013005184,1.3541143187679343,1.584817899257042,1.8218722030665393,1.8952871328367507,1.7369946117335993,1.672765938426758,1.7561622755460016,1.8555578336475556,1.7988602493995665,1.7601727883860485,1.6946732322911118,1.5853164244566857,1.550418482954759,1.5134106997713048,1.5043165374123064,1.5389793538285588,1.517461231361773,1.4756570012985262,1.4550787623354908,1.4421944344798183,1.4329716552822747,1.4541111514881286,1.4968668501297944,1.5600307840937593
53-2801453,,,,,,0,1.0072583278678626,0.9947215048509805,0.9977643707770742,1.0038217333279411,1.005178148778977,1.005145468408795,1.0009724770926183,1.0023591951337074,1.0019781145291904,1.0272538404607423,1.0248915360190312,1.0684930460252562,1.0596061338795708,1.3204868942988255,1.5247867912708422,1.7618204341666166,1.8382365637696718,1.6872165578124179,1.626383135146506,1.628088800622624,1.7223896138670194,1.6761541217682097,1.644365000293032,1.5908041198599754,1.5002127851555616,1.4713941507273676,1.4399196252989652,1.4329957433672533,1.468283745487761,1.4501180841271408,1.4142469730568172,1.3966585869166404,1.3872380962060589,1.3792787359842145,1.4018803787721057,1.4453802648524285,1.5096209415670874
54-2801416,,,,,,,0,0.9728280403122619,0.9921811204317247,1.0035375571221898,1.0054067202036168,1.0045837558637494,0.9995171353418808,1.0013772506139598,1.0010651714095657,1.0308742321069542,1.0273475177738611,1.076916647933922,1.0656778993410372,1.3621450236840287,1.598778805531666,1.8814422607169623,1.9666842558909756,1.7710421717948268,1.6950350768556646,1.5720681151558977,1.5368325884432414,1.5044491411133616,1.4818608779803832,1.4435721677697517,1.3792239810881635,1.3581890781431396,1.3349209038802807,1.3309726887292164,1.3479606882630115,1.3348767519001181,1.3096596555805464,1.2970934734451989,1.29239164588638,1.2870004942901618,1.311988951850142,1.3559640622979947,1.4543626594158083
55-2801198,,,,,,,,0,1.0020073823004845,1.0116845326940762,1.0120378764984383,1.011156386650233,1.0043319902453254,1.0057036489924422,1.0046971212942661,1.0361792512224044,1.0316430160051868,1.0849546592051995,1.0719181373688431,1.393297967104883,1.6553022578762748,1.9731038645782017,2.0641572226518536,1.8323382838199704,1.7445685029726805,1.6056318389654989,1.5661130000528003,1.5302938604102712,1.505478504604856,1.4636049477799546,1.3938279119611359,1.3712281178452757,1.346415789898555,1.3420386324349631,1.316412641809888,1.304525033815995,1.2815238768142796,1.2701456364610813,1.25370766600532,1.249235343735509,1.288018861831171,1.3323093287748173,1.4647959316313288
56-2801378,,,,,,,,,0,1.0274529700419366,1.0209493010054194,1.0161694593470354,1.0053341809278642,1.0069722521234512,1.005440528101101,1.0445507522976025,1.037738644149399,1.100757266017502,1.0833057548582044,1.4679892895875373,1.7945504578972096,2.21094673709905,2.3154889598986665,1.978467240959217,1.8590524593718498,1.679433668925033,1.6294400215025446,1.585405904021574,1.5553482332265336,1.5051667203052426,1.423158487560355,1.3971221568056635,1.3689608603015089,1.363662190070656,1.3350733501876106,1.3217822593003037,1.2961916717910165,1.2836093053032314,1.2655775970158487,1.260625779258938,1.3008555526507128,1.346782470148746,1.4852767972377658
57-2801385,,,,,,,,,,0,1.0083527758190687,1.0084247248230647,0.9959529914529913,1.0004470631754168,1.0001327180825148,0.9992090688090062,0.999713470995826,1.0180134440322857,1.0373257483262446,1.4842929486448202,1.9088901027863718,2.418673763552854,2.5326710932682808,2.0926466643601973,1.9451776103114005,1.731780562932858,1.6735038754415374,1.6231413352507655,1.5891163380637243,1.5327599018365652,1.4419423918145322,1.4135005284424713,1.3830288377223368,1.3770982463478263,1.3465031900890256,1.3322714257156052,1.3049644342230342,1.2915930778534774,1.2725262073741375,1.2672661404112657,1.308454478613799,1.355460726998488,1.4974677613279972
58-2801389,,,,,,,,,,,0,1.0084741045835304,0.9906112567098844,0.9981724633914344,0.9984361516444814,0.9977025020749959,0.9985750082007187,1.0191065024787829,1.0401416906267968,1.5419770661882288,2.038728958698663,2.6638627045892664,2.7854429793652464,2.2149943984202367,2.03503049554062,1.784513975106534,1.7174479500495563,1.6605037158897429,1.6224037801666031,1.5597743781674287,1.4601657717464034,1.429361034379904,1.396642126468681,1.3900843815050676,1.35756092555999,1.342423793400766,1.3134692920463504,1.2993433273546355,1.2792904768846596,1.2737347951421072,1.3157478322577532,1.3636864124745074,1.5092530542463833
59-2801400,,,,,,,,,,,,0,0.9653399333763059,0.9915512979262682,0.9945205256387293,0.9945915924119589,0.9964120040575811,0.999522061421616,1.0449677302381504,1.6473084618084337,2.2901145651456103,3.176667097719729,3.303090307510678,2.4337831333509543,2.189075643412196,1.8699410654177688,1.787462047898489,1.7192695274521341,1.674322999270111,1.601321030975673,1.4875579435602877,1.4530370533878836,1.4168260736888243,1.4092869407581436,1.373813285117027,1.3572968375257966,1.3258493952060153,1.3105892786962774,1.2890645873133535,1.2830676018612832,1.3262543286499324,1.3755193074000827,1.5259741157303606
60-2801406,,,,,,,,,,,,,0,1.01336746186137,1.0056304829286755,1.0020922666895495,1.0020856828342282,1.004448391004491,1.0545822598891539,1.7579406733457912,2.5662857981058123,3.796769831523464,3.909426670954766,2.6497254327626845,2.334309732161888,1.9462826081540114,1.8491676995327364,1.7705783744649677,1.719407293743862,1.6371121630808472,1.510950214715063,1.4732357476772175,1.4340567477879642,1.4256629125625726,1.3877156027095543,1.3700394003720886,1.3365007889684564,1.320291537674834,1.2975410977674189,1.2911723388637804,1.335194982542925,1.3854124090380646,1.5393453049547061
61-2801399,,,,,,,,,,,,,,0,0.9991054374894224,0.997072588852856,0.998914407413803,1.0025802621951272,1.0615763221558976,1.9381994955303674,2.3927236756497434,3.61861012207528,3.7501275192544083,2.530553363052557,2.2324390165492067,1.8689077653758759,1.7792692951982056,1.7064029992189116,1.6589569043433294,1.5829252732346955,1.4669841449565915,1.4323540556792562,1.3961629310708072,1.3889946188781321,1.353689418318187,1.3374525931605508,1.3067400146510948,1.2919171287893674,1.2710153999505236,1.2653075551242385,1.310255889662384,1.3613292135658766,1.5161702861086503
62-2801370,,,,,,,,,,,,,,,0,0.9947940017005487,0.9988189037561969,1.0037284050369417,1.0634343163677025,2.26899137260458,2.78227369583531,2.3157975078467907,2.4284851974205903,1.906976474565267,1.757324130478499,1.557321679914476,1.5079212212494164,1.4648690633888117,1.4360674083758267,1.3896576667690446,1.3180409915198308,1.2960246455784405,1.2719230011286484,1.269086961995857,1.2443127381082557,1.2335047469752412,1.2131781229223402,1.20334021806349,1.189046095702837,1.1855874060373228,1.2312287236016646,1.2826215169826698,1.432095025425531
63-2801341,,,,,,,,,,,,,,,,0,1.0020693981890425,1.0074703606598794,0.9974018076503799,1.8256537110719577,2.29665597493158,1.969919856054873,1.7466926019121982,1.5113095178494922,1.437715441403529,1.3314670958932973,1.3070204095562084,1.2831324148624939,1.2666043376168843,1.2401582540201415,1.1996005550507465,1.1867162870297034,1.1715077750910476,1.1718662474139028,1.1550004501493512,1.1483018949343398,1.1359159803039447,1.1299282381508275,1.1207801455626727,1.1190807175522268,1.1651737704579614,1.216721019233651,1.3613978361457908
64-2801316,,,,,,,,,,,,,,,,,0,1.0132941128956259,0.9951477544223761,0.9958038345313,1.3033209298566004,1.2453338609461264,1.2029149449588643,1.1482502947548294,1.1309834886419423,1.1010091575701308,1.0982532590892724,1.0915839965172056,1.0863294631669491,1.0786233123244533,1.068315870680518,1.0646087822015686,1.0584781131315368,1.0621025755867766,1.0534759193315237,1.0510918192641852,1.0471261203175193,1.04526235312375,1.041672903941318,1.0418818584573442,1.0883635766679485,1.1399704642753339,1.2796122394038965
65-2801297,,,,,,,,,,,,,,,,,,0,0.9804082882124477,0.987301643124675,1.0005013598464219,1.0001625229554314,1.0008811290118715,1.0007294862625302,1.0049134366920036,1.001994061623826,1.0075760551871524,1.0075162961524788,1.006637266968232,1.0063745909971356,1.0085073321966738,1.008652801523654,1.0063274909753455,1.0114509662965407,1.0062753214339073,1.0057577728244718,1.0054796245572202,1.005438825209798,1.004306184839059,1.0053849554011627,1.0527173125410256,1.105065941945921,1.2443287289587581
66-2801318,,,,,,,,,,,,,,,,,,,0,0.9931605538487283,1.0107233237854223,1.0076186880175626,1.0067341435455601,1.0046880590530387,1.008983478154671,1.0047189357431867,1.0106843359885473,1.0103689108141927,1.0092406608610727,1.0086909390407854,1.0105523513832755,1.0105674878453694,1.0079582078444038,1.0133440117874135,1.0077400221718336,1.0071335405011992,1.006724309811684,1.0066247884104276,1.0053656581638508,1.006465473155457,1.0557602812047822,1.1101811470873075,1.2551829336834484
67-2801356,,,,,,,,,,,,,,,,,,,,0,1.0368799825534905,1.019158488395822,1.0136088056978045,1.0081132470323833,1.0094078561503368,1.0042921941806595,1.0112162626975707,1.010808767060094,1.0095054819391245,1.008862144390377,1.0108607119664885,1.0108544001776054,1.0080173149220073,1.0138110383918564,1.0077774689442895,1.0071285919986017,1.0066949500092734,1.0065909249740668,1.005265962468695,1.0064262945519034,1.0582515349367245,1.1153262070448464,1.2676025298926252
68-2801388,,,,,,,,,,,,,,,,,,,,,0,0.9986927686520327,0.9962826136331373,0.9983588583781703,1.0020604133289648,0.9986129791334478,1.0070161757139182,1.0069895563339804,1.0058301298422,1.0055829498428,1.0084170615059813,1.0086030544449045,1.005791688817831,1.011976126017121,1.0057899512986137,1.0052026018646663,1.0049316628735805,1.0049123418524422,1.0036549481758208,1.0049009616691564,1.0586270516443215,1.1176800545450887,1.275124283309759
69-2801414,,,,,,,,,,,,,,,,,,,,,,0,0.9943590250812805,0.9982661621977298,1.002738530692151,0.9986021650188311,1.0079466984397547,1.0078144033499157,1.006485132841216,1.0061316665557702,1.009015198439854,1.0091617977219132,1.0061572488819606,1.0126355026389615,1.0061124972164277,1.005484108729409,1.0051751911028843,1.0051422884677415,1.003825186075121,1.0051079745575007,1.0605656314518819,1.1214210720610303,1.2841602799216059
70-2801438,,,,,,,,,,,,,,,,,,,,,,,0,0.9969804922813522,1.0034054859478048,0.9981919074177906,1.0091111004967521,1.0088129824348142,1.0072255412632458,1.0067241507875,1.0097007519081296,1.0097971770788186,1.00652821707989,1.0134185076460385,1.0064345950095612,1.0057539372749167,1.0054014752737312,1.0053545958549865,1.0039626136946633,1.0052970683672804,1.0630755650021986,1.1263371726137836,1.2955680808858747
71-2805321,,,,,,,,,,,,,,,,,,,,,,,,0,1.0120148571463055,0.9979282420140448,1.0138405331190647,1.0126096853247486,1.0100593743870268,1.008895975378236,1.0118008840444241,1.0116930388003893,1.0077265206215495,1.0155637329705816,1.00745200346392,1.0066290680682193,1.006138121838399,1.0060421509722461,1.0044621468237667,1.0059026230421702,1.068736145806646,1.1372019737521006,1.3209040527582852
72-2801462,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9912163570376227,0.999385307361167,1.0009776149454048,0.9995161831723836,1.0004478001881074,1.006430646220076,1.006931563931191,1.0031676101592877,1.0118758496147189,1.0035619746859492,1.0029210801101058,1.0028493470704685,1.0029575507981214,1.0015647730971822,1.0031727534929078,1.0691615252071762,1.1408328313743186,1.3361983924454706
73-2805642,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0174510470946185,1.0124256693760358,1.006707964976575,1.0057205016111488,1.0113681154471752,1.0112805449286477,1.0060035519253352,1.0164881588629069,1.0059625022498428,1.0050317905066524,1.0046534772441553,1.0046457806664097,1.0029056998957233,1.0046651290261697,1.0784938536633384,1.158086840981602,1.3448242097286696
74-2801544,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.00675185756847,0.9997849422723615,1.001635789932698,1.0103216206272787,1.0103975835519297,1.0046275017717998,1.0163796983397229,1.0048549222734422,1.0039291283786187,1.003688389580635,1.0037552651961255,1.0020004444112907,1.003900275546206,1.0819870451393256,1.1658222544302788,1.3625066779593085
75-2801187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9905318387789173,0.9993567464813073,1.0000006378869102,1.0020576259115328,0.9971266721990996,1.0106339339493025,0.9989883080793444,0.9984893099943204,0.9991054746893078,0.9995563591609251,0.9981697673782892,1.0003265448552978,1.0824774527802667,1.1703114250769593,1.3759149832724213
76-2801581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003811720740288,1.0014624167725803,1.0034559785187671,0.9977713621669273,1.0124422875581416,0.9996236011733902,0.9990323191725792,0.9995913166684955,1.0000231938012347,0.9985191932068807,1.0007556184239739,1.086313612953042,1.1774945417843181,1.3912683435413171
77-2801606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000427482794613,1.003343434481939,0.996322051054507,1.0143137453517135,0.9988918586105825,0.9982856572932955,0.9990576631019233,0.9995906539337772,0.9979917640489531,1.0004653733632178,1.0937465154409625,1.1924228818149287,1.4235744742211085
78-2800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0107731476726651,0.9914112935969793,1.027774978560279,0.9978824800850634,0.9971078017601694,0.9985061879179727,0.9992979021300803,0.9972796718735997,1.0004757871843573,1.1177380638764034,1.2389629604107266,1.5234275696033586
79-2800726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9742785805507325,1.0382157676348547,0.9934008687963422,0.9933458506227153,0.9962042252592479,0.997471596322588,0.995530748958617,0.9992307468585292,1.1297421820498046,1.2629541055196818,1.4366458752515092
80-2800751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1832225030645565,1.0057762224557611,1.0019554300164448,1.0021055247011326,1.002557885467361,0.9991779134104362,1.0031798157213327,1.152322905022499,1.3018793085155955,1.2192342857720737
81-2800765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9349211230757236,0.956900619326102,0.977717092010757,0.9832176732346739,0.984111393857424,0.9896729019877833,1.150208580760095,1.3093794315055531,1.2208277931117246
82-2800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9931403146670856,0.9972939242496714,0.9993228023153032,0.9956845233113849,1.0013359160710353,1.1936617906276052,1.3786869872570295,1.2557825966495348
83-2800797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9991420304960494,1.0010849718171957,0.9961556365482985,1.0026719632468253,1.222390768161905,1.428286021677274,1.2772464803878456
84-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004545171357208,0.9940268486020175,1.0047122227469256,1.0017241035941586,1.208263326677322,1.1348171446946194
85-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9870147028292093,1.0047924452350259,1.0010147310464264,1.0020011049682087,1.0319267638683993
86-2803063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0506241027762233,1.0071923731636858,1.0057257644968713,1.0397991728687022
87-2803062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9938911070077153,0.9990785329148907,1.0389285013947769
88-2803058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0039315719593427,1.010451471859271
89-2800370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0125706434696478
90-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
