순번_정류장ID,52-2800842,53-2800999,54-2801020,55-2801036,56-2801058,57-2801074,58-2801268,59-2801277,60-2801240,61-2801161,62-2801334,63-2801342,64-2801172,65-2801159,66-2801409,67-2801449,68-2801493,69-2801515,70-2801589,71-2801619,72-2801658,73-2801672,74-2801684,75-2801718,76-2801730,77-2801733,78-2801719,79-2801692,80-2801677,81-2801657,82-2801611,83-2807465,84-2801187,85-2801581,86-2801606,87-2800694,88-2800708,89-2800720,90-2800737,91-2800757,92-2800769,93-2800782,94-2800797,95-2800807,96-2807220,97-2800370,98-2800369
52-2800842,0,0.9959577297221639,0.999678757631315,1.000986179843533,1.0134484583615482,1.0025382110378138,0.9930337737652837,0.9974356130851727,0.9994083647769495,0.9991168691154826,1.001813235325374,1.0317587529282406,1.1081326570785508,1.2310765577246627,1.2156647575933601,1.2009665531557585,1.1814569476713792,1.1723535655559711,1.1621173323578498,1.1545848429828405,1.1432986418256297,1.1352345036801914,1.1265482338146158,1.1184279371141728,1.1163119309834597,1.1130228593762017,1.1063686203453473,1.2188085053076798,1.3128169956281126,1.4236971547568278,1.4994977730458,1.553619844840257,1.6256670259820136,1.6066733451754904,1.5729576903369245,1.5115321389156269,1.4852146632632683,1.4692423311712308,1.4568301572193536,1.4529258618489451,1.439581460068434,1.4846882185796189,1.4710128513864713,1.4334241808438017,1.4220146945988459,1.388168812816148,1.4989660197247199
53-2800999,,0,1.0036604142079186,1.0023184598993549,1.0200894517889296,1.0046521586969996,0.9919901328763095,0.9972135796846691,0.9995102634965874,0.9991664839116824,1.0024827190654706,1.0355538924376868,1.1194057185313258,1.256004489304016,1.2373056379522767,1.219290161338531,1.1968636481155286,1.1860258728053426,1.1742520374816898,1.1653547492986733,1.1524762403659876,1.1433756954721843,1.1338260506124953,1.1246142359924514,1.1223398990121336,1.118730854980633,1.1113221351335356,1.2296332315268563,1.3288898197683294,1.4462760583733218,1.5271067536882403,1.5838747588802924,1.6603192528650024,1.639463413915635,1.6018907664061153,1.5345704240045592,1.505904483202345,1.488605199451098,1.4751447513507308,1.47066337673785,1.4563084917345666,1.5030454185947315,1.4883388797250066,1.448007231601299,1.4359700684818084,1.3999588335314517,1.5142904603453067
54-2801020,,,0,0.9968270315706572,1.0257454844006568,1.0024997274540357,0.9889719049089224,0.9954459198775998,0.9982910256095665,0.9980680201073575,1.0016239608530537,1.0383768926925607,1.1314182807747717,1.2837867741707616,1.261015418419883,1.2389567613669994,1.2125105121780022,1.200272497446977,1.1862272083178989,1.176309221605125,1.1616713900719242,1.151444405036354,1.1406025647923241,1.1305997100186584,1.1278358944195277,1.1239032059013425,1.1160250818915116,1.2400258205743495,1.3446736993447417,1.469240832252328,1.5548740450928982,1.6148601178667854,1.6959157895425754,1.672521941064434,1.6312983743860936,1.5573007055394148,1.5261939299126062,1.5075244899504412,1.4929851643097911,1.4879061375503677,1.4725189731677735,1.5212073436050815,1.5054361979930406,1.4622895478852695,1.4493471797180286,1.4111694848582224,1.5288613322890832
55-2801036,,,,0,1.0478870380840546,1.0054055731517382,0.9874405616075017,0.9952055656556138,0.998518946667305,0.9982309772880952,1.002124621803872,1.042332532413808,1.1438497108128503,1.3116198172345142,1.2844804885800136,1.258135616400558,1.2278848074275996,1.213958393031119,1.197872056110709,1.1867108252346334,1.1703551980417721,1.1590418341273332,1.1471339033436403,1.1362127987668738,1.1331293676605172,1.1288897935774704,1.1204329186895499,1.2495298674898838,1.3589248658587607,1.4896701133188772,1.5797729396395028,1.6423569961161466,1.72748936167302,1.701982740375615,1.6571866059045466,1.5773081237418733,1.5440009007354392,1.5241031281274326,1.508597493703281,1.5029747575486618,1.4866696297471047,1.536886765045865,1.5201768570960776,1.4745570604778373,1.4609391413047546,1.4208643004524468,1.5411020398785542
56-2801058,,,,,0,0.9195594223276795,0.9668095002474022,0.979710906208669,0.9858797574721038,0.9879529712803634,0.9948963960147557,1.0415438452037873,1.1570117319546627,1.3498691574479749,1.315522853998351,1.2823930957173386,1.2463595981913014,1.2299522134208438,1.2109659943912503,1.1980771161918173,1.1794023029079903,1.1666632206759442,1.1533926540144404,1.141333015539673,1.1378775740935154,1.133264771490802,1.12411381845894,1.2603736262742453,1.3765064985020856,1.5161118182835753,1.6126818247378516,1.679026638367541,1.7700837569032661,1.7414739307621208,1.691480337570976,1.6031952053347656,1.5667953290415682,1.5451848674303392,1.5283400382139678,1.5219716457880312,1.504404240680547,1.5567568580157805,1.538754990719423,1.4897652955766845,1.4752348190488425,1.432619859821454,1.5514563933525614
57-2801074,,,,,,0,0.9729359670438149,0.9870011890369794,0.9929688162379393,0.9937646001437244,0.9997941336524014,1.0493690399749525,1.172802213722763,1.3812657100821404,1.3413823033187369,1.3029774433318952,1.2626604492186582,1.2443920308099203,1.2231535405501925,1.2089420204646455,1.1884699931169842,1.174617404545488,1.1602687223389876,1.1472879452780755,1.1434967469125883,1.1385844265270415,1.1288716794970326,1.269082246732191,1.3889545953535998,1.5334986683825762,1.6336682301762273,1.7019992123219978,1.7962988822234445,1.7658326412428231,1.7127348998186938,1.619442384656472,1.581208219400955,1.5585846575560978,1.5409436062695594,1.5341103456676615,1.5157973115755778,1.5692675774547904,1.5505073261451128,1.4995310946261244,1.4844637397441267,1.4403483419058551,1.5610529322800388
58-2801268,,,,,,,0,1.0600866836416993,1.0400332895001838,1.0189743730266745,1.018223166717062,1.094011271574498,1.283950166112957,1.631723818438361,1.5323437840655518,1.4428174281278128,1.3659998315399715,1.332873573230374,1.294440914034925,1.2706687452522296,1.2377894788335662,1.2166036562616591,1.1954135729340527,1.1768026295519323,1.1710165959089156,1.1643418795024383,1.151384329363955,1.2746991958645386,1.4101831603864197,1.5758814432099857,1.6919230951150213,1.7696910885364407,1.8788355455124315,1.8406259360932955,1.7749218324315723,1.662297027549129,1.6173050020635975,1.5910226182174692,1.570581062116827,1.5622766778910875,1.5413751422560282,1.5996866090608834,1.5782649205967658,1.520566676096181,1.5037254755868001,1.4548178187978045,1.5834262197540658
59-2801277,,,,,,,,0,1.0214939154720852,1.0054943833171277,1.011512507708607,1.098387736906278,1.3109909807931335,1.7085829154059768,1.5849201261289214,1.4769708989978738,1.3886722774932867,1.3512371380474737,1.3081191760093418,1.2819020462931903,1.2460319366757033,1.223183468578527,1.200521499946477,1.1807650784255201,1.1746009453362793,1.1675852266025188,1.154016725088753,1.2811304642789574,1.4213158212541444,1.593451143145516,1.714330536500041,1.7947638634560514,1.908332742872209,1.867495327138507,1.7975358293609618,1.6784343729389732,1.6311973265573985,1.6037054388075063,1.5823298688771759,1.5734940256792849,1.5517387595229983,1.611376495869592,1.5890859815310139,1.5291761058204205,1.5117525158624296,1.461257723233859,1.591821200485629
60-2801240,,,,,,,,,0,0.9967015618245719,1.0094188144345304,1.0255423874605754,1.354500255277739,1.8255154451671105,1.6620579222256817,1.525633164026796,1.4206730840878228,1.3771333494778617,1.32743504915941,1.2978477754412907,1.2578923520423908,1.2327916160718746,1.2081418806218192,1.1868367994586948,1.1801459265173742,1.1726724241276676,1.1582828684644906,1.2646453182852373,1.4057919205539495,1.5794163089067352,1.701619867148417,1.7833671323294311,1.8985324671279948,1.857511619127083,1.7873879383424034,1.6684401461135305,1.6213840088570994,1.594016207376309,1.57278037299452,1.5641410737575894,1.5425181102144812,1.6026714847982892,1.5804916320574103,1.5209934887189243,1.5036965055799534,1.4536354850082462,1.5852881293852459
61-2801161,,,,,,,,,,0,1.0172690165110438,1.0363411813552206,1.4891806997644188,2.1973096816892266,1.8828040967123416,1.6532703124161439,1.5005809354004556,1.4405620591775925,1.3736581346775079,1.3356093817080021,1.2856660359139345,1.2551990210529504,1.2258933716025604,1.2010090201488826,1.193087732154372,1.1845766874545727,1.1683366616290702,1.2716223741935127,1.4215330760613938,1.6073703485310245,1.7389078409391754,1.8258960549172312,1.9497213499688297,1.903610424356824,1.8253746761153609,1.6944287387848729,1.6433230296525698,1.6137985826598995,1.5909154574151332,1.5813655942980904,1.55825093948412,1.620860871936422,1.5971582123265393,1.5338438514986998,1.51555423002382,1.4628257272529175,1.5985096938239187
