순번_정류장ID,1-2807210,2-2800306,3-2800402,4-2800418,5-2800405,6-2800400,7-2800398,8-2800394,9-2800048,10-2800021,11-2800019,12-2800037,13-2806866,14-2806867,15-2800010,16-2804466,17-2800012,18-2800017,19-2807495,20-2807489,21-2807492,22-2807529,23-2807537,24-2807540,25-2807523,26-2807538,27-2807562,28-2807513,29-2807519,30-2803390,31-2803570,32-2803568,33-2805046,34-2805648,35-2803394,36-2803396,37-2803397,38-2803400,39-2803403
1-2807210,0,1.0000297542890808,1.0077359895913698,1.0017981917383878,1.0005182734728404,1.0035650072462543,1.0033982593557589,0.9996962736044507,1.0041881440716751,1.0043494015634158,1.0041189388055323,1.0073723939084496,1.005162398086786,1.0044770891311663,1.0039172139624462,1.0053917680037456,1.0026360224789266,1.0027597688702226,1.0022293439003758,1.0491501463178206,1.0403200964258972,1.0347305038142958,1.033326088831597,1.0320116614806878,1.0298166517071732,1.0303953860143091,1.028864279087748,1.026757786913491,1.0256252658354996,1.0253351632489318,1.0249256401216251,1.024485329945845,1.0236305804227073,1.0233301072849195,1.0232484977416227,1.0220954635692063,1.0222645707285893,1.0222713488564716,1.0218866468976142
2-2800306,,0,1.0113643368281844,1.0020725359901186,1.000568311891541,1.0037609271852967,1.0035710942934066,0.9996811560016485,1.0043330465510123,1.00448497748266,1.0044041526795413,1.007561855523677,1.00527962251365,1.0045701529893347,1.0041123773271763,1.0054908816034016,1.0026766661859563,1.0027173756338918,1.0023196725416241,1.049607653796641,1.0405801914135822,1.0350409651988552,1.0334958679811306,1.0322771938841677,1.029951747685648,1.0305233613269815,1.029009857610095,1.0268836470248737,1.0257401474970442,1.0254462707027352,1.025058897691672,1.024587250861479,1.0237022964424007,1.0233991695236329,1.0233166344481812,1.0221821072158312,1.0223271206057445,1.0223798381518614,1.0219686802514198
3-2800402,,,0,0.9975065674617382,0.9975199456825372,1.002746582190949,1.002616399744678,0.9984608169906133,1.00377107767054,1.0039936444281687,1.0039584048095158,1.0075050583713223,1.0049695635480207,1.0043849064513701,1.0037941086815378,1.0052508734090926,1.0023790620274176,1.0024700755338918,1.0020342942785583,1.0503794500535708,1.0411093664093356,1.0353365272241712,1.0337937965982802,1.0325097435222133,1.0302153793083972,1.030773478445197,1.029232380062944,1.0270694990168197,1.025906173349555,1.025551829897549,1.025185099231996,1.0247309803525912,1.0238357678762298,1.023502620310892,1.0234673369521465,1.0222730832708395,1.0224417983694043,1.0224231928299499,1.0220769558069691
4-2800418,,,,0,0.9975361712026053,1.0046987765120692,1.0043136336439638,0.9987181160171924,1.0049878866374327,1.004861557505568,1.0047179619625535,1.0086570359091462,1.00583328512239,1.0049601884542914,1.0042751937330114,1.005827672309835,1.0026407375496003,1.0027768273438975,1.0022675500455298,1.0526438843406,1.0425714160096684,1.0363790634690484,1.0348158767322493,1.0333770161533609,1.0310171531925718,1.0315259730837854,1.029915979153076,1.0276603374098314,1.0264453041205435,1.0260996435609222,1.0257140634749284,1.025182668423077,1.0243144997660802,1.02399056346885,1.0238756568109284,1.0227042978900083,1.0228940489843985,1.0228460746659964,1.0224621094853432
5-2800405,,,,,0,1.0074253901305075,1.006522647610233,0.9990132019089247,1.0065525628068488,1.005915370913652,1.0058464658747308,1.0100851242883306,1.0067859293384709,1.0057408071671783,1.0049489476367346,1.0065586111957405,1.0030497655412869,1.0031174834275816,1.0025290485007368,1.054511386029537,1.0437571170287685,1.0373420222768468,1.0357323239575116,1.0342241942200734,1.031664159220686,1.0321991258093857,1.030465511915429,1.0281958740036634,1.0268789825170086,1.0265745490954727,1.0261182254810033,1.0255930142553291,1.024731683429336,1.0243691264760868,1.0242492765298918,1.0230824591574688,1.0232202635277547,1.023216382056956,1.0227488914941338
6-2800400,,,,,,0,0.988636836975266,0.9790177917187101,1.0036202587269316,1.0037014186120001,1.0036917219201504,1.0100028019213834,1.0056470026159232,1.0044581489464197,1.0035719147643483,1.0056927107275284,1.0017346269829173,1.0020878298300868,1.0016299738031988,1.0586579014907536,1.0462913966916276,1.0390868776983218,1.0372347936234771,1.0355313072625985,1.0328821258356913,1.033198620194037,1.031438350278303,1.0289677937702322,1.0275875116279678,1.0271960525121193,1.02676468544073,1.026170703421836,1.0252397638077728,1.0248265982244715,1.0247765289328103,1.023509620997896,1.0237220124624278,1.0236368640480773,1.0232182203885332
7-2800398,,,,,,,0,0.9744331436036204,1.0065843388086857,1.0059176195599462,1.005427443091718,1.0118966803598364,1.0068921277178229,1.005469393839731,1.004451594018766,1.0065687960373544,1.0022869778148364,1.0025303474362075,1.0019760688147972,1.059867574882703,1.04702913685904,1.0395860759356708,1.0377291992185183,1.0360281278887506,1.0332882396358118,1.0336094965109226,1.0318150768751604,1.0292347369249408,1.0278912513078917,1.0275192989103028,1.0270202507813957,1.0264692982024068,1.0254996866599955,1.025078180313778,1.0249991347156964,1.0237214292908368,1.0239319621534944,1.0238690070249956,1.0234183119409
8-2800394,,,,,,,,0,1.0220302173931703,1.015947838582448,1.0126656695353509,1.0187869424378073,1.0114540230414268,1.0091515081710902,1.0076597404162542,1.0096125134165264,1.0042904793769958,1.004092631783472,1.0031926792960795,1.062883647778906,1.0490318892320785,1.041147975229217,1.039109705065035,1.0373079982896742,1.0344437601787981,1.034672203028915,1.0327945142171506,1.0301319743342607,1.0286910777724942,1.0282945889946298,1.0277994504586587,1.0271864655539913,1.026162596162666,1.025774577367141,1.0256611768632353,1.0243838834867858,1.0245354607368187,1.0244899498132156,1.0240202911293306
9-2800048,,,,,,,,,0,0.9964910188344518,1.0001977732529654,1.0143741566228788,1.0054937481539823,1.0036724072760894,1.0024540596383102,1.0056210234043952,1.0004946087312623,1.001244609116743,1.0008986556944883,1.0658013335500183,1.0504937351381276,1.0419681568930748,1.0397804806368338,1.0378196717905086,1.0348044856635281,1.035048078174728,1.0330821578188567,1.0302736732912408,1.0288105625424735,1.0283679874579046,1.027855995665167,1.027223009654628,1.0262255770605773,1.0257974746784726,1.0256532763470116,1.0243949163788288,1.024497312179902,1.024503519691808,1.023995617277265
10-2800021,,,,,,,,,,0,1.0036525508803984,1.0226651656775747,1.0079061153175306,1.005118693721672,1.0034754228377905,1.0069320755605602,1.0008908773057215,1.0015857671745527,1.001139461563687,1.0687329853727607,1.0522315030654448,1.043182647236078,1.0408603257173272,1.038844245901931,1.0356585379085583,1.0358689930954534,1.0337852404769634,1.0309053517996132,1.0293511301141811,1.0289190557315406,1.0283854672446269,1.027724041882958,1.0266729026632535,1.0262280895682314,1.026133108340252,1.0247675011060438,1.02491938443194,1.0248937776680356,1.0243701465108883
