순번_정류장ID,1-2805404,2-2801355,3-2805017,4-2801153,5-2801147,6-2801142,7-2801135,8-2801131,9-2801120,10-2801105,11-2801096,12-2801089,13-2801092,14-2801109,15-2801123,16-2801129,17-2806922,18-2801115,19-2801098,20-2801049,21-2801039,22-2801018,23-2801004,24-2800976,25-2800968,26-2800965,27-2800843,28-2800842,29-2800989,30-2800979,31-2800990,32-2801012,33-2801023,34-2801031,35-2801034,36-2800844,37-2800890,38-2801047
1-2805404,0,0.9984143564263263,1.0301725849030388,1.0160802586268791,1.0113118786559194,1.0099835716860623,1.008078659710973,1.0054501916485399,1.003482993353141,1.0741557283496932,1.0662955592971257,1.0629569771339524,1.1440186056405806,1.2806173810978692,1.4404686203329562,1.542030960888008,1.4998600461847589,1.4468238725365516,1.4832639639637053,1.5775356645811405,1.5477226005056577,1.5082648907197538,1.4796294070190092,1.4506947080471868,1.434827168215019,1.4172337302135012,1.4049695013869012,1.5110450170754421,1.6411831947275852,1.6018783325440866,1.6926637502532154,1.8388532421447972,1.9697675785408792,2.0671580237863783,2.1013154036441684,2.053678017651717,2.1567644147020455,2.2240265322049546
2-2801355,,0,0.99443546411952,1.0045207169955606,1.001368181147184,1.0009691644702394,1.0011320922907785,0.9990157584034632,0.9978692928760271,1.0747869980932727,1.066254487272749,1.062687594394632,1.1493391271854767,1.2960316542453822,1.4686543353679837,1.578639860619296,1.5305962582942525,1.4706894537232649,1.5084719969539708,1.6040224932104457,1.5713094582520648,1.528316861623016,1.4973133820412523,1.4661056584532637,1.4490223204995099,1.4302049960159255,1.417086975448874,1.5275729411063608,1.6628939122594657,1.6207042896866155,1.7152028433432387,1.8682117347753322,2.0057532206574127,2.108400992441845,2.1430487037577173,2.091171171997209,2.200001421893888,2.270937733664293
3-2805017,,,0,1.0075950312600372,1.0029289358126365,1.0022378967007444,1.002056032290528,0.9995672347718891,0.9982127406896432,1.082610792163312,1.0721260373529147,1.067900858109764,1.1611352503107342,1.3201378304275428,1.4973752611373363,1.6165634965062403,1.561906189051592,1.4944282282524088,1.5425276956642657,1.6382976027780207,1.6018922737694363,1.5544272933253411,1.5204434390975308,1.486377630893061,1.4677638337544272,1.4474171576544956,1.4332277414269086,1.5483729056231366,1.690210508246376,1.6441695688282605,1.7428701275185614,1.9037034841047455,2.048887201717683,2.157626196695131,2.192665335597111,2.135676108570464,2.250647646402864,2.3253162062907404
4-2801153,,,,0,0.9897696163079643,0.9928296887093178,0.9974740203487188,0.9943214099537865,0.9936343111503801,1.0734202356778666,1.0614941517430285,1.0569238974955755,1.1776881638630519,1.4311390049067045,1.583990241977586,1.5300659467259152,1.4757961841304366,1.5879186296330838,1.6893044245742397,1.746072458590763,1.6954915270556514,1.6314023953100563,1.5866868855478098,1.5426144509886761,1.5187682588032103,1.4932723167753628,1.475537203765547,1.6069224590178472,1.770552157726063,1.7121931155361354,1.825570377437962,2.014112426544723,2.1868499557717294,2.3178729854850673,2.3539765382783724,2.308809887272365,2.448644209419217,2.5420698684583645
5-2801147,,,,,0,0.9978779065722277,1.000671608116664,0.995693472860238,0.9944423873754737,1.0893231062180253,1.0718189132637315,1.0656603765313675,1.2020296420929504,1.4947524462178094,1.6693355642704057,1.5984416394289824,1.5321707101539315,1.6541919653627777,1.765597145084306,1.8105960103084042,1.7512882937512881,1.677199310256093,1.626157024471158,1.5762529042098932,1.549372814463267,1.5209408155249744,1.5011792106758586,1.6403392743440652,1.8145987725455068,1.7494750267947712,1.8699595955664503,2.0723213894652295,2.2590122004258837,2.4014682019046703,2.437495390914881,2.384749046873019,2.5368943546255034,2.637294717310609
6-2801142,,,,,,0,1.0016096776906616,0.9952053655131456,0.9939439153460519,1.1012160769370678,1.07887757453866,1.0714544883523396,1.2193998607631502,1.5422462147865077,1.7332714099451962,1.6489186949603425,1.5711571993812687,1.701376220443374,1.81986355132465,1.8548543788642666,1.789159011470728,1.7078756676271638,1.652353630788485,1.598370888641027,1.5693873912819511,1.5389386806455998,1.5177921358210777,1.6621112327234846,1.8434756446765843,1.7737120497376593,1.8989274812194812,2.1105975077693215,2.306775633763885,2.4570661442652524,2.492900091980555,2.4342154836622525,2.5942850093701284,2.700976946209987
7-2801135,,,,,,,0,0.9824660870050144,0.988111025388507,0.9976787013891086,1.0042552655341128,1.0047146781597163,1.2243876916794527,1.7573990518577467,2.0228870048346703,1.865046361841556,1.7334258096895163,1.8920188271536182,2.0380481368703807,1.957178349056397,1.873112142275664,1.7719484444507358,1.704531906065994,1.6401048177596305,1.605911176929003,1.5705444831771167,1.5461075767988446,1.729451433939217,1.9340472407491154,1.8493142010943002,1.990294388553635,2.2329334258568667,2.462464258470672,2.640180628341477,2.673824887872733,2.607524149880571,2.7958629107586974,2.9241816321926097
8-2801131,,,,,,,,0,0.9916080090973212,1.0033728074142623,1.0090624621927486,1.0088733310917593,1.2709928208782717,1.951206132067248,2.2813583429638187,2.043070946889664,1.8604117765512371,2.036360431637698,2.2014520100742914,2.0586484840304458,1.9569105811920817,1.8370251449239554,1.758580889829344,1.6845197760682251,1.6455079286605028,1.6056495723816437,1.5781770395401349,1.77394107795224,1.994190466907106,1.8980452305600708,2.048391217769943,2.3119294658799534,2.5630649640773187,2.7591182440903292,2.7918906142018107,2.7114982960427927,2.9200062544223195,3.060913089293078
9-2801120,,,,,,,,,0,0.9950928546654277,1.0090758958779913,1.0088053546041913,1.3150688449844308,1.6805705815009375,2.040087524616298,1.8362057234340603,1.679304139663957,1.874110739061722,2.2290741558499123,2.2124251557981345,2.0783426900296478,1.925934339238614,1.8292501755083532,1.7398854923489517,1.6934738900562378,1.6468609641620415,1.6149300067994707,1.7993026735987907,2.0376607886902436,1.9302760548232827,2.0929744591563564,2.3809107070985553,2.657728011143445,2.8767352111889273,2.907923406603771,2.667304580542269,2.87050226054175,3.012670956419616
10-2801105,,,,,,,,,,0,1.012175425518698,1.0108530752398002,1.1176537669997666,1.4228274314459173,1.3620204962075786,1.3062716341588847,1.2547304608096885,1.5011954578785793,2.1504199788711658,2.158505098681701,2.026162068560512,1.8769566573398757,1.7829800973059524,1.6967096520085796,1.6522049713668416,1.6074376162908341,1.5769568125590245,1.764117465930972,2.005407514096279,1.8990977894065852,2.0636460180957052,2.3547154799174157,2.6354856430126716,2.858280498364084,2.8908757396661073,2.647621517255169,2.723054674370754,2.8561266990766767
