순번_정류장ID,1-2805935,2-2805937,3-2806688,4-2800680,5-2806689,6-2805948,7-2807328,8-2807329,9-2805903,10-2803067,11-2803040,12-2803077,13-2803101,14-2803115,15-2803134,16-2803133,17-2805713,18-2803122,19-2805890,20-2803091,21-2805891,22-2803081,23-2803052,24-2806035,25-2803069,26-2803073,27-2803072,28-2803088,29-2803090,30-2803089,31-2803076,32-2803083,33-2805887,34-2803092,35-2803098,36-2803103,37-2803116,38-2805712,39-2805896,40-2803234,41-2803237,42-2803241,43-2802763,44-2802772,45-2802788,46-2802805,47-2802836,48-2805690,49-2806493,50-2805688
21-2805891,,,,,,,,,,,,,,,,,,,,,0,1.0134365050957932,1.02193326299285,1.0237811279819582,1.8222930255392904,1.4412530412163336,1.3492238891022381,1.596291984657758,2.7943049959562245,3.4546033613324814,5.907216582459748,5.684130398935455,8.809446624660444,12.334830927571671,7.695248158890698,6.487312864530971,4.833799051912372,3.9541270963206347,3.5971429280258507,2.913814235816202,2.646952815087695,2.3796526482057154,2.12221587969222,1.980298867167322,1.894328485429652,1.8338112008365537,1.7502623227152336,1.6740742033667957,1.6414237747446285,1.6120654710745845
22-2803081,,,,,,,,,,,,,,,,,,,,,,0,1.0361423958415372,1.0290308002419832,2.421331482405136,1.5704655694798082,1.4206270517989732,1.7222484580780426,3.4180689561885216,4.52397398047917,9.92955243986467,6.09424978553901,5.139436223188048,6.506932578285802,4.960035322987898,4.4409924720448055,3.6143811184227257,3.1193373427704687,2.943485257616671,2.4872596091352994,2.301167066930168,2.1070243069738432,1.9140746193029443,1.8048344972783805,1.738673228906259,1.6907076408980855,1.6255869173000064,1.564265502341383,1.53786439742835,1.5141468689314266
23-2803052,,,,,,,,,,,,,,,,,,,,,,,0,1.0259304150171165,3.5224030100229755,1.6882403999722242,1.4766403073166698,1.8240693338943628,4.049136029680265,5.761873747354945,18.525486434639625,8.075450162110801,5.695568896512293,4.945300564000803,4.01194246199022,3.672787867473646,3.10321595557135,2.7398871907652635,2.633518448881792,2.2730778566617023,2.1227260380981665,1.963382210082319,1.8017861168266212,1.7089246292028837,1.6530097365889465,1.6113781181047697,1.5556707866435378,1.50224571889584,1.4793590906714922,1.4586686961190836
24-2806035,,,,,,,,,,,,,,,,,,,,,,,,0,1.005173471292568,0.9924896766200305,1.0142265804375026,1.2199464580418804,2.4950136778115506,3.28512661648978,6.883684860523084,4.610977889127495,3.7255336368083363,3.022697774996739,2.6710955470241453,2.5290808510424916,2.2677039092521585,2.0889685368670383,2.078826622754105,1.871731701334855,1.7807488538793859,1.6814011654639194,1.5760420529596668,1.5134880233642751,1.475703270525741,1.4473311023562816,1.409790226719766,1.3718445325187825,1.3559079529261484,1.3412409301359653
25-2803069,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9844898116053777,1.0132930243099225,1.1053950834162218,2.617068033193224,3.7003567945283278,10.474638330272764,5.533198891799695,4.14656630140864,3.195599135867949,2.7618945728382243,2.593626115256122,2.2922317108298236,2.0946283822575094,2.0853156180351253,1.8638468088441724,1.7690279921418641,1.6668416759736189,1.559839493112033,1.4969436554432238,1.4592840160602887,1.4313870982086268,1.3940696110749649,1.3568665504256112,1.3412469450554965,1.3268683060526028
26-2803073,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.053463270173934,1.044862695492589,1.040654654209144,1.3256723174573024,2.4559320381495384,2.0886280513736497,1.9057819439869585,1.7324307576406013,1.630944646192758,1.5880336837443665,1.5023667050049097,1.4435250985994603,1.5057838474909,1.4183597181115368,1.3801455035205477,1.3374952892666296,1.288869173656322,1.2588809104332321,1.2412727114151574,1.2274007188703362,1.2109282653988815,1.1913373949098864,1.1838308307469705,1.17654112412756
27-2803072,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9830943211863433,1.0121697948108788,1.0092779541055403,1.287726324253784,1.228545738042859,1.2029937971559488,1.1758706824501748,1.155348867762278,1.1469440773700315,1.236604181009352,1.3981313735606928,1.4706199479377389,1.4255997851429834,1.3833264605266893,1.3370613613696782,1.2854031005009672,1.2537548564533725,1.2358854797550514,1.22163309356189,1.2049386945277931,1.1850561126884132,1.1775312457490354,1.1702205694232772
28-2803088,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0094704367720797,1.0056726533514653,0.9982972192870505,0.9905158027789204,0.996598821552099,1.002350110663525,1.001478970641257,1.0019331704563395,1.2728192798351683,1.4642441886959998,1.537898141691192,1.4760444627220406,1.4232322178940586,1.3669542728312036,1.3063336465561197,1.2701467381148495,1.2501168007944137,1.2338510110148841,1.2150736032510014,1.1935026250381264,1.1850178140906857,1.1770577099488884
29-2803090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9939093647632059,0.9898559191203778,0.9801916285532334,0.9909431521379974,0.9998974864032188,0.9991335590291182,0.9998844355652436,1.3556371336506576,1.613208092660147,1.6799029416007205,1.5745239805873703,1.4984948494269403,1.4213634286315155,1.3432020149218267,1.298538257189982,1.2736960437115306,1.2546560819184611,1.2321615739908474,1.2070666247369928,1.1975288371456183,1.1884604355776598
30-2803089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9885456659922575,0.9772629486339682,0.9904514668386436,1.0006467292799472,0.9996795203142769,1.0004584279484279,1.1981584287514293,1.4364724081868046,1.531869211993751,1.460514792104861,1.401844552115984,1.3413337169828545,1.279494215486492,1.2432602825309382,1.2235640854889394,1.2077925390800375,1.1906363261979922,1.1698301462057854,1.1622248462879194,1.1546242143620453
31-2803076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9552223322977018,0.9924544307894942,1.0066189128590983,1.0037471310629777,1.0043870423919241,0.9982125255811282,1.0026191055554179,1.153314796333867,1.1175407081184447,1.1062414581293998,1.0945173407253195,1.0780637774561046,1.0669438673882006,1.062749486642397,1.0581192380986562,1.0561230411951452,1.0486444747383197,1.0470681747734412,1.0449263778239994
32-2803083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0358057501812032,1.031230595750811,1.0195412408814577,1.0180336861078998,1.0081181213323107,1.010364389490163,1.1802202787793226,1.1348083128623052,1.1202140014498543,1.1049764962008357,1.0856414783604504,1.0733127849121245,1.0683637735063587,1.063151164890735,1.0605603184363077,1.0523729823478298,1.0503623005746991,1.048000420900407
33-2805887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0280309965029801,1.0132293604637541,1.0124699922499671,1.000882449223587,1.0062105003697315,1.1992870330126046,1.143716379247923,1.1266457401032919,1.1097434714715515,1.0884291821538103,1.074830269618705,1.0695261540547443,1.0640195015735203,1.0612415808137563,1.052714460609684,1.0508246720218044,1.0483699678141554
34-2803092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947290744254691,0.9998321756880798,0.9907178692236781,1.0008412866919525,1.2404317147312218,1.16309126399019,1.1405650779187655,1.1192073942770324,1.0940894419020781,1.0786971330800752,1.0726608730042848,1.0665779053702895,1.0633589352970565,1.0541805007359768,1.0521228240924831,1.0494937497331216
35-2803098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9995254329213963,0.9828161961097296,0.9994103372802784,1.2937231400118578,1.186107782197332,1.15670792852015,1.1300236346809978,1.1006651709692634,1.0833517517054738,1.0765007283946304,1.069805494197332,1.066060660026207,1.0562086822827328,1.0539587623521898,1.0511405155066929
36-2803103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9757402007226672,0.9993858455958121,1.335628410023659,1.2023864045412835,1.167752947317487,1.1372178444060053,1.1049614449930327,1.0863825614987306,1.078993599275837,1.0719032736550858,1.0678093937706965,1.0575332879475359,1.0551596812506263,1.0522212049409454
37-2803116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0232683377450795,1.5180307899539773,1.2611971669850528,1.205952668476984,1.161382982837004,1.1193686484390433,1.0967108242905343,1.0875437353578674,1.0791953079952303,1.0739017086431977,1.0623104457747659,1.0595237880597688,1.0561992360312022
38-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0856662091152336,1.0380151223922283,1.034745402963119,1.0325477823336067,1.0232305030121966,1.0161204104520634,1.0160531083170503,1.0137019563439644,1.0167808843338857,1.0118504683284788,1.0120506921133028,1.0112572135166535
39-2805896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874546757279025,1.001608834793698,1.0101956536103411,1.0057588744342865,1.0006535806750165,1.0026600707080702,1.001254258980359,1.006581270596691,1.0024118313682575,1.0032604562617562,1.0029066942358682
40-2803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0137713587579127,1.0209405639687739,1.0100885517773144,1.0024903061906671,1.0046494160960941,1.0027252297026341,1.0086876369838464,1.0036102944968797,1.0044799749519064,1.004001875770963
41-2803237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.026071727595654,1.0089805752020446,1.000138491766953,1.0031160441365894,1.0011212328636316,1.0080903253616145,1.0026147580729936,1.0036440541012657,1.0031865439573802
42-2803241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930450694510216,0.9874749916215585,0.994557196132261,0.9935173331838868,1.003582163257212,0.9981101825593482,0.9997074565482222,0.999511822936153
43-2802763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.980141954091943,0.995672892878358,0.993774295609629,1.0075182899879425,0.9995361550067338,1.0013643013443925,1.0009589077249257
44-2802772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0155286134930208,1.003377465773743,1.0183659334400377,1.0048110057997002,1.0063062618824545,1.0052218654474765
45-2802788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9884619217580991,1.01964029049096,1.0019143477723658,1.0042520635605454,1.0032554828354308
46-2802805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0376361497946036,1.005713809153979,1.007753581314794,1.0059777868943764
47-2802836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9751306335728283,0.9891125071934271,0.9911620630759891
48-2805690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0152074452482445,1.0064713690649068
49-2806493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9973176436777019
50-2805688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
