순번_정류장ID,1-2806005,2-2807282,3-2806007,4-2805909,5-2806009,6-2806836,7-2800339,8-2805931,9-2805914,10-2805916,11-2805918,12-2805921,13-2805922,14-2805924,15-2805926,16-2805928,17-2804881,18-2805930
1-2806005,0,1.013569857740987,1.0047131392910196,0.9989328153138245,1.0010429522386295,1.0005046284698689,1.0004573218236779,1.0017654440134462,1.0009177144773536,1.0017957832215643,1.0063588084951443,1.0064666790851906,1.006097881596018,1.0048636211863835,1.004046651804243,1.0041080253473957,1.0046024569750784,1.0042936605489183
2-2807282,,0,1.0014037076119384,0.9953937544326287,0.9987919924567077,0.9984583015924838,0.9989566827686932,1.000820149553218,1.0001924154334167,1.0011919294871372,1.006029289472804,1.006075020749113,1.00570922723976,1.0045619868859679,1.0036810445427415,1.0038413875442806,1.0043437662931032,1.0040179239013134
3-2806007,,,0,0.9843716868603307,0.9963722525980375,0.9968061300386779,0.997795755256064,1.0005112303502577,0.9998251268641881,1.0012878355136776,1.0066737407342872,1.0067728583062192,1.0061296864641902,1.0048847503054372,1.003888629693106,1.003973481962137,1.004538268407253,1.0041672476156436
4-2805909,,,,0,1.0086243433028323,1.002942510156629,1.0013902824904304,1.0031300037126627,1.0018479328657013,1.0028953581466074,1.0085072776588724,1.0084411980911856,1.00776738388455,1.0061842954420979,1.0049097882467286,1.0050255999818716,1.00540556707163,1.0049003230560583
5-2806009,,,,,0,0.9974714204578973,0.998684333205565,1.0018060458286784,1.0006648656830053,1.0019938347070827,1.0083623916653761,1.008184901096613,1.0075901296135756,1.0058463312349166,1.0046264136973135,1.0047072539671327,1.0051663834491906,1.004679567108311
6-2806836,,,,,,0,0.9995163296328713,1.0029170596252441,1.0012668418004589,1.0027010010145256,1.0097831867729201,1.009424208328098,1.0086845564592515,1.0065831047384652,1.0051747895522638,1.0051933940295281,1.0055727727800616,1.0050023646882884
7-2800339,,,,,,,0,1.004942768811545,1.0019290147807975,1.0036399450061715,1.0121918181374396,1.011431517582234,1.0103990853403149,1.0076217958707685,1.0058856825002658,1.0058091560106752,1.0060773762930442,1.0053851466838615
8-2805931,,,,,,,,0,0.9966792797441011,1.0023629564137984,1.0169018829495577,1.014776610848846,1.0128959532178832,1.0084994010249986,1.00613788203358,1.0060020373308436,1.0061845690520579,1.005380735134284
9-2805914,,,,,,,,,0,1.0096797501917807,1.0289295455392173,1.0223813783828621,1.018672836334489,1.0112367871270707,1.0078523429072028,1.0073678814850235,1.0071632103544512,1.006097966108189
10-2805916,,,,,,,,,,0,1.0016517194207109,1.0037629940968313,1.0025782154926264,1.000402999828535,0.9992133381432021,1.0005271421342514,1.0025981508872617,1.002433200553899
11-2805918,,,,,,,,,,,0,1.0066170613261267,1.0033551642295422,0.9999556172746319,0.9986129364146845,1.000320754738142,1.0027094168631667,1.0025038044103238
12-2805921,,,,,,,,,,,,0,0.9980254493356138,0.9975562128441677,0.9968313559411092,0.9993316863712591,1.0022245525774216,1.0021245143927866
13-2805922,,,,,,,,,,,,,0,0.9957936039910937,0.9957341187238699,0.9988560184070144,1.0022451002759751,1.002046700325323
14-2805924,,,,,,,,,,,,,,0,0.9956589993763209,1.0007044505959233,1.003902225567278,1.0032579261505798
15-2805926,,,,,,,,,,,,,,,0,1.0053255608024618,1.0062568863170587,1.004634817058728
16-2805928,,,,,,,,,,,,,,,,0,1.0021017949658657,1.0019743803121608
17-2804881,,,,,,,,,,,,,,,,,0,1.000457935120868
18-2805930,,,,,,,,,,,,,,,,,,0
