순번_정류장ID,1-2805907,2-2807303,3-2805529,4-2805839,5-2807306,6-2807308,7-2805340,8-2805841,9-2805817,10-2805339,11-2805742,12-2805229,13-2805231,14-2805400,15-2805038,16-2804895,17-2805911,18-2805744,19-2806419,20-2803673,21-2800663,22-2800655,23-2800654,24-2800658,25-2800670,26-2800682,27-2800695,28-2800723,29-2800745,30-2800759,31-2800776,32-2800796,33-2800813,34-2803049,35-2807107,36-2802658,37-2802680,38-2807312,39-2807309,40-2807345,41-2802729,42-2805440,43-2802632,44-2803129,45-2803120,46-2805594,47-2803115,48-2803134,49-2803133,50-2803125,51-2803232,52-2803181,53-2803260
1-2805907,0,1.1178133092312437,1.3193237171318222,1.2616721223928717,1.2056468335200738,1.6959554317140864,2.2698989419227127,2.179094839409444,2.638467146459555,3.3303848953799693,2.2499217307801924,2.142213173124179,2.019294671721183,1.8639447628087868,1.8165834945794943,1.7581993802916613,1.7068199553958716,1.655121237218415,1.5815642328200321,1.5286339967018745,1.4529340597927527,1.4389835538793527,1.4559656283720788,1.4391958188732985,1.4230686003470794,1.4001028707909509,1.3775882664801766,1.3652701941241843,1.3474449680496958,1.3398291245838878,1.3261322448687802,1.3148947404329034,1.3468270636099555,1.3833938405702224,1.3980497250969144,1.3918542979300728,1.3973611669442372,1.4358132079858525,1.4472130595485688,1.4582391641240235,1.5778610619532056,1.6252790128526227,1.691271156678024,1.7728188788786592,1.8536075957109295,1.9128030258370303,1.9303047250467473,1.8868719060783334,1.9853918141884337,2.0207636569611034,1.9764025710857993,1.9443312150744094,1.9191325661911949
2-2807303,,0,0.9959957221803244,0.9995999997288134,0.9975381771744947,1.2868892762485875,1.7094186438425092,1.6660665122189844,2.0028675692783495,2.4630587070285213,1.9855930304034066,1.9036575240239995,1.8126949086975768,1.6939869039504887,1.657701415124808,1.612332764582683,1.5721912539774514,1.5317378565113808,1.4739122099761317,1.4320171345697352,1.3719039162394218,1.3607254872500538,1.3786552890532062,1.3658299484296466,1.3526331242925382,1.3338263006749607,1.3151905428579609,1.305456232348191,1.290346171755842,1.2843497633731429,1.2729837432570796,1.263928809989511,1.2975381254277136,1.3336478151906337,1.3484590890794925,1.343176556041426,1.3494207681226018,1.3872882403283522,1.398847970391375,1.4117789008771449,1.5275198905279175,1.5732349824096064,1.637151858053732,1.716059640706457,1.7940266870242223,1.8510890730841425,1.8687568640291956,1.828735939296217,1.9236061746063986,1.9594865576041338,1.9181642844493425,1.8885779374573852,1.865246250624082
3-2805529,,,0,1.0102775500489252,0.9986927305874044,1.2639948242985564,2.152648229693469,2.0141592390448584,2.6352984087340343,3.2394325092989504,1.9514866711961094,1.8529573036642673,1.7404990350117062,1.6117238367902076,1.5742094544936522,1.5287839221839499,1.4883720290848421,1.4494397416747407,1.3944707014392603,1.3558226992705873,1.3016673938358323,1.2926470521445583,1.313198644228917,1.3026031148444972,1.2907757461565608,1.2738893523205546,1.257620354183671,1.2494024811636752,1.2357214825305767,1.2304240322492601,1.2208310315063298,1.2133387465513132,1.251066106287725,1.2891333111552084,1.3053665277642905,1.3003020035921091,1.307754671942329,1.3474850679659087,1.3600472411593496,1.3756181930418372,1.4954410675042973,1.543049118769089,1.6097498181835947,1.6923436512764327,1.774232132071477,1.8343283261987617,1.8531854992111976,1.8116111628371565,1.9117573291762842,1.9494573306319258,1.906469497232005,1.8755358691435635,1.8513139650744044
4-2805839,,,,0,0.9899589535779171,1.3660362728492554,2.8423848126746982,2.5124877351116726,2.54027904543532,2.480369948638434,1.5784425170120993,1.5243384128084447,1.460983405919733,1.3869090050058057,1.3654081842410117,1.3391085403763225,1.3145358974194004,1.2910825133483665,1.2565728676671695,1.2336811566543189,1.199995853981101,1.1947245001867617,1.2157477773215077,1.2102740706756943,1.2026238578797364,1.191314878349728,1.1799565309305227,1.1753356884074337,1.165011718510168,1.161673667208088,1.1550958701099774,1.1502475089077433,1.1897610186397882,1.2269201343539815,1.2432661997852519,1.2393462186635702,1.2478361836202474,1.286381355173028,1.2992282544443983,1.3169663081658027,1.431049497193478,1.4763387562271082,1.5395343803983086,1.6181833629507099,1.6957632044849589,1.7523999823114178,1.7713480395796013,1.7346391390359217,1.8297392783748518,1.8673465538115113,1.8290029970649577,1.8019553068611083,1.7797970402844567
5-2807306,,,,,0,0.9991221633647276,1.7444458273694692,1.6256065587172195,1.431476191096499,1.3574664020339324,1.1746871861899677,1.1597915093524993,1.1418238252941095,1.1211444475343553,1.1158865572065813,1.1094098870827533,1.1016663322402498,1.094971162426274,1.0840866419754238,1.0783789160607828,1.0683161455066545,1.0681482126091584,1.089770551874633,1.0902312070564169,1.0870204059634223,1.0823159823373993,1.0775574000795498,1.0768596549401608,1.071054166491333,1.0695764477945784,1.0669818463005873,1.0657490841468396,1.10729129852611,1.1428284815720877,1.1595073675226069,1.1567865868313687,1.1666625354390474,1.2033902928633688,1.2166478187893262,1.2372435074201538,1.3434330627176096,1.385793552704431,1.4442842964817035,1.5167745654579057,1.5884289047270561,1.6409359208450185,1.6598996979164273,1.6294259118830559,1.7174145663543425,1.7548869652693766,1.7228634071878381,1.7003163763702114,1.6815570502268686
6-2807308,,,,,,0,1.015073523082485,1.0078478373137674,1.0073575518405986,1.0096532604780555,1.005926155981148,1.0040579105329959,1.0018708442442597,1.0009719202852712,1.0020927733367007,1.003549585655541,1.0027301302112717,1.0026777015494401,1.0017262117767032,1.0031593373750707,1.0037384382351995,1.0058937060810995,1.0288143431661285,1.0323105428291282,1.0310997239221085,1.029413638885848,1.0273675278314773,1.0287022481743187,1.0246350607387726,1.0241215868563327,1.0233473982389745,1.0237614037911433,1.0677692253264721,1.1038460421386715,1.1211888631001832,1.1189685475411992,1.1296311271022534,1.166910900240051,1.1807152186930618,1.2030484613223498,1.3092669436010091,1.3515693461902127,1.410586631750332,1.4831656991458908,1.5551257484450274,1.6077165155007527,1.6272529855222295,1.5980699043431141,1.6866557070054706,1.7249313179135606,1.6934837170022357,1.6714573691288095,1.6534180909685043
7-2805340,,,,,,,0,0.9802680985280866,0.9975004934801169,1.0046185975318391,1.0034803384686097,1.001500479715072,0.9992745146788506,0.99869182001556,1.0000987313184313,1.0015968709031684,1.0011015568923167,1.0009242907797888,1.0000971239898446,1.0022042863423355,1.002633377910524,1.004971118782789,1.029698029594906,1.033053231723832,1.0320417473989192,1.0299279429894064,1.0280095477900026,1.029004827360316,1.0250937592949625,1.0244277770787442,1.0236056717986302,1.0240272823125656,1.0698320829736268,1.1073968003310497,1.125409332623127,1.123037484243874,1.134036863709585,1.1728068411383288,1.1869802063283184,1.2099802133902111,1.32084665265085,1.3650612631769523,1.4265711852724237,1.5028724875973216,1.57855843052086,1.6340002635364395,1.654206896100697,1.6225172604198488,1.715738794287449,1.7555272290924204,1.721249933661562,1.6974941890605473,1.6779381462118086
8-2805841,,,,,,,,0,1.0033476135114905,1.0094967475990155,1.0048349245234645,1.0026106123675,1.0001371963040508,0.9993811450853014,1.000792854126998,1.0022809480024544,1.0014407151960791,1.0014868261476888,1.0003467505990145,1.0024729899884475,1.0033797489606366,1.0054011242456293,1.0302136755366977,1.0339116590420125,1.0325483257092993,1.030660086528658,1.0285378670611167,1.0297817062226675,1.0254192815456389,1.024857402213031,1.024121325602321,1.0246367811426889,1.0709190840220157,1.1088998160390817,1.126864467267226,1.124558278800222,1.135641297229656,1.1748242572674918,1.1891250157422772,1.2122573552525129,1.32426585175163,1.369009874371654,1.4312872046902083,1.5087473661872204,1.5854874951131552,1.641920236212038,1.6623074927660204,1.6295295159312941,1.724232025378589,1.764003446408519,1.7293317022767496,1.7050262195279442,1.6847529698499197
9-2805817,,,,,,,,,0,1.0183603757472248,1.0051438525503915,1.002476359125453,0.9996414249154101,0.9988895639140248,1.0004989961457862,1.0021699302071179,1.0012580799759367,1.0013244451436503,1.000119274780362,1.0021985828251403,1.0032012884206716,1.00551216852151,1.0318170822276855,1.035450298612717,1.034118096070595,1.0317514554522536,1.0296114414604707,1.0305925103609104,1.0264067098548821,1.0255515485529956,1.0248762686106396,1.025264509270497,1.0730509678762434,1.1124127869750573,1.1310486769214703,1.1284868309600269,1.1398385093130041,1.1802882300075257,1.1949851421443058,1.2184275921612995,1.3347013160387218,1.380818882316642,1.44548217485134,1.526065324460186,1.6060594702353355,1.6650031501081812,1.6857507165029104,1.651050848318839,1.7496309265950452,1.7908907147834776,1.753442907634076,1.7274367241298105,1.7062734359935865
10-2805339,,,,,,,,,,0,1.0029187443524692,1.0001786553956584,0.9973953871689765,0.9970580016783036,0.9989501026008947,1.0009054850672032,1.0000408469367248,1.0005226511256384,0.9991067539847563,1.001856746158917,1.0020218356002286,1.0050113849561102,1.0323326211941215,1.0360687523883896,1.0346646021639063,1.0324955601687897,1.0299542329166578,1.0310866885880878,1.0264993359189039,1.025874180018607,1.0249230878464963,1.025435438521191,1.0744578120322588,1.114635711586821,1.1336823478550027,1.1311394480565944,1.142572443345764,1.1840715816513632,1.198936783693118,1.2229326759031303,1.3416726983077183,1.3894180975577772,1.455700037204956,1.538600349750434,1.6208296567791733,1.6816360600410198,1.7029791201605686,1.6663748004632644,1.7679531044608994,1.8102272464966511,1.7709708659746903,1.743685313131912,1.7212647272789103
