순번_정류장ID,29-2807464,30-2804146,31-2804144,32-2804143,33-2804662,34-2804139,35-2804664,36-2804137,37-2803741,38-2803742,39-2803743,40-2803744,41-2804666,42-2803745,43-2803746,44-2803747,45-2803748,46-2804688,47-2807370,48-2803604,49-2800266,50-2807368,51-2804602,52-2803580,53-2800263,54-2800267,55-2804032
29-2807464,0,1.0047558954413531,0.9961430014753315,0.9964715156668194,0.9954571305070604,0.9934778272744212,0.997958658323972,0.9987815219145159,1.0977036972251453,1.1346781763966738,1.128219067886124,1.193389512396146,1.181692839901252,1.1615253277765882,1.340510221438004,1.6601752864195574,1.6105937703116489,1.5677059360739882,1.5557371058052891,1.5279755499958714,1.4783533007158944,1.4593553287212515,1.4454026654882064,1.435951758981564,1.4236535580914762,1.4109119846317801,1.3814550176415217
30-2804146,,0,0.985727840889988,0.9911897135869229,0.9921927784013576,0.9902262041225672,0.9963499848144458,0.9975494412101614,1.1153702266620613,1.1548621710866382,1.1462072230587104,1.1288977847156973,1.1203743117146099,1.106082300982106,1.2595063424617408,1.5779023015334,1.532957884325877,1.4947245779914502,1.484095101023252,1.4593140538426692,1.4153186004525256,1.3987443108959037,1.3863753757304573,1.3779397694426334,1.366881740365297,1.3556772494540177,1.3297816134883231
31-2804144,,,0,0.9972785177812528,0.9948373028364653,0.9916339057503084,0.9989340118821778,0.9999800300010829,1.1400828957764173,1.1801861287463677,1.1685502305369837,1.146248231002346,1.1356243973417244,1.118046699589199,1.1095244998426539,1.325901125477263,1.3028760044601915,1.2834938268070228,1.2780981820459159,1.26492073962686,1.2416784692265557,1.232787151347989,1.2261665855092356,1.2211822455897647,1.2151758696765773,1.209108971691463,1.1948737760534982
32-2804143,,,,0,0.9934211161533262,0.9894297255631518,0.9993961135050873,1.0005909628362073,1.1695383909696804,1.2085639410695201,1.1929932896835385,1.1644179064752458,1.1512693790646056,1.1298704528696297,1.1195510629611132,1.1378476720396995,1.1288453746040803,1.121630450090016,1.1198722512320918,1.1143236160676226,1.1054208995639347,1.1018743102143105,1.0990242539663209,1.096742401687882,1.0941955900758031,1.0919217717955778,1.086106440050648
33-2804662,,,,,0,0.9811888244323506,1.0049452723935859,1.0051772303786444,1.2668346918704472,1.2871993947641807,1.258182545007841,1.2099896299193553,1.189531683986891,1.1576021154053706,1.1425311064176467,1.12141337066019,1.1123672997780272,1.105721357063131,1.1039382564457885,1.0987776930116688,1.0903636185744465,1.087254091120196,1.084594512516059,1.0824059758224356,1.080046048940889,1.0778885657495751,1.0726467524562098
34-2804139,,,,,,0,1.0243774686237663,1.0159489543952767,1.3711908381658122,1.353025868630667,1.3102419244932568,1.2439010518019573,1.2172455581270316,1.1768640889359276,1.1581464459092257,1.1329337656842007,1.1223136510916387,1.1144602025087584,1.1123576666613115,1.1064310373405761,1.0967738065436825,1.0932216495026033,1.0902329438887897,1.0878121710455828,1.0851754638085733,1.082748876790144,1.0769041159132484
35-2804664,,,,,,,0,1.0056904579404708,1.6511569366843695,1.470308133843229,1.3955283823676954,1.2924855918927585,1.254706379030314,1.2003565690372102,1.1761007097894483,1.1450558779049853,1.1323205985196525,1.1229144698071405,1.1204111025293737,1.1135251927357408,1.1023728224748477,1.098307491625986,1.0949368968206898,1.0922441711066537,1.089293649721021,1.086570743245272,1.0800740737825256
36-2804137,,,,,,,,0,2.9224402851266116,1.6630468897118824,1.5221174355438418,1.3562262590622158,1.3019898561892507,1.2285684190697228,1.1972215466944762,1.1591338029439533,1.1439255714561758,1.1327088741392441,1.129740660294782,1.1217709342399096,1.1089330889370277,1.1042920604695263,1.1005009978974947,1.0975152577194998,1.0942205637577302,1.0911690731541936,1.0839548655776914
37-2803741,,,,,,,,,0,1.0006940211941882,1.003537868715776,1.001346729635958,0.9988508381457175,0.9972282894166709,0.9993468907573217,0.9978787466618503,0.997630907599321,0.999318337301486,0.9998998512361073,0.9996876331696336,1.0005934882661205,1.0011178626656783,1.0009539950770658,1.0002814674959057,1.0001289560499484,1.0003944696891032,1.0006553783935357
38-2803742,,,,,,,,,,0,1.0142654251630678,1.0021352423048742,0.9972222149838831,0.9952803370398509,0.9987460595139448,0.9969301428636255,0.9967213870551981,0.9989551498189551,0.9996971368264055,0.9994495612535772,1.0005729086068904,1.001199721893871,1.0010021287500657,1.0002069829202798,1.0000310114133932,1.0003446696246048,1.0006495593343885
39-2803743,,,,,,,,,,,0,0.996420247874686,0.9920088838072422,0.9919562498944944,0.9966650705546168,0.9952297989350251,0.9952229470834417,0.9978029926516202,0.9986397981497057,0.9984582684225635,0.999787220732531,1.000494659102438,1.000317534386639,0.9995020579620896,0.9993454344904055,0.9997028668730759,1.0000834145893198
40-2803744,,,,,,,,,,,,0,0.9838431139196295,0.9893161510039098,0.9967624696698734,0.9949167973526556,0.9949578336557059,0.9980655077203676,0.9990439797928188,0.9987955977579899,1.00025416008451,1.0010216960697131,1.0007970345499861,0.9998691151225096,0.9996785197905287,1.0000589367432504,1.0004379964452954
41-2804666,,,,,,,,,,,,,0,0.9918857937619004,1.000299238711928,0.996750110828181,0.9964680272539286,0.9996935497779902,1.0007025353728856,1.0002638992495545,1.0015832473831239,1.0023123215859364,1.002004132141016,1.0009711929104474,1.0007164766307795,1.0010683171398171,1.0013536585539944
42-2803745,,,,,,,,,,,,,,0,1.0120653593383375,0.9993995821885974,0.9983341413221996,1.00220965002863,1.0033717580442978,1.0024795900625258,1.0036046797218803,1.004298591423817,1.0038128024722417,1.0025302675866754,1.0021493338641791,1.0024717871408588,1.002614309040082
43-2803746,,,,,,,,,,,,,,,0,0.9913196960809946,0.9926935532275738,0.9992584461457643,1.0009697926884789,1.0002441324039466,1.0021226905465324,1.003073760884911,1.002603396801114,1.001196614552009,1.0008478267958416,1.0012946533604057,1.0016198316742795
44-2803747,,,,,,,,,,,,,,,,0,0.9951767779504247,1.0062830275537313,1.0083424319415482,1.005386470055176,1.0062117183310038,1.0069332061696903,1.0059686393934237,1.0039702888340427,1.003316052430824,1.0036701539096797,1.0036546684877112
45-2803748,,,,,,,,,,,,,,,,,0,1.0169175314343646,1.017963599885354,1.0101575107055285,1.0091303950344968,1.0095402381309524,1.0080982137587884,1.0055859506923337,1.0046757467700407,1.0049571947864753,1.0046940006147296
46-2804688,,,,,,,,,,,,,,,,,,0,1.0213376326505896,1.0037134720740188,1.0061575262386948,1.007316797159569,1.0058082285268597,1.0028953140044934,1.002087691993989,1.0027077497253631,1.002899214896465
47-2807370,,,,,,,,,,,,,,,,,,,0,0.9963163844678448,1.0020829931821016,1.004303774000843,1.0031191140207254,1.0002258921689313,0.9996759495711768,1.0006162188232375,1.0012965124752349
48-2803604,,,,,,,,,,,,,,,,,,,,0,1.0047886312470855,1.0068999400319347,1.004910132781762,1.0011381124671477,1.0003495477209043,1.0013599187563882,1.001934766541969
49-2800266,,,,,,,,,,,,,,,,,,,,,0,1.0116603286795038,1.0050654855455543,0.9975266423949414,0.9970370057414266,0.9993579951353777,1.0008622760391965
50-2807368,,,,,,,,,,,,,,,,,,,,,,0,0.9964224422442244,0.9864768328106861,0.9898014633911255,0.9950578095413624,0.998702542170739
51-2804602,,,,,,,,,,,,,,,,,,,,,,,0,0.9717468486368521,0.985783825496725,0.9945613105368405,0.9991126414103848
52-2803580,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955293915357085,1.0019953554916854,1.0029055357770051
53-2800263,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0077050412641546,1.004743142746601
54-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035792454045662
55-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,0
