순번_정류장ID,1-2802549,2-2802365,3-2802580,4-2802578,5-2802583,6-2802574,7-2802567,8-2802553,9-2802543,10-2802537,11-2802364,12-2802540,13-2802363,14-2802519,15-2802511,16-2802435,17-2802419,18-2802408,19-2802405,20-2802400,21-2802402,22-2802398,23-2802396,24-2802394,25-2802866,26-2802841,27-2802821,28-2802798,29-2802808,30-2802827,31-2803777,32-2802823,33-2802783,34-2802757,35-2802733,36-2802625
1-2802549,0,0.9924787772754469,1.0098721989190258,1.0024531814298474,1.0011977745862792,1.0009778596743104,1.2294779503925057,1.6854933973233241,2.365912443673211,3.100405152026231,4.201347061234292,5.377825826995008,4.041700220512815,4.302962879594598,4.6744263319134225,3.167999515667375,2.727065011785543,2.5249728519566084,2.4440414389893044,2.3348938966294814,2.5033812160180964,2.543743042990985,2.336857001162359,2.188751977628419,1.9379769405736098,1.8903984150042032,1.8627713061149274,1.817185494881947,1.791696199386096,1.768354471131958,1.884248777928178,1.8918441762069087,1.8297228272257546,1.772174430196508,1.7432278124547467,1.6838962958111485
2-2802365,,0,1.0281022490439664,1.0098840071787436,1.0063060219511524,1.0051902358467968,1.3632083855789243,1.6170472790585326,1.4935375398956383,1.884993848149646,2.4486717489326986,3.0679027642792702,2.5828938204651433,2.818280639198225,3.122557398322076,2.376982710134161,2.131598807607014,2.0122534013545534,1.9646100192979519,1.9040966509838932,2.0390042499105054,2.0857092162008217,1.952823279719182,1.8553582732084863,1.6861657499491736,1.6531197346764555,1.6339466582630102,1.6021657816393868,1.58458810391998,1.5677104820011776,1.6695924001055873,1.6801165591709117,1.6346199455841925,1.5927637212745183,1.5714247430507247,1.5277396172691557
3-2802580,,,0,0.9651197692465374,0.9786739793085477,0.984632411616651,0.9907175125357793,0.9904886246141162,0.9955193074349422,1.1602059949080732,1.5036811107923185,1.9109912209906892,1.731632037982408,1.6250025680750606,1.7463118960800839,1.5473329299495069,1.4709530146961125,1.4308041202455282,1.4140472038574394,1.4020227243712498,1.4960000675183116,1.544378431575676,1.4890236748177181,1.4465356771342124,1.3694224907314596,1.3533182816569107,1.3440532372069935,1.3285647895545665,1.3203482633613983,1.3978693664765214,1.4889918111846276,1.5017395429248732,1.4690732174425458,1.4396617809279113,1.4239162575197197,1.3928688311237378
4-2802578,,,,0,0.9931213958533293,0.995858424222007,1.000253638554151,0.9959941682801524,1.000014238270335,1.033947537975239,1.37043449238157,1.7830825333946083,1.6232975204913824,1.5302915485264184,1.4245443628481882,1.376111366693288,1.3268974484667941,1.2997017079480182,1.3111815680847212,1.3224807295888474,1.4133425282406302,1.4534356677424753,1.408262798023922,1.3733850546868014,1.309879351997421,1.296400220928106,1.288695342867361,1.2758067769974024,1.2772579822791505,1.4006548905322778,1.4949055269240241,1.50774408193577,1.4741404547475423,1.4431401730256161,1.427431466121591,1.3951373223452732
5-2802583,,,,,0,0.9990623813683744,1.0040836348542848,0.9968892265613127,1.0024255619189393,1.0020701670036087,1.0025880674828473,1.308336980715136,1.2536270072711035,1.2222837094717933,1.1818270840881717,1.184100653908908,1.1626453890267419,1.1499867610677856,1.163314950491009,1.1814747181868162,1.2622838078714531,1.3033394268080496,1.2753538031244551,1.2533010992544202,1.2126167065458489,1.203548143520725,1.2014153352008325,1.2239629083132804,1.2888410287641157,1.4181411616533726,1.517279004543889,1.5303532006959413,1.493618459323682,1.4601011919843432,1.443027064372656,1.4083990979363286
6-2802574,,,,,,0,1.0083324625464904,0.9961025586685784,1.0021371911048966,1.0017740966418518,1.0024210876736375,1.0145915614659335,1.0113225573482731,1.0128017059739713,1.0097874379332763,1.0429287708741293,1.0392560729759763,1.0361080123922966,1.0929266392150851,1.1141260842748972,1.1917481682664355,1.233813818336679,1.213153753318439,1.1962305518009952,1.1656038135714266,1.1974558922449774,1.2083051997301737,1.2316911097441108,1.2990951019363761,1.433844873450079,1.5375244977864435,1.5507973710716862,1.511312795498119,1.4756407447108224,1.4574581585376445,1.4208009199892793
7-2802567,,,,,,,0,0.9869560185185184,1.001244148474352,1.0010066115574494,1.0019558337816006,1.002823155559796,1.001185711011106,1.0042289023903328,1.0024640970125143,1.0395545831984458,1.0363548667088245,1.032968079280045,1.0989789325731587,1.1212243770616679,1.204573510484934,1.2487748574187514,1.2253771440286922,1.2067362541545028,1.1725292932501714,1.20592680777163,1.2171365746257552,1.241145404672912,1.3117851737743909,1.4535615257733292,1.5631396779116222,1.5766416789834998,1.5335193740910906,1.4947389532570026,1.4749025562208435,1.4354339678198897
8-2802553,,,,,,,,0,1.0133266203924,1.0078974228803608,1.007289939016611,1.0067765050565665,1.0038897637903998,1.007092071802974,1.0044555933331596,1.0456818744127443,1.0412820301678738,1.0374460659889544,1.1095681903198773,1.1335847585646268,1.2251531825936517,1.273343298235915,1.244947141054124,1.2230596205938,1.183928692671825,1.2058738025902505,1.2176395689950135,1.242803977128283,1.317038569308414,1.4667247981439235,1.5833623837111073,1.5972729287280054,1.5500868779625854,1.50845312149139,1.4871833831133736,1.4449949794127674
9-2802543,,,,,,,,,0,1.000325224126495,1.0029972865060983,1.0041328045853448,1.0011508187113147,1.0056494648024923,1.0029028402605251,1.0499463816734584,1.0443908018505557,1.0395598066784704,1.1199655195831086,1.1456646695496042,1.2470250321813856,1.2993525936642583,1.2653521083290722,1.2397014993952546,1.1948505858963432,1.217703715230133,1.2300116763424216,1.2564046252240286,1.3356626584954543,1.4964526030448015,1.6222861915132039,1.6364442533802273,1.5834276448983182,1.5366836700578932,1.5128296282675944,1.4661515837795411
10-2802537,,,,,,,,,,0,1.0057754782817951,1.00045253026838,0.9979999865469947,1.0041442832071201,1.0014273976970336,1.0537160480878025,1.0466581331634042,1.0419269821041905,1.0766771908252044,1.10596811998119,1.2087024294781903,1.2636503688380611,1.233212394651354,1.2099944789857773,1.1704989132766352,1.1944756071153786,1.2073393520133349,1.2346742733071656,1.314572551802599,1.4769287979444587,1.604271549949656,1.6190334720794963,1.5665134827591427,1.5204102856445398,1.4971216011243953,1.451265291115889
11-2802364,,,,,,,,,,,0,0.9970598335230061,0.9953849472287216,1.0037592920279725,1.000733002309206,1.0590514605258003,1.0507893016688301,1.044478494951547,1.0664159138052547,1.0981720533331245,1.2069558738497854,1.2652657539994894,1.233023657205143,1.209051162788315,1.1680404102459085,1.1591257553089083,1.1542728655918857,1.146254793709337,1.2189259003581703,1.367687071895312,1.4837972681243117,1.499969880309606,1.459143874055095,1.4231797916203723,1.4049188910283443,1.3690797950581906
12-2802540,,,,,,,,,,,,0,0.99350966571289,1.0076853834621997,1.001960760133677,1.0721806689555025,1.0597136430144507,1.0518210173608082,1.076209128167766,1.1113175327890688,1.235574433901154,1.3005433944740772,1.2595701448771914,1.2300794695759811,1.181223666316189,1.170970665958656,1.1653922307786801,1.156228306577915,1.1520432597561585,1.2416398556808828,1.3465071823286812,1.3642106933004328,1.335473172519232,1.3104537165802486,1.297246645148532,1.27219147279308
13-2802363,,,,,,,,,,,,,0,1.0091968540892355,1.0001507511986065,1.0873454980476767,1.0683105018797232,1.0585496926107907,1.0861744440369527,1.1249447157419972,1.2669711943715607,1.3392250758553579,1.2875171715775162,1.2515718438390846,1.1940088543077987,1.1823364893610178,1.1759950327315156,1.165638033912822,1.160863204452113,1.1831885507952615,1.2853457238170136,1.3040621156882302,1.2796905678887007,1.259187669250651,1.247969042071497,1.2269376617979262
14-2802519,,,,,,,,,,,,,,0,0.9899972098520783,0.9936485741129002,0.9994261889085907,0.9987977373540737,0.9984662009742383,1.0363750851168205,1.1783117693964997,1.2566631507071793,1.2171368026187117,1.1896608618034605,1.1461049722567787,1.1369427204229003,1.132083748510641,1.124162980373587,1.1208212029282716,1.1122898808840607,1.162734400001784,1.1823886358231344,1.1684680935458254,1.1567108301084783,1.149958303982726,1.1383088226545466
15-2802511,,,,,,,,,,,,,,,0,0.995923591291433,1.0030381451324453,1.0014954489849808,1.0014493911696551,1.033628626351004,1.2099108592291528,1.3218017137089089,1.2615521809516694,1.222589422707209,1.1647410302990633,1.153357878194055,1.1473286615781269,1.1376011806592976,1.133394685952635,1.1232097546469362,1.1176016301947924,1.1139712571167075,1.1265722578326947,1.1180225202244969,1.121449433292649,1.1469235067553027
