순번_정류장ID,36-2804279,37-2804277,38-2804639,39-2803750,40-2803752,41-2804275,42-2806287,43-2806285,44-2804281,45-2806283,46-2804272,47-2804271,48-2804269,49-2804267,50-2804265,51-2806281,52-2804263,53-2804777,54-2803744,55-2804666,56-2803745,57-2803746,58-2803747,59-2803748,60-2804688,61-2807370,62-2803604,63-2800266,64-2807368,65-2804602,66-2803580,67-2800263,68-2800267,69-2804032
48-2804269,,,,,,,,,,,,,0,1.0014174393922468,0.9993588217336711,0.9999798267623216,0.9993933689344661,1.0054421893185026,1.0014806172173643,0.9999171676257835,0.9986420967838768,1.0000106094891705,0.9988130816399337,0.998555706183524,0.9998195733369775,1.0002693344323907,1.000081802955211,1.0007878665539907,1.0012134519591769,1.0010745658835547,1.0005108005066683,1.0003767743702772,1.0005935010043636,1.0008024813687295
49-2804267,,,,,,,,,,,,,,0,0.9985463654313298,0.9996630323396635,0.9990722529409582,1.0059359562063288,1.0014868716697032,0.999783297075666,0.9984362127341183,0.9999178222717342,0.9986659558601795,0.9984060815691225,0.9997420589118479,1.0002148573973069,1.0000215698098238,1.000762180899955,1.001205468086319,1.0010615503034368,1.0004770704213355,1.000339138373886,1.000564615141894,1.0007824800769063
50-2804265,,,,,,,,,,,,,,,0,1.0010747986712214,0.9994248311772993,1.0092643745228147,1.0024709846153987,1.0001453503043272,0.9984103964663852,1.0001935497467214,0.9986859338064183,0.9983846586973409,0.9999096295157722,1.00044287154748,1.0002118846302408,1.001017494067001,1.0014982058541213,1.0013290708439921,1.0006780141298832,1.000519855635812,1.000761377679867,1.00098331276412
51-2806281,,,,,,,,,,,,,,,,0,0.9975515305900456,1.0137981713661908,1.002973964164328,0.9998649297792522,0.9978132300945766,1.000026712863431,0.9983222246357151,0.9980150748056419,0.9997643671433545,1.000366074944028,1.0001138243763117,1.0010117437792092,1.0015385916502992,1.0013524416078092,1.0006424195354298,1.0004717348786543,1.000735043680517,1.0009763166287147
52-2804263,,,,,,,,,,,,,,,,,0,1.029258818016024,1.0036490456694993,0.9992709562552311,0.9969076974665765,0.999730288306772,0.9978300184153043,0.9975354257043915,0.999549378200439,1.00022961825021,0.9999586633395053,1.0009633530974698,1.0015407434808077,1.0013383561016413,1.0005678788199521,1.0003859973691362,1.00067350242307,1.000937576081672
53-2804777,,,,,,,,,,,,,,,,,,0,0.9792873294458657,0.9809107304396927,0.9856462715618762,0.991875523832698,0.9917255250462345,0.9921734906460759,0.9951272847681005,0.9960629814905562,0.9960828482328999,0.9977549512182058,0.9985857448377079,0.9984914001556771,0.9977260766881476,0.9976393368658238,0.9980707376763616,0.9986126041184291
54-2803744,,,,,,,,,,,,,,,,,,,0,0.9838431139196295,0.9893161510039098,0.9967624696698734,0.9949167973526556,0.9949578336557059,0.9980655077203676,0.9990439797928188,0.9987955977579899,1.00025416008451,1.0010216960697131,1.0007970345499861,0.9998691151225096,0.9996785197905287,1.0000589367432504,1.0004379964452954
55-2804666,,,,,,,,,,,,,,,,,,,,0,0.9918857937619004,1.000299238711928,0.996750110828181,0.9964680272539286,0.9996935497779902,1.0007025353728856,1.0002638992495545,1.0015832473831239,1.0023123215859364,1.002004132141016,1.0009711929104474,1.0007164766307795,1.0010683171398171,1.0013536585539944
56-2803745,,,,,,,,,,,,,,,,,,,,,0,1.0120653593383375,0.9993995821885974,0.9983341413221996,1.00220965002863,1.0033717580442978,1.0024795900625258,1.0036046797218803,1.004298591423817,1.0038128024722417,1.0025302675866754,1.0021493338641791,1.0024717871408588,1.002614309040082
57-2803746,,,,,,,,,,,,,,,,,,,,,,0,0.9913196960809946,0.9926935532275738,0.9992584461457643,1.0009697926884789,1.0002441324039466,1.0021226905465324,1.003073760884911,1.002603396801114,1.001196614552009,1.0008478267958416,1.0012946533604057,1.0016198316742795
58-2803747,,,,,,,,,,,,,,,,,,,,,,,0,0.9951767779504247,1.0062830275537313,1.0083424319415482,1.005386470055176,1.0062117183310038,1.0069332061696903,1.0059686393934237,1.0039702888340427,1.003316052430824,1.0036701539096797,1.0036546684877112
59-2803748,,,,,,,,,,,,,,,,,,,,,,,,0,1.0169175314343646,1.017963599885354,1.0101575107055285,1.0091303950344968,1.0095402381309524,1.0080982137587884,1.0055859506923337,1.0046757467700407,1.0049571947864753,1.0046940006147296
60-2804688,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0213376326505896,1.0037134720740188,1.0061575262386948,1.007316797159569,1.0058082285268597,1.0028953140044934,1.002087691993989,1.0027077497253631,1.002899214896465
61-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9963163844678448,1.0020829931821016,1.004303774000843,1.0031191140207254,1.0002258921689313,0.9996759495711768,1.0006162188232375,1.0012965124752349
62-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047886312470855,1.0068999400319347,1.004910132781762,1.0011381124671477,1.0003495477209043,1.0013599187563882,1.001934766541969
63-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116603286795038,1.0050654855455543,0.9975266423949414,0.9970370057414266,0.9993579951353777,1.0008622760391965
64-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964224422442244,0.9864768328106861,0.9898014633911255,0.9950578095413624,0.998702542170739
65-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9717468486368521,0.985783825496725,0.9945613105368405,0.9991126414103848
66-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955293915357085,1.0019953554916854,1.0029055357770051
67-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0077050412641546,1.004743142746601
68-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035792454045662
69-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
