순번_정류장ID,49-2804554,50-2804552,51-2804550,52-2804548,53-2804072,54-2804545,55-2804546,56-2804068,57-2804542,58-2804540,59-2804538,60-2804536,61-2804065,62-2800297,63-2800261,64-2803997,65-2800290,66-2800289,67-2803934,68-2800286,69-2803932,70-2803596,71-2800283,72-2800281,73-2800280,74-2800278,75-2806663,76-2804031,77-2800260,78-2800275,79-2804713,80-2803598,81-2803600,82-2800273,83-2803601,84-2804331,85-2803581,86-2800271,87-2805489,88-2807150,89-2804581,90-2804582,91-2800267,92-2804032
49-2804554,0,1.0125135026094199,1.0059253164584225,1.0060402983271552,1.00571995843214,1.0032209093115987,1.0041787657319423,1.0025530638739488,1.0025134206713466,1.0014707997367296,1.0019729656926006,0.9995866753577127,1.001931202942429,1.0024618757625723,1.0014202446335914,1.0105011248724163,1.0101498708380072,1.0091229432958315,1.0089674079058437,1.0080163487889866,1.0067111948843854,1.0067444987943215,1.0061644610284035,1.0043444326438222,1.00594819778588,1.005583796238295,1.0055612037264812,1.0047961614402448,1.0052561736154177,1.0048882716195446,1.0049508221473138,1.0046399505232453,1.0060013233609342,1.004644766083124,1.0040683732064661,1.0046456865525335,1.0043654232421049,1.0040520339478092,1.0043451287664087,1.0037107310140094,1.0043507487331131,1.0045159767242513,1.0041633193268187,1.062665787758148
50-2804552,,0,0.9994267833347948,1.0013751761944498,1.0026607304896857,0.9998231354671285,1.0018504974954057,1.0000291245917063,1.000390415663771,0.9993153909596043,1.00039929403002,0.9979339983178034,1.000651455717665,1.001406099734907,1.0003118660818002,1.0103208861566455,1.0099581508762159,1.00886475683076,1.0087163554209095,1.0078800214740982,1.0064039382273176,1.006560509079396,1.0060726951687204,1.004079929066698,1.0056761676160788,1.0053108217038684,1.005375324575829,1.004596384372653,1.0050817220418269,1.0047043208134538,1.0048451606495648,1.004454457346136,1.0058649586794917,1.004404662963429,1.0038141614132274,1.0044114734588603,1.0041268378629518,1.0038735088306279,1.004120078825447,1.0035321638179007,1.0041349090874052,1.0043079908351848,1.0040060237901247,1.0639738035980393
51-2804550,,,0,1.0066596666686003,1.0053771463191445,1.0000554633966794,1.002807670749245,1.0002373854762983,1.0006547347708166,0.999287371806106,1.0005724286315065,0.997711300085424,1.0008226068626696,1.0016420143572373,1.0004114190242472,1.0114079615623983,1.0109011426090464,1.009654044907443,1.0094347457795365,1.0084178528390755,1.0067997707838778,1.006833751205038,1.0063992722833266,1.0041972678810709,1.0059501904023413,1.0055555723667102,1.0055314738098706,1.0047110437773688,1.0052858221486034,1.0048151703650137,1.0049582303514764,1.0046261530048153,1.0060063005895017,1.0045635525715915,1.0039522753609946,1.0045665303927271,1.0042705718077083,1.0040053856782216,1.004316665128565,1.0035871466348354,1.0042645803148484,1.0044401770162776,1.0040704578724828,1.065727356879417
52-2804548,,,,0,1.0048012045995698,0.9982220361229437,1.0021505269929238,0.9992990634402678,0.9999791139893193,0.998549373844014,1.0001437889113423,0.9971912442070043,1.0005055023808092,1.001411376338581,1.0001404040970823,1.0115893287681827,1.0110459508545102,1.00974931107563,1.0095162125068906,1.0083195496455266,1.0066779618828599,1.006716782592525,1.0061789872254754,1.0041539653235352,1.0058426489064323,1.0055383694828377,1.0054243395341218,1.0047661135363124,1.0051886121319518,1.0047907390315067,1.0048608915438317,1.0044516155754402,1.0059982600826611,1.0045385795852106,1.0038520983858255,1.0044745994873918,1.0041768517357277,1.003911656686906,1.0042291622988957,1.0034940431240462,1.0042399979851497,1.0044177927230864,1.0039873800078598,1.0663250161753661
53-2804072,,,,,0,0.9875692297309269,1.0005266618575523,0.9966456780755489,0.9983671002487234,0.9967559763345446,0.9992776761227632,0.9960599793975727,0.9999143129313263,1.0010248403476973,0.9996420992646743,1.012220131406554,1.011559778000132,1.0101263952098853,1.0098460000032798,1.00851841609969,1.006771726100996,1.0068090744315301,1.006350384221972,1.0041275865499457,1.0058822010437658,1.005564865548912,1.0054464524010198,1.0046795423230765,1.0052006110183402,1.0047904209632401,1.0049402402249616,1.0044414001463717,1.0060319883732027,1.0045314221913808,1.0038967637072076,1.0045353638455294,1.0042287707308681,1.0038892060511269,1.0041512639146717,1.0034628466281685,1.0041656844334255,1.0043488736628472,1.0040278867756751,1.0677431912993616
54-2804545,,,,,,0,1.0084130264559774,1.0004956030881262,1.0011764822084503,0.9987339702837217,1.0007968921207293,0.9969183168475154,1.0010606755802078,1.002044223877187,1.0004956299868668,1.0137216518498897,1.0128439467805561,1.011241126509835,1.0108517468145382,1.0094301833314439,1.0075184041469956,1.007529333102349,1.0068610465464354,1.004555135072612,1.0064240182350077,1.0059734108618439,1.0059420207521255,1.0050314271132021,1.0055444491633931,1.0051198462141888,1.0053431757163611,1.0049072187521662,1.006358958085558,1.0048218110041018,1.0041720974922461,1.0048180142377443,1.0045013773458191,1.0041476155752116,1.0044053239242792,1.0037639562004337,1.0044710280891556,1.0046513601740625,1.0042596408399993,1.0689010460304829
55-2804546,,,,,,,0,0.9822904368358913,0.995773238561866,0.993435596185872,0.9987332905300076,0.9946288463269163,0.9997364322732671,1.0011387734096409,0.9994550901496833,1.0143120132519383,1.0132712959631718,1.0114910453788526,1.01104714175314,1.0093307084953715,1.0074690157521269,1.0076197190737026,1.0067884713759894,1.0042699918605624,1.0064484595340808,1.0059789526461898,1.0059463839046696,1.0050034820498845,1.005534946526255,1.0050129850266074,1.0052461573899143,1.0047980417996403,1.0062973989914068,1.0047925326404206,1.0040512480648904,1.0047894377885738,1.004464552035663,1.0041025396958418,1.0044350120356924,1.003646796852447,1.0043737532737897,1.004622718925108,1.0041612753202263,1.0704379879289316
56-2804068,,,,,,,,0,1.0022567532275828,0.9969179124436288,1.0009296765529896,0.9957989779603098,1.001219627830392,1.0023809616439527,1.0004956353669652,1.0159394236498338,1.0146279372693345,1.012658377176746,1.0120853454796317,1.010094744247909,1.0080883995166041,1.0079371708503915,1.0072970356106856,1.0047017535966165,1.0066717836625498,1.0062831764840985,1.006145505328982,1.005171040060196,1.0057877615550883,1.0053382394718597,1.0054006454058735,1.0050256859930904,1.0065359640157174,1.0050037647695529,1.0042499955557926,1.0049947229364244,1.004589990233376,1.0042195579839057,1.0045518400730356,1.0038177865276032,1.0045489878263556,1.0047341874732458,1.0043271850733493,1.0713121684439524
57-2804542,,,,,,,,,0,0.9870134657615766,0.996069167861534,0.9914468871092024,0.99856287861978,1.0005962790387892,0.9986059538443992,1.0161928047315394,1.014713016094456,1.0125590504930075,1.0119504504411174,1.0100470738512886,1.0077858600925114,1.0076395509629499,1.007008549918861,1.0044415761304712,1.0063960580048794,1.0061153175668074,1.0058710605922607,1.004983720380464,1.0055407044881752,1.0050826430091895,1.0052390068210237,1.004855575425596,1.0064954454228079,1.004690258279465,1.0040743054526942,1.0047653884932495,1.0044285988937782,1.003983146345793,1.004469404699161,1.003720201136679,1.0044044850501062,1.0045320562899611,1.0041207881505607,1.0726736074860928
58-2804540,,,,,,,,,,0,0.9984246963773497,0.9921214165585662,1.0000694126112406,1.0018654430488751,0.9995816025685349,1.0181752025121853,1.016291732761426,1.0138697345965033,1.0130903878801067,1.0108487091498686,1.0084072174473153,1.0083818884263445,1.0075066931269203,1.0048509319028958,1.0069303470200706,1.006395784936756,1.0063546847436207,1.0053108639101191,1.0058588104090362,1.0053863840433575,1.0055368802877078,1.0050574320711558,1.0067145680796858,1.0050323002527914,1.0043241721904377,1.0050220569692345,1.0046755527808748,1.0042876666648168,1.0046301130353068,1.0038672418283177,1.0046235142210038,1.0048137692220185,1.0043909786168599,1.0736654182138505
