순번_정류장ID,1-2805759,2-2805529,3-2805839,4-2805561,5-2805841,6-2805450,7-2806913,8-2805580,9-2805332,10-2805742,11-2805229,12-2805231,13-2804894,14-2805053,15-2804947,16-2806520,17-2804948,18-2800583,19-2800579,20-2806074,21-2800570,22-2800558,23-2800552,24-2800338,25-2800544,26-2800541,27-2800530,28-2800523,29-2800519,30-2800517,31-2800515,32-2800508,33-2800506
1-2805759,0,0.985685154152113,1.0010270436621027,1.00480307276235,1.3646427680279463,1.3553226658320452,1.2247240991268897,1.1748741480708527,1.5056241628487128,1.8901746098401673,1.7854882975148454,1.6698363916682046,1.4916957607433414,1.4452035159259147,1.4321176271719658,1.395403968487195,1.3735732912757885,1.2884190731902332,1.2923208081837994,1.2930963738241565,1.3831164742264317,1.3718590003595807,1.3570633410062887,1.3435117730203616,1.5351515324753282,1.5846087020226114,1.5460300285839506,1.526269223766683,1.5099717520097304,1.4994963557023933,1.4892024381236957,1.4580806975262717,1.4437454993182919
2-2805529,,0,1.0102775500489252,1.0115774503090529,1.0028642269913752,1.0079337961528239,1.0057455627283625,1.0028431252457919,1.2060036589984784,1.5104807071918185,1.4568384046155292,1.3956364220064985,1.298851414966518,1.2726446251071037,1.2686532078397288,1.2464377807821854,1.2332861044236247,1.1995829508511895,1.2060867667452655,1.2115520304486012,1.2971404742325683,1.28909148716678,1.2779883551004938,1.268075091338127,1.448979535495573,1.4961879855710654,1.464238922655873,1.4480027337216925,1.4347120095009893,1.4260015224652203,1.4173612520964154,1.391551226865318,1.379806298696048
3-2805839,,,0,1.0131627218815638,0.9957991718082186,1.004659189370751,1.0033811673800181,1.0005691991127974,0.9996658046328868,1.1891496286145842,1.1704452447911213,1.1485734604532556,1.1152290900335107,1.1058687323300018,1.109562167966933,1.099837356227503,1.0942836801640532,1.1075727159423083,1.1173026285719994,1.1270828104668804,1.2087125424034948,1.2037307552819887,1.196174239060727,1.1889700339902376,1.3601379100677844,1.4048171062666872,1.379643510419831,1.36681736657312,1.3561027652335909,1.3491212023255441,1.342587858929968,1.3219850770867352,1.3123663729860149
4-2805561,,,,0,0.9836070214374075,1.001047819610663,1.0013293621598585,0.9986444863558309,0.9979260346312202,1.0418032003996827,1.0366274109066653,1.0305757647831149,1.024281678503061,1.0224290255803636,1.0297306624342397,1.0256702331451057,1.0236123378426503,1.0599150901865242,1.0711593814759262,1.0831820848762614,1.1634807229930613,1.1599572428757556,1.1542307327280608,1.1486901893762378,1.3163208215161468,1.3602844493584134,1.3379970194854809,1.3266877807718704,1.3172028924722898,1.3109941011801218,1.3051142343594886,1.2868945273909072,1.2785249779446644
5-2805841,,,,,0,1.023303567576895,1.0076626414312588,1.00203818087242,1.0005082461183417,1.0524939358016683,1.0453109838607322,1.0372057629264908,1.0285469613913103,1.0261238729683881,1.033960190661869,1.029213901066613,1.0268020476503557,1.0640383437470495,1.075745185816856,1.088141414494069,1.1730076071261724,1.168659841829932,1.1623207103140643,1.1562279972173983,1.332463982309244,1.378739353814999,1.3542502685957003,1.3418557073594908,1.331504931309736,1.324754835002988,1.3183444019913804,1.298589334679444,1.2895394379680671
6-2805450,,,,,,0,1.0016041386777885,0.9972933717446103,0.9965655994383191,1.0026338695139128,1.000484763774137,0.9981464588277624,0.9992972524784758,0.9994931913742204,1.008996581957227,1.0060248289692062,1.0047289560195738,1.0508326744214482,1.0631199676724408,1.0764670912320076,1.1628753961118754,1.1591166219422093,1.1528632067575,1.1470024907040561,1.3265661159960307,1.3737605663121255,1.3491127641191492,1.3366706742779049,1.3262886478750895,1.3195203965259144,1.3131080045913475,1.2933596587414922,1.2843310084110646
7-2806913,,,,,,,0,0.9914365951611767,0.9925007852404454,1.003203829797467,0.9999667489179865,0.9968553851529255,0.9987181890897591,0.9990236951818037,1.0105409368922669,1.0068621682501993,1.005284622298818,1.0559641846557997,1.0693188052285643,1.083598950774409,1.1786366506547474,1.1741268498121487,1.1666546052055236,1.1597238131481442,1.356488378970714,1.4086074063110152,1.3793628645075067,1.3644950991273044,1.3523550366159234,1.3446733035952605,1.3370183494296868,1.3142225833634282,1.3038595154383754
8-2805580,,,,,,,,0,0.9940563896300426,1.011293421379152,1.0043731060428374,0.9989090230163449,1.0003683794596552,1.0005088257944905,1.0140122648568868,1.0093611002207414,1.0073700505923873,1.0617501475489601,1.075960815761868,1.0909245579459355,1.193549922871605,1.1879073883766766,1.1792592541783398,1.171307008891906,1.3834533965244866,1.4394861645068087,1.4059188915661451,1.3891616734731307,1.3753842649103116,1.366515375313642,1.3580530922780132,1.332466088387533,1.3208905408173732
9-2805332,,,,,,,,,0,1.0265973275976368,1.0100112445137654,1.0006074833116319,1.001526502816754,1.001506454511077,1.016844966389207,1.011268626281494,1.0088991749548526,1.0657831425313589,1.0808727486946683,1.096341867867615,1.2048775082916436,1.1982385026152926,1.1888452253721105,1.180065547253647,1.4039951205916914,1.4632443240330775,1.4259220073438454,1.4077186176901693,1.3926357470173387,1.382966566650494,1.3737246747739396,1.345947199362681,1.3334273639187328
10-2805742,,,,,,,,,,0,0.9834563766304222,0.9836942557915686,0.9949958593038257,0.9962163361086414,1.0149896211466194,1.0087653750124501,1.0062695389540146,1.0687683044860918,1.0845729686589747,1.1008122710796804,1.216813318589646,1.2094417507283037,1.1986707514809705,1.1889037485843696,1.4275694191027424,1.4908717114088972,1.4493103291771945,1.42877080838784,1.4120653240364573,1.4014073461153778,1.3912067641707702,1.3607607689895391,1.3471032580730813
11-2805229,,,,,,,,,,,0,0.9838571599326763,0.9972381514589306,0.9981517867492482,1.0192433861996157,1.0116401061776579,1.0086032754988095,1.0732833169149925,1.0898509795503557,1.1064120218197293,1.227471570101708,1.2195353537095868,1.2077836359033471,1.1971855900015433,1.4460884655599107,1.5122631955451997,1.4672623355887846,1.4451117252466608,1.4271686918364546,1.4157595860210337,1.4048287706236238,1.3723600628507062,1.3578415433600768
12-2805231,,,,,,,,,,,,0,1.0025390747478524,1.0022177941909052,1.027922951166534,1.0171645285680426,1.0129489954245938,1.0800476299668145,1.0972058676634997,1.1143011286017714,1.2441534815107986,1.2346083618947543,1.2215127805332338,1.2095657907072526,1.4752785260577645,1.546097758202002,1.4953611544593433,1.4705504057590844,1.4505794353920445,1.4379455180139344,1.4258268322448773,1.390093313803462,1.374195556080324
13-2804894,,,,,,,,,,,,,0,1.0013990757620723,1.0063700505764777,0.9934651154127915,0.9909433223441556,1.004026342758943,1.0284803885615563,1.0537965107424907,1.1982440918241377,1.1901304818902294,1.1779026484782378,1.1675264149673599,1.5388029792036986,1.6229102158077315,1.5561479468863668,1.5241599291529386,1.498828207707746,1.4830041002003842,1.4678359395791762,1.4239127334307167,1.4046532100681424
14-2805053,,,,,,,,,,,,,,0,1.0138461764835716,0.9885852347916751,0.9863935731345443,1.0042822058225407,1.030635681125855,1.0578114649470307,1.2144171127555872,1.2047040461996732,1.1908725625454277,1.1787128167668708,1.5817575208108394,1.6734126127081086,1.596104454367573,1.5594681780185096,1.5307062176117072,1.5128595527470727,1.4957539154648052,1.446688546885216,1.4253317040303177
15-2804947,,,,,,,,,,,,,,,0,0.9613371517204564,0.9694075845846938,1.002596341139455,1.0307400001763916,1.0597474160093492,1.225546727160144,1.2146037151081464,1.1993616161310916,1.1860717475085154,1.6123027316021972,1.7096469552930955,1.6241903001439493,1.5840280047255326,1.5526936851088784,1.5333429145397828,1.514803928101824,1.461979895614649,1.4391095336896953
16-2806520,,,,,,,,,,,,,,,,0,0.9810807660930032,1.0049621007722387,1.0357650282701447,1.0664909493356234,1.2476997235213476,1.2343109674323154,1.2163452811710957,1.200891947701383,1.667401230214489,1.7744565714348417,1.6740487473405676,1.627507520151337,1.5915620217820416,1.5695333873427544,1.548444942621455,1.488993269756557,1.4634714522589567
17-2804948,,,,,,,,,,,,,,,,,0,1.0069722736218782,1.039971654541026,1.072275497981631,1.2662532715380832,1.2506549052228808,1.2302903131098557,1.2129604917422168,1.712446702112537,1.8275893132412413,1.7141503042150024,1.6621626898691497,1.6223289594248524,1.5980616896485722,1.5748524960400407,1.5099553549239453,1.4822819072044497
18-2800583,,,,,,,,,,,,,,,,,,0,1.012454297963085,1.1714719784425822,2.1428240068617734,1.8387914718191494,1.625570472991105,1.5002642727035422,2.100936223180242,1.939046092135128,1.722344803220794,1.6379696979189506,1.578540208216894,1.5442617998795276,1.5129653775181253,1.7398632815046446,1.6733812370692196
19-2800579,,,,,,,,,,,,,,,,,,,0,1.3101083052348448,3.412287787319672,2.3488451338289527,1.8693678437747738,1.6442957458520822,1.6319273987057632,1.5501355695012353,1.4336168860507192,1.387234985225053,1.3536325102272166,1.3337580462274168,1.3161441205977664,1.5244165010958004,1.4802893586249681
20-2806074,,,,,,,,,,,,,,,,,,,,0,0.9929811177585268,1.0116110988689642,1.0086779268479518,1.005758444938967,1.0833535040666251,1.075886876049399,1.060884724438515,1.055809114047929,1.0513470088905896,1.0481309591369223,1.0465705765828484,1.228220919194767,1.211237602757889
