순번_정류장ID,1-2806423,2-2806421,3-2807340,4-2806518,5-2806516,6-2805650,7-2806076,8-2806907,9-2805881,10-2805657,11-2805658,12-2802147,13-2801897,14-2801895,15-2802108,16-2801822,17-2802019,18-2801998,19-2801981,20-2801879,21-2801856,22-2801959,23-2801976,24-2801880,25-2802017,26-2802049,27-2804800,28-2802084,29-2802061,30-2802077,31-2802090,32-2802083,33-2802070,34-2802055,35-2802063,36-2802086,37-2806708,38-2802099,39-2802119,40-2802103,41-2802052,42-2805597,43-2801952,44-2801176
1-2806423,0,0.9463814284205709,0.9985770909946047,1.0006785505434452,1.2364851723235564,1.4495835515230264,2.266930992597346,2.004109912918458,1.825025064540059,1.741780093661368,1.6566736204220918,1.5672816857324599,1.5417874159076055,1.6322748702545127,1.575060467634746,1.5192576390712633,1.5323096229991053,1.5608290957944078,1.5425216172638596,1.5135378110587707,1.4897574579308936,1.5755959954623673,1.7544233664528042,1.938975946900749,1.9861111565975968,2.0186573507456957,1.9402318756492474,1.8927978736353643,1.8422687914971156,1.8251724724887104,1.8558656038696981,1.7999784036813415,1.791894081962656,1.7640618518826816,1.734711531647663,1.678161568781159,1.6494512400032397,1.629897935580871,1.5900879907787702,1.57309657410416,1.6484087618302923,1.6504459848425748,1.6998439704606012,1.6546111201271148
2-2806421,,0,1.070934213843639,1.029116070989627,1.3616385310419883,1.622507383849279,2.8710738306114028,2.3610675487430908,2.0526684982311347,1.9162459296224403,1.791169757956788,1.6664167252491258,1.5935829054523394,1.5547419116931798,1.5028022208439973,1.4532149528981113,1.3703184677731504,1.3507005511328845,1.339884053046338,1.3229147060961879,1.309465884222387,1.3842853766465757,1.536944788122851,1.6927115284673033,1.8017266839378239,1.9724465078178908,1.8962185652612478,1.850124830958078,1.7333349643221203,1.88948103340392,1.9215549225924333,1.857298920830574,1.8485192225151756,1.8161315931535993,1.782823288300997,1.7192739738737253,1.6871170377922835,1.6658373251446696,1.6217183930256085,1.5921063870541121,1.5647792163139445,1.561331814399173,1.611624332089739,1.5734056819580275
3-2807340,,,0,1.0037210335930074,1.4929772571527258,1.8043031015409194,3.7511610337972163,2.7695763341795665,2.2761946293621143,2.07513725837901,1.9051119261121046,1.7439289368420996,1.6522129125827936,1.6057091794355765,1.5433339165901465,1.4855006042631203,1.3906910475068874,1.368632713015723,1.3562575268059156,1.3377774569101264,1.3228671848869282,1.4019914105649351,1.5655669021146363,1.7333339355158202,1.8514524984622658,2.036604624847886,1.9494767976727612,1.898223857510991,1.7682977530127713,1.9359761233391686,1.9687498463011912,1.8973301117587196,1.887482716027749,1.8516487646597315,1.8156072834538766,1.7466591367026831,1.711887150752329,1.6886879036239757,1.6414175634803354,1.6096023390388423,1.5806090439382947,1.5765922865034967,1.628214841311076,1.5879670625174978
4-2806518,,,,0,0.9836800139511902,1.0465174810845244,2.260639037061584,1.8753158575974533,1.6624578669849048,1.5809559161936486,1.4973536198062112,1.4150427298502408,1.369075444901632,1.3441477815036615,1.3095091268334684,1.279195245134792,1.2266714997590091,1.214611479455984,1.2075202435234962,1.196697770766158,1.1887602644461819,1.2626141469417798,1.4105502677536272,1.5623209390397903,1.6688656028075004,1.838196165879465,1.771038368841548,1.7302428577404512,1.6279956897985246,1.7824546514770307,1.816615497341617,1.758636018113502,1.7504986603567585,1.7219106391736416,1.6920087055614168,1.6347678453585062,1.6061009356340155,1.5866532905445567,1.5472278287937382,1.5207990209063802,1.4971135370574093,1.4959352886837596,1.548544665619353,1.5140929337728168
5-2806516,,,,,0,1.0043896470588236,1.352665849847067,1.2463117515940076,1.1938996380692914,1.1893367412012734,1.1642787363032423,1.138368555673832,1.1259736139073795,1.1181427367312902,1.1046756137643587,1.0967595799995566,1.078908828216449,1.0752282131539932,1.0723052391917525,1.0682696060814427,1.0665137688393114,1.1348126815296786,1.270240191255215,1.4085010861301586,1.5053367031818952,1.661447893317732,1.6104457433656052,1.5788566807619948,1.5528382215790995,1.7170330714330955,1.7525436444843563,1.6984726413824431,1.6911839105486963,1.664509720503052,1.6367208315552302,1.5833831284751891,1.5568729633084053,1.5388684898446625,1.5023060245235806,1.4794534753766797,1.4563527974561425,1.4563292074201768,1.510398452865243,1.4782481597804036
6-2805650,,,,,,0,1.0221843229272036,0.9912108626398828,0.9959581487244304,1.0406778655810922,1.034496407278056,1.0276166753773595,1.0276160942794443,1.0259918873055598,1.0198664855987678,1.0207571935304054,1.01624159983915,1.0159202491498571,1.0145823961140525,1.0134551208953764,1.013940253059662,1.0857616561129417,1.2272266691666187,1.3731741454595023,1.4761483801301865,1.6437387070985277,1.5903943528241828,1.5576088345624441,1.4999949945266238,1.6678586128176915,1.7055793404637758,1.652909577791814,1.6460851120277014,1.6201951496173694,1.5933790112067412,1.5419474197744447,1.5166464224587568,1.4994754634716807,1.4646208933284937,1.4413477422272263,1.4214471991823248,1.4224440956295459,1.4787145919178575,1.4480204867269244
7-2806076,,,,,,,0,0.9298267308182322,0.9714904621289898,0.9985119980706619,0.9991891871787433,0.9983208650948414,1.0030972907756048,1.003299051084898,0.9984323865049255,1.002405035818633,1.0012995725191132,1.0019228117368952,1.0008807996038558,1.0001203169864823,1.001633550866403,1.082032391854723,1.243021206250353,1.4117081221897623,1.532485423830884,1.730435936589209,1.6608415844288429,1.619296148742169,1.5195420760783938,1.6350273393008041,1.6754650086964016,1.6223246160399,1.6156646720227092,1.5897112705728085,1.563003457484233,1.5119536509192923,1.4871180372420993,1.4702969776030204,1.4362227310407352,1.4135722585961663,1.3946537796663763,1.4022926112692577,1.461155887605407,1.4306751878563195
8-2806907,,,,,,,,0,1.0085491450854913,1.0311024266044608,1.0220802204311914,1.01430666714478,1.0168853431188316,1.015641652738564,1.0084020845926387,1.011347010196473,1.0079501145219558,1.0081476266340874,1.0067864656900227,1.0058938447585077,1.00663478525487,1.0938587992925672,1.2686751647488175,1.4543156079794077,1.5885581839024676,1.809287207917927,1.7252631057541483,1.6761216639617535,1.5597582653244797,1.6123598872047937,1.6541116065584174,1.601535844340802,1.5950991069532514,1.569480048471238,1.5432046274357394,1.4930111404374518,1.4687381751483808,1.4523053538597788,1.4190265074440436,1.3969447585854997,1.411421765736712,1.4199087620790487,1.4803881409777333,1.4474812435033282
9-2805881,,,,,,,,,0,1.05688981029108,1.0300629022331376,1.0163549545682533,1.0191222253723429,1.0172931776466159,1.008373364577231,1.011796893213249,1.0078797342658432,1.008104458903653,1.0066047670173932,1.0053163985521978,1.0067645906247045,1.10145158381361,1.2950601089940363,1.5035187030776742,1.6563181171457206,1.9089919852853288,1.8040821488003165,1.744296107499695,1.605529302947592,1.661698401125778,1.7059950636702954,1.6450369547379033,1.6373126272839136,1.608020874554808,1.5780837894735007,1.5216173339366055,1.4944179147505612,1.4761251408449947,1.4393710025231656,1.4151453717659368,1.4295489845888332,1.4379071299334825,1.5004040917042147,1.4646888665246234
10-2805657,,,,,,,,,,0,1.0014705643392212,0.994622189515071,1.0051916648886994,1.0052087284866384,0.9968155736709157,1.0031672139479495,1.0014335382957968,1.0022483642152424,1.000866342190827,1.0002369012478198,1.0018239371306885,1.1050231389999043,1.3172676917419384,1.5499789037862113,1.7230395045636857,2.011252737108255,1.8820686938826123,1.8103613702767096,1.6475102481997053,1.6025666178434368,1.6482201781242432,1.5917848539629942,1.5850087633159198,1.5578539761940455,1.5302276894882276,1.4779165363079312,1.4529443891299998,1.4361184897324892,1.4022216038818478,1.379890773945869,1.4443636040161154,1.4526267569050249,1.5170476005794857,1.4787675753268879
