순번_정류장ID,70-2804913,71-2803088,72-2803090,73-2803102,74-2803108,75-2803114,76-2805713,77-2803122,78-2803104,79-2803094,80-2803080,81-2803077,82-2803101,83-2805595,84-2803123,85-2803131,86-2803137,87-2805441,88-2802629,89-2802719,90-2802709,91-2802718,92-2802712,93-2802708,94-2802738,95-2802728,96-2802744,97-2802767,98-2802775,99-2802164,100-2802159,101-2802163,102-2802174,103-2802618,104-2802176,105-2806506,106-2806502,107-2806620,108-2807216,109-2806842,110-2806773,111-2801853,112-2805585,113-2805678,114-2806524,115-2806523,116-2806522,117-2806521,118-2805659,119-2802210,120-2802213,121-2802220,122-2801901,123-2805900,124-2801903,125-2801864,126-2801842,127-2801851,128-2801832,129-2801830,130-2802241,131-2802244,132-2805898,133-2805895,134-2805893,135-2803802,136-2805002
70-2804913,0,0.9346195666413394,0.9720235173824131,0.9751938214591666,0.9784000910008674,0.9851948303361096,1.0144313139228656,1.1041734234952036,1.09353421217828,1.1913737277843461,1.263553050651718,1.2328216008146793,1.2075323725023306,1.2531399225261526,1.2387213690407821,1.2194536936087454,1.2062283855818772,1.1924417628577397,1.1782539822045885,1.171384575314658,1.1630696299815024,1.1760868035394159,1.1704847757585577,1.1578174533104248,1.2067230019318085,1.193669439434183,1.185731534565882,1.178929161185985,1.2027645633864628,1.1940386432078343,1.1901450976398893,1.181943962311447,1.1896650186923932,1.2141669017577215,1.2093690406191302,1.2021969570860096,1.193997666835041,1.1883644273165312,1.1796403554448096,1.162279780511441,1.1486290837064812,1.1438152665655799,1.1419843924045527,1.1386857571907465,1.1828218666037,1.1774724070387577,1.1747380882175738,1.172564633485206,1.2283944742527124,1.4270665314682214,1.4229349760599233,1.4165477221960832,1.4090297066950446,1.390957183120997,1.4119176270118232,1.432413187664054,1.4235803447255102,1.4141658020530328,1.4755408268396295,1.4702850476695404,1.47260818892531,1.4692084346743317,1.4674652174317286,1.4580437910736326,1.4719519702193153,1.4872865507021449,1.5367312901587342
71-2803088,,0,1.0094704367720797,1.0013727723128676,1.0006746104217992,1.0067742855490727,1.0403509885540665,1.1652731477643534,1.1432401852511578,1.2716720500621688,1.30573582385076,1.2626905878449648,1.2287396417648628,1.3182297629790665,1.2970248383826743,1.268820868787607,1.2504383810071502,1.231618508883852,1.2116236535245426,1.2019275381895704,1.190408032344968,1.2006444651035704,1.1933409074877983,1.1770898597706,1.2296309342169387,1.2140843430068522,1.2046072953303808,1.1963936071124723,1.221465635008375,1.211582667923926,1.2065941996799718,1.1971417526542212,1.2051173464783802,1.2308941447355133,1.2252494936252576,1.2170614019814612,1.2082842015513118,1.2018999289480923,1.1918659208993954,1.172340616400808,1.1571423204892746,1.1518734930030448,1.1498499454486728,1.1463084956248377,1.1922759626073935,1.1864689022897557,1.1836173893981976,1.1811081143950055,1.2393775361618669,1.4471313808883937,1.4427272793803232,1.4359740799418048,1.427770557190751,1.4079648001091516,1.4299318363361226,1.4512298047982903,1.441561061214387,1.4314235066651066,1.495213026686599,1.4896242004231548,1.4917654634837314,1.488005839307266,1.485934969817172,1.4760511723202563,1.4903380636912904,1.506090787826211,1.5576912448748341
72-2803090,,,0,0.988396503195752,0.9929511409771805,1.0051987577639752,1.0495293248161885,1.21495810292536,1.1789157141966258,1.3429991116110054,1.3705717713379868,1.3092444758405497,1.2629127501825288,1.366254184748915,1.3378546611849114,1.301746489964638,1.2783518991164329,1.2558446990062362,1.231320901956688,1.2195067953545022,1.2060837697612705,1.21412952955132,1.2060034912061972,1.1875420664533145,1.2421822881433067,1.2250588633934854,1.2140728518616457,1.2058594549050103,1.2319369343980604,1.2210418708307007,1.2155167384979613,1.2052540233330917,1.2131544486639687,1.2402586292151028,1.234004519618075,1.2251604624237185,1.2156137360252033,1.2088836739401634,1.1981093041000972,1.177424898817142,1.1611356367425423,1.1556034914449467,1.1536325263077047,1.1499076761344291,1.1971349177559352,1.1910502458862517,1.1880422836323619,1.1852635142458674,1.2451644054007123,1.4591469538695088,1.45450165338168,1.4471834018023733,1.4384426689689709,1.4179301081922882,1.4405073265233908,1.4620923472414473,1.4520400837763814,1.441347845983235,1.506978477680503,1.5010215949395143,1.503052044983003,1.4991159958542062,1.496837229194495,1.4864982203687012,1.5013211726773341,1.5173185454902158,1.570341406785536
73-2803102,,,,0,0.9984721555510822,1.012368434526291,1.0651677070056755,1.2726781593858112,1.2180179408567005,1.182771941566756,1.135148505859135,1.1136139064291304,1.285630649746517,1.406872566265551,1.3722816328996252,1.3290933813864523,1.301637597442656,1.2756883457113242,1.2469696510935497,1.2337266448369875,1.2182290074998587,1.2247081257829908,1.2157751889958668,1.1956051557079168,1.2520443082580848,1.2333902515328714,1.2216286258398195,1.2126676005876602,1.239562036769532,1.2280409224761684,1.2221183355272076,1.211265826625053,1.2190298771461485,1.2468421147173043,1.2405220019255967,1.2310686748494775,1.2209296197043666,1.213753295764788,1.2025748140550958,1.181108551082799,1.164077803649608,1.1584439822768786,1.1563971847960979,1.1524631843531712,1.2005945684124555,1.194400150578923,1.1911206835168342,1.1882614713301016,1.2492618933379558,1.4671720246069222,1.4623645369758245,1.4547992405244679,1.4458605458519973,1.42467514031455,1.4477485609624063,1.4696387188966276,1.4590692528627147,1.448157294965381,1.514773487662972,1.5087290465014123,1.5105839200037456,1.5067185313644464,1.5042022959453851,1.493556522186176,1.508615766203882,1.5249182976165154,1.5786814111073233
74-2803108,,,,,0,1.0248035079775066,1.0815158714509683,1.3437983496647756,1.2614415423761411,1.2109588670494233,1.1509283742173166,1.1236219605130227,1.3128216725295474,1.4458871611876176,1.4047083426325404,1.3542009667056951,1.3226628270855938,1.2933271655298284,1.26124161770199,1.245962498120215,1.2291001907968115,1.2335499568537747,1.2243780395935895,1.2026317301143123,1.2604762035474244,1.240799877687931,1.2281472292241298,1.218316689858107,1.245613173374962,1.233721467844599,1.227457333205859,1.216393115408171,1.2238655054959902,1.2524358648114935,1.2456824650448122,1.235823512642038,1.2254116556173202,1.2180706086459363,1.2062028616974905,1.183892855474492,1.1664201806516987,1.1607178217658338,1.158523893167297,1.1545643532705117,1.2033965749031352,1.1969585919731518,1.193586651728782,1.1909813468610968,1.252521270161623,1.4739483164735416,1.4690008754612118,1.4612226766283545,1.4519243343188213,1.4300750104328854,1.4533855033257312,1.4757307500579449,1.4648856090360554,1.453615834276598,1.5213384519400135,1.5150393944155505,1.5168250801074135,1.512766876911242,1.5101304387938403,1.4991380391757088,1.5143934836627482,1.530875397094749,1.5858039988505046
75-2803114,,,,,,0,1.1078154907721756,1.481354222858081,1.332928726537574,1.255243917739783,1.1696027903266306,1.136204046701916,1.3485507600292592,1.4980580445195832,1.4470791325205488,1.3860512795329967,1.348829235754598,1.3144135494723521,1.2774513353727668,1.2600079526596657,1.2410506334553855,1.2441776904365813,1.2330855320175775,1.209548479117433,1.269113571459206,1.2484679968423509,1.2348119056528937,1.224727364572663,1.2527041572433448,1.2400015143484517,1.233497044987472,1.221537476628673,1.2293074843234895,1.2584605571941765,1.2513665356374695,1.2411724300078935,1.2300308115262346,1.222371317312706,1.210346212474225,1.1870539497505568,1.1688707517114776,1.1628240351998778,1.1606477129888986,1.1566554699876528,1.2062056973672657,1.1995909648247554,1.1960342645835198,1.1932790801518502,1.2561413979743887,1.481321162532737,1.476214671357592,1.4681946930365992,1.4587093211742466,1.4362031135449544,1.4600044643295778,1.482449056863555,1.4713876357279727,1.4598120422735943,1.5285946125106185,1.5222149914410918,1.5239199322889692,1.5196491306973698,1.5168725973027715,1.5056746674928947,1.5210666873641725,1.5378532852953404,1.5933936562966806
76-2805713,,,,,,,0,1.0098627077991895,1.0000240466119525,1.0012113439892465,1.0039573436691691,1.000197309111939,1.257328662964545,1.439074868572119,1.385391427893145,1.3241229471401488,1.2886757724584725,1.2552078355348248,1.2224615836630472,1.2080786096189156,1.1914662264804312,1.1836747850197609,1.1754275736067579,1.1571730330740304,1.222856748231233,1.2048137872172975,1.1933865024482937,1.1846812203641848,1.215037263909562,1.203174346712078,1.1976471364316228,1.187269005290001,1.1965600027175942,1.2269531944256964,1.2204260151387898,1.2111215566174098,1.2011275003431843,1.1941409819689675,1.183568540747045,1.1628200577943106,1.1469348382336781,1.1414960290091294,1.1396177585185232,1.136098436564823,1.1861981736811096,1.1801205424713148,1.1770569840683405,1.1744089694438968,1.2376832548067325,1.4655733443694794,1.4605435445883086,1.4527467075777298,1.4433160969936514,1.421190864948173,1.4451973274506287,1.468199912726385,1.4572938190851363,1.445946367539168,1.5154747347885316,1.5091579817496479,1.5110859507845937,1.506953590690309,1.504328424833294,1.4932442706834093,1.50892073364632,1.525890823507026,1.5821315114673
77-2803122,,,,,,,,0,0.9914659424558121,0.9975229141460554,1.0027534913912561,0.998732291848668,1.120868655910607,1.301500399960552,1.2644518372537323,1.2221920486086746,1.1970346004197712,1.1737059174448754,1.1520815310144268,1.1430345303362839,1.1327449133990324,1.13837665835535,1.1318001933978428,1.118390554486768,1.1864062352007338,1.171602648725069,1.1621561229285742,1.155081347777445,1.1856693492083135,1.1755679367316403,1.1710573405667257,1.1617135390261255,1.1721062991908002,1.202243959420623,1.196585436081863,1.1882966248845224,1.1794276770784795,1.173191784951586,1.1636826767784203,1.1453980239014558,1.131349477232623,1.126422631063307,1.1247831849853005,1.1215660743984226,1.1714125131772912,1.165670962933461,1.162894526404888,1.1604243085338417,1.2234588554218924,1.4500484220558623,1.4451888358004275,1.4375397021118708,1.4285440116474657,1.4072541581403204,1.4310643116582429,1.4542343884260012,1.4435633841388922,1.4325284643047107,1.5018652165094835,1.495722098555352,1.4979497400582675,1.4939270177188766,1.4914062212385566,1.4807103189400592,1.4962426359749406,1.5131380511736119,1.569177102860599
78-2803104,,,,,,,,,0,1.0076967489592243,1.006207205037333,1.000264726728955,1.001490531013104,1.0038357791728965,1.0026605004859608,1.001423585177464,0.9998408673393061,0.9962847942582361,0.9994966804801367,1.0026114287736203,1.0040155710010805,1.0350230617855989,1.0334952732650475,1.031460274676386,1.1026600127882382,1.0945553604129235,1.0892672829633856,1.0855366651256062,1.117227380731941,1.1101028107717568,1.1080611466779142,1.1023273350922957,1.1144798136924903,1.1438089313170539,1.1402196613488407,1.1345936810288149,1.1278466259538666,1.1236081633611528,1.117517856797197,1.1046116594224418,1.0950212706155744,1.0911838881546103,1.0901997010740598,1.0877593517704778,1.1363275077340205,1.1316557262119376,1.1297420965346758,1.1275626105385446,1.1890706991223758,1.4088119259262073,1.4044742521563536,1.3976148943354718,1.3896047200943837,1.3705358881985166,1.393842599365603,1.4166477487390463,1.4070187621319075,1.3970499875289484,1.4650046817103493,1.4594098357720664,1.4619506704750094,1.4583735280190462,1.4564278773612993,1.4464791412630593,1.4618523591988737,1.4786740010531816,1.5330672571954849
79-2803094,,,,,,,,,,0,0.9876033712179693,0.9873955030268089,0.9927892125620165,0.9970015777182929,0.9964922990460409,0.99608293095419,0.9949090328394301,0.9915177246421731,0.9960079142896269,0.9996310300486795,1.0010890085344162,1.0084570310666356,1.0085712751247609,1.008803100923083,1.0830636837203618,1.076770182161807,1.072167747159941,1.0694737928188196,1.065210566661867,1.0603227405279267,1.0599264561785868,1.0567146049524412,1.0704565276454037,1.099451082452034,1.0968929665609812,1.093229338687174,1.0884277049128268,1.0854410530760907,1.0815942373544691,1.0728690230193996,1.0666230026080048,1.071735223114161,1.073336242632621,1.0742508020133232,1.1091442065612396,1.1052659617831413,1.1038753487289965,1.1022582830164858,1.1573115839039105,1.371339119561394,1.3674575040369974,1.3610903680126851,1.3540452731259671,1.3368418764549213,1.3569385455727565,1.3794915194183675,1.3710450717940823,1.3620045899837059,1.4312589690492326,1.4260559285769676,1.429054637175373,1.4258753067340537,1.424529481027934,1.4154027183528601,1.4276741679044611,1.4444193803465502,1.4974082222269192
