순번_정류장ID,1-2807209,2-2807287,3-2803338,4-2803336,5-2803326,6-2803324,7-2803329,8-2803204,9-2803316,10-2803319,11-2803305,12-2802994,13-2803011,14-2803018,15-2803022,16-2803021,17-2802976,18-2802957,19-2802933,20-2802911,21-2802891,22-2802879,23-2802621,24-2802809,25-2802773,26-2802745,27-2802737,28-2805441,29-2802629,30-2802719,31-2802709,32-2802678,33-2802656,34-2803050,35-2800814,36-2800793,37-2800785,38-2800766,39-2800748,40-2800721,41-2800703,42-2800699,43-2800693,44-2800683,45-2800675,46-2800662,47-2800650,48-2800641,49-2800632,50-2800334,51-2800617,52-2806242,53-2806244,54-2801157,55-2801153,56-2801147,57-2801135,58-2801131,59-2801122,60-2801119,61-2801111,62-2800833,63-2801087,64-2801055,65-2801043,66-2801024,67-2801003,68-2806687,69-2800966
1-2807209,0,1.0039488770380924,1.0052006094670825,1.005237300188868,1.1520984289019,1.4336861230423923,1.7755160110045105,1.614611030415921,1.4800120498938898,1.3117097160958522,1.2667547148383904,1.2369171101503653,1.2105626592040206,1.2004144094832563,1.194001011920213,1.1866594886494142,1.2813042804417702,1.3367103734234305,1.3337543226823299,1.3223501354090246,1.3250909269171962,1.4191584868255314,1.5470322623157804,1.4774327276206072,1.441886928117868,1.4165415203028493,1.400604977729911,1.3843766637248787,1.3647386015370515,1.3540642580716282,1.3417271492491536,1.314044890713869,1.3002531594305842,1.2907384463950544,1.2811877677267343,1.2632966230956992,1.2582294371482838,1.2466198145347884,1.2411907328665839,1.233365514455344,1.2283712922795251,1.2958448516159078,1.3021350928225401,1.2930726899688798,1.2899121742253385,1.2826391851817205,1.2773041895591823,1.2741668275365907,1.2686528354846527,1.2630049868801825,1.2560537071629638,1.2936314202525385,1.2873944484413309,1.2726877991905736,1.2761285354906442,1.2719998638506447,1.2700910079823322,1.266417602482428,1.2597957193818814,1.2569355553216153,1.2538755393646261,1.2489216074439593,1.246403347201993,1.2401657526331273,1.244673290917357,1.2400846627410038,1.2354996713200974,1.2488351199279155,1.2525971026103473
2-2807287,,0,1.0058048782694857,1.0057245632913703,1.2007774879563275,1.6002533230486433,2.0746504752180477,1.7875148828215526,1.579250641636389,1.351421788624965,1.2947171078217914,1.2583714492367517,1.2270410468255235,1.2152668109215403,1.2078458018513587,1.1994152132708387,1.3006065486071663,1.3599484233483332,1.3563381098228195,1.3433825057437063,1.345717439475209,1.4469827292929993,1.5848485909817,1.5058969867399736,1.4661518832166625,1.4379590465227692,1.4204020344966308,1.4026924133848164,1.3811215521505735,1.3694158958230684,1.3559681522227762,1.3260474178632546,1.311195152793848,1.3009567242296676,1.290727701309604,1.2716025530453687,1.2662180980307711,1.2539081335397695,1.2481521042433952,1.2398530713816602,1.2345822462344649,1.3040270718805105,1.3105248062322816,1.3007263790264598,1.2973982561358808,1.2897415443844844,1.284235965618465,1.280842377202283,1.2750544508570854,1.2691363877590311,1.2618628711329125,1.3003451090509102,1.2936474767238868,1.2781408552427527,1.2819590025234624,1.2775784473884066,1.275313078608101,1.2715005489280449,1.2646961706746944,1.2616525458900243,1.2584071369897687,1.253166338415817,1.2507716770494088,1.2443349233485803,1.2487095869321472,1.243965663755165,1.2392349749523535,1.2526539934029088,1.256506153718078
3-2803338,,,0,1.0054373037877726,0.9885154408541272,0.9948193300234188,1.0807915062902016,1.0638179172311049,1.0684341924223197,1.0366338812157896,1.035203171444175,1.0338002849621792,1.0293139537037608,1.027736159018956,1.0270564424559279,1.026061161559727,1.1261711812416295,1.183844490614355,1.1857799152668134,1.1790054474909175,1.185506842990832,1.27768713879958,1.4058409572219663,1.3527135106568557,1.3254864876709573,1.3063035076978762,1.2940306242017365,1.281196159562121,1.2667576458099077,1.2590980419041369,1.2498640171627866,1.2290646501922367,1.2187966585925634,1.2118913531177626,1.2047942937914575,1.1916487994910538,1.1878275950088029,1.1790596515105056,1.175065866961488,1.1694729083325497,1.165839020908815,1.2326584810877954,1.2400297103131286,1.232666381041937,1.2306483415235943,1.2249906160664472,1.2205782614339227,1.2182057843788465,1.213759056579906,1.2091710806451577,1.203419640699641,1.24373714274291,1.238216519645398,1.2257716242059185,1.230220488697963,1.2266413676752619,1.2261685996483538,1.2230168377406279,1.2174342923414094,1.2149547308802657,1.212427282120296,1.20838133340461,1.2064784684453225,1.201612657115979,1.2068249286906316,1.2028704672952641,1.1989815219483249,1.2130345419073214,1.2171786939888596
4-2803336,,,,0,0.9788120520759549,0.9885650583992771,0.9946735140689585,0.9986544618745665,1.0756961640651628,1.0386066127668843,1.0367311408102617,1.0350425360268505,1.0301932598411505,1.0284981265849356,1.0277607460895442,1.0266945473112425,1.1311923789970153,1.1912761095117117,1.1927901124424027,1.1855022436280336,1.1923068461674786,1.2881468875235589,1.4222549383590983,1.3647188816713904,1.3356585267652976,1.315459387231989,1.3024707162769245,1.2887778218739891,1.273339235673684,1.2652567503428276,1.2558914904801837,1.2338227521683942,1.223257607635191,1.216051238864063,1.2086688547216322,1.195128668233906,1.1910530645946766,1.181989293535873,1.1778597023121455,1.1721773678614484,1.1682235801896248,1.236424145774107,1.2437683758352112,1.2362741141653046,1.2342359720425786,1.2284983327163628,1.2239514996485719,1.2213141883654648,1.216644985331732,1.211840324594606,1.2061184871199246,1.246777383898936,1.241206046860488,1.2285339050228414,1.2329835822101916,1.2293205281034527,1.228537336269468,1.2253194733386776,1.2197606090514108,1.2172982773509444,1.214575177013431,1.210493767997715,1.2084845929369044,1.2034976010318383,1.2087248069443046,1.2047570196886468,1.2007360101837659,1.214826280671858,1.2190537762363758
5-2803326,,,,,0,1.0095317280830118,1.0041525229442607,1.0062382279459843,1.1032245192840104,1.047887126493952,1.0439037264368485,1.0409482478551395,1.0348838063029862,1.0327762227760389,1.0315449240424133,1.0302245961248602,1.1431081107230279,1.2079182852461867,1.2089653166377816,1.2005252706108125,1.2073576378243278,1.3112794712754976,1.4563960861202159,1.3900420824831285,1.3571047747369924,1.3343264161354402,1.3198648189260154,1.3046008350031424,1.2878460814965957,1.2788565209593101,1.2681660861183162,1.2444524586923602,1.2326642547565183,1.2249842010874867,1.2170144112207237,1.2022904577008298,1.1981828878305265,1.1883907788780859,1.1840941356183563,1.1779012427972293,1.17370617034013,1.244090942942442,1.2515711806575598,1.2436056751691793,1.241106771574879,1.2351339552160938,1.2300322446448446,1.227256963671771,1.222535179623783,1.2174825906998052,1.2115624788642607,1.252873901359952,1.2471289644516859,1.2338664598335451,1.2381441490187917,1.234405637080318,1.2337647534670728,1.2303359801899862,1.2243136540293766,1.2218232289309277,1.2189926790494918,1.2146380877846816,1.2126220006057369,1.2074596054127513,1.2127012174962524,1.2085859207446694,1.2044257756007477,1.2187410784875934,1.2228831826791304
6-2803324,,,,,,0,0.9969760735321092,1.002642623524368,1.00091977627848,0.9918493151353954,0.999294840531448,1.0031577051555256,1.002024871202903,1.0017818295331993,1.0020414743533976,1.0020481496295168,1.1159363152424773,1.181260085244525,1.183254947413689,1.175745067649779,1.1833813350257356,1.2870058708414873,1.4323063706494625,1.3690565486905317,1.3376786031064534,1.316078775154455,1.3020678632302871,1.287809597267935,1.2717852496203215,1.2633362525946428,1.2534034738173048,1.2306975173767802,1.219525255238205,1.2121555097738528,1.2047509753590069,1.190986686596454,1.1868440122298327,1.1777706446711387,1.1736004394237316,1.1677832534397827,1.1639045147943037,1.2340203071439593,1.2416297963978968,1.2339696198219297,1.2319290729276113,1.2257738706548111,1.2214501428537794,1.2187651892282876,1.2141149208012656,1.2090442095017173,1.2036069366606903,1.245245752088155,1.2395665092521715,1.2267590876833703,1.2311053064250848,1.2273864082721013,1.2268753712537959,1.2236078275830276,1.217899776058521,1.2153340698493496,1.2126493164442682,1.208540174313993,1.2064401624070764,1.2013003596634866,1.2068634387300932,1.2027954985689637,1.198799163102095,1.2133029325091078,1.217496951052595
7-2803329,,,,,,,0,1.0066366546029941,1.0016893935344475,0.9900351565377754,0.999253584055823,1.0036942026968358,1.0023391591292872,1.0020473748045182,1.0023247231942471,1.0023178852202221,1.1282306972749665,1.2004889665009033,1.2019407398479742,1.1929035656252813,1.2004015386545859,1.315155159520805,1.4768349786071995,1.4008982247463717,1.3641375400832876,1.3390310841367827,1.323259732664682,1.3069664770076008,1.2887039497609223,1.2790900267397596,1.2679042404507863,1.2426876953341135,1.2305063549328814,1.2223577996458157,1.2140863024688548,1.1990309486468862,1.1946755636851722,1.184747685804723,1.180242286492131,1.1739488016759758,1.1697874511593433,1.243055459059343,1.2504946453222474,1.2422565189382293,1.24003101324046,1.2337600150404133,1.228606783901393,1.2257490416075705,1.220895119826104,1.2158039058336014,1.209544155010284,1.2525341500828917,1.2465254577846985,1.232647884575777,1.2372407422281284,1.233492153862672,1.232542902175332,1.2291947182484007,1.2231202486163857,1.2205043251259187,1.2175438178915061,1.213123894725892,1.2110724532766588,1.205913413719326,1.2112416311665062,1.20706246710475,1.2028385443805438,1.2174977084202139,1.2218029799505898
8-2803204,,,,,,,,0,0.9954953956490793,0.9855441125859918,0.9975198148696147,1.0028828318922016,1.00151450975088,1.001251489100003,1.0015941418669807,1.0016267050951448,1.1388300518996615,1.217597813157748,1.2184533405547822,1.2079138570399497,1.2157794215594167,1.3410302523630502,1.5183141039783927,1.429645666353834,1.3876662996639744,1.3592168147496355,1.341588627452316,1.323611636320677,1.30327862067684,1.2925955102411897,1.280269848267214,1.2527996219787323,1.2395900309653622,1.2307588395731142,1.2218505208054837,1.2056691852166357,1.201024653998241,1.1904654504397516,1.1856724210323089,1.1789712004427984,1.1745691592182554,1.2500713214658363,1.257773803985678,1.2491589763684856,1.2464512048967389,1.2397164831673437,1.2345136608294665,1.231508620663726,1.2263991958979235,1.2210533752047332,1.2145885342250762,1.2580984228112364,1.2518231672736915,1.2376113195542209,1.2422003321515789,1.2381257633436635,1.2370937447744803,1.233615749496041,1.2272233791622138,1.2245070544251417,1.2215143852603703,1.217038258813772,1.2147676051398437,1.2091703996900727,1.214726124088545,1.210404078636303,1.2060456204374683,1.2209439878106205,1.2252252969002009
9-2803316,,,,,,,,,0,0.981267927674563,0.9980778931916954,1.0044287536560539,1.0025313495829555,1.0021446286834532,1.0024873431653092,1.0024687280907147,1.1582516797102218,1.2477628755077683,1.2472932169383166,1.2339690025895622,1.241718538334088,1.3843172864178037,1.5876564599784542,1.476169525665537,1.4248713798437775,1.3911077337161624,1.3701160149494123,1.3496680573885982,1.3259436018040198,1.313521527018473,1.2993602967945495,1.2681248524566797,1.2534855402708347,1.24358383100037,1.2336841088764707,1.2157573035036127,1.2105288762032111,1.1991435820947223,1.1939106146026226,1.1865855399857987,1.1818180186781717,1.2604418125507073,1.2685950060511466,1.2591180427661604,1.256017173335898,1.248861543365106,1.243265872411775,1.2400414835045455,1.2345510362347627,1.228826561315171,1.2217164258836837,1.2665198131764541,1.2598450098289005,1.244750209160872,1.2492330633595978,1.2451003897537611,1.2436476190192645,1.2400647516473893,1.233319418283986,1.2305340158399833,1.2273074377415931,1.2224653933261853,1.2202318248856148,1.2142856436758476,1.2197967971842034,1.2152679948381566,1.2107154281434234,1.2258489729120208,1.2301802694809774
10-2803319,,,,,,,,,,0,1.0281801696646307,1.0264239181879478,1.015614539399525,1.01334107352746,1.0129143556450226,1.011932871630642,1.239187928952797,1.3702892684004777,1.361897121498735,1.3349504628987574,1.339528813375208,1.5495563231461653,1.8575960816357373,1.6406428454886601,1.552018642487719,1.4957967511077739,1.4635400222383896,1.4328643912324261,1.3969418573428445,1.378677395908311,1.357908570572423,1.3149474784437272,1.2950672331193132,1.2815095991981715,1.2684702521838085,1.2452513698080474,1.2386362383386602,1.2241761071627442,1.2177563048611522,1.2084034392978409,1.202548141385022,1.2906365514071965,1.299120705342202,1.2871649273417474,1.2834009674429834,1.2745420462991663,1.26742817771592,1.2635742150667826,1.2572287029662645,1.2503018643340573,1.2419059224177975,1.28942055191636,1.2817329111933058,1.2640678569994583,1.2687272843961774,1.2636740060687266,1.2615732160009805,1.2572982222495865,1.2497607152233705,1.2464904715278118,1.2429176630817316,1.237343364285791,1.2346572541621534,1.2278364594623612,1.2333694892135023,1.2282810219272307,1.2232057385953248,1.238826017772176,1.2433375697686304
11-2803305,,,,,,,,,,,0,1.0179077064360602,1.0052589455573413,1.0038705226120235,1.0043950745066483,1.004121748665494,1.3096496809449372,1.4863131120169872,1.4649659128286276,1.420745195612354,1.420516564522567,1.7021943396780042,2.1289675176126543,1.7771290055768934,1.650045732125159,1.5724259746831437,1.5296502689505485,1.4902925822754725,1.4440198139647114,1.420453566681332,1.3949497499047485,1.3429404948905572,1.3190217694541144,1.3032257471079824,1.288002182371223,1.2609271297699571,1.2535790514862823,1.2372114634186813,1.2297975996155985,1.2194062958216436,1.2128750571449463,1.3069459152171128,1.3155788404236046,1.302644450420242,1.297715921350316,1.287731864777292,1.2802904287601982,1.276041540214872,1.2689032478541138,1.2613048915518743,1.2524793229611448,1.3012768730386672,1.2928055423717515,1.27398286170197,1.2785044701731998,1.2730629137885945,1.2705436657360936,1.2659600709484367,1.2578662566296,1.2543615673681043,1.250456703226117,1.2443453387528391,1.2416529700278707,1.2341450144342563,1.2397946886744624,1.2343940711203285,1.2290277707087773,1.2450031291962884,1.2495933265979355
12-2802994,,,,,,,,,,,,0,0.9945831696122078,0.9955934633663222,0.9979541611759966,0.9987222845591489,1.440823158723907,1.6977251955394048,1.6404072105261402,1.5590724244983527,1.4919801111361264,1.784930763041362,2.3440792688867043,1.873003350470294,1.7079882214409137,1.6118514962979542,1.5605881408920312,1.5144992272889783,1.4608632491393334,1.4339691399677352,1.4052619712159182,1.3478427367622599,1.3218618598178902,1.3048506167196374,1.2885772284017456,1.259909722876165,1.252186789713696,1.2350668534346083,1.2273559720269613,1.2166009523910273,1.2098555663448207,1.252190126000029,1.2619143868575675,1.2509602314274646,1.2480375870484954,1.2398800431329624,1.2336431572166437,1.230064677637772,1.2240247003240121,1.2174017350838666,1.2100211352030235,1.2612487207747962,1.2538500148366412,1.2373095266368281,1.2425983641819163,1.237912650794265,1.2703998594667496,1.26559159638917,1.257194213108315,1.2536042685841855,1.2497851707060572,1.2420835515233013,1.2406178280417415,1.2317701522545683,1.2388626757990562,1.2333587565600652,1.2278935548712029,1.2443224667193844,1.2489471431314723
13-2803011,,,,,,,,,,,,,0,0.9977872476079301,1.0021997503867917,1.002196022155907,1.789354139195127,2.2534162783595035,1.9566657050107468,1.7806542000442196,1.650368244083145,1.5496927636055438,1.8114650255888693,1.5480188682456337,1.448911497822358,1.3912468046948778,1.3591183353526466,1.328551055645893,1.296195321599073,1.2802873271600255,1.2626979501979505,1.225864048896463,1.2094090740740742,1.1989417513623064,1.188555047673215,1.1706574857832133,1.1655587962665275,1.1541956278042076,1.1492522350364882,1.1426287329922216,1.1381726580679201,1.180487782077328,1.191200933112549,1.1835267399234224,1.1824808667774418,1.176529613360314,1.1722072177758436,1.1696745938033903,1.1650834810574626,1.160251086130857,1.1549380438060122,1.2080094675848785,1.2022220594605277,1.1891477043264154,1.195605948865831,1.1917310748819414,1.2241915471986684,1.220269025886123,1.21339868369945,1.2104614682447412,1.207309079977865,1.2011919002444686,1.200153635452845,1.1931919437617933,1.2010652191554645,1.1964977900331255,1.1918847199987546,1.2089622669371138,1.2138932246028133
14-2803018,,,,,,,,,,,,,,0,1.0082934092969056,1.0049734493411067,1.5844180100221696,2.0963844478463174,1.8160745967373757,1.655839986774269,1.541016905704398,1.4533831444626695,1.4297811008017296,1.308780705286521,1.2572077672827182,1.227477117024702,1.209435721669374,1.1904736596949341,1.173698199144295,1.1658289575308673,1.156435001627502,1.1349140257611128,1.1255343327794713,1.1199117650233559,1.113906729315576,1.1040081901545236,1.1008735140057169,1.0938205839015338,1.0909402735824698,1.0873848480723567,1.0846417837849274,1.126319822311069,1.1373513670357733,1.1319661432211556,1.132990121977581,1.1287075727502598,1.1253106537059194,1.1234903323125014,1.1203208375012772,1.116989112164678,1.11307274492342,1.166968764735872,1.1623704524636753,1.1520371966772085,1.1590548797884297,1.1561712136747764,1.188444067604093,1.1852425071064532,1.179587342083103,1.1770854730390174,1.1744653262436853,1.169599026987387,1.168970657927297,1.1634887695483622,1.171815597963855,1.1679940305771543,1.1640622808114314,1.1815043192703572,1.1866324100266257
15-2803022,,,,,,,,,,,,,,,0,1.0021885759593347,1.013831961213711,1.394190585802854,1.3125178191959053,1.2592459805741403,1.2211784716079526,1.1888153880088035,1.2115034619188922,1.1616343683485562,1.135968677685807,1.122088888698325,1.1122492617221889,1.1001604886283642,1.0927310374654569,1.0897544809951973,1.0854051159549523,1.0734643722744717,1.0685760085066698,1.066053203656907,1.062870744358593,1.0581687460351026,1.0563199263166865,1.0521012093381121,1.050583511323363,1.049061277000648,1.047458111838486,1.0885926644082995,1.0997991724873108,1.096158534378465,1.0980734893871007,1.0952343883794433,1.092816204640875,1.0913653956984053,1.0891777824764235,1.0866046136671392,1.0837114847713967,1.138515725724695,1.1345274995112204,1.1259683087204915,1.1336687496470321,1.1311825907853252,1.1632343794572153,1.1603799690697254,1.1555663029677006,1.1535075302225617,1.151333971589649,1.147251326351898,1.146850030719237,1.1423225626929012,1.1510875280969186,1.147783426288504,1.1443248217514317,1.1620177966401548,1.1672821742816526
